Type-Aware?,Library,InFunction,name,line,column,IsFromParameter,HasTypeInfo,InferredType,TypeHint,DocString,MissingTypesOnPath,TypeOutsideOfPackage,Decrease,Increase,FoundType
Yes,safeds,safeds.data.tabular.containers._table._from_pandas_dataframe.342.4,__new__,368,17,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table._from_pandas_dataframe.342.4,_from_pandas_dataframe,373,29,No,Yes,Yes,No,No,No,No,-2,+0,['safeds/data/tabular/typing/_schema/Schema']
Yes,safeds,safeds.data.tabular.containers._table._from_pandas_dataframe.342.4,DataFrame,377,31,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.__init__.385.4,len,415,34,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.__init__.385.4,ColumnLengthMismatchError,417,22,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.__init__.385.4,join,418,20,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.__init__.385.4,join,418,30,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.__init__.385.4,format,418,30,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.__init__.385.4,len,418,48,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.__init__.385.4,items,418,103,Yes,Yes,Yes,Yes,Yes,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.__init__.385.4,len,416,17,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.__init__.385.4,values,413,29,Yes,Yes,Yes,Yes,Yes,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.__init__.385.4,DataFrame,422,35,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.__init__.385.4,reset_index,423,21,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.__init__.385.4,_from_pandas_dataframe,424,31,No,Yes,Yes,No,No,No,No,-2,+0,['safeds/data/tabular/typing/_schema/Schema']
Yes,safeds,safeds.data.tabular.containers._table.__eq__.426.4,isinstance,448,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.__eq__.426.4,sort_columns,454,17,No,Yes,Yes,No,No,No,No,-1,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.containers._table.__eq__.426.4,sort_columns,455,17,Yes,No,Yes,Yes,No,No,Yes,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.__eq__.426.4,equals,458,52,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.__repr__.460.4,reset_index,475,14,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.__repr__.460.4,__repr__,477,15,No,No,Yes,No,No,No,Yes,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.__sizeof__.479.4,getsizeof,487,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.__sizeof__.479.4,getsizeof,487,43,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.__str__.489.4,reset_index,490,14,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.__str__.489.4,__str__,492,15,No,No,Yes,No,No,No,Yes,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.get_column.587.4,_get_similar_columns,614,30,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.containers._table.get_column.587.4,UnknownColumnNameError,615,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.get_column.587.4,has_column,613,15,No,Yes,Yes,No,No,No,No,-2,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.containers._table.get_column.587.4,_from_pandas_series,617,15,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_column/Column']
Yes,safeds,safeds.data.tabular.containers._table.get_column.587.4,get_column_type,619,12,No,Yes,Yes,No,No,No,No,-2,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.containers._table.has_column.622.4,has_column,647,15,No,Yes,Yes,No,No,No,No,-2,+0,['safeds/data/tabular/typing/_schema/Schema']
Yes,safeds,safeds.data.tabular.containers._table.get_column_type.649.4,get_column_type,677,15,No,Yes,Yes,No,No,No,No,-2,+0,['safeds/data/tabular/typing/_schema/Schema']
Yes,safeds,safeds.data.tabular.containers._table.get_row.679.4,IndexOutOfBoundsError,709,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.get_row.679.4,len,708,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.get_row.679.4,_from_pandas_dataframe,711,15,No,Yes,Yes,No,No,No,No,-1,+0,['safeds/data/tabular/containers/_row/Row']
Yes,safeds,safeds.data.tabular.containers._table._get_similar_columns.713.4,append,732,16,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table._get_similar_columns.713.4,jaro_winkler,731,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table._get_similar_columns.713.4,len,734,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table._get_similar_columns.713.4,len,730,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.summarize_statistics.745.4,Table,774,19,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.summarize_statistics.745.4,Table,791,20,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.summarize_statistics.745.4,add_column,808,24,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.containers._table.summarize_statistics.745.4,Column,808,41,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.summarize_statistics.745.4,to_columns,811,18,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.containers._table.summarize_statistics.745.4,DataFrame,812,17,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.summarize_statistics.745.4,append,832,20,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.summarize_statistics.745.4,str,832,34,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.summarize_statistics.745.4,function,832,38,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.summarize_statistics.745.4,append,834,20,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.summarize_statistics.745.4,values,830,28,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.summarize_statistics.745.4,concat,836,21,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.summarize_statistics.745.4,DataFrame,836,40,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.summarize_statistics.745.4,concat,838,17,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.summarize_statistics.745.4,DataFrame,838,28,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.summarize_statistics.745.4,list,838,41,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.summarize_statistics.745.4,keys,838,46,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.summarize_statistics.745.4,_from_pandas_dataframe,841,15,No,Yes,Yes,No,No,No,No,-2,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.containers._table.add_column.861.4,DuplicateColumnNameError,890,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.add_column.861.4,has_column,889,11,No,Yes,Yes,No,No,No,No,-2,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.containers._table.add_column.861.4,ColumnSizeError,893,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.add_column.861.4,str,893,34,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.add_column.861.4,str,893,60,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.add_column.861.4,reset_index,895,17,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.add_column.861.4,_from_pandas_dataframe,898,15,No,Yes,Yes,No,No,No,No,-2,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.containers._table.add_columns.900.4,to_columns,935,22,Yes,Yes,Yes,Yes,Yes,No,No,-0,+0,"['safeds/data/tabular/containers/_column/Column', 'safeds/data/tabular/containers/_table/Table']"
Yes,safeds,safeds.data.tabular.containers._table.add_columns.900.4,isinstance,934,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.add_columns.900.4,reset_index,936,17,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.add_columns.900.4,DuplicateColumnNameError,940,22,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.add_columns.900.4,ColumnSizeError,943,22,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.add_columns.900.4,str,943,38,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.add_columns.900.4,str,943,64,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.add_columns.900.4,_from_pandas_dataframe,946,15,No,Yes,Yes,No,No,No,No,-2,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.containers._table.add_row.948.4,from_rows,987,19,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.containers._table.add_row.948.4,UnknownColumnNameError,989,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.add_row.948.4,sorted,990,16,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.add_row.948.4,set,991,20,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.add_row.948.4,set,991,45,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.add_row.948.4,enumerate,992,48,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.add_row.948.4,len,988,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.add_row.948.4,set,988,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.add_row.948.4,set,988,40,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.add_row.948.4,list,997,26,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.add_row.948.4,filter,997,31,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.add_row.948.4,isinstance,997,51,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.add_row.948.4,infer_objects,999,17,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.add_row.948.4,concat,999,17,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.add_row.948.4,merge_multiple_schemas,1001,17,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/typing/_schema/Schema']
Yes,safeds,safeds.data.tabular.containers._table.add_row.948.4,_from_pandas_dataframe,1002,17,No,Yes,Yes,No,No,No,No,-1,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.containers._table.add_row.948.4,replace_column,1005,21,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.containers._table.add_row.948.4,transform,1005,52,No,Yes,Yes,No,No,No,No,-7,+0,['safeds/data/tabular/containers/_column/Column']
Yes,safeds,safeds.data.tabular.containers._table.add_row.948.4,get_column,1005,52,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.containers._table.add_row.948.4,int,1005,99,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.add_rows.1009.4,to_rows,1046,19,Yes,Yes,Yes,Yes,Yes,No,No,-0,+0,"['safeds/data/tabular/containers/_row/Row', 'safeds/data/tabular/containers/_table/Table']"
Yes,safeds,safeds.data.tabular.containers._table.add_rows.1009.4,isinstance,1045,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.add_rows.1009.4,len,1048,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.add_rows.1009.4,set,1051,33,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.add_rows.1009.4,update,1053,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.add_rows.1009.4,set,1053,42,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.add_rows.1009.4,set,1053,67,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.add_rows.1009.4,UnknownColumnNameError,1055,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.add_rows.1009.4,sorted,1056,16,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.add_rows.1009.4,enumerate,1058,48,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.add_rows.1009.4,len,1054,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.add_rows.1009.4,add_row,1064,21,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.containers._table.filter_rows.1068.4,query,1092,60,Yes,Yes,Yes,Yes,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.filter_rows.1068.4,to_rows,1092,42,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.containers._table.filter_rows.1068.4,_from_pandas_dataframe,1094,27,No,Yes,Yes,No,No,No,No,-1,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.containers._table.filter_rows.1068.4,DataFrame,1094,56,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.filter_rows.1068.4,from_rows,1096,27,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.containers._table.filter_rows.1068.4,len,1093,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.group_rows_by.1101.4,key_selector,1120,27,Yes,Yes,Yes,Yes,Yes,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.group_rows_by.1101.4,add_row,1120,48,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.containers._table.group_rows_by.1101.4,key_selector,1120,59,Yes,Yes,Yes,Yes,Yes,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.group_rows_by.1101.4,key_selector,1122,27,Yes,Yes,Yes,Yes,Yes,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.group_rows_by.1101.4,from_rows,1122,48,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.containers._table.group_rows_by.1101.4,key_selector,1119,15,Yes,Yes,Yes,Yes,Yes,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.group_rows_by.1101.4,to_rows,1118,19,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.containers._table.keep_only_columns.1125.4,_get_similar_columns,1163,52,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.containers._table.keep_only_columns.1125.4,append,1164,16,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.keep_only_columns.1125.4,has_column,1162,19,No,Yes,Yes,No,No,No,No,-2,+0,['safeds/data/tabular/typing/_schema/Schema']
Yes,safeds,safeds.data.tabular.containers._table.keep_only_columns.1125.4,UnknownColumnNameError,1166,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.keep_only_columns.1125.4,len,1165,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.keep_only_columns.1125.4,remove_columns,1168,15,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.containers._table.keep_only_columns.1125.4,list,1168,35,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.keep_only_columns.1125.4,set,1168,40,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.keep_only_columns.1125.4,set,1168,65,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.remove_columns.1170.4,_get_similar_columns,1208,52,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.containers._table.remove_columns.1170.4,append,1209,16,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.remove_columns.1170.4,has_column,1207,19,No,Yes,Yes,No,No,No,No,-2,+0,['safeds/data/tabular/typing/_schema/Schema']
Yes,safeds,safeds.data.tabular.containers._table.remove_columns.1170.4,UnknownColumnNameError,1211,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.remove_columns.1170.4,len,1210,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.remove_columns.1170.4,drop,1213,27,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.remove_columns.1170.4,Table,1217,19,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.remove_columns.1170.4,len,1216,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.remove_columns.1170.4,_from_pandas_dataframe,1219,15,No,Yes,Yes,No,No,No,No,-2,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.containers._table.remove_columns_with_missing_values.1221.4,from_columns,1248,15,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.containers._table.remove_columns_with_missing_values.1221.4,has_missing_values,1248,81,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_column/Column']
Yes,safeds,safeds.data.tabular.containers._table.remove_columns_with_missing_values.1221.4,to_columns,1248,56,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.containers._table.remove_columns_with_non_numerical_values.1250.4,from_columns,1277,15,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.containers._table.remove_columns_with_non_numerical_values.1250.4,is_numeric,1277,77,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/typing/_column_type/ColumnType']
Yes,safeds,safeds.data.tabular.containers._table.remove_columns_with_non_numerical_values.1250.4,to_columns,1277,56,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.containers._table.remove_duplicate_rows.1279.4,drop_duplicates,1299,17,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.remove_duplicate_rows.1279.4,_from_pandas_dataframe,1301,15,No,Yes,Yes,No,No,No,No,-2,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.containers._table.remove_rows_with_missing_values.1303.4,dropna,1322,17,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.remove_rows_with_missing_values.1303.4,_from_pandas_dataframe,1323,15,No,Yes,Yes,No,No,No,No,-2,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.containers._table.remove_rows_with_outliers.1325.4,remove_columns_with_non_numerical_values,1362,38,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.containers._table.remove_rows_with_outliers.1325.4,absolute,1363,19,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.remove_rows_with_outliers.1325.4,zscore,1363,31,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.remove_rows_with_outliers.1325.4,all,1364,19,No,No,No,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.remove_rows_with_outliers.1325.4,isnan,1364,36,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.remove_rows_with_outliers.1325.4,_from_pandas_dataframe,1366,15,No,Yes,Yes,No,No,No,No,-1,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.containers._table.rename_column.1368.4,_get_similar_columns,1402,30,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.containers._table.rename_column.1368.4,UnknownColumnNameError,1403,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.rename_column.1368.4,DuplicateColumnNameError,1407,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.rename_column.1368.4,reset_index,1409,17,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.rename_column.1368.4,_from_pandas_dataframe,1411,15,No,Yes,Yes,No,No,No,No,-2,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.containers._table.rename_column.1368.4,rename,1411,44,No,No,Yes,No,No,No,Yes,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.replace_column.1413.4,_get_similar_columns,1455,30,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.containers._table.replace_column.1413.4,UnknownColumnNameError,1456,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.replace_column.1413.4,list,1458,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.replace_column.1413.4,DuplicateColumnNameError,1463,30,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.replace_column.1413.4,ColumnSizeError,1466,30,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.replace_column.1413.4,str,1466,46,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.replace_column.1413.4,str,1466,72,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.replace_column.1413.4,append,1467,20,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_column/Column']
Yes,safeds,safeds.data.tabular.containers._table.replace_column.1413.4,append,1469,16,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_column/Column']
Yes,safeds,safeds.data.tabular.containers._table.replace_column.1413.4,get_column,1469,31,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.containers._table.replace_column.1413.4,from_columns,1471,15,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.containers._table.shuffle_rows.1473.4,sample,1496,17,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.shuffle_rows.1473.4,_from_pandas_dataframe,1498,15,No,Yes,Yes,No,No,No,No,-2,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.containers._table.slice_rows.1500.4,IndexOutOfBoundsError,1546,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.slice_rows.1500.4,slice,1546,40,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.slice_rows.1500.4,IndexOutOfBoundsError,1548,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.slice_rows.1500.4,_from_pandas_dataframe,1552,15,No,Yes,Yes,No,No,No,No,-2,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.containers._table.sort_columns.1554.4,to_columns,1598,18,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.containers._table.sort_columns.1554.4,sort,1599,8,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_column/Column']
Yes,safeds,safeds.data.tabular.containers._table.sort_columns.1554.4,cmp_to_key,1599,25,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.containers._table.sort_columns.1554.4,from_columns,1600,15,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.data.tabular.containers._table.sort_rows.1602.4,to_rows,1645,15,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_table/Table']
