Type-Aware,Library,FunctionId,Runtime of body analysis,Date
No,seaborn,seaborn/algorithms/bootstrap,0.004030704498291016,2025-02-20 11:17:02.817717
No,seaborn,seaborn/algorithms/_structured_bootstrap,0.002961874008178711,2025-02-20 11:17:02.817717
No,seaborn,seaborn/algorithms/_handle_random_seed,0.0009980201721191406,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/_BaseGrid/set,0.0,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/_BaseGrid/fig,0.0,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/_BaseGrid/figure,0.0010020732879638672,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/_BaseGrid/apply,0.0,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/_BaseGrid/pipe,0.0,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/_BaseGrid/savefig,0.0010037422180175781,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/Grid/__init__,0.0,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/Grid/tight_layout,0.0010027885437011719,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/Grid/add_legend,0.007969141006469727,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/Grid/_update_legend_data,0.0019998550415039062,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/Grid/_get_palette,0.00099945068359375,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/Grid/legend,0.0010001659393310547,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/Grid/tick_params,0.0,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/FacetGrid/__init__,0.011008024215698242,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/FacetGrid/facet_data,0.001999378204345703,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/FacetGrid/map,0.0030078887939453125,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/FacetGrid/map_dataframe,0.003000020980834961,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/FacetGrid/_facet_color,0.0,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/FacetGrid/_facet_plot,0.0010001659393310547,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/FacetGrid/_finalize_grid,0.0,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/FacetGrid/facet_axis,0.0010001659393310547,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/FacetGrid/despine,0.00099945068359375,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/FacetGrid/set_axis_labels,0.00099945068359375,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/FacetGrid/set_xlabels,0.0010035037994384766,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/FacetGrid/set_ylabels,0.0009911060333251953,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/FacetGrid/set_xticklabels,0.0010004043579101562,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/FacetGrid/set_yticklabels,0.0009999275207519531,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/FacetGrid/set_titles,0.005999326705932617,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/FacetGrid/refline,0.002041339874267578,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/FacetGrid/axes,0.0,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/FacetGrid/ax,0.000997781753540039,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/FacetGrid/axes_dict,0.0,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/FacetGrid/_inner_axes,0.0030019283294677734,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/FacetGrid/_left_axes,0.000997781753540039,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/FacetGrid/_not_left_axes,0.0019979476928710938,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/FacetGrid/_bottom_axes,0.0029637813568115234,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/FacetGrid/_not_bottom_axes,0.002029895782470703,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/PairGrid/__init__,0.008033037185668945,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/PairGrid/map,0.0010042190551757812,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/PairGrid/map_lower,0.0009970664978027344,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/PairGrid/map_upper,0.0009624958038330078,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/PairGrid/map_offdiag,0.0010030269622802734,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/PairGrid/map_diag,0.0039975643157958984,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/PairGrid/_map_diag_iter_hue,0.0030024051666259766,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/PairGrid/_map_bivariate,0.001977205276489258,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/PairGrid/_plot_bivariate,0.002997875213623047,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/PairGrid/_plot_bivariate_iter_hue,0.0019989013671875,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/PairGrid/_add_axis_labels,0.0010004043579101562,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/PairGrid/_find_numeric_cols,0.0,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/JointGrid/__init__,0.006997823715209961,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/JointGrid/_inject_kwargs,0.0010287761688232422,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/JointGrid/plot,0.0,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/JointGrid/plot_joint,0.0029757022857666016,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/JointGrid/plot_marginals,0.0029926300048828125,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/JointGrid/refline,0.0009732246398925781,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/JointGrid/set_axis_labels,0.0009996891021728516,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/pairplot,0.0069997310638427734,2025-02-20 11:17:02.817717
No,seaborn,seaborn/axisgrid/jointplot,0.009018898010253906,2025-02-20 11:17:02.817717
No,seaborn,seaborn/categorical/_CategoricalPlotterNew/__init__,0.002996683120727539,2025-02-20 11:17:02.817717
No,seaborn,seaborn/categorical/_CategoricalPlotterNew/_hue_backcompat,0.0019989013671875,2025-02-20 11:17:02.817717
No,seaborn,seaborn/categorical/_CategoricalPlotterNew/_palette_without_hue_backcompat,0.0009992122650146484,2025-02-20 11:17:02.817717
No,seaborn,seaborn/categorical/_CategoricalPlotterNew/cat_axis,0.0,2025-02-20 11:17:02.817717
