Type-Aware,Library,FunctionId,Runtime of body analysis,Date
No,seaborn,seaborn/algorithms/bootstrap,0.004124641418457031,2025-03-02 12:36:17.904645
No,seaborn,seaborn/algorithms/_structured_bootstrap,0.002015352249145508,2025-03-02 12:36:17.904645
No,seaborn,seaborn/algorithms/_handle_random_seed,0.0021386146545410156,2025-03-02 12:36:17.904645
No,seaborn,seaborn/axisgrid/_BaseGrid/set,0.001300811767578125,2025-03-02 12:36:17.904645
No,seaborn,seaborn/axisgrid/_BaseGrid/fig,0.0,2025-03-02 12:36:17.904645
No,seaborn,seaborn/axisgrid/_BaseGrid/figure,0.0,2025-03-02 12:36:17.904645
No,seaborn,seaborn/axisgrid/_BaseGrid/apply,0.0007946491241455078,2025-03-02 12:36:17.904645
No,seaborn,seaborn/axisgrid/_BaseGrid/pipe,0.0,2025-03-02 12:36:17.904645
No,seaborn,seaborn/axisgrid/_BaseGrid/savefig,0.0,2025-03-02 12:36:17.904645
No,seaborn,seaborn/axisgrid/Grid/__init__,0.0010161399841308594,2025-03-02 12:36:17.904645
No,seaborn,seaborn/axisgrid/Grid/tight_layout,0.0010178089141845703,2025-03-02 12:36:17.904645
No,seaborn,seaborn/axisgrid/Grid/add_legend,0.004165172576904297,2025-03-02 12:36:17.904645
No,seaborn,seaborn/axisgrid/Grid/_update_legend_data,0.0009818077087402344,2025-03-02 12:36:17.904645
No,seaborn,seaborn/axisgrid/Grid/_get_palette,0.0029952526092529297,2025-03-02 12:36:17.904645
No,seaborn,seaborn/axisgrid/Grid/legend,0.0011246204376220703,2025-03-02 12:36:17.904645
No,seaborn,seaborn/axisgrid/Grid/tick_params,0.0010173320770263672,2025-03-02 12:36:17.904645
No,seaborn,seaborn/axisgrid/FacetGrid/__init__,0.011265993118286133,2025-03-02 12:36:17.904645
No,seaborn,seaborn/axisgrid/FacetGrid/facet_data,0.0031185150146484375,2025-03-02 12:36:17.904645
No,seaborn,seaborn/axisgrid/FacetGrid/map,0.0031290054321289062,2025-03-02 12:36:17.904645
No,seaborn,seaborn/axisgrid/FacetGrid/map_dataframe,0.00201416015625,2025-03-02 12:36:17.904645
No,seaborn,seaborn/axisgrid/FacetGrid/_facet_color,0.0,2025-03-02 12:36:17.904645
No,seaborn,seaborn/axisgrid/FacetGrid/_facet_plot,0.0,2025-03-02 12:36:17.904645
No,seaborn,seaborn/axisgrid/FacetGrid/_finalize_grid,0.0,2025-03-02 12:36:17.904645
No,seaborn,seaborn/axisgrid/FacetGrid/facet_axis,0.002014636993408203,2025-03-02 12:36:17.904645
No,seaborn,seaborn/axisgrid/FacetGrid/despine,0.0,2025-03-02 12:36:17.904645
No,seaborn,seaborn/axisgrid/FacetGrid/set_axis_labels,0.0010004043579101562,2025-03-02 12:36:17.904645
No,seaborn,seaborn/axisgrid/FacetGrid/set_xlabels,0.00099945068359375,2025-03-02 12:36:17.904645
No,seaborn,seaborn/axisgrid/FacetGrid/set_ylabels,0.002151012420654297,2025-03-02 12:36:17.904645
No,seaborn,seaborn/axisgrid/FacetGrid/set_xticklabels,0.0019822120666503906,2025-03-02 12:36:17.904645
No,seaborn,seaborn/axisgrid/FacetGrid/set_yticklabels,0.0005154609680175781,2025-03-02 12:36:17.904645
No,seaborn,seaborn/axisgrid/FacetGrid/set_titles,0.00665593147277832,2025-03-02 12:36:17.904645
No,seaborn,seaborn/axisgrid/FacetGrid/refline,0.0010004043579101562,2025-03-02 12:36:17.904645
No,seaborn,seaborn/axisgrid/FacetGrid/axes,0.0,2025-03-02 12:36:17.904645
No,seaborn,seaborn/axisgrid/FacetGrid/ax,0.0,2025-03-02 12:36:17.904645
No,seaborn,seaborn/axisgrid/FacetGrid/axes_dict,0.0,2025-03-02 12:36:17.904645
No,seaborn,seaborn/axisgrid/FacetGrid/_inner_axes,0.0029327869415283203,2025-03-02 12:36:17.904645
No,seaborn,seaborn/axisgrid/FacetGrid/_left_axes,0.0009989738464355469,2025-03-02 12:36:17.904645
No,seaborn,seaborn/axisgrid/FacetGrid/_not_left_axes,0.0021233558654785156,2025-03-02 12:36:17.905643
No,seaborn,seaborn/axisgrid/FacetGrid/_bottom_axes,0.0019996166229248047,2025-03-02 12:36:17.905643
No,seaborn,seaborn/axisgrid/FacetGrid/_not_bottom_axes,0.0009984970092773438,2025-03-02 12:36:17.905643
No,seaborn,seaborn/axisgrid/PairGrid/__init__,0.0062255859375,2025-03-02 12:36:17.905643
No,seaborn,seaborn/axisgrid/PairGrid/map,0.0,2025-03-02 12:36:17.905643
No,seaborn,seaborn/axisgrid/PairGrid/map_lower,0.0009984970092773438,2025-03-02 12:36:17.905643
No,seaborn,seaborn/axisgrid/PairGrid/map_upper,2.193450927734375e-05,2025-03-02 12:36:17.905643
No,seaborn,seaborn/axisgrid/PairGrid/map_offdiag,0.0019974708557128906,2025-03-02 12:36:17.905643
No,seaborn,seaborn/axisgrid/PairGrid/map_diag,0.0052525997161865234,2025-03-02 12:36:17.905643
No,seaborn,seaborn/axisgrid/PairGrid/_map_diag_iter_hue,0.002996683120727539,2025-03-02 12:36:17.905643
No,seaborn,seaborn/axisgrid/PairGrid/_map_bivariate,0.0010166168212890625,2025-03-02 12:36:17.905643
No,seaborn,seaborn/axisgrid/PairGrid/_plot_bivariate,0.003119945526123047,2025-03-02 12:36:17.905643
No,seaborn,seaborn/axisgrid/PairGrid/_plot_bivariate_iter_hue,0.003107786178588867,2025-03-02 12:36:17.905643
No,seaborn,seaborn/axisgrid/PairGrid/_add_axis_labels,0.0010004043579101562,2025-03-02 12:36:17.905643
No,seaborn,seaborn/axisgrid/PairGrid/_find_numeric_cols,0.0,2025-03-02 12:36:17.905643
No,seaborn,seaborn/axisgrid/JointGrid/__init__,0.0071561336517333984,2025-03-02 12:36:17.905643
No,seaborn,seaborn/axisgrid/JointGrid/_inject_kwargs,0.0009982585906982422,2025-03-02 12:36:17.905643
No,seaborn,seaborn/axisgrid/JointGrid/plot,0.0,2025-03-02 12:36:17.905643
No,seaborn,seaborn/axisgrid/JointGrid/plot_joint,0.0010945796966552734,2025-03-02 12:36:17.905643
No,seaborn,seaborn/axisgrid/JointGrid/plot_marginals,0.001997709274291992,2025-03-02 12:36:17.905643
No,seaborn,seaborn/axisgrid/JointGrid/refline,0.0009989738464355469,2025-03-02 12:36:17.905643
No,seaborn,seaborn/axisgrid/JointGrid/set_axis_labels,0.0,2025-03-02 12:36:17.905643
No,seaborn,seaborn/axisgrid/pairplot,0.01062321662902832,2025-03-02 12:36:17.905643
No,seaborn,seaborn/axisgrid/jointplot,0.011190414428710938,2025-03-02 12:36:17.905643
No,seaborn,seaborn/categorical/_CategoricalPlotterNew/__init__,0.005159616470336914,2025-03-02 12:36:17.905643
No,seaborn,seaborn/categorical/_CategoricalPlotterNew/_hue_backcompat,0.0031213760375976562,2025-03-02 12:36:17.905643
No,seaborn,seaborn/categorical/_CategoricalPlotterNew/_palette_without_hue_backcompat,0.0009984970092773438,2025-03-02 12:36:17.905643
No,seaborn,seaborn/categorical/_CategoricalPlotterNew/cat_axis,0.0,2025-03-02 12:36:17.905643
No,seaborn,seaborn/categorical/_CategoricalPlotterNew/_get_gray,0.0009987354278564453,2025-03-02 12:36:17.905643
No,seaborn,seaborn/categorical/_CategoricalPlotterNew/_adjust_cat_axis,0.0009992122650146484,2025-03-02 12:36:17.905643
No,seaborn,seaborn/categorical/_CategoricalPlotterNew/_native_width,0.0009992122650146484,2025-03-02 12:36:17.905643
No,seaborn,seaborn/categorical/_CategoricalPlotterNew/_nested_offsets,0.002996683120727539,2025-03-02 12:36:17.905643
No,seaborn,seaborn/categorical/_CategoricalPlotterNew/plot_strips,0.007138252258300781,2025-03-02 12:36:17.905643
No,seaborn,seaborn/categorical/_CategoricalPlotterNew/plot_swarms,0.006060123443603516,2025-03-02 12:36:17.905643
No,seaborn,seaborn/categorical/_CategoricalPlotter/establish_variables,0.009101629257202148,2025-03-02 12:36:17.905643
No,seaborn,seaborn/categorical/_CategoricalPlotter/_group_longform,0.0009999275207519531,2025-03-02 12:36:17.905643
No,seaborn,seaborn/categorical/_CategoricalPlotter/establish_colors,0.0030946731567382812,2025-03-02 12:36:17.905643
No,seaborn,seaborn/categorical/_CategoricalPlotter/hue_offsets,0.0009992122650146484,2025-03-02 12:36:17.905643
No,seaborn,seaborn/categorical/_CategoricalPlotter/nested_width,0.0009982585906982422,2025-03-02 12:36:17.905643
No,seaborn,seaborn/categorical/_CategoricalPlotter/annotate_axes,0.005643367767333984,2025-03-02 12:36:17.905643
No,seaborn,seaborn/categorical/_CategoricalPlotter/add_legend_data,0.0005965232849121094,2025-03-02 12:36:17.905643
No,seaborn,seaborn/categorical/_BoxPlotter/__init__,0.0010006427764892578,2025-03-02 12:36:17.905643
No,seaborn,seaborn/categorical/_BoxPlotter/draw_boxplot,0.006117105484008789,2025-03-02 12:36:17.905643
No,seaborn,seaborn/categorical/_BoxPlotter/restyle_boxplot,0.003015756607055664,2025-03-02 12:36:17.905643
No,seaborn,seaborn/categorical/_BoxPlotter/plot,0.0,2025-03-02 12:36:17.905643
No,seaborn,seaborn/categorical/_ViolinPlotter/__init__,0.0019996166229248047,2025-03-02 12:36:17.905643
No,seaborn,seaborn/categorical/_ViolinPlotter/estimate_densities,0.0071032047271728516,2025-03-02 12:36:17.905643
No,seaborn,seaborn/categorical/_ViolinPlotter/fit_kde,0.0009992122650146484,2025-03-02 12:36:17.905643
No,seaborn,seaborn/categorical/_ViolinPlotter/kde_support,0.0009989738464355469,2025-03-02 12:36:17.905643
