Type-Aware,Library,FunctionId,Runtime of body analysis,Date
No,safeds,safeds/config/_device/_get_device,0.0,2025-02-19 20:26:44.753843
No,safeds,safeds/data/image/containers/_image/Image/from_file,0.0009992122650146484,2025-02-19 20:26:44.753843
No,safeds,safeds/data/image/containers/_image/Image/from_bytes,0.0019965171813964844,2025-02-19 20:26:44.753843
No,safeds,safeds/data/image/containers/_image/Image/__init__,0.0,2025-02-19 20:26:44.753843
No,safeds,safeds/data/image/containers/_image/Image/__eq__,0.0010008811950683594,2025-02-19 20:26:44.753843
No,safeds,safeds/data/image/containers/_image/Image/__sizeof__,0.0010001659393310547,2025-02-19 20:26:44.753843
No,safeds,safeds/data/image/containers/_image/Image/_repr_jpeg_,0.0029947757720947266,2025-02-19 20:26:44.753843
No,safeds,safeds/data/image/containers/_image/Image/_repr_png_,0.0010728836059570312,2025-02-19 20:26:44.753843
No,safeds,safeds/data/image/containers/_image/Image/_set_device,0.0010056495666503906,2025-02-19 20:26:44.753843
No,safeds,safeds/data/image/containers/_image/Image/width,0.0,2025-02-19 20:26:44.753843
No,safeds,safeds/data/image/containers/_image/Image/height,0.0010023117065429688,2025-02-19 20:26:44.753843
No,safeds,safeds/data/image/containers/_image/Image/channel,0.0,2025-02-19 20:26:44.753843
No,safeds,safeds/data/image/containers/_image/Image/device,0.0010073184967041016,2025-02-19 20:26:44.754841
No,safeds,safeds/data/image/containers/_image/Image/to_jpeg_file,0.0024995803833007812,2025-02-19 20:26:44.754841
No,safeds,safeds/data/image/containers/_image/Image/to_png_file,0.002000570297241211,2025-02-19 20:26:44.754841
No,safeds,safeds/data/image/containers/_image/Image/resize,0.0009989738464355469,2025-02-19 20:26:44.754841
No,safeds,safeds/data/image/containers/_image/Image/convert_to_grayscale,0.002003908157348633,2025-02-19 20:26:44.754841
No,safeds,safeds/data/image/containers/_image/Image/crop,0.0011060237884521484,2025-02-19 20:26:44.754841
No,safeds,safeds/data/image/containers/_image/Image/flip_vertically,0.0,2025-02-19 20:26:44.754841
No,safeds,safeds/data/image/containers/_image/Image/flip_horizontally,0.001001119613647461,2025-02-19 20:26:44.754841
