Type-Aware,Library,FunctionId,Runtime of body analysis,Date
Yes,safeds,safeds/config/_device/_get_device,0.0009987354278564453,2025-02-27 00:12:57.573561
Yes,safeds,safeds/data/image/containers/_image/Image/from_file,0.0009999275207519531,2025-02-27 00:12:57.573561
Yes,safeds,safeds/data/image/containers/_image/Image/from_bytes,0.0011861324310302734,2025-02-27 00:12:57.573561
Yes,safeds,safeds/data/image/containers/_image/Image/__init__,0.0005164146423339844,2025-02-27 00:12:57.573561
Yes,safeds,safeds/data/image/containers/_image/Image/__eq__,0.0,2025-02-27 00:12:57.573561
Yes,safeds,safeds/data/image/containers/_image/Image/__sizeof__,0.0,2025-02-27 00:12:57.573561
Yes,safeds,safeds/data/image/containers/_image/Image/_repr_jpeg_,0.0,2025-02-27 00:12:57.573561
Yes,safeds,safeds/data/image/containers/_image/Image/_repr_png_,0.0,2025-02-27 00:12:57.573561
Yes,safeds,safeds/data/image/containers/_image/Image/_set_device,0.0,2025-02-27 00:12:57.573561
Yes,safeds,safeds/data/image/containers/_image/Image/width,0.0,2025-02-27 00:12:57.573561
Yes,safeds,safeds/data/image/containers/_image/Image/height,0.0,2025-02-27 00:12:57.573561
Yes,safeds,safeds/data/image/containers/_image/Image/channel,0.0,2025-02-27 00:12:57.573561
Yes,safeds,safeds/data/image/containers/_image/Image/device,0.0,2025-02-27 00:12:57.573561
Yes,safeds,safeds/data/image/containers/_image/Image/to_jpeg_file,0.001100301742553711,2025-02-27 00:12:57.573561
Yes,safeds,safeds/data/image/containers/_image/Image/to_png_file,0.0010166168212890625,2025-02-27 00:12:57.573561
Yes,safeds,safeds/data/image/containers/_image/Image/resize,0.0,2025-02-27 00:12:57.573561
Yes,safeds,safeds/data/image/containers/_image/Image/convert_to_grayscale,0.0,2025-02-27 00:12:57.573561
Yes,safeds,safeds/data/image/containers/_image/Image/crop,0.0,2025-02-27 00:12:57.573561
Yes,safeds,safeds/data/image/containers/_image/Image/flip_vertically,0.0009810924530029297,2025-02-27 00:12:57.573561
Yes,safeds,safeds/data/image/containers/_image/Image/flip_horizontally,0.0,2025-02-27 00:12:57.573561
Yes,safeds,safeds/data/image/containers/_image/Image/adjust_brightness,0.0009984970092773438,2025-02-27 00:12:57.573561
Yes,safeds,safeds/data/image/containers/_image/Image/add_noise,0.0011208057403564453,2025-02-27 00:12:57.573561
Yes,safeds,safeds/data/image/containers/_image/Image/adjust_contrast,0.00099945068359375,2025-02-27 00:12:57.573561
Yes,safeds,safeds/data/image/containers/_image/Image/adjust_color_balance,0.0009987354278564453,2025-02-27 00:12:57.573561
Yes,safeds,safeds/data/image/containers/_image/Image/blur,0.0009984970092773438,2025-02-27 00:12:57.573561
Yes,safeds,safeds/data/image/containers/_image/Image/sharpen,0.0019979476928710938,2025-02-27 00:12:57.573561
Yes,safeds,safeds/data/image/containers/_image/Image/invert_colors,0.0009989738464355469,2025-02-27 00:12:57.573561
Yes,safeds,safeds/data/image/containers/_image/Image/rotate_right,0.001081228256225586,2025-02-27 00:12:57.573561
Yes,safeds,safeds/data/image/containers/_image/Image/rotate_left,0.0,2025-02-27 00:12:57.573561
Yes,safeds,safeds/data/image/containers/_image/Image/find_edges,0.0010001659393310547,2025-02-27 00:12:57.573561
Yes,safeds,safeds/data/tabular/containers/_column/Column/_from_pandas_series,0.0010154247283935547,2025-02-27 00:12:57.573561
Yes,safeds,safeds/data/tabular/containers/_column/Column/__init__,0.0,2025-02-27 00:12:57.573561
Yes,safeds,safeds/data/tabular/containers/_column/Column/__contains__,0.0,2025-02-27 00:12:57.573561
Yes,safeds,safeds/data/tabular/containers/_column/Column/__eq__,0.0009834766387939453,2025-02-27 00:12:57.573561
Yes,safeds,safeds/data/tabular/containers/_column/Column/__getitem__,0.0031309127807617188,2025-02-27 00:12:57.573561
