Library,FunctionId,Runtime of body analysis,Date
safeds,safeds/data/tabular/typing/_column_type/ColumnType/_data_type,0.004195213317871094,2025-02-08 03:20:56.770107
safeds,safeds/data/tabular/typing/_column_type/ColumnType/is_nullable,0.0,2025-02-08 03:20:56.770107
safeds,safeds/data/tabular/typing/_column_type/ColumnType/is_numeric,0.0,2025-02-08 03:20:56.770107
safeds,safeds/data/tabular/typing/_column_type/Anything/__init__,0.0,2025-02-08 03:20:56.770107
safeds,safeds/data/tabular/typing/_column_type/Anything/__repr__,0.0010356903076171875,2025-02-08 03:20:56.770107
safeds,safeds/data/tabular/typing/_column_type/Anything/is_nullable,0.0,2025-02-08 03:20:56.770107
safeds,safeds/data/tabular/typing/_column_type/Anything/is_numeric,0.0010333061218261719,2025-02-08 03:20:56.770107
safeds,safeds/data/tabular/typing/_column_type/Boolean/__init__,0.0,2025-02-08 03:20:56.770107
safeds,safeds/data/tabular/typing/_column_type/Boolean/__repr__,0.0,2025-02-08 03:20:56.770107
safeds,safeds/data/tabular/typing/_column_type/Boolean/is_nullable,0.0,2025-02-08 03:20:56.770107
safeds,safeds/data/tabular/typing/_column_type/Boolean/is_numeric,0.0,2025-02-08 03:20:56.770107
safeds,safeds/data/tabular/typing/_column_type/RealNumber/__init__,0.0,2025-02-08 03:20:56.770107
safeds,safeds/data/tabular/typing/_column_type/RealNumber/__repr__,0.0,2025-02-08 03:20:56.770107
safeds,safeds/data/tabular/typing/_column_type/RealNumber/is_nullable,0.0,2025-02-08 03:20:56.770107
safeds,safeds/data/tabular/typing/_column_type/RealNumber/is_numeric,0.0,2025-02-08 03:20:56.770107
safeds,safeds/data/tabular/typing/_column_type/Integer/__init__,0.0,2025-02-08 03:20:56.770107
safeds,safeds/data/tabular/typing/_column_type/Integer/__repr__,0.0,2025-02-08 03:20:56.770107
safeds,safeds/data/tabular/typing/_column_type/Integer/is_nullable,0.0,2025-02-08 03:20:56.770107
safeds,safeds/data/tabular/typing/_column_type/Integer/is_numeric,0.0,2025-02-08 03:20:56.770107
safeds,safeds/data/tabular/typing/_column_type/String/__init__,0.0,2025-02-08 03:20:56.770107
safeds,safeds/data/tabular/typing/_column_type/String/__repr__,0.0,2025-02-08 03:20:56.770107
safeds,safeds/data/tabular/typing/_column_type/String/is_nullable,0.0,2025-02-08 03:20:56.770107
safeds,safeds/data/tabular/typing/_column_type/String/is_numeric,0.0010340213775634766,2025-02-08 03:20:56.770107
safeds,safeds/data/tabular/typing/_column_type/Nothing/__init__,0.0,2025-02-08 03:20:56.770107
safeds,safeds/data/tabular/typing/_column_type/Nothing/__repr__,0.0,2025-02-08 03:20:56.770107
safeds,safeds/data/tabular/typing/_column_type/Nothing/is_nullable,0.0,2025-02-08 03:20:56.770107
safeds,safeds/data/tabular/typing/_column_type/Nothing/is_numeric,0.0,2025-02-08 03:20:56.770107
safeds,safeds/data/tabular/typing/_imputer_strategy/ImputerStrategy/_augment_imputer,0.0010333061218261719,2025-02-08 03:20:56.770107
safeds,safeds/data/tabular/typing/_schema/Schema/_from_pandas_dataframe,0.0010335445404052734,2025-02-08 03:20:56.770107
safeds,safeds/data/tabular/typing/_schema/Schema/__init__,0.0,2025-02-08 03:20:56.770107
safeds,safeds/data/tabular/typing/_schema/Schema/__hash__,0.0,2025-02-08 03:20:56.770107
safeds,safeds/data/tabular/typing/_schema/Schema/__repr__,0.0,2025-02-08 03:20:56.770107
safeds,safeds/data/tabular/typing/_schema/Schema/__sizeof__,0.0,2025-02-08 03:20:56.770107
safeds,safeds/data/tabular/typing/_schema/Schema/__str__,0.0010328292846679688,2025-02-08 03:20:56.770107
safeds,safeds/data/tabular/typing/_schema/Schema/column_names,0.0,2025-02-08 03:20:56.770107
safeds,safeds/data/tabular/typing/_schema/Schema/has_column,0.0,2025-02-08 03:20:56.770107
safeds,safeds/data/tabular/typing/_schema/Schema/get_column_type,0.0,2025-02-08 03:20:56.770107
safeds,safeds/data/tabular/typing/_schema/Schema/to_dict,0.0010395050048828125,2025-02-08 03:20:56.770107
safeds,safeds/data/tabular/typing/_schema/Schema/merge_multiple_schemas,0.002079486846923828,2025-02-08 03:20:56.770107
safeds,safeds/data/tabular/typing/_schema/Schema/_repr_markdown_,0.0010082721710205078,2025-02-08 03:20:56.770107
safeds,safeds/exceptions/_data/UnknownColumnNameError/__init__,0.0011107921600341797,2025-02-08 03:20:56.770107
safeds,safeds/exceptions/_data/NonNumericColumnError/__init__,0.0010333061218261719,2025-02-08 03:20:56.770107
safeds,safeds/exceptions/_data/MissingValuesColumnError/__init__,0.0,2025-02-08 03:20:56.770107
safeds,safeds/exceptions/_data/DuplicateColumnNameError/__init__,0.0,2025-02-08 03:20:56.770107
safeds,safeds/exceptions/_data/IndexOutOfBoundsError/__init__,0.0,2025-02-08 03:20:56.770107
safeds,safeds/exceptions/_data/ColumnSizeError/__init__,0.0,2025-02-08 03:20:56.770107
safeds,safeds/exceptions/_data/ColumnLengthMismatchError/__init__,0.0,2025-02-08 03:20:56.770107
safeds,safeds/exceptions/_data/TransformerNotFittedError/__init__,0.0,2025-02-08 03:20:56.770107
safeds,safeds/exceptions/_data/ValueNotPresentWhenFittedError/__init__,0.0010335445404052734,2025-02-08 03:20:56.770107
safeds,safeds/exceptions/_data/WrongFileExtensionError/__init__,0.0,2025-02-08 03:20:56.770107
safeds,safeds/exceptions/_data/IllegalSchemaModificationError/__init__,0.0010788440704345703,2025-02-08 03:20:56.770107
safeds,safeds/exceptions/_data/ColumnIsTargetError/__init__,0.0,2025-02-08 03:20:56.770107
safeds,safeds/exceptions/_data/ColumnIsTimeError/__init__,0.0,2025-02-08 03:20:56.770107
safeds,safeds/exceptions/_data/IllegalFormatError/__init__,0.0,2025-02-08 03:20:56.770107
safeds,safeds/exceptions/_generic/OutOfBoundsError/__init__,0.0030143260955810547,2025-02-08 03:20:56.770107
safeds,safeds/exceptions/_generic/Bound/__init__,0.0010030269622802734,2025-02-08 03:20:56.770107
safeds,safeds/exceptions/_generic/Bound/__str__,0.0010035037994384766,2025-02-08 03:20:56.770107
safeds,safeds/exceptions/_generic/Bound/value,0.0,2025-02-08 03:20:56.770107
safeds,safeds/exceptions/_generic/Bound/_str_lower_bound,0.0,2025-02-08 03:20:56.770107
safeds,safeds/exceptions/_generic/Bound/_str_upper_bound,0.0,2025-02-08 03:20:56.770107
safeds,safeds/exceptions/_generic/Bound/_check_lower_bound,0.0,2025-02-08 03:20:56.770107
safeds,safeds/exceptions/_generic/Bound/_check_upper_bound,0.0,2025-02-08 03:20:56.770107
safeds,safeds/exceptions/_generic/ClosedBound/__init__,0.0,2025-02-08 03:20:56.770107
safeds,safeds/exceptions/_generic/ClosedBound/_str_lower_bound,0.0010037422180175781,2025-02-08 03:20:56.770107
safeds,safeds/exceptions/_generic/ClosedBound/_str_upper_bound,0.0,2025-02-08 03:20:56.770107
safeds,safeds/exceptions/_generic/ClosedBound/_check_lower_bound,0.0,2025-02-08 03:20:56.770107
safeds,safeds/exceptions/_generic/ClosedBound/_check_upper_bound,0.00106048583984375,2025-02-08 03:20:56.770107
safeds,safeds/exceptions/_generic/OpenBound/__init__,0.0,2025-02-08 03:20:56.770107
safeds,safeds/exceptions/_generic/OpenBound/__str__,0.0,2025-02-08 03:20:56.770107
safeds,safeds/exceptions/_generic/OpenBound/_str_lower_bound,0.0,2025-02-08 03:20:56.770107
safeds,safeds/exceptions/_generic/OpenBound/_str_upper_bound,0.0,2025-02-08 03:20:56.770107
safeds,safeds/exceptions/_generic/OpenBound/_check_lower_bound,0.0,2025-02-08 03:20:56.770107
safeds,safeds/exceptions/_generic/OpenBound/_check_upper_bound,0.0,2025-02-08 03:20:56.770107
safeds,safeds/exceptions/_ml/DatasetContainsTargetError/__init__,0.0,2025-02-08 03:20:56.770107
safeds,safeds/exceptions/_ml/DatasetMissesFeaturesError/__init__,0.0,2025-02-08 03:20:56.770107
safeds,safeds/exceptions/_ml/DatasetMissesDataError/__init__,0.0,2025-02-08 03:20:56.770107
safeds,safeds/exceptions/_ml/LearningError/__init__,0.0,2025-02-08 03:20:56.770107
safeds,safeds/exceptions/_ml/ModelNotFittedError/__init__,0.0,2025-02-08 03:20:56.770107
safeds,safeds/exceptions/_ml/PredictionError/__init__,0.0,2025-02-08 03:20:56.770107
safeds,safeds/exceptions/_ml/UntaggedTableError/__init__,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/_util_sklearn/fit,0.00200653076171875,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/_util_sklearn/predict,0.0021419525146484375,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_ada_boost/AdaBoost/__init__,0.0010368824005126953,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_ada_boost/AdaBoost/learner,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_ada_boost/AdaBoost/maximum_number_of_learners,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_ada_boost/AdaBoost/learning_rate,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_ada_boost/AdaBoost/fit,0.0010342597961425781,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_ada_boost/AdaBoost/predict,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_ada_boost/AdaBoost/is_fitted,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_ada_boost/AdaBoost/_get_sklearn_classifier,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_classifier/Classifier/fit,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_classifier/Classifier/predict,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_classifier/Classifier/is_fitted,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_classifier/Classifier/_get_sklearn_classifier,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_classifier/Classifier/accuracy,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_classifier/Classifier/precision,0.001035928726196289,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_classifier/Classifier/recall,0.0011088848114013672,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_classifier/Classifier/f1_score,0.002051115036010742,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_decision_tree/DecisionTree/__init__,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_decision_tree/DecisionTree/fit,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_decision_tree/DecisionTree/predict,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_decision_tree/DecisionTree/is_fitted,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_decision_tree/DecisionTree/_get_sklearn_classifier,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_gradient_boosting/GradientBoosting/__init__,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_gradient_boosting/GradientBoosting/number_of_trees,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_gradient_boosting/GradientBoosting/learning_rate,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_gradient_boosting/GradientBoosting/fit,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_gradient_boosting/GradientBoosting/predict,0.0010030269622802734,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_gradient_boosting/GradientBoosting/is_fitted,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_gradient_boosting/GradientBoosting/_get_sklearn_classifier,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_k_nearest_neighbors/KNearestNeighbors/__init__,0.001172780990600586,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_k_nearest_neighbors/KNearestNeighbors/number_of_neighbors,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_k_nearest_neighbors/KNearestNeighbors/fit,0.0011904239654541016,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_k_nearest_neighbors/KNearestNeighbors/predict,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_k_nearest_neighbors/KNearestNeighbors/is_fitted,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_k_nearest_neighbors/KNearestNeighbors/_get_sklearn_classifier,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_logistic_regression/LogisticRegression/__init__,0.0010037422180175781,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_logistic_regression/LogisticRegression/fit,0.0009999275207519531,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_logistic_regression/LogisticRegression/predict,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_logistic_regression/LogisticRegression/is_fitted,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_logistic_regression/LogisticRegression/_get_sklearn_classifier,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_random_forest/RandomForest/__init__,0.0010464191436767578,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_random_forest/RandomForest/number_of_trees,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_random_forest/RandomForest/fit,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_random_forest/RandomForest/predict,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_random_forest/RandomForest/is_fitted,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_random_forest/RandomForest/_get_sklearn_classifier,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_support_vector_machine/SupportVectorMachineKernel/get_sklearn_kernel,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_support_vector_machine/SupportVectorMachine/__init__,0.0010328292846679688,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_support_vector_machine/SupportVectorMachine/c,0.0010330677032470703,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_support_vector_machine/SupportVectorMachine/kernel,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_support_vector_machine/SupportVectorMachine/Kernel/Linear/get_sklearn_kernel,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_support_vector_machine/SupportVectorMachine/Kernel/Polynomial/__init__,0.0010356903076171875,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_support_vector_machine/SupportVectorMachine/Kernel/Polynomial/get_sklearn_kernel,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_support_vector_machine/SupportVectorMachine/Kernel/Sigmoid/get_sklearn_kernel,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_support_vector_machine/SupportVectorMachine/Kernel/RadialBasisFunction/get_sklearn_kernel,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_support_vector_machine/SupportVectorMachine/_get_kernel_name,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_support_vector_machine/SupportVectorMachine/fit,0.0013737678527832031,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_support_vector_machine/SupportVectorMachine/predict,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_support_vector_machine/SupportVectorMachine/is_fitted,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/classification/_support_vector_machine/SupportVectorMachine/_get_sklearn_classifier,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_ada_boost/AdaBoost/__init__,0.0005166530609130859,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_ada_boost/AdaBoost/learner,0.0005128383636474609,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_ada_boost/AdaBoost/maximum_number_of_learners,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_ada_boost/AdaBoost/learning_rate,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_ada_boost/AdaBoost/fit,0.0005125999450683594,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_ada_boost/AdaBoost/predict,0.0005252361297607422,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_ada_boost/AdaBoost/is_fitted,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_ada_boost/AdaBoost/_get_sklearn_regressor,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_decision_tree/DecisionTree/__init__,0.0005116462707519531,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_decision_tree/DecisionTree/fit,0.0005123615264892578,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_decision_tree/DecisionTree/predict,0.0005102157592773438,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_decision_tree/DecisionTree/is_fitted,0.0005121231079101562,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_decision_tree/DecisionTree/_get_sklearn_regressor,0.0005083084106445312,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_elastic_net_regression/ElasticNetRegression/__init__,0.0010192394256591797,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_elastic_net_regression/ElasticNetRegression/alpha,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_elastic_net_regression/ElasticNetRegression/lasso_ratio,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_elastic_net_regression/ElasticNetRegression/fit,0.0010268688201904297,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_elastic_net_regression/ElasticNetRegression/predict,0.0005121231079101562,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_elastic_net_regression/ElasticNetRegression/is_fitted,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_elastic_net_regression/ElasticNetRegression/_get_sklearn_regressor,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_gradient_boosting/GradientBoosting/__init__,0.0005099773406982422,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_gradient_boosting/GradientBoosting/number_of_trees,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_gradient_boosting/GradientBoosting/learning_rate,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_gradient_boosting/GradientBoosting/fit,0.0015871524810791016,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_gradient_boosting/GradientBoosting/predict,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_gradient_boosting/GradientBoosting/is_fitted,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_gradient_boosting/GradientBoosting/_get_sklearn_regressor,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_k_nearest_neighbors/KNearestNeighbors/__init__,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_k_nearest_neighbors/KNearestNeighbors/number_of_neighbors,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_k_nearest_neighbors/KNearestNeighbors/fit,0.0010085105895996094,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_k_nearest_neighbors/KNearestNeighbors/predict,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_k_nearest_neighbors/KNearestNeighbors/is_fitted,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_k_nearest_neighbors/KNearestNeighbors/_get_sklearn_regressor,0.0010342597961425781,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_lasso_regression/LassoRegression/__init__,0.0010695457458496094,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_lasso_regression/LassoRegression/alpha,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_lasso_regression/LassoRegression/fit,0.0010154247283935547,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_lasso_regression/LassoRegression/predict,0.0011548995971679688,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_lasso_regression/LassoRegression/is_fitted,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_lasso_regression/LassoRegression/_get_sklearn_regressor,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_linear_regression/LinearRegression/__init__,0.0010089874267578125,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_linear_regression/LinearRegression/fit,0.000997304916381836,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_linear_regression/LinearRegression/predict,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_linear_regression/LinearRegression/is_fitted,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_linear_regression/LinearRegression/_get_sklearn_regressor,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_random_forest/RandomForest/__init__,0.0010218620300292969,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_random_forest/RandomForest/number_of_trees,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_random_forest/RandomForest/fit,0.0010066032409667969,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_random_forest/RandomForest/predict,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_random_forest/RandomForest/is_fitted,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_random_forest/RandomForest/_get_sklearn_regressor,0.0010137557983398438,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_regressor/Regressor/fit,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_regressor/Regressor/predict,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_regressor/Regressor/is_fitted,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_regressor/Regressor/_get_sklearn_regressor,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_regressor/Regressor/mean_squared_error,0.0013391971588134766,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_regressor/Regressor/mean_absolute_error,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_regressor/_check_metrics_preconditions,0.001010894775390625,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_ridge_regression/RidgeRegression/__init__,0.0010106563568115234,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_ridge_regression/RidgeRegression/alpha,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_ridge_regression/RidgeRegression/fit,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_ridge_regression/RidgeRegression/predict,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_ridge_regression/RidgeRegression/is_fitted,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_ridge_regression/RidgeRegression/_get_sklearn_regressor,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_support_vector_machine/SupportVectorMachineKernel/get_sklearn_kernel,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_support_vector_machine/SupportVectorMachine/__init__,0.0010142326354980469,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_support_vector_machine/SupportVectorMachine/c,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_support_vector_machine/SupportVectorMachine/kernel,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_support_vector_machine/SupportVectorMachine/Kernel/Linear/get_sklearn_kernel,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_support_vector_machine/SupportVectorMachine/Kernel/Polynomial/__init__,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_support_vector_machine/SupportVectorMachine/Kernel/Polynomial/get_sklearn_kernel,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_support_vector_machine/SupportVectorMachine/Kernel/Sigmoid/get_sklearn_kernel,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_support_vector_machine/SupportVectorMachine/Kernel/RadialBasisFunction/get_sklearn_kernel,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_support_vector_machine/SupportVectorMachine/_get_kernel_name,0.0010051727294921875,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_support_vector_machine/SupportVectorMachine/fit,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_support_vector_machine/SupportVectorMachine/predict,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_support_vector_machine/SupportVectorMachine/is_fitted,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/classical/regression/_support_vector_machine/SupportVectorMachine/_get_sklearn_regressor,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/hyperparameters/_choice/Choice/__init__,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/hyperparameters/_choice/Choice/__contains__,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/hyperparameters/_choice/Choice/__iter__,0.0,2025-02-08 03:20:56.770107
safeds,safeds/ml/hyperparameters/_choice/Choice/__len__,0.0,2025-02-08 03:20:56.770107
