Type-Aware,Library,FunctionId,Runtime of body analysis,Date
Yes,safeds,safeds/config/_device/_get_device,0.0009617805480957031,2025-02-19 21:06:56.080649
Yes,safeds,safeds/data/image/containers/_image/Image/from_file,0.0,2025-02-19 21:06:56.080649
Yes,safeds,safeds/data/image/containers/_image/Image/from_bytes,0.0019989013671875,2025-02-19 21:06:56.080649
Yes,safeds,safeds/data/image/containers/_image/Image/__init__,0.0,2025-02-19 21:06:56.080649
Yes,safeds,safeds/data/image/containers/_image/Image/__eq__,0.003006458282470703,2025-02-19 21:06:56.081644
Yes,safeds,safeds/data/image/containers/_image/Image/__sizeof__,0.0010330677032470703,2025-02-19 21:06:56.081644
Yes,safeds,safeds/data/image/containers/_image/Image/_repr_jpeg_,0.003999471664428711,2025-02-19 21:06:56.081644
Yes,safeds,safeds/data/image/containers/_image/Image/_repr_png_,0.0029582977294921875,2025-02-19 21:06:56.081644
Yes,safeds,safeds/data/image/containers/_image/Image/_set_device,0.0009806156158447266,2025-02-19 21:06:56.081644
Yes,safeds,safeds/data/image/containers/_image/Image/width,0.0009605884552001953,2025-02-19 21:06:56.081644
Yes,safeds,safeds/data/image/containers/_image/Image/height,0.0,2025-02-19 21:06:56.081644
Yes,safeds,safeds/data/image/containers/_image/Image/channel,0.0010099411010742188,2025-02-19 21:06:56.081644
Yes,safeds,safeds/data/image/containers/_image/Image/device,0.0,2025-02-19 21:06:56.081644
Yes,safeds,safeds/data/image/containers/_image/Image/to_jpeg_file,0.0033478736877441406,2025-02-19 21:06:56.081644
Yes,safeds,safeds/data/image/containers/_image/Image/to_png_file,0.002960205078125,2025-02-19 21:06:56.081644
Yes,safeds,safeds/data/image/containers/_image/Image/resize,0.002045154571533203,2025-02-19 21:06:56.081644
Yes,safeds,safeds/data/image/containers/_image/Image/convert_to_grayscale,0.0020346641540527344,2025-02-19 21:06:56.081644
Yes,safeds,safeds/data/image/containers/_image/Image/crop,0.0010001659393310547,2025-02-19 21:06:56.081644
Yes,safeds,safeds/data/image/containers/_image/Image/flip_vertically,0.0010013580322265625,2025-02-19 21:06:56.081644
Yes,safeds,safeds/data/image/containers/_image/Image/flip_horizontally,0.0009877681732177734,2025-02-19 21:06:56.081644
Yes,safeds,safeds/data/image/containers/_image/Image/adjust_brightness,0.005036115646362305,2025-02-19 21:06:56.081644
Yes,safeds,safeds/data/image/containers/_image/Image/add_noise,0.002006053924560547,2025-02-19 21:06:56.081644
Yes,safeds,safeds/data/image/containers/_image/Image/adjust_contrast,0.003981351852416992,2025-02-19 21:06:56.081644
Yes,safeds,safeds/data/image/containers/_image/Image/adjust_color_balance,0.003999948501586914,2025-02-19 21:06:56.081644
Yes,safeds,safeds/data/image/containers/_image/Image/blur,0.000997304916381836,2025-02-19 21:06:56.081644
Yes,safeds,safeds/data/image/containers/_image/Image/sharpen,0.004006385803222656,2025-02-19 21:06:56.081644
Yes,safeds,safeds/data/image/containers/_image/Image/invert_colors,0.00299835205078125,2025-02-19 21:06:56.081644
Yes,safeds,safeds/data/image/containers/_image/Image/rotate_right,0.0010027885437011719,2025-02-19 21:06:56.081644
Yes,safeds,safeds/data/image/containers/_image/Image/rotate_left,0.0009968280792236328,2025-02-19 21:06:56.081644
Yes,safeds,safeds/data/image/containers/_image/Image/find_edges,0.007999897003173828,2025-02-19 21:06:56.081644
Yes,safeds,safeds/data/tabular/containers/_column/Column/_from_pandas_series,0.002001047134399414,2025-02-19 21:06:56.081644
Yes,safeds,safeds/data/tabular/containers/_column/Column/__init__,0.0029997825622558594,2025-02-19 21:06:56.081644
