Type-Aware,Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
No,pandas,pandas.core.ops,165,11,UnaryExpr,Series,,"Any, Series",2025-02-28 21:52:23.963033
No,pandas,pandas._testing,352,31,OpExpr,int,,OpExpr,2025-02-28 21:52:24.266485
No,pandas,pandas._testing,358,33,OpExpr,int,,OpExpr,2025-02-28 21:52:24.275594
No,pandas,pandas._testing,367,44,OpExpr,int,,OpExpr,2025-02-28 21:52:24.278696
No,pandas,pandas._testing,433,9,OpExpr,int,,OpExpr,2025-02-28 21:52:24.324231
No,pandas,pandas._testing,437,11,SliceExpr,int,,SliceExpr,2025-02-28 21:52:24.327251
No,pandas,pandas._testing,769,12,GeneratorExpr,None,,GeneratorExpr,2025-02-28 21:52:24.454098
No,pandas,pandas._testing,781,18,OpExpr,float,,OpExpr,2025-02-28 21:52:24.463456
No,pandas,pandas.util.version,490,7,OpExpr,"UnionType[str, bytes, SupportsInt]",,OpExpr,2025-02-28 21:52:24.781498
No,pandas,pandas.compat._optional,155,22,ConditionalExpr,"UnionType[str, None]",,ConditionalExpr,2025-02-28 21:52:26.566608
No,pandas,pandas.compat.numpy.function,163,16,CastExpr,"UnionType[bool, int, None]",,bool,2025-02-28 21:52:26.631797
No,pandas,pandas.compat.numpy.function,390,37,OpExpr,"UnionType[int, None]",,OpExpr,2025-02-28 21:52:26.666358
No,pandas,pandas.core.accessor,121,16,OpExpr,bool,,OpExpr,2025-02-28 21:52:26.722607
No,pandas,pandas.core.algorithms,137,17,CastExpr,ArrayLike,,BaseMaskedArray,2025-02-28 21:52:26.781838
No,pandas,pandas.core.algorithms,147,17,CastExpr,ArrayLike,,Categorical,2025-02-28 21:52:26.787133
No,pandas,pandas.core.algorithms,171,15,CastExpr,ArrayLike,,ndarray,2025-02-28 21:52:26.797329
No,pandas,pandas.core.algorithms,786,7,OpExpr,bool,,OpExpr,2025-02-28 21:52:26.973025
No,pandas,pandas.core.algorithms,836,11,ConditionalExpr,bool,,ConditionalExpr,2025-02-28 21:52:26.982209
No,pandas,pandas.core.algorithms,933,27,IndexExpr,"UnionType[NDArray, None]",,ndarray,2025-02-28 21:52:27.055891
No,pandas,pandas.core.algorithms,933,39,IndexExpr,"UnionType[NDArray, None]",,NDArray,2025-02-28 21:52:27.056890
No,pandas,pandas.core.algorithms,961,17,CastExpr,ArrayLike,,BaseMaskedArray,2025-02-28 21:52:27.063042
No,pandas,pandas.core.algorithms,991,17,CastExpr,ArrayLike,,ExtensionArray,2025-02-28 21:52:27.077786
No,pandas,pandas.core.algorithms,1153,13,OpExpr,"UnionType[int, NDArray]",,OpExpr,2025-02-28 21:52:27.119018
No,pandas,pandas.core.algorithms,1340,29,CastExpr,"UnionType[NumpyValueArrayLike, ExtensionArray]",,ArrayLike,2025-02-28 21:52:27.151638
No,pandas,pandas.core.algorithms,1436,4,IndexExpr,int,,List[slice],2025-02-28 21:52:27.216409
No,pandas,pandas.core.algorithms,1447,8,IndexExpr,int,,List[slice],2025-02-28 21:52:27.222384
No,pandas,pandas.core.algorithms,1451,8,IndexExpr,int,,List[slice],2025-02-28 21:52:27.224437
No,pandas,pandas.core.algorithms,1596,7,OpExpr,bool,,OpExpr,2025-02-28 21:52:27.285712
No,pandas,pandas.core.algorithms,1663,22,CallExpr,"UnionType[ArrayLike, Index]",,"UnionType[ArrayLike, Index], UnionType[ArrayLike, Index]",2025-02-28 21:52:27.332497
No,pandas,pandas.core.algorithms,1663,22,MemberExpr,"UnionType[ArrayLike, Index]",,"UnionType[ArrayLike, Index], UnionType[ArrayLike, Index]",2025-02-28 21:52:27.333497
No,pandas,pandas.core.apply,1304,31,MemberExpr,"List[Tuple[Any, Any]]",,"List[Tuple[Any, Any]], int",2025-02-28 21:52:27.815972
No,pandas,pandas.core.apply,1348,12,MemberExpr,"UnionType[DataFrame, Series]",,"UnionType[DataFrame, Series], str",2025-02-28 21:52:27.826720
No,pandas,pandas.core.arraylike,399,11,OpExpr,"Dict[str, Any]",,OpExpr,2025-02-28 21:52:28.088949
No,pandas,pandas.core.arraylike,504,18,IndexExpr,ufunc,,"Dict[str, str]",2025-02-28 21:52:28.148830
No,pandas,pandas.core.base,555,19,OpExpr,bool,,OpExpr,2025-02-28 21:52:28.254052
No,pandas,pandas.core.base,550,12,OpExpr,bool,,OpExpr,2025-02-28 21:52:28.259160
No,pandas,pandas.core.base,1141,11,OpExpr,bool,,OpExpr,2025-02-28 21:52:28.467895
No,pandas,pandas.core.common,302,10,CastExpr,"UnionType[Iterable, T]",,List[Any],2025-02-28 21:52:28.597164
No,pandas,pandas.core.construction,317,16,OpExpr,"UnionType[Dtype, None]",,OpExpr,2025-02-28 21:52:28.771127
No,pandas,pandas.core.construction,328,14,CastExpr,"UnionType[Dtype, None]",,ExtensionDtype,2025-02-28 21:52:28.779313
