Type-Aware,Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
No,pandas,pandas.core.ops,165,11,UnaryExpr,Series,,"Any, Series",2025-03-02 20:20:05.844790
No,pandas,pandas._testing,352,31,OpExpr,int,,OpExpr,2025-03-02 20:20:06.174122
No,pandas,pandas._testing,358,33,OpExpr,int,,OpExpr,2025-03-02 20:20:06.180361
No,pandas,pandas._testing,367,44,OpExpr,int,,OpExpr,2025-03-02 20:20:06.183358
No,pandas,pandas._testing,433,9,OpExpr,int,,OpExpr,2025-03-02 20:20:06.227306
No,pandas,pandas._testing,437,11,SliceExpr,int,,SliceExpr,2025-03-02 20:20:06.228306
No,pandas,pandas._testing,769,12,GeneratorExpr,None,,GeneratorExpr,2025-03-02 20:20:06.335766
No,pandas,pandas._testing,781,18,OpExpr,float,,OpExpr,2025-03-02 20:20:06.348245
No,pandas,pandas.util.version,490,7,OpExpr,"UnionType[str, bytes, SupportsInt]",,OpExpr,2025-03-02 20:20:06.687600
No,pandas,pandas.compat._optional,155,22,ConditionalExpr,"UnionType[str, None]",,ConditionalExpr,2025-03-02 20:20:08.539378
No,pandas,pandas.compat.numpy.function,163,16,CastExpr,"UnionType[bool, int, None]",,bool,2025-03-02 20:20:08.591701
No,pandas,pandas.compat.numpy.function,390,37,OpExpr,"UnionType[int, None]",,OpExpr,2025-03-02 20:20:08.624243
No,pandas,pandas.core.accessor,121,16,OpExpr,bool,,OpExpr,2025-03-02 20:20:08.673754
No,pandas,pandas.core.algorithms,137,17,CastExpr,ArrayLike,,BaseMaskedArray,2025-03-02 20:20:08.736119
No,pandas,pandas.core.algorithms,147,17,CastExpr,ArrayLike,,Categorical,2025-03-02 20:20:08.741786
No,pandas,pandas.core.algorithms,171,15,CastExpr,ArrayLike,,ndarray,2025-03-02 20:20:08.752114
No,pandas,pandas.core.algorithms,786,7,OpExpr,bool,,OpExpr,2025-03-02 20:20:08.924486
No,pandas,pandas.core.algorithms,836,11,ConditionalExpr,bool,,ConditionalExpr,2025-03-02 20:20:08.934818
No,pandas,pandas.core.algorithms,933,27,IndexExpr,"UnionType[NDArray, None]",,ndarray,2025-03-02 20:20:09.001297
No,pandas,pandas.core.algorithms,933,39,IndexExpr,"UnionType[NDArray, None]",,NDArray,2025-03-02 20:20:09.002297
No,pandas,pandas.core.algorithms,961,17,CastExpr,ArrayLike,,BaseMaskedArray,2025-03-02 20:20:09.008406
No,pandas,pandas.core.algorithms,991,17,CastExpr,ArrayLike,,ExtensionArray,2025-03-02 20:20:09.016505
No,pandas,pandas.core.algorithms,1153,13,OpExpr,"UnionType[int, NDArray]",,OpExpr,2025-03-02 20:20:09.062002
No,pandas,pandas.core.algorithms,1340,29,CastExpr,"UnionType[NumpyValueArrayLike, ExtensionArray]",,ArrayLike,2025-03-02 20:20:09.100966
No,pandas,pandas.core.algorithms,1436,4,IndexExpr,int,,List[slice],2025-03-02 20:20:09.168866
No,pandas,pandas.core.algorithms,1447,8,IndexExpr,int,,List[slice],2025-03-02 20:20:09.172944
No,pandas,pandas.core.algorithms,1451,8,IndexExpr,int,,List[slice],2025-03-02 20:20:09.176942
No,pandas,pandas.core.algorithms,1596,7,OpExpr,bool,,OpExpr,2025-03-02 20:20:09.247211
No,pandas,pandas.core.algorithms,1663,22,CallExpr,"UnionType[ArrayLike, Index]",,"UnionType[ArrayLike, Index], UnionType[ArrayLike, Index]",2025-03-02 20:20:09.284861
No,pandas,pandas.core.algorithms,1663,22,MemberExpr,"UnionType[ArrayLike, Index]",,"UnionType[ArrayLike, Index], UnionType[ArrayLike, Index]",2025-03-02 20:20:09.284861
No,pandas,pandas.core.apply,1304,31,MemberExpr,"List[Tuple[Any, Any]]",,"List[Tuple[Any, Any]], int",2025-03-02 20:20:09.807570
No,pandas,pandas.core.apply,1348,12,MemberExpr,"UnionType[DataFrame, Series]",,"UnionType[DataFrame, Series], str",2025-03-02 20:20:09.817770
No,pandas,pandas.core.arraylike,399,11,OpExpr,"Dict[str, Any]",,OpExpr,2025-03-02 20:20:10.082581
No,pandas,pandas.core.arraylike,504,18,IndexExpr,ufunc,,"Dict[str, str]",2025-03-02 20:20:10.142692
No,pandas,pandas.core.base,555,19,OpExpr,bool,,OpExpr,2025-03-02 20:20:10.265351
No,pandas,pandas.core.base,550,12,OpExpr,bool,,OpExpr,2025-03-02 20:20:10.269432
No,pandas,pandas.core.base,1141,11,OpExpr,bool,,OpExpr,2025-03-02 20:20:10.431935
No,pandas,pandas.core.common,302,10,CastExpr,"UnionType[Iterable, T]",,List[Any],2025-03-02 20:20:10.556291
No,pandas,pandas.core.construction,317,16,OpExpr,"UnionType[Dtype, None]",,OpExpr,2025-03-02 20:20:10.719225
No,pandas,pandas.core.construction,328,14,CastExpr,"UnionType[Dtype, None]",,ExtensionDtype,2025-03-02 20:20:10.726409
No,pandas,pandas.core.construction,334,26,CastExpr,"UnionType[List[object], AnyArrayLike]",,"UnionType[List[UnionType[Period, None]], AnyArrayLike]",2025-03-02 20:20:10.731525
No,pandas,pandas.core.construction,571,15,OpExpr,bool,,OpExpr,2025-03-02 20:20:10.816828
No,pandas,pandas.core.construction,611,16,CastExpr,"UnionType[DtypeObj, None]",,dtype,2025-03-02 20:20:10.844663
No,pandas,pandas.core.construction,734,28,NameExpr,"UnionType[List[], ndarray]",,"UnionType[List[Any], ndarray]",2025-03-02 20:20:10.901763
No,pandas,pandas.core.construction,738,61,NameExpr,"UnionType[List[], ndarray]",,"UnionType[List[Any], ndarray]",2025-03-02 20:20:10.904759
No,pandas,pandas.core.construction,740,46,NameExpr,"UnionType[List[], ndarray]",,"UnionType[List[Any], ndarray]",2025-03-02 20:20:10.906757
No,pandas,pandas.core.construction,745,12,NameExpr,"UnionType[List[], ndarray]",,"UnionType[List[Any], ndarray]",2025-03-02 20:20:10.908924
No,pandas,pandas.core.construction,745,18,CastExpr,"UnionType[List[], ndarray]",,ndarray,2025-03-02 20:20:10.909923
No,pandas,pandas.core.construction,745,35,NameExpr,"UnionType[List[], ndarray]",,"UnionType[List[Any], ndarray]",2025-03-02 20:20:10.910922
No,pandas,pandas.core.construction,746,20,MemberExpr,"UnionType[List[], ndarray]",,"UnionType[List[Any], ndarray]",2025-03-02 20:20:10.913037
No,pandas,pandas.core.construction,746,20,NameExpr,"UnionType[List[], ndarray]",,"UnionType[List[Any], ndarray]",2025-03-02 20:20:10.914036
No,pandas,pandas.core.construction,748,16,NameExpr,"UnionType[List[], ndarray]",,"UnionType[List[Any], ndarray]",2025-03-02 20:20:10.914036
No,pandas,pandas.core.construction,748,22,CallExpr,"UnionType[List[], ndarray]",,"UnionType[List[Any], ndarray]",2025-03-02 20:20:10.915035
No,pandas,pandas.core.construction,748,22,MemberExpr,"UnionType[List[], ndarray]",,"UnionType[List[Any], ndarray]",2025-03-02 20:20:10.916033
No,pandas,pandas.core.construction,747,15,MemberExpr,"UnionType[List[], ndarray]",,"UnionType[List[Any], ndarray]",2025-03-02 20:20:10.917032
No,pandas,pandas.core.construction,747,15,NameExpr,"UnionType[List[], ndarray]",,"UnionType[List[Any], ndarray]",2025-03-02 20:20:10.917032
No,pandas,pandas.core.construction,750,25,NameExpr,"UnionType[List[], ndarray]",,"UnionType[List[Any], ndarray]",2025-03-02 20:20:10.919144
No,pandas,pandas.core.construction,751,39,NameExpr,"UnionType[List[], ndarray]",,"UnionType[List[Any], ndarray]",2025-03-02 20:20:10.923486
No,pandas,pandas.core.construction,756,38,NameExpr,"UnionType[List[], ndarray]",,"UnionType[List[Any], ndarray]",2025-03-02 20:20:10.925484
No,pandas,pandas.core.construction,763,45,NameExpr,"UnionType[List[], ndarray]",,"UnionType[List[Any], ndarray]",2025-03-02 20:20:10.927482
No,pandas,pandas.core.construction,765,26,NameExpr,"UnionType[List[], ndarray]",,"UnionType[List[Any], ndarray]",2025-03-02 20:20:10.931478
No,pandas,pandas.core.frame,697,20,ConditionalExpr,"UnionType[Axes, None]",,ConditionalExpr,2025-03-02 20:20:11.019397
No,pandas,pandas.core.frame,698,22,ConditionalExpr,"UnionType[Axes, None]",,ConditionalExpr,2025-03-02 20:20:11.020486
No,pandas,pandas.core.frame,699,20,ConditionalExpr,"UnionType[Dtype, None]",,ConditionalExpr,2025-03-02 20:20:11.021485
No,pandas,pandas.core.frame,735,23,CastExpr,None,,ndarray,2025-03-02 20:20:11.027694
No,pandas,pandas.core.frame,746,24,ConditionalExpr,"UnionType[bool, None]",,ConditionalExpr,2025-03-02 20:20:11.031812
No,pandas,pandas.core.frame,810,20,ConditionalExpr,"UnionType[Axes, None]",,ConditionalExpr,2025-03-02 20:20:11.054946
No,pandas,pandas.core.frame,1039,12,OpExpr,bool,,OpExpr,2025-03-02 20:20:11.111167
No,pandas,pandas.core.frame,1045,11,OpExpr,bool,,OpExpr,2025-03-02 20:20:11.112165
No,pandas,pandas.core.frame,2238,53,OpExpr,"UnionType[int, None]",,OpExpr,2025-03-02 20:20:11.375740
No,pandas,pandas.core.frame,2248,16,NameExpr,List[ArrayLike],,List[Any],2025-03-02 20:20:11.382840
No,pandas,pandas.core.frame,2250,16,NameExpr,List[ArrayLike],,List[Any],2025-03-02 20:20:11.385933
No,pandas,pandas.core.frame,2255,24,CallExpr,List[ArrayLike],,List[Any],2025-03-02 20:20:11.388931
