Type-Aware,Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
Yes,pandas,pandas.core.ops,165,11,UnaryExpr,Series,,"Any, Series",2025-03-03 00:41:02.811177
Yes,pandas,pandas._testing,352,31,OpExpr,int,,OpExpr,2025-03-03 00:41:03.022079
Yes,pandas,pandas._testing,358,33,OpExpr,int,,OpExpr,2025-03-03 00:41:03.026080
Yes,pandas,pandas._testing,367,44,OpExpr,int,,OpExpr,2025-03-03 00:41:03.081117
Yes,pandas,pandas._testing,433,9,OpExpr,int,,OpExpr,2025-03-03 00:41:03.113126
Yes,pandas,pandas._testing,437,11,SliceExpr,int,,SliceExpr,2025-03-03 00:41:03.114120
Yes,pandas,pandas._testing,769,12,GeneratorExpr,None,,GeneratorExpr,2025-03-03 00:41:03.193904
Yes,pandas,pandas._testing,781,18,OpExpr,float,,OpExpr,2025-03-03 00:41:03.202933
Yes,pandas,pandas.util.version,490,7,OpExpr,"UnionType[str, bytes, SupportsInt]",,OpExpr,2025-03-03 00:41:03.432120
Yes,pandas,pandas.compat._optional,155,22,ConditionalExpr,"UnionType[str, None]",,ConditionalExpr,2025-03-03 00:41:04.608388
Yes,pandas,pandas.compat.numpy.function,163,16,CastExpr,"UnionType[bool, int, None]",,bool,2025-03-03 00:41:04.643415
Yes,pandas,pandas.compat.numpy.function,390,37,OpExpr,"UnionType[int, None]",,OpExpr,2025-03-03 00:41:04.670412
Yes,pandas,pandas.core.accessor,121,16,OpExpr,bool,,OpExpr,2025-03-03 00:41:04.709207
Yes,pandas,pandas.core.algorithms,137,17,CastExpr,ArrayLike,,BaseMaskedArray,2025-03-03 00:41:04.748207
Yes,pandas,pandas.core.algorithms,147,17,CastExpr,ArrayLike,,Categorical,2025-03-03 00:41:04.752211
Yes,pandas,pandas.core.algorithms,171,15,CastExpr,ArrayLike,,ndarray,2025-03-03 00:41:04.758374
Yes,pandas,pandas.core.algorithms,786,7,OpExpr,bool,,OpExpr,2025-03-03 00:41:04.875633
Yes,pandas,pandas.core.algorithms,836,11,ConditionalExpr,bool,,ConditionalExpr,2025-03-03 00:41:04.884257
Yes,pandas,pandas.core.algorithms,933,27,IndexExpr,"UnionType[NDArray, None]",,ndarray,2025-03-03 00:41:04.922253
Yes,pandas,pandas.core.algorithms,933,39,IndexExpr,"UnionType[NDArray, None]",,NDArray,2025-03-03 00:41:04.922253
Yes,pandas,pandas.core.algorithms,961,17,CastExpr,ArrayLike,,BaseMaskedArray,2025-03-03 00:41:04.925288
Yes,pandas,pandas.core.algorithms,991,17,CastExpr,ArrayLike,,ExtensionArray,2025-03-03 00:41:04.930291
Yes,pandas,pandas.core.algorithms,1153,13,OpExpr,"UnionType[int, NDArray]",,OpExpr,2025-03-03 00:41:04.961290
Yes,pandas,pandas.core.algorithms,1340,29,CastExpr,"UnionType[NumpyValueArrayLike, ExtensionArray]",,ArrayLike,2025-03-03 00:41:04.989259
Yes,pandas,pandas.core.algorithms,1436,4,IndexExpr,int,,List[slice],2025-03-03 00:41:05.042746
Yes,pandas,pandas.core.algorithms,1447,8,IndexExpr,int,,List[slice],2025-03-03 00:41:05.045747
Yes,pandas,pandas.core.algorithms,1451,8,IndexExpr,int,,List[slice],2025-03-03 00:41:05.046747
Yes,pandas,pandas.core.algorithms,1596,7,OpExpr,bool,,OpExpr,2025-03-03 00:41:05.091898
Yes,pandas,pandas.core.algorithms,1663,22,CallExpr,"UnionType[ArrayLike, Index]",,"UnionType[ArrayLike, Index], UnionType[ArrayLike, Index]",2025-03-03 00:41:05.120889
Yes,pandas,pandas.core.algorithms,1663,22,MemberExpr,"UnionType[ArrayLike, Index]",,"UnionType[ArrayLike, Index], UnionType[ArrayLike, Index]",2025-03-03 00:41:05.121892
Yes,pandas,pandas.core.apply,1304,31,MemberExpr,"List[Tuple[Any, Any]]",,"List[Tuple[Any, Any]], int",2025-03-03 00:41:05.455368
Yes,pandas,pandas.core.apply,1348,12,MemberExpr,"UnionType[DataFrame, Series]",,"UnionType[DataFrame, Series], str",2025-03-03 00:41:05.460335
Yes,pandas,pandas.core.arraylike,399,11,OpExpr,"Dict[str, Any]",,OpExpr,2025-03-03 00:41:05.638553
Yes,pandas,pandas.core.arraylike,504,18,IndexExpr,ufunc,,"Dict[str, str]",2025-03-03 00:41:05.681594
Yes,pandas,pandas.core.base,555,19,OpExpr,bool,,OpExpr,2025-03-03 00:41:05.764680
Yes,pandas,pandas.core.base,550,12,OpExpr,bool,,OpExpr,2025-03-03 00:41:05.769644
