Type-Aware,Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
Yes,pandas,pandas.core.ops,165,11,UnaryExpr,Series,,"Any, Series",2025-03-09 00:08:01.810483
Yes,pandas,pandas._testing,352,31,OpExpr,int,,OpExpr,2025-03-09 00:08:01.973555
Yes,pandas,pandas._testing,358,33,OpExpr,int,,OpExpr,2025-03-09 00:08:01.977647
Yes,pandas,pandas._testing,367,44,OpExpr,int,,OpExpr,2025-03-09 00:08:01.979664
Yes,pandas,pandas._testing,433,9,OpExpr,int,,OpExpr,2025-03-09 00:08:02.010017
Yes,pandas,pandas._testing,437,11,SliceExpr,int,,SliceExpr,2025-03-09 00:08:02.012014
Yes,pandas,pandas._testing,769,12,GeneratorExpr,None,,GeneratorExpr,2025-03-09 00:08:02.075235
Yes,pandas,pandas._testing,781,18,OpExpr,float,,OpExpr,2025-03-09 00:08:02.081328
Yes,pandas,pandas.util.version,490,7,OpExpr,"UnionType[str, bytes, SupportsInt]",,OpExpr,2025-03-09 00:08:02.278308
Yes,pandas,pandas.compat._optional,155,22,ConditionalExpr,"UnionType[str, None]",,ConditionalExpr,2025-03-09 00:08:03.209053
Yes,pandas,pandas.compat.numpy.function,163,16,CastExpr,"UnionType[bool, int, None]",,bool,2025-03-09 00:08:03.240411
Yes,pandas,pandas.compat.numpy.function,390,37,OpExpr,"UnionType[int, None]",,OpExpr,2025-03-09 00:08:03.261802
Yes,pandas,pandas.core.accessor,121,16,OpExpr,bool,,OpExpr,2025-03-09 00:08:03.293532
Yes,pandas,pandas.core.algorithms,137,17,CastExpr,ArrayLike,,BaseMaskedArray,2025-03-09 00:08:03.323640
Yes,pandas,pandas.core.algorithms,147,17,CastExpr,ArrayLike,,Categorical,2025-03-09 00:08:03.325640
Yes,pandas,pandas.core.algorithms,171,15,CastExpr,ArrayLike,,ndarray,2025-03-09 00:08:03.331847
Yes,pandas,pandas.core.algorithms,786,7,OpExpr,bool,,OpExpr,2025-03-09 00:08:03.432631
Yes,pandas,pandas.core.algorithms,836,11,ConditionalExpr,bool,,ConditionalExpr,2025-03-09 00:08:03.438681
Yes,pandas,pandas.core.algorithms,933,27,IndexExpr,"UnionType[NDArray, None]",,ndarray,2025-03-09 00:08:03.477047
Yes,pandas,pandas.core.algorithms,933,39,IndexExpr,"UnionType[NDArray, None]",,NDArray,2025-03-09 00:08:03.477047
Yes,pandas,pandas.core.algorithms,961,17,CastExpr,ArrayLike,,BaseMaskedArray,2025-03-09 00:08:03.480062
Yes,pandas,pandas.core.algorithms,991,17,CastExpr,ArrayLike,,ExtensionArray,2025-03-09 00:08:03.485178
Yes,pandas,pandas.core.algorithms,1153,13,OpExpr,"UnionType[int, NDArray]",,OpExpr,2025-03-09 00:08:03.513518
Yes,pandas,pandas.core.algorithms,1340,29,CastExpr,"UnionType[NumpyValueArrayLike, ExtensionArray]",,ArrayLike,2025-03-09 00:08:03.531815
Yes,pandas,pandas.core.algorithms,1436,4,IndexExpr,int,,List[slice],2025-03-09 00:08:03.566477
Yes,pandas,pandas.core.algorithms,1447,8,IndexExpr,int,,List[slice],2025-03-09 00:08:03.569544
Yes,pandas,pandas.core.algorithms,1451,8,IndexExpr,int,,List[slice],2025-03-09 00:08:03.570545
Yes,pandas,pandas.core.algorithms,1596,7,OpExpr,bool,,OpExpr,2025-03-09 00:08:03.607457
Yes,pandas,pandas.core.algorithms,1663,22,CallExpr,"UnionType[ArrayLike, Index]",,"UnionType[ArrayLike, Index], UnionType[ArrayLike, Index]",2025-03-09 00:08:03.629558
Yes,pandas,pandas.core.algorithms,1663,22,MemberExpr,"UnionType[ArrayLike, Index]",,"UnionType[ArrayLike, Index], UnionType[ArrayLike, Index]",2025-03-09 00:08:03.630557
Yes,pandas,pandas.core.apply,1304,31,MemberExpr,"List[Tuple[Any, Any]]",,"List[Tuple[Any, Any]], int",2025-03-09 00:08:03.923013
Yes,pandas,pandas.core.apply,1348,12,MemberExpr,"UnionType[DataFrame, Series]",,"UnionType[DataFrame, Series], str",2025-03-09 00:08:03.928140
Yes,pandas,pandas.core.arraylike,399,11,OpExpr,"Dict[str, Any]",,OpExpr,2025-03-09 00:08:04.066708
Yes,pandas,pandas.core.arraylike,504,18,IndexExpr,ufunc,,"Dict[str, str]",2025-03-09 00:08:04.102988
Yes,pandas,pandas.core.base,555,19,OpExpr,bool,,OpExpr,2025-03-09 00:08:04.175223
Yes,pandas,pandas.core.base,550,12,OpExpr,bool,,OpExpr,2025-03-09 00:08:04.177222
Yes,pandas,pandas.core.base,1141,11,OpExpr,bool,,OpExpr,2025-03-09 00:08:04.264300
Yes,pandas,pandas.core.common,302,10,CastExpr,"UnionType[Iterable, T]",,List[Any],2025-03-09 00:08:04.330591
Yes,pandas,pandas.core.construction,317,16,OpExpr,"UnionType[Dtype, None]",,OpExpr,2025-03-09 00:08:04.408553
Yes,pandas,pandas.core.construction,328,14,CastExpr,"UnionType[Dtype, None]",,ExtensionDtype,2025-03-09 00:08:04.411625
