Type-Aware,Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
Yes,pandas,pandas.core.ops,165,11,UnaryExpr,Series,,"Any, Series",2025-03-01 23:16:02.721119
Yes,pandas,pandas._testing,352,31,OpExpr,int,,OpExpr,2025-03-01 23:16:03.006195
Yes,pandas,pandas._testing,358,33,OpExpr,int,,OpExpr,2025-03-01 23:16:03.013188
Yes,pandas,pandas._testing,367,44,OpExpr,int,,OpExpr,2025-03-01 23:16:03.016185
Yes,pandas,pandas._testing,433,9,OpExpr,int,,OpExpr,2025-03-01 23:16:03.053026
Yes,pandas,pandas._testing,437,11,SliceExpr,int,,SliceExpr,2025-03-01 23:16:03.055024
Yes,pandas,pandas._testing,769,12,GeneratorExpr,None,,GeneratorExpr,2025-03-01 23:16:03.160754
Yes,pandas,pandas._testing,781,18,OpExpr,float,,OpExpr,2025-03-01 23:16:03.168745
Yes,pandas,pandas.util.version,490,7,OpExpr,"UnionType[str, bytes, SupportsInt]",,OpExpr,2025-03-01 23:16:03.419269
Yes,pandas,pandas.compat._optional,155,22,ConditionalExpr,"UnionType[str, None]",,ConditionalExpr,2025-03-01 23:16:04.873826
Yes,pandas,pandas.compat.numpy.function,163,16,CastExpr,"UnionType[bool, int, None]",,bool,2025-03-01 23:16:04.910789
Yes,pandas,pandas.compat.numpy.function,390,37,OpExpr,"UnionType[int, None]",,OpExpr,2025-03-01 23:16:04.941658
Yes,pandas,pandas.core.accessor,121,16,OpExpr,bool,,OpExpr,2025-03-01 23:16:04.990610
Yes,pandas,pandas.core.algorithms,137,17,CastExpr,ArrayLike,,BaseMaskedArray,2025-03-01 23:16:05.032568
Yes,pandas,pandas.core.algorithms,147,17,CastExpr,ArrayLike,,Categorical,2025-03-01 23:16:05.035564
Yes,pandas,pandas.core.algorithms,171,15,CastExpr,ArrayLike,,ndarray,2025-03-01 23:16:05.041560
Yes,pandas,pandas.core.algorithms,786,7,OpExpr,bool,,OpExpr,2025-03-01 23:16:05.182497
Yes,pandas,pandas.core.algorithms,836,11,ConditionalExpr,bool,,ConditionalExpr,2025-03-01 23:16:05.191487
Yes,pandas,pandas.core.algorithms,933,27,IndexExpr,"UnionType[NDArray, None]",,ndarray,2025-03-01 23:16:05.243436
Yes,pandas,pandas.core.algorithms,933,39,IndexExpr,"UnionType[NDArray, None]",,NDArray,2025-03-01 23:16:05.243436
Yes,pandas,pandas.core.algorithms,961,17,CastExpr,ArrayLike,,BaseMaskedArray,2025-03-01 23:16:05.248533
Yes,pandas,pandas.core.algorithms,991,17,CastExpr,ArrayLike,,ExtensionArray,2025-03-01 23:16:05.257900
Yes,pandas,pandas.core.algorithms,1153,13,OpExpr,"UnionType[int, NDArray]",,OpExpr,2025-03-01 23:16:05.292863
Yes,pandas,pandas.core.algorithms,1340,29,CastExpr,"UnionType[NumpyValueArrayLike, ExtensionArray]",,ArrayLike,2025-03-01 23:16:05.318838
Yes,pandas,pandas.core.algorithms,1436,4,IndexExpr,int,,List[slice],2025-03-01 23:16:05.375360
Yes,pandas,pandas.core.algorithms,1447,8,IndexExpr,int,,List[slice],2025-03-01 23:16:05.378356
Yes,pandas,pandas.core.algorithms,1451,8,IndexExpr,int,,List[slice],2025-03-01 23:16:05.380354
Yes,pandas,pandas.core.algorithms,1596,7,OpExpr,bool,,OpExpr,2025-03-01 23:16:05.432302
Yes,pandas,pandas.core.algorithms,1663,22,CallExpr,"UnionType[ArrayLike, Index]",,"UnionType[ArrayLike, Index], UnionType[ArrayLike, Index]",2025-03-01 23:16:05.465330
Yes,pandas,pandas.core.algorithms,1663,22,MemberExpr,"UnionType[ArrayLike, Index]",,"UnionType[ArrayLike, Index], UnionType[ArrayLike, Index]",2025-03-01 23:16:05.466329
Yes,pandas,pandas.core.apply,1304,31,MemberExpr,"List[Tuple[Any, Any]]",,"List[Tuple[Any, Any]], int",2025-03-01 23:16:05.875354
Yes,pandas,pandas.core.apply,1348,12,MemberExpr,"UnionType[DataFrame, Series]",,"UnionType[DataFrame, Series], str",2025-03-01 23:16:05.880347
Yes,pandas,pandas.core.arraylike,399,11,OpExpr,"Dict[str, Any]",,OpExpr,2025-03-01 23:16:06.099651
Yes,pandas,pandas.core.arraylike,504,18,IndexExpr,ufunc,,"Dict[str, str]",2025-03-01 23:16:06.146647
Yes,pandas,pandas.core.base,555,19,OpExpr,bool,,OpExpr,2025-03-01 23:16:06.229100
Yes,pandas,pandas.core.base,550,12,OpExpr,bool,,OpExpr,2025-03-01 23:16:06.232097
Yes,pandas,pandas.core.base,1141,11,OpExpr,bool,,OpExpr,2025-03-01 23:16:06.398073
Yes,pandas,pandas.core.common,302,10,CastExpr,"UnionType[Iterable, T]",,List[Any],2025-03-01 23:16:06.493264
Yes,pandas,pandas.core.construction,317,16,OpExpr,"UnionType[Dtype, None]",,OpExpr,2025-03-01 23:16:06.620960
Yes,pandas,pandas.core.construction,328,14,CastExpr,"UnionType[Dtype, None]",,ExtensionDtype,2025-03-01 23:16:06.624954
Yes,pandas,pandas.core.construction,334,26,CastExpr,"UnionType[List[object], AnyArrayLike]",,"UnionType[List[UnionType[Period, None]], AnyArrayLike]",2025-03-01 23:16:06.627951
Yes,pandas,pandas.core.construction,571,15,OpExpr,bool,,OpExpr,2025-03-01 23:16:06.693378
Yes,pandas,pandas.core.construction,611,16,CastExpr,"UnionType[DtypeObj, None]",,dtype,2025-03-01 23:16:06.712359
Yes,pandas,pandas.core.construction,734,28,NameExpr,"UnionType[List[], ndarray]",,"UnionType[List[Any], ndarray]",2025-03-01 23:16:06.751984
Yes,pandas,pandas.core.construction,738,61,NameExpr,"UnionType[List[], ndarray]",,"UnionType[List[Any], ndarray]",2025-03-01 23:16:06.752982
Yes,pandas,pandas.core.construction,740,46,NameExpr,"UnionType[List[], ndarray]",,"UnionType[List[Any], ndarray]",2025-03-01 23:16:06.753981
