Type-Aware,Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
No,pandas,pandas.core.ops,165,11,UnaryExpr,Series,,"Any, Series",2025-03-08 12:54:37.621870
No,pandas,pandas._testing,352,31,OpExpr,int,,OpExpr,2025-03-08 12:54:37.802906
No,pandas,pandas._testing,358,33,OpExpr,int,,OpExpr,2025-03-08 12:54:37.806007
No,pandas,pandas._testing,367,44,OpExpr,int,,OpExpr,2025-03-08 12:54:37.809004
No,pandas,pandas._testing,433,9,OpExpr,int,,OpExpr,2025-03-08 12:54:37.840746
No,pandas,pandas._testing,437,11,SliceExpr,int,,SliceExpr,2025-03-08 12:54:37.841747
No,pandas,pandas._testing,769,12,GeneratorExpr,None,,GeneratorExpr,2025-03-08 12:54:37.916421
No,pandas,pandas._testing,781,18,OpExpr,float,,OpExpr,2025-03-08 12:54:37.927652
No,pandas,pandas.util.version,490,7,OpExpr,"UnionType[str, bytes, SupportsInt]",,OpExpr,2025-03-08 12:54:38.138614
No,pandas,pandas.compat._optional,155,22,ConditionalExpr,"UnionType[str, None]",,ConditionalExpr,2025-03-08 12:54:39.171316
No,pandas,pandas.compat.numpy.function,163,16,CastExpr,"UnionType[bool, int, None]",,bool,2025-03-08 12:54:39.199675
No,pandas,pandas.compat.numpy.function,390,37,OpExpr,"UnionType[int, None]",,OpExpr,2025-03-08 12:54:39.223104
No,pandas,pandas.core.accessor,121,16,OpExpr,bool,,OpExpr,2025-03-08 12:54:39.256746
No,pandas,pandas.core.algorithms,137,17,CastExpr,ArrayLike,,BaseMaskedArray,2025-03-08 12:54:39.291973
No,pandas,pandas.core.algorithms,147,17,CastExpr,ArrayLike,,Categorical,2025-03-08 12:54:39.295650
No,pandas,pandas.core.algorithms,171,15,CastExpr,ArrayLike,,ndarray,2025-03-08 12:54:39.300814
No,pandas,pandas.core.algorithms,786,7,OpExpr,bool,,OpExpr,2025-03-08 12:54:39.403599
No,pandas,pandas.core.algorithms,836,11,ConditionalExpr,bool,,ConditionalExpr,2025-03-08 12:54:39.409692
No,pandas,pandas.core.algorithms,933,27,IndexExpr,"UnionType[NDArray, None]",,ndarray,2025-03-08 12:54:39.442171
No,pandas,pandas.core.algorithms,933,39,IndexExpr,"UnionType[NDArray, None]",,NDArray,2025-03-08 12:54:39.442171
No,pandas,pandas.core.algorithms,961,17,CastExpr,ArrayLike,,BaseMaskedArray,2025-03-08 12:54:39.445259
No,pandas,pandas.core.algorithms,991,17,CastExpr,ArrayLike,,ExtensionArray,2025-03-08 12:54:39.451408
No,pandas,pandas.core.algorithms,1153,13,OpExpr,"UnionType[int, NDArray]",,OpExpr,2025-03-08 12:54:39.480164
No,pandas,pandas.core.algorithms,1340,29,CastExpr,"UnionType[NumpyValueArrayLike, ExtensionArray]",,ArrayLike,2025-03-08 12:54:39.500974
No,pandas,pandas.core.algorithms,1436,4,IndexExpr,int,,List[slice],2025-03-08 12:54:39.534591
No,pandas,pandas.core.algorithms,1447,8,IndexExpr,int,,List[slice],2025-03-08 12:54:39.537678
No,pandas,pandas.core.algorithms,1451,8,IndexExpr,int,,List[slice],2025-03-08 12:54:39.539675
No,pandas,pandas.core.algorithms,1596,7,OpExpr,bool,,OpExpr,2025-03-08 12:54:39.575496
No,pandas,pandas.core.algorithms,1663,22,CallExpr,"UnionType[ArrayLike, Index]",,"UnionType[ArrayLike, Index], UnionType[ArrayLike, Index]",2025-03-08 12:54:39.600379
No,pandas,pandas.core.algorithms,1663,22,MemberExpr,"UnionType[ArrayLike, Index]",,"UnionType[ArrayLike, Index], UnionType[ArrayLike, Index]",2025-03-08 12:54:39.601379
No,pandas,pandas.core.apply,1304,31,MemberExpr,"List[Tuple[Any, Any]]",,"List[Tuple[Any, Any]], int",2025-03-08 12:54:39.928883
No,pandas,pandas.core.apply,1348,12,MemberExpr,"UnionType[DataFrame, Series]",,"UnionType[DataFrame, Series], str",2025-03-08 12:54:39.934029
No,pandas,pandas.core.arraylike,399,11,OpExpr,"Dict[str, Any]",,OpExpr,2025-03-08 12:54:40.091419
No,pandas,pandas.core.arraylike,504,18,IndexExpr,ufunc,,"Dict[str, str]",2025-03-08 12:54:40.128921
No,pandas,pandas.core.base,555,19,OpExpr,bool,,OpExpr,2025-03-08 12:54:40.209602
No,pandas,pandas.core.base,550,12,OpExpr,bool,,OpExpr,2025-03-08 12:54:40.212601
No,pandas,pandas.core.base,1141,11,OpExpr,bool,,OpExpr,2025-03-08 12:54:40.308613
No,pandas,pandas.core.common,302,10,CastExpr,"UnionType[Iterable, T]",,List[Any],2025-03-08 12:54:40.391389
No,pandas,pandas.core.construction,317,16,OpExpr,"UnionType[Dtype, None]",,OpExpr,2025-03-08 12:54:40.477598
No,pandas,pandas.core.construction,328,14,CastExpr,"UnionType[Dtype, None]",,ExtensionDtype,2025-03-08 12:54:40.480695
No,pandas,pandas.core.construction,334,26,CastExpr,"UnionType[List[object], AnyArrayLike]",,"UnionType[List[UnionType[Period, None]], AnyArrayLike]",2025-03-08 12:54:40.482694
No,pandas,pandas.core.construction,571,15,OpExpr,bool,,OpExpr,2025-03-08 12:54:40.531992
No,pandas,pandas.core.construction,611,16,CastExpr,"UnionType[DtypeObj, None]",,dtype,2025-03-08 12:54:40.550349
No,pandas,pandas.core.construction,734,28,NameExpr,"UnionType[List[], ndarray]",,"UnionType[List[Any], ndarray]",2025-03-08 12:54:40.589199
No,pandas,pandas.core.construction,738,61,NameExpr,"UnionType[List[], ndarray]",,"UnionType[List[Any], ndarray]",2025-03-08 12:54:40.591199
