Type-Aware?,Library,Module,Func Name,Line,Column,Improvement,#New,#Old,Reason for no improvement,Path,Left-most receiver,Date
No,safeds,safeds.config._device,device,6,11,No,0,0,Found no referenced functions,,None,2025-01-14 18:45:06.555769
No,safeds,safeds.config._device,device,6,66,No,0,0,Found no referenced functions,,None,2025-01-14 18:45:06.555769
No,safeds,safeds.data.tabular.containers._column,rename,109,32,No,0,1,Found no referenced functions,,None,2025-01-14 18:45:07.392459
No,safeds,safeds.data.tabular.containers._column,_data_type,111,33,No,0,1,Found no referenced functions,,None,2025-01-14 18:45:07.392459
No,safeds,safeds.data.tabular.containers._row,_from_pandas_dataframe,130,31,No,0,3,Found no referenced functions,,None,2025-01-14 18:45:07.395473
No,safeds,safeds.data.tabular.containers._table,_from_pandas_dataframe,424,31,No,0,3,Found no referenced functions,,None,2025-01-14 18:45:07.396478
No,safeds,safeds.data.tabular.containers._tagged_table,__init__,150,8,No,0,44,Found no referenced functions,,None,2025-01-14 18:45:07.397482
No,safeds,safeds.data.tabular.containers._tagged_table,keep_only_columns,165,32,No,0,3,Found no referenced functions,,None,2025-01-14 18:45:07.398483
No,safeds,safeds.data.tabular.containers._tagged_table,get_column,166,31,No,0,1,Found no referenced functions,,None,2025-01-14 18:45:07.398483
No,safeds,safeds.data.tabular.containers._time_series,__init__,183,8,No,0,5,Found no referenced functions,,None,2025-01-14 18:45:07.400501
No,safeds,safeds.data.tabular.containers._time_series,get_column,188,29,No,0,1,Found no referenced functions,,None,2025-01-14 18:45:07.400501
No,safeds,safeds.exceptions._data,__init__,31,8,No,0,44,Found no referenced functions,,None,2025-01-14 18:45:07.404879
No,safeds,safeds.exceptions._data,__init__,39,8,No,0,44,Found no referenced functions,,None,2025-01-14 18:45:07.404879
No,safeds,safeds.exceptions._data,__init__,50,8,No,0,44,Found no referenced functions,,None,2025-01-14 18:45:07.405883
No,safeds,safeds.exceptions._data,__init__,67,8,No,0,44,Found no referenced functions,,None,2025-01-14 18:45:07.407025
No,safeds,safeds.exceptions._data,__init__,82,12,No,0,44,Found no referenced functions,,None,2025-01-14 18:45:07.407025
