Type-Aware?,Library,Module,Func Name,Line,Column,Improvement,#New,#Old,Reason for no improvement,Path,Left-most receiver,Date
Yes,safeds,safeds.config._device,device,6,11,No,0,0,Found no referenced functions,torch.device.(),safeds.config._device.torch,2025-01-10 19:33:31.912000
Yes,safeds,safeds.config._device,device,6,66,No,0,0,Found no referenced functions,torch.device.(),safeds.config._device.torch,2025-01-10 19:33:31.912997
Yes,safeds,safeds.data.tabular.containers._column,rename,109,32,No,0,1,Found no referenced functions,data.rename.(),"NamedType(name='None', qname='builtins.None')",2025-01-10 19:33:31.975515
Yes,safeds,safeds.data.tabular.containers._column,_data_type,111,33,No,1,1,Found same amount of functions,ColumnType._data_type.(),safeds.data.tabular.typing._column_type.ColumnType,2025-01-10 19:33:31.976501
Yes,safeds,safeds.data.tabular.containers._row,_from_pandas_dataframe,130,31,Yes,1,3,,Schema._from_pandas_dataframe.(),safeds.data.tabular.typing._schema.Schema,2025-01-10 19:33:31.976501
Yes,safeds,safeds.data.tabular.containers._table,_from_pandas_dataframe,424,31,Yes,1,3,,Schema._from_pandas_dataframe.(),safeds.data.tabular.typing._schema.Schema,2025-01-10 19:33:31.977513
Yes,safeds,safeds.data.tabular.containers._tagged_table,__init__,150,8,Yes,3,44,,super.().__init__.(),safeds.data.tabular.containers._tagged_table.TaggedTable,2025-01-10 19:33:31.979516
Yes,safeds,safeds.data.tabular.containers._tagged_table,keep_only_columns,165,32,No,3,3,Found same amount of functions,_data.keep_only_columns.(),safeds.data.tabular.containers._table.Table,2025-01-10 19:33:31.980498
Yes,safeds,safeds.data.tabular.containers._tagged_table,get_column,166,31,No,1,1,Found same amount of functions,_data.get_column.(),safeds.data.tabular.containers._table.Table,2025-01-10 19:33:31.980498
Yes,safeds,safeds.data.tabular.containers._time_series,__init__,183,8,Yes,2,5,,super.().__init__.(),safeds.data.tabular.containers._time_series.TimeSeries,2025-01-10 19:33:31.981531
Yes,safeds,safeds.data.tabular.containers._time_series,get_column,188,29,No,1,1,Found same amount of functions,_data.get_column.(),safeds.data.tabular.containers._table.Table,2025-01-10 19:33:31.982512
Yes,safeds,safeds.exceptions._data,__init__,31,8,No,0,0,Found same amount of functions,super.().__init__.(),builtins.KeyError,2025-01-10 19:33:31.985510
Yes,safeds,safeds.exceptions._data,__init__,39,8,No,0,0,Found same amount of functions,super.().__init__.(),builtins.Exception,2025-01-10 19:33:31.986509
Yes,safeds,safeds.exceptions._data,__init__,50,8,No,0,0,Found same amount of functions,super.().__init__.(),builtins.Exception,2025-01-10 19:33:31.987490
Yes,safeds,safeds.exceptions._data,__init__,67,8,No,0,0,Found same amount of functions,super.().__init__.(),builtins.Exception,2025-01-10 19:33:31.987490
Yes,safeds,safeds.exceptions._data,__init__,82,12,No,0,0,Found same amount of functions,super.().__init__.(),builtins.IndexError,2025-01-10 19:33:31.988506
Yes,safeds,safeds.exceptions._data,__init__,84,12,No,0,0,Found same amount of functions,super.().__init__.(),builtins.IndexError,2025-01-10 19:33:31.989503
Yes,safeds,safeds.exceptions._data,__init__,100,8,No,0,0,Found same amount of functions,super.().__init__.(),builtins.Exception,2025-01-10 19:33:31.991502
Yes,safeds,safeds.exceptions._data,__init__,107,8,No,0,0,Found same amount of functions,super.().__init__.(),builtins.Exception,2025-01-10 19:33:31.993484
Yes,safeds,safeds.exceptions._data,__init__,114,8,No,0,0,Found same amount of functions,super.().__init__.(),builtins.Exception,2025-01-10 19:33:31.994484
Yes,safeds,safeds.exceptions._data,__init__,123,8,No,0,0,Found same amount of functions,super.().__init__.(),builtins.Exception,2025-01-10 19:33:31.994484
Yes,safeds,safeds.exceptions._data,__init__,133,8,No,0,0,Found same amount of functions,super.().__init__.(),builtins.Exception,2025-01-10 19:33:31.995483
Yes,safeds,safeds.exceptions._data,__init__,143,8,No,0,0,Found same amount of functions,super.().__init__.(),builtins.Exception,2025-01-10 19:33:31.996486
Yes,safeds,safeds.exceptions._data,__init__,150,8,Yes,3,44,,super.().__init__.(),safeds.exceptions._data.ColumnIsTargetError,2025-01-10 19:33:31.997481
Yes,safeds,safeds.exceptions._data,__init__,157,8,Yes,3,44,,super.().__init__.(),safeds.exceptions._data.ColumnIsTimeError,2025-01-10 19:33:31.998478
Yes,safeds,safeds.exceptions._data,__init__,164,8,No,0,0,Found same amount of functions,super.().__init__.(),builtins.Exception,2025-01-10 19:33:31.999480
Yes,safeds,safeds.exceptions._generic,_check_lower_bound,77,13,No,3,3,Found same amount of functions,_lower_bound._check_lower_bound.(),safeds.exceptions._generic.Bound,2025-01-10 19:33:32.547420
Yes,safeds,safeds.exceptions._generic,_check_upper_bound,77,57,No,3,3,Found same amount of functions,_upper_bound._check_upper_bound.(),safeds.exceptions._generic.Bound,2025-01-10 19:33:32.548419
Yes,safeds,safeds.exceptions._generic,_str_lower_bound,81,47,No,3,3,Found same amount of functions,_lower_bound._str_lower_bound.(),safeds.exceptions._generic.Bound,2025-01-10 19:33:32.549418
Yes,safeds,safeds.exceptions._generic,_str_lower_bound,87,50,No,3,3,Found same amount of functions,_lower_bound._str_lower_bound.(),safeds.exceptions._generic.Bound,2025-01-10 19:33:32.549418
Yes,safeds,safeds.exceptions._generic,_str_upper_bound,81,82,No,3,3,Found same amount of functions,_upper_bound._str_upper_bound.(),safeds.exceptions._generic.Bound,2025-01-10 19:33:32.550418
Yes,safeds,safeds.exceptions._generic,_str_upper_bound,87,85,No,3,3,Found same amount of functions,_upper_bound._str_upper_bound.(),safeds.exceptions._generic.Bound,2025-01-10 19:33:32.550418
Yes,safeds,safeds.exceptions._generic,__init__,86,8,No,0,0,Found same amount of functions,super.().__init__.(),builtins.ValueError,2025-01-10 19:33:32.551416
Yes,safeds,safeds.exceptions._generic,__init__,185,8,Yes,3,44,,super.().__init__.(),safeds.exceptions._generic.ClosedBound,2025-01-10 19:33:32.553414
Yes,safeds,safeds.exceptions._generic,__init__,242,8,Yes,3,44,,super.().__init__.(),safeds.exceptions._generic.OpenBound,2025-01-10 19:33:32.553414
Yes,safeds,safeds.exceptions._ml,__init__,12,8,No,0,0,Found same amount of functions,super.().__init__.(),builtins.ValueError,2025-01-10 19:33:32.554428
Yes,safeds,safeds.exceptions._ml,__init__,26,8,No,0,0,Found same amount of functions,super.().__init__.(),builtins.ValueError,2025-01-10 19:33:32.555438
Yes,safeds,safeds.exceptions._ml,__init__,33,8,No,0,0,Found same amount of functions,super.().__init__.(),builtins.ValueError,2025-01-10 19:33:32.556432
Yes,safeds,safeds.exceptions._ml,__init__,47,8,No,0,0,Found same amount of functions,super.().__init__.(),builtins.Exception,2025-01-10 19:33:32.557412
Yes,safeds,safeds.exceptions._ml,__init__,54,8,No,0,0,Found same amount of functions,super.().__init__.(),builtins.Exception,2025-01-10 19:33:32.558410
Yes,safeds,safeds.exceptions._ml,__init__,68,8,No,0,0,Found same amount of functions,super.().__init__.(),builtins.Exception,2025-01-10 19:33:32.559408
Yes,safeds,safeds.exceptions._ml,__init__,75,8,No,0,0,Found same amount of functions,super.().__init__.(),builtins.Exception,2025-01-10 19:33:32.560407
Yes,safeds,safeds.data.image.containers._image,all,109,16,No,0,1,Found no referenced functions,torch.all.(),safeds.data.image.containers._image.torch,2025-01-10 19:33:32.574942
Yes,safeds,safeds.data.image.containers._image,_set_device,109,55,No,0,1,Found no referenced functions,other._set_device.(),"NamedType(name='object', qname='builtins.object')",2025-01-10 19:33:32.575941
Yes,safeds,safeds.data.tabular.containers._table,sort_columns,454,17,Yes,3,4,,self.sort_columns.(),safeds.data.tabular.containers._table.Table,2025-01-10 19:33:32.576930
