Type-Aware?,Library,Module,Func Name,Line,Column,Improvement,#New,#Old,Reason for no improvement,Path,Left-most receiver,Possible reason for no found functions,Date
No,safeds,safeds.exceptions._data,__init__,164,8,No,0,44,Found no referenced functions,,None,,2025-03-02 12:05:52.610929
No,safeds,safeds.exceptions._generic,_check_lower_bound,77,13,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.215017
No,safeds,safeds.exceptions._generic,_check_upper_bound,77,57,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.216016
No,safeds,safeds.exceptions._generic,_str_lower_bound,81,47,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.216016
No,safeds,safeds.exceptions._generic,_str_lower_bound,87,50,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.217014
No,safeds,safeds.exceptions._generic,_str_upper_bound,81,82,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.217014
No,safeds,safeds.exceptions._generic,_str_upper_bound,87,85,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.218121
No,safeds,safeds.exceptions._generic,__init__,86,8,No,0,44,Found no referenced functions,,None,,2025-03-02 12:05:53.219121
No,safeds,safeds.exceptions._generic,__init__,185,8,No,0,44,Found no referenced functions,,None,,2025-03-02 12:05:53.220120
No,safeds,safeds.exceptions._generic,__init__,242,8,No,0,44,Found no referenced functions,,None,,2025-03-02 12:05:53.221119
No,safeds,safeds.exceptions._ml,__init__,12,8,No,0,44,Found no referenced functions,,None,,2025-03-02 12:05:53.222118
No,safeds,safeds.exceptions._ml,__init__,26,8,No,0,44,Found no referenced functions,,None,,2025-03-02 12:05:53.223290
No,safeds,safeds.exceptions._ml,__init__,33,8,No,0,44,Found no referenced functions,,None,,2025-03-02 12:05:53.223290
No,safeds,safeds.exceptions._ml,__init__,47,8,No,0,44,Found no referenced functions,,None,,2025-03-02 12:05:53.224290
No,safeds,safeds.exceptions._ml,__init__,54,8,No,0,44,Found no referenced functions,,None,,2025-03-02 12:05:53.225289
No,safeds,safeds.exceptions._ml,__init__,68,8,No,0,44,Found no referenced functions,,None,,2025-03-02 12:05:53.226288
No,safeds,safeds.exceptions._ml,__init__,75,8,No,0,44,Found no referenced functions,,None,,2025-03-02 12:05:53.227287
No,safeds,safeds.data.image.containers._image,all,109,16,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.236569
No,safeds,safeds.data.image.containers._image,_set_device,109,55,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.237568
No,safeds,safeds.data.tabular.containers._table,sort_columns,454,17,No,0,4,Found no referenced functions,,None,,2025-03-02 12:05:53.239569
No,safeds,safeds.data.tabular.containers._table,sort_columns,455,17,No,0,4,Found no referenced functions,,None,,2025-03-02 12:05:53.240566
No,safeds,safeds.data.tabular.containers._tagged_table,__sizeof__,176,15,No,0,0,Found no referenced functions,,None,,2025-03-02 12:05:53.242563
No,safeds,safeds.data.tabular.containers._time_series,__sizeof__,198,15,No,0,0,Found no referenced functions,,None,,2025-03-02 12:05:53.243628
No,safeds,safeds.data.tabular.typing._schema,sum,112,15,No,0,0,Found no referenced functions,,None,,2025-03-02 12:05:53.244257
No,safeds,safeds.data.tabular.typing._schema,sum,112,62,No,0,0,Found no referenced functions,,None,,2025-03-02 12:05:53.244257
No,safeds,safeds.data.image.containers._image,crop,319,21,No,0,0,Found no referenced functions,,None,,2025-03-02 12:05:53.440356
No,safeds,safeds.data.image.containers._image,adjust_brightness,383,20,No,0,0,Found no referenced functions,,None,,2025-03-02 12:05:53.442356
No,safeds,safeds.data.image.containers._image,adjust_brightness,389,25,No,0,0,Found no referenced functions,,None,,2025-03-02 12:05:53.442356
No,safeds,safeds.data.image.containers._image,adjust_contrast,454,20,No,0,0,Found no referenced functions,,None,,2025-03-02 12:05:53.446843
No,safeds,safeds.data.image.containers._image,adjust_contrast,460,25,No,0,0,Found no referenced functions,,None,,2025-03-02 12:05:53.446843
No,safeds,safeds.data.image.containers._image,convert_to_grayscale,496,12,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.448539
No,safeds,safeds.data.image.containers._image,convert_to_grayscale,625,16,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.453139
No,safeds,safeds.data.tabular.containers._column,_data_type,81,55,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.455120
No,safeds,safeds.data.tabular.containers._row,has_column,156,40,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.456247
No,safeds,safeds.data.tabular.containers._column,rename,191,19,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.457248
No,safeds,safeds.data.tabular.containers._column,_from_pandas_series,192,19,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.458245
No,safeds,safeds.data.tabular.containers._row,get_value,217,15,No,0,2,Found no referenced functions,,None,,2025-03-02 12:05:53.459245
No,safeds,safeds.data.tabular.containers._table,__repr__,477,15,No,0,11,Found no referenced functions,,None,,2025-03-02 12:05:53.460243
No,safeds,safeds.data.tabular.containers._row,to_dict,305,71,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.461372
No,safeds,safeds.data.tabular.containers._row,to_dict,303,27,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.462373
No,safeds,safeds.data.tabular.containers._table,__str__,492,15,No,0,10,Found no referenced functions,,None,,2025-03-02 12:05:53.463372
No,safeds,safeds.exceptions._generic,__str__,251,19,No,0,10,Found no referenced functions,,None,,2025-03-02 12:05:53.464371
No,safeds,safeds.data.tabular.containers._row,has_column,399,15,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.465370
No,safeds,safeds.data.tabular.containers._column,all,418,15,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.465370
No,safeds,safeds.data.tabular.containers._column,any,444,15,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.466482
No,safeds,safeds.data.tabular.containers._column,all,471,15,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.466482
No,safeds,safeds.data.tabular.containers._column,any,493,15,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.467482
No,safeds,safeds.data.tabular.containers._column,_from_pandas_series,522,15,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.483705
No,safeds,safeds.data.tabular.containers._column,rename,522,42,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.483705
No,safeds,safeds.data.tabular.transformation._discretizer,is_numeric,139,19,No,0,7,Found no referenced functions,,None,,2025-03-02 12:05:53.484704
No,safeds,safeds.data.tabular.transformation._discretizer,get_column,139,19,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.485703
No,safeds,safeds.data.tabular.transformation._discretizer,get_column,140,67,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.485703
No,safeds,safeds.data.tabular.transformation._discretizer,transform,144,35,No,0,8,Found no referenced functions,,None,,2025-03-02 12:05:53.486817
No,safeds,safeds.data.tabular.transformation._discretizer,_from_pandas_dataframe,145,15,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.486817
No,safeds,safeds.data.tabular.transformation._imputer,transform,213,12,No,0,8,Found no referenced functions,,None,,2025-03-02 12:05:53.489816
No,safeds,safeds.data.tabular.transformation._imputer,_from_pandas_dataframe,216,15,No,0,2,Found no referenced functions,,None,,2025-03-02 12:05:53.490817
No,safeds,safeds.data.tabular.transformation._label_encoder,transform,114,35,No,0,8,Found no referenced functions,,None,,2025-03-02 12:05:53.491944
No,safeds,safeds.data.tabular.transformation._label_encoder,_from_pandas_dataframe,115,15,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.492944
No,safeds,safeds.data.tabular.transformation._one_hot_encoder,get_value,202,24,No,0,2,Found no referenced functions,,None,,2025-03-02 12:05:53.494953
No,safeds,safeds.data.tabular.transformation._one_hot_encoder,get_column,202,24,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.494953
No,safeds,safeds.data.tabular.transformation._one_hot_encoder,add_column,215,24,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.495941
No,safeds,safeds.data.tabular.transformation._one_hot_encoder,remove_columns,234,16,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.495941
No,safeds,safeds.data.tabular.transformation._one_hot_encoder,sort_columns,237,15,No,0,4,Found no referenced functions,,None,,2025-03-02 12:05:53.497078
No,safeds,safeds.data.tabular.transformation._range_scaler,remove_columns_with_non_numerical_values,138,12,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.498091
No,safeds,safeds.data.tabular.transformation._range_scaler,remove_columns_with_non_numerical_values,146,28,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.499090
No,safeds,safeds.data.tabular.transformation._range_scaler,keep_only_columns,138,12,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.499090
No,safeds,safeds.data.tabular.transformation._range_scaler,keep_only_columns,139,14,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.500089
No,safeds,safeds.data.tabular.transformation._range_scaler,keep_only_columns,144,28,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.500089
No,safeds,safeds.data.tabular.transformation._range_scaler,keep_only_columns,146,28,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.501088
No,safeds,safeds.data.tabular.transformation._range_scaler,transform,156,35,No,0,8,Found no referenced functions,,None,,2025-03-02 12:05:53.501088
No,safeds,safeds.data.tabular.transformation._range_scaler,_from_pandas_dataframe,157,15,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.502196
No,safeds,safeds.data.tabular.transformation._standard_scaler,remove_columns_with_non_numerical_values,120,12,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.503206
No,safeds,safeds.data.tabular.transformation._standard_scaler,remove_columns_with_non_numerical_values,128,28,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.504196
No,safeds,safeds.data.tabular.transformation._standard_scaler,keep_only_columns,120,12,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.504196
No,safeds,safeds.data.tabular.transformation._standard_scaler,keep_only_columns,121,14,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.505195
No,safeds,safeds.data.tabular.transformation._standard_scaler,keep_only_columns,126,28,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.506200
No,safeds,safeds.data.tabular.transformation._standard_scaler,keep_only_columns,128,28,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.506200
No,safeds,safeds.data.tabular.transformation._standard_scaler,transform,138,35,No,0,8,Found no referenced functions,,None,,2025-03-02 12:05:53.507343
No,safeds,safeds.data.tabular.transformation._standard_scaler,_from_pandas_dataframe,139,15,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.507343
No,safeds,safeds.data.tabular.containers._column,is_numeric,581,15,No,0,7,Found no referenced functions,,None,,2025-03-02 12:05:53.509342
No,safeds,safeds.data.tabular.containers._column,is_numeric,581,46,No,0,7,Found no referenced functions,,None,,2025-03-02 12:05:53.509342
No,safeds,safeds.data.tabular.containers._column,is_numeric,647,15,No,0,7,Found no referenced functions,,None,,2025-03-02 12:05:53.511340
No,safeds,safeds.data.tabular.containers._column,is_numeric,672,15,No,0,7,Found no referenced functions,,None,,2025-03-02 12:05:53.511340
No,safeds,safeds.data.tabular.containers._column,mean,674,15,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.512466
No,safeds,safeds.data.tabular.containers._column,is_numeric,702,15,No,0,7,Found no referenced functions,,None,,2025-03-02 12:05:53.512466
No,safeds,safeds.data.tabular.containers._column,median,704,15,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.513467
No,safeds,safeds.data.tabular.containers._column,is_numeric,727,15,No,0,7,Found no referenced functions,,None,,2025-03-02 12:05:53.513467
No,safeds,safeds.data.tabular.containers._column,_count_missing_values,758,15,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.514468
No,safeds,safeds.data.tabular.containers._column,mode,780,15,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.515462
No,safeds,safeds.data.tabular.containers._column,all,818,11,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.515462
No,safeds,safeds.data.tabular.containers._column,mode,821,41,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.516463
No,safeds,safeds.data.tabular.containers._column,is_numeric,848,15,No,0,7,Found no referenced functions,,None,,2025-03-02 12:05:53.516463
No,safeds,safeds.data.tabular.containers._column,is_numeric,873,15,No,0,7,Found no referenced functions,,None,,2025-03-02 12:05:53.517600
No,safeds,safeds.data.tabular.containers._column,sum,875,15,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.518600
No,safeds,safeds.data.tabular.containers._column,is_numeric,898,15,No,0,7,Found no referenced functions,,None,,2025-03-02 12:05:53.518600
No,safeds,safeds.data.tabular.containers._column,is_numeric,927,15,No,0,7,Found no referenced functions,,None,,2025-03-02 12:05:53.519608
No,safeds,safeds.data.tabular.containers._column,from_bytes,941,15,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.520598
No,safeds,safeds.data.tabular.containers._column,from_bytes,973,15,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.541509
No,safeds,safeds.data.tabular.containers._column,to_html,998,15,No,0,0,Found no referenced functions,,None,,2025-03-02 12:05:53.543626
No,safeds,safeds.data.tabular.containers._row,to_html,528,15,No,0,0,Found no referenced functions,,None,,2025-03-02 12:05:53.544142
No,safeds,safeds.data.tabular.containers._table,to_html,2284,15,No,0,0,Found no referenced functions,,None,,2025-03-02 12:05:53.544772
No,safeds,safeds.data.tabular.containers._column,to_html,1023,15,No,0,0,Found no referenced functions,,None,,2025-03-02 12:05:53.545276
No,safeds,safeds.data.tabular.containers._row,to_html,543,15,No,0,0,Found no referenced functions,,None,,2025-03-02 12:05:53.546277
No,safeds,safeds.data.tabular.containers._table,to_html,2347,15,No,0,0,Found no referenced functions,,None,,2025-03-02 12:05:53.546277
No,safeds,safeds.data.tabular.containers._column,sum,1045,15,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.547276
No,safeds,safeds.data.tabular.containers._row,_from_pandas_dataframe,99,29,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.548275
No,safeds,safeds.data.tabular.containers._table,_from_pandas_dataframe,373,29,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.548275
No,safeds,safeds.data.tabular.typing._schema,_data_type,56,25,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.550389
No,safeds,safeds.data.tabular.containers._row,has_column,428,15,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.551392
No,safeds,safeds.data.tabular.containers._table,has_column,647,15,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.552387
No,safeds,safeds.data.tabular.containers._row,get_column_type,456,15,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.552387
No,safeds,safeds.data.tabular.containers._table,get_column_type,677,15,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.553387
No,safeds,safeds.data.tabular.typing._schema,has_column,211,15,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.553387
No,safeds,safeds.data.tabular.containers._row,to_dict,488,38,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.554386
No,safeds,safeds.data.tabular.containers._row,from_dict,489,15,No,0,2,Found no referenced functions,,None,,2025-03-02 12:05:53.555385
No,safeds,safeds.data.tabular.containers._table,to_columns,1598,18,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.721650
No,safeds,safeds.data.tabular.containers._table,from_columns,1600,15,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.722650
No,safeds,safeds.data.tabular.containers._tagged_table,sort_columns,787,23,No,0,4,Found no referenced functions,,None,,2025-03-02 12:05:53.723648
No,safeds,safeds.data.tabular.containers._tagged_table,_from_table,788,15,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.724757
No,safeds,safeds.data.tabular.containers._time_series,sort_columns,823,23,No,0,4,Found no referenced functions,,None,,2025-03-02 12:05:53.725757
No,safeds,safeds.data.tabular.containers._time_series,_from_tagged_table,824,15,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.725757
No,safeds,safeds.data.tabular.containers._time_series,_from_table,825,12,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.726756
No,safeds,safeds.data.tabular.containers._row,get_value,511,29,No,0,2,Found no referenced functions,,None,,2025-03-02 12:05:53.727755
No,safeds,safeds.data.tabular.containers._table,get_column,2267,34,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.728753
No,safeds,safeds.data.tabular.containers._table,_from_pandas_dataframe,121,19,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.729853
No,safeds,safeds.data.tabular.containers._table,_from_pandas_dataframe,163,19,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.731852
No,safeds,safeds.data.tabular.containers._table,_from_pandas_dataframe,208,19,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.733850
No,safeds,safeds.data.tabular.containers._table,_from_pandas_dataframe,289,15,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.736455
No,safeds,safeds.data.tabular.containers._table,_from_pandas_dataframe,322,19,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.738959
No,safeds,safeds.data.tabular.containers._table,_from_pandas_dataframe,339,15,No,0,2,Found no referenced functions,,None,,2025-03-02 12:05:53.738959
No,safeds,safeds.data.tabular.containers._table,merge_multiple_schemas,337,17,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.740574
No,safeds,safeds.data.tabular.containers._table,has_column,613,15,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.742159
No,safeds,safeds.data.tabular.containers._table,_get_similar_columns,614,30,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.742668
No,safeds,safeds.data.tabular.containers._table,_from_pandas_series,617,15,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.743179
No,safeds,safeds.data.tabular.containers._table,get_column_type,619,12,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.743689
No,safeds,safeds.data.tabular.containers._table,_from_pandas_dataframe,711,15,No,0,2,Found no referenced functions,,None,,2025-03-02 12:05:53.744192
No,safeds,safeds.data.tabular.containers._table,add_column,808,24,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.753406
No,safeds,safeds.data.tabular.containers._table,to_columns,811,18,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.754403
No,safeds,safeds.data.tabular.containers._table,_from_pandas_dataframe,841,15,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.755403
No,safeds,safeds.data.tabular.containers._tagged_table,from_columns,290,15,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.757400
No,safeds,safeds.data.tabular.containers._tagged_table,to_columns,290,34,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.757400
No,safeds,safeds.data.tabular.containers._time_series,from_columns,236,15,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.758399
No,safeds,safeds.data.tabular.containers._time_series,to_columns,236,34,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.758399
No,safeds,safeds.data.tabular.containers._table,has_column,889,11,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.759399
No,safeds,safeds.data.tabular.containers._table,_from_pandas_dataframe,898,15,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.760398
No,safeds,safeds.data.tabular.containers._tagged_table,_from_table,315,15,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.761503
No,safeds,safeds.data.tabular.containers._tagged_table,add_column,316,12,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.761503
No,safeds,safeds.data.tabular.containers._time_series,_from_tagged_table,261,15,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.762503
No,safeds,safeds.data.tabular.containers._time_series,add_column,262,12,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.762503
No,safeds,safeds.data.tabular.containers._table,to_columns,935,22,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.763500
No,safeds,safeds.data.tabular.containers._table,_from_pandas_dataframe,946,15,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.763500
No,safeds,safeds.data.tabular.containers._tagged_table,_from_table,344,15,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.764501
No,safeds,safeds.data.tabular.containers._tagged_table,add_columns,345,12,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.765500
No,safeds,safeds.data.tabular.containers._time_series,_from_tagged_table,345,15,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.766499
No,safeds,safeds.data.tabular.containers._time_series,add_columns,346,12,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.766621
No,safeds,safeds.data.tabular.containers._table,from_rows,987,19,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.767621
No,safeds,safeds.data.tabular.containers._table,merge_multiple_schemas,1001,17,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.768620
No,safeds,safeds.data.tabular.containers._table,_from_pandas_dataframe,1002,17,No,0,2,Found no referenced functions,,None,,2025-03-02 12:05:53.768620
No,safeds,safeds.data.tabular.containers._table,replace_column,1005,21,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.769619
No,safeds,safeds.data.tabular.containers._table,transform,1005,52,No,0,8,Found no referenced functions,,None,,2025-03-02 12:05:53.769619
No,safeds,safeds.data.tabular.containers._table,get_column,1005,52,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.770617
No,safeds,safeds.data.tabular.containers._tagged_table,_from_table,371,15,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.779721
No,safeds,safeds.data.tabular.containers._tagged_table,add_row,371,39,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.780720
No,safeds,safeds.data.tabular.containers._time_series,_from_tagged_table,371,15,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.780720
No,safeds,safeds.data.tabular.containers._time_series,add_row,371,45,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.781719
No,safeds,safeds.data.tabular.containers._table,to_rows,1046,19,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.782717
No,safeds,safeds.data.tabular.containers._table,add_row,1064,21,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.782814
No,safeds,safeds.data.tabular.containers._tagged_table,_from_table,394,15,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.783815
No,safeds,safeds.data.tabular.containers._tagged_table,add_rows,394,39,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.783815
No,safeds,safeds.data.tabular.containers._time_series,_from_tagged_table,394,15,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.784814
No,safeds,safeds.data.tabular.containers._time_series,add_rows,394,45,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.784814
No,safeds,safeds.data.tabular.containers._table,to_rows,1092,42,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.785813
No,safeds,safeds.data.tabular.containers._table,_from_pandas_dataframe,1094,27,No,0,2,Found no referenced functions,,None,,2025-03-02 12:05:53.786812
No,safeds,safeds.data.tabular.containers._table,from_rows,1096,27,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.786812
No,safeds,safeds.data.tabular.containers._tagged_table,_from_table,412,15,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.788029
No,safeds,safeds.data.tabular.containers._tagged_table,filter_rows,413,12,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.789029
No,safeds,safeds.data.tabular.containers._time_series,_from_tagged_table,412,15,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.789029
No,safeds,safeds.data.tabular.containers._time_series,filter_rows,413,12,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.790028
No,safeds,safeds.data.tabular.containers._table,to_rows,1118,19,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.791026
No,safeds,safeds.data.tabular.containers._table,add_row,1120,48,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.791026
No,safeds,safeds.data.tabular.containers._table,from_rows,1122,48,No,0,1,Found no referenced functions,,None,,2025-03-02 12:05:53.792025
No,safeds,safeds.data.tabular.containers._table,has_column,1162,19,No,0,3,Found no referenced functions,,None,,2025-03-02 12:05:53.793024
