Type-Aware?,Library,Module,Func Name,Line,Column,Improvement,#New,#Old,Reason for no improvement,Path,Left-most receiver,Date
No,safeds,safeds.config._device,device,6,11,No,0,0,Found no referenced functions,,None,2025-01-12 23:06:17.676083
No,safeds,safeds.config._device,device,6,66,No,0,0,Found no referenced functions,,None,2025-01-12 23:06:17.676083
No,safeds,safeds.data.tabular.containers._column,rename,109,32,No,0,1,Found no referenced functions,,None,2025-01-12 23:06:18.427010
No,safeds,safeds.data.tabular.containers._column,_data_type,111,33,No,0,1,Found no referenced functions,,None,2025-01-12 23:06:18.427010
No,safeds,safeds.data.tabular.containers._row,_from_pandas_dataframe,130,31,No,0,3,Found no referenced functions,,None,2025-01-12 23:06:18.428548
No,safeds,safeds.data.tabular.containers._table,_from_pandas_dataframe,424,31,No,0,3,Found no referenced functions,,None,2025-01-12 23:06:18.429548
No,safeds,safeds.data.tabular.containers._tagged_table,__init__,150,8,No,0,44,Found no referenced functions,,None,2025-01-12 23:06:18.429548
No,safeds,safeds.data.tabular.containers._tagged_table,keep_only_columns,165,32,No,0,3,Found no referenced functions,,None,2025-01-12 23:06:18.430710
No,safeds,safeds.data.tabular.containers._tagged_table,get_column,166,31,No,0,1,Found no referenced functions,,None,2025-01-12 23:06:18.430710
No,safeds,safeds.data.tabular.containers._time_series,__init__,183,8,No,0,5,Found no referenced functions,,None,2025-01-12 23:06:18.431711
No,safeds,safeds.data.tabular.containers._time_series,get_column,188,29,No,0,1,Found no referenced functions,,None,2025-01-12 23:06:18.432750
No,safeds,safeds.exceptions._data,__init__,31,8,No,0,44,Found no referenced functions,,None,2025-01-12 23:06:18.435052
No,safeds,safeds.exceptions._data,__init__,39,8,No,0,44,Found no referenced functions,,None,2025-01-12 23:06:18.435052
No,safeds,safeds.exceptions._data,__init__,50,8,No,0,44,Found no referenced functions,,None,2025-01-12 23:06:18.436288
No,safeds,safeds.exceptions._data,__init__,67,8,No,0,44,Found no referenced functions,,None,2025-01-12 23:06:18.437300
No,safeds,safeds.exceptions._data,__init__,82,12,No,0,44,Found no referenced functions,,None,2025-01-12 23:06:18.437300
No,safeds,safeds.exceptions._data,__init__,84,12,No,0,44,Found no referenced functions,,None,2025-01-12 23:06:18.437300
No,safeds,safeds.exceptions._data,__init__,100,8,No,0,44,Found no referenced functions,,None,2025-01-12 23:06:18.438636
No,safeds,safeds.exceptions._data,__init__,107,8,No,0,44,Found no referenced functions,,None,2025-01-12 23:06:18.438636
No,safeds,safeds.exceptions._data,__init__,114,8,No,0,44,Found no referenced functions,,None,2025-01-12 23:06:18.439754
No,safeds,safeds.exceptions._data,__init__,123,8,No,0,44,Found no referenced functions,,None,2025-01-12 23:06:18.440819
No,safeds,safeds.exceptions._data,__init__,133,8,No,0,44,Found no referenced functions,,None,2025-01-12 23:06:18.442287
No,safeds,safeds.exceptions._data,__init__,143,8,No,0,44,Found no referenced functions,,None,2025-01-12 23:06:18.443665
No,safeds,safeds.exceptions._data,__init__,150,8,No,0,44,Found no referenced functions,,None,2025-01-12 23:06:18.444873
No,safeds,safeds.exceptions._data,__init__,157,8,No,0,44,Found no referenced functions,,None,2025-01-12 23:06:18.444873
No,safeds,safeds.exceptions._data,__init__,164,8,No,0,44,Found no referenced functions,,None,2025-01-12 23:06:18.444873
No,safeds,safeds.exceptions._generic,_check_lower_bound,77,13,No,0,3,Found no referenced functions,,None,2025-01-12 23:06:18.447265
No,safeds,safeds.exceptions._generic,_check_upper_bound,77,57,No,0,3,Found no referenced functions,,None,2025-01-12 23:06:18.447265
No,safeds,safeds.exceptions._generic,_str_lower_bound,81,47,No,0,3,Found no referenced functions,,None,2025-01-12 23:06:18.447265
No,safeds,safeds.exceptions._generic,_str_lower_bound,87,50,No,0,3,Found no referenced functions,,None,2025-01-12 23:06:18.448329
