Type-Aware?,Library,Module,Func Name,Line,Column,Improvement,#New,#Old,Reason for no improvement,Path,Left-most receiver,Date
Yes,safeds,safeds.config._device,device,6,11,No,0,0,Found no referenced functions,torch.device.(),safeds.config._device.torch,2025-01-20 23:03:34.075632
Yes,safeds,safeds.config._device,device,6,66,No,0,0,Found no referenced functions,torch.device.(),safeds.config._device.torch,2025-01-20 23:03:34.079515
Yes,safeds,safeds.data.tabular.containers._column,rename,109,32,No,0,1,Found no referenced functions,data.rename.(),"NamedType(name='None', qname='builtins.None')",2025-01-20 23:03:35.595038
Yes,safeds,safeds.data.tabular.containers._column,_data_type,111,33,No,1,1,Found same amount of functions,ColumnType._data_type.(),safeds.data.tabular.typing._column_type.ColumnType,2025-01-20 23:03:35.597111
Yes,safeds,safeds.data.tabular.containers._row,_from_pandas_dataframe,130,31,Yes,1,3,,Schema._from_pandas_dataframe.(),safeds.data.tabular.typing._schema.Schema,2025-01-20 23:03:35.598114
Yes,safeds,safeds.data.tabular.containers._table,_from_pandas_dataframe,424,31,Yes,1,3,,Schema._from_pandas_dataframe.(),safeds.data.tabular.typing._schema.Schema,2025-01-20 23:03:35.599336
Yes,safeds,safeds.data.tabular.containers._tagged_table,__init__,150,8,No,0,44,Found no referenced functions,super.().__init__.(),safeds.data.tabular.containers._tagged_table.TaggedTable,2025-01-20 23:03:35.602322
Yes,safeds,safeds.data.tabular.containers._tagged_table,keep_only_columns,165,32,Yes,1,3,,_data.keep_only_columns.(),safeds.data.tabular.containers._table.Table,2025-01-20 23:03:35.603322
Yes,safeds,safeds.data.tabular.containers._tagged_table,get_column,166,31,No,1,1,Found same amount of functions,_data.get_column.(),safeds.data.tabular.containers._table.Table,2025-01-20 23:03:35.604317
Yes,safeds,safeds.data.tabular.containers._time_series,__init__,183,8,No,0,5,Found no referenced functions,super.().__init__.(),safeds.data.tabular.containers._time_series.TimeSeries,2025-01-20 23:03:35.605712
Yes,safeds,safeds.data.tabular.containers._time_series,get_column,188,29,No,1,1,Found same amount of functions,_data.get_column.(),safeds.data.tabular.containers._table.Table,2025-01-20 23:03:35.606712
Yes,safeds,safeds.exceptions._data,__init__,31,8,No,0,0,Found same amount of functions,super.().__init__.(),builtins.KeyError,2025-01-20 23:03:35.609704
Yes,safeds,safeds.exceptions._data,__init__,39,8,No,0,0,Found same amount of functions,super.().__init__.(),builtins.Exception,2025-01-20 23:03:35.610701
Yes,safeds,safeds.exceptions._data,__init__,50,8,No,0,0,Found same amount of functions,super.().__init__.(),builtins.Exception,2025-01-20 23:03:35.610701
Yes,safeds,safeds.exceptions._data,__init__,67,8,No,0,0,Found same amount of functions,super.().__init__.(),builtins.Exception,2025-01-20 23:03:35.611698
Yes,safeds,safeds.exceptions._data,__init__,82,12,No,0,0,Found same amount of functions,super.().__init__.(),builtins.IndexError,2025-01-20 23:03:35.612696
Yes,safeds,safeds.exceptions._data,__init__,84,12,No,0,0,Found same amount of functions,super.().__init__.(),builtins.IndexError,2025-01-20 23:03:35.612696
Yes,safeds,safeds.exceptions._data,__init__,100,8,No,0,0,Found same amount of functions,super.().__init__.(),builtins.Exception,2025-01-20 23:03:35.613693
Yes,safeds,safeds.exceptions._data,__init__,107,8,No,0,0,Found same amount of functions,super.().__init__.(),builtins.Exception,2025-01-20 23:03:35.614691
Yes,safeds,safeds.exceptions._data,__init__,114,8,No,0,0,Found same amount of functions,super.().__init__.(),builtins.Exception,2025-01-20 23:03:35.614691
Yes,safeds,safeds.exceptions._data,__init__,123,8,No,0,0,Found same amount of functions,super.().__init__.(),builtins.Exception,2025-01-20 23:03:35.615688
Yes,safeds,safeds.exceptions._data,__init__,133,8,No,0,0,Found same amount of functions,super.().__init__.(),builtins.Exception,2025-01-20 23:03:35.617696
Yes,safeds,safeds.exceptions._data,__init__,143,8,No,0,0,Found same amount of functions,super.().__init__.(),builtins.Exception,2025-01-20 23:03:35.620004
Yes,safeds,safeds.exceptions._data,__init__,150,8,Yes,3,44,,super.().__init__.(),safeds.exceptions._data.ColumnIsTargetError,2025-01-20 23:03:35.621280
Yes,safeds,safeds.exceptions._data,__init__,157,8,Yes,3,44,,super.().__init__.(),safeds.exceptions._data.ColumnIsTimeError,2025-01-20 23:03:35.622337
Yes,safeds,safeds.exceptions._data,__init__,164,8,No,0,0,Found same amount of functions,super.().__init__.(),builtins.Exception,2025-01-20 23:03:35.622337
Yes,safeds,safeds.exceptions._generic,_check_lower_bound,77,13,No,3,3,Found same amount of functions,_lower_bound._check_lower_bound.(),safeds.exceptions._generic.Bound,2025-01-20 23:03:35.624636
Yes,safeds,safeds.exceptions._generic,_check_upper_bound,77,57,No,3,3,Found same amount of functions,_upper_bound._check_upper_bound.(),safeds.exceptions._generic.Bound,2025-01-20 23:03:35.624636
Yes,safeds,safeds.exceptions._generic,_str_lower_bound,81,47,No,3,3,Found same amount of functions,_lower_bound._str_lower_bound.(),safeds.exceptions._generic.Bound,2025-01-20 23:03:35.625641
Yes,safeds,safeds.exceptions._generic,_str_lower_bound,87,50,No,3,3,Found same amount of functions,_lower_bound._str_lower_bound.(),safeds.exceptions._generic.Bound,2025-01-20 23:03:35.625641
Yes,safeds,safeds.exceptions._generic,_str_upper_bound,81,82,No,3,3,Found same amount of functions,_upper_bound._str_upper_bound.(),safeds.exceptions._generic.Bound,2025-01-20 23:03:35.625641
Yes,safeds,safeds.exceptions._generic,_str_upper_bound,87,85,No,3,3,Found same amount of functions,_upper_bound._str_upper_bound.(),safeds.exceptions._generic.Bound,2025-01-20 23:03:35.626820
