Type-Aware?,Library,Module,Func Name,Line,Column,Improvement,#New,#Old,Reason for no improvement,Path,Left-most receiver,Date
No,safeds,safeds.config._device,device,6,11,No,0,0,Found no referenced functions,,None,2025-01-12 15:39:33.229153
No,safeds,safeds.config._device,device,6,66,No,0,0,Found no referenced functions,,None,2025-01-12 15:39:33.230174
No,safeds,safeds.data.tabular.containers._column,rename,109,32,No,0,1,Found no referenced functions,,None,2025-01-12 15:39:34.049132
No,safeds,safeds.data.tabular.containers._column,_data_type,111,33,No,0,1,Found no referenced functions,,None,2025-01-12 15:39:34.049132
No,safeds,safeds.data.tabular.containers._row,_from_pandas_dataframe,130,31,No,0,3,Found no referenced functions,,None,2025-01-12 15:39:34.052636
No,safeds,safeds.data.tabular.containers._table,_from_pandas_dataframe,424,31,No,0,3,Found no referenced functions,,None,2025-01-12 15:39:34.053644
No,safeds,safeds.data.tabular.containers._tagged_table,__init__,150,8,No,0,44,Found no referenced functions,,None,2025-01-12 15:39:34.053644
No,safeds,safeds.data.tabular.containers._tagged_table,keep_only_columns,165,32,No,0,3,Found no referenced functions,,None,2025-01-12 15:39:34.054632
No,safeds,safeds.data.tabular.containers._tagged_table,get_column,166,31,No,0,1,Found no referenced functions,,None,2025-01-12 15:39:34.055633
No,safeds,safeds.data.tabular.containers._time_series,__init__,183,8,No,0,5,Found no referenced functions,,None,2025-01-12 15:39:34.056744
No,safeds,safeds.data.tabular.containers._time_series,get_column,188,29,No,0,1,Found no referenced functions,,None,2025-01-12 15:39:34.056744
No,safeds,safeds.exceptions._data,__init__,31,8,No,0,44,Found no referenced functions,,None,2025-01-12 15:39:34.059736
No,safeds,safeds.exceptions._data,__init__,39,8,No,0,44,Found no referenced functions,,None,2025-01-12 15:39:34.059736
No,safeds,safeds.exceptions._data,__init__,50,8,No,0,44,Found no referenced functions,,None,2025-01-12 15:39:34.060733
No,safeds,safeds.exceptions._data,__init__,67,8,No,0,44,Found no referenced functions,,None,2025-01-12 15:39:34.061738
No,safeds,safeds.exceptions._data,__init__,82,12,No,0,44,Found no referenced functions,,None,2025-01-12 15:39:34.062947
No,safeds,safeds.exceptions._data,__init__,84,12,No,0,44,Found no referenced functions,,None,2025-01-12 15:39:34.063953
No,safeds,safeds.exceptions._data,__init__,100,8,No,0,44,Found no referenced functions,,None,2025-01-12 15:39:34.063953
No,safeds,safeds.exceptions._data,__init__,107,8,No,0,44,Found no referenced functions,,None,2025-01-12 15:39:34.064983
No,safeds,safeds.exceptions._data,__init__,114,8,No,0,44,Found no referenced functions,,None,2025-01-12 15:39:34.064983
No,safeds,safeds.exceptions._data,__init__,123,8,No,0,44,Found no referenced functions,,None,2025-01-12 15:39:34.065988
No,safeds,safeds.exceptions._data,__init__,133,8,No,0,44,Found no referenced functions,,None,2025-01-12 15:39:34.067006
No,safeds,safeds.exceptions._data,__init__,143,8,No,0,44,Found no referenced functions,,None,2025-01-12 15:39:34.067006
No,safeds,safeds.exceptions._data,__init__,150,8,No,0,44,Found no referenced functions,,None,2025-01-12 15:39:34.068011
No,safeds,safeds.exceptions._data,__init__,157,8,No,0,44,Found no referenced functions,,None,2025-01-12 15:39:34.068011
No,safeds,safeds.exceptions._data,__init__,164,8,No,0,44,Found no referenced functions,,None,2025-01-12 15:39:34.069015
No,safeds,safeds.exceptions._generic,_check_lower_bound,77,13,No,0,3,Found no referenced functions,,None,2025-01-12 15:39:34.071024
No,safeds,safeds.exceptions._generic,_check_upper_bound,77,57,No,0,3,Found no referenced functions,,None,2025-01-12 15:39:34.071024
No,safeds,safeds.exceptions._generic,_str_lower_bound,81,47,No,0,3,Found no referenced functions,,None,2025-01-12 15:39:34.071024
