Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
safeds,safeds.data.image.containers._image,109,55,MemberExpr,object,,"Image, object",2025-02-09 17:16:15.800832
safeds,safeds.data.image.containers._image,383,69,OpExpr,float,,OpExpr,2025-02-09 17:16:15.846060
safeds,safeds.data.image.containers._image,389,69,OpExpr,float,,OpExpr,2025-02-09 17:16:15.848056
safeds,safeds.data.image.containers._image,454,67,OpExpr,float,,OpExpr,2025-02-09 17:16:15.855020
safeds,safeds.data.image.containers._image,460,67,OpExpr,float,,OpExpr,2025-02-09 17:16:15.857019
safeds,safeds.data.image.containers._image,496,63,OpExpr,float,,OpExpr,2025-02-09 17:16:15.864895
safeds,safeds.data.image.containers._image,496,101,OpExpr,float,,OpExpr,2025-02-09 17:16:15.865896
safeds,safeds.data.image.containers._image,554,68,OpExpr,float,,OpExpr,2025-02-09 17:16:15.870908
safeds,safeds.data.image.containers._image,560,68,OpExpr,float,,OpExpr,2025-02-09 17:16:15.873898
safeds,safeds.data.tabular.containers._column,81,23,ConditionalExpr,"UnionType[ColumnType, None]",,ConditionalExpr,2025-02-09 17:16:15.902924
safeds,safeds.data.tabular.containers._column,109,32,ConditionalExpr,"UnionType[List[T], None]",,ConditionalExpr,2025-02-09 17:16:15.905930
safeds,safeds.data.tabular.containers._column,184,19,IndexExpr,"UnionType[int, slice]",,Column,2025-02-09 17:16:15.916619
safeds,safeds.data.tabular.containers._column,191,19,CallExpr,"UnionType[int, slice]",,"bool, Column, UnionType[int, slice]",2025-02-09 17:16:15.919615
safeds,safeds.data.tabular.containers._column,191,19,IndexExpr,"UnionType[int, slice]",,Column,2025-02-09 17:16:15.920582
safeds,safeds.data.tabular.containers._column,388,15,IndexExpr,int,,Column,2025-02-09 17:16:15.943581
safeds,safeds.data.tabular.containers._column,418,18,GeneratorExpr,"Callable[[T], bool]",,GeneratorExpr,2025-02-09 17:16:15.946582
safeds,safeds.data.tabular.containers._column,444,18,GeneratorExpr,"Callable[[T], bool]",,GeneratorExpr,2025-02-09 17:16:15.948580
safeds,safeds.data.tabular.containers._column,471,18,GeneratorExpr,"Callable[[T], bool]",,GeneratorExpr,2025-02-09 17:16:15.952582
safeds,safeds.data.tabular.containers._column,471,19,UnaryExpr,"Callable[[T], bool]",,"Any, Callable[[T], bool]",2025-02-09 17:16:15.953583
safeds,safeds.data.tabular.containers._column,581,11,OpExpr,Column,,OpExpr,2025-02-09 17:16:15.965579
safeds,safeds.data.tabular.containers._table,618,12,IndexExpr,str,,Table,2025-02-09 17:16:16.172922
safeds,safeds.data.tabular.containers._table,897,8,IndexExpr,Column,,DataFrame,2025-02-09 17:16:16.203952
safeds,safeds.data.tabular.containers._table,1120,16,IndexExpr,"Callable[[Row], _T]",,"Dict[_T, Table]",2025-02-09 17:16:16.229953
safeds,safeds.data.tabular.containers._table,1120,48,CallExpr,"Callable[[Row], _T]",,"Dict[_T, Table], Row, Callable[[Row], _T]",2025-02-09 17:16:16.230956
safeds,safeds.data.tabular.containers._table,1120,48,IndexExpr,"Callable[[Row], _T]",,"Dict[_T, Table]",2025-02-09 17:16:16.232919
safeds,safeds.data.tabular.containers._table,1122,16,IndexExpr,"Callable[[Row], _T]",,"Dict[_T, Table]",2025-02-09 17:16:16.233919
safeds,safeds.data.tabular.containers._table,1548,40,ConditionalExpr,"UnionType[int, None]",,ConditionalExpr,2025-02-09 17:16:16.273917
safeds,safeds.data.tabular.containers._table,1550,17,SliceExpr,int,,SliceExpr,2025-02-09 17:16:16.278921
safeds,safeds.data.tabular.containers._table,1794,26,GeneratorExpr,"Callable[[Row], Any]",,GeneratorExpr,2025-02-09 17:16:16.294923
safeds,safeds.data.tabular.containers._tagged_table,266,36,ConditionalExpr,"UnionType[List[Column], Table]",,ConditionalExpr,2025-02-09 17:16:16.462593
