Type-Aware,Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
Yes,safeds,safeds.data.image.containers._image,82,12,CallExpr,,,,2025-04-08 12:40:50.762659
Yes,safeds,safeds.data.image.containers._image,82,12,MemberExpr,,,,2025-04-08 12:40:50.763658
Yes,safeds,safeds.data.image.containers._image,86,12,NameExpr,,,Any,2025-04-08 12:40:50.763658
Yes,safeds,safeds.data.image.containers._image,81,13,CallExpr,,,,2025-04-08 12:40:50.764755
Yes,safeds,safeds.data.image.containers._image,81,13,MemberExpr,,,,2025-04-08 12:40:50.764755
Yes,safeds,safeds.data.image.containers._image,87,62,NameExpr,,,Any,2025-04-08 12:40:50.765756
Yes,safeds,safeds.data.image.containers._image,120,15,CallExpr,,,,2025-04-08 12:40:50.786973
Yes,safeds,safeds.data.image.containers._image,120,15,MemberExpr,,,,2025-04-08 12:40:50.786973
Yes,safeds,safeds.data.image.containers._image,135,17,CallExpr,,,,2025-04-08 12:40:50.789969
Yes,safeds,safeds.data.image.containers._image,135,17,MemberExpr,,,,2025-04-08 12:40:50.789969
Yes,safeds,safeds.data.image.containers._image,152,17,CallExpr,,,,2025-04-08 12:40:50.794075
Yes,safeds,safeds.data.image.containers._image,152,17,MemberExpr,,,,2025-04-08 12:40:50.795075
Yes,safeds,safeds.data.image.containers._image,375,12,CallExpr,,,,2025-04-08 12:40:50.878982
Yes,safeds,safeds.data.image.containers._image,375,12,MemberExpr,,,,2025-04-08 12:40:50.878982
Yes,safeds,safeds.data.image.containers._image,446,12,CallExpr,,,,2025-04-08 12:40:50.919135
Yes,safeds,safeds.data.image.containers._image,446,12,MemberExpr,,,,2025-04-08 12:40:50.920115
Yes,safeds,safeds.data.image.containers._image,484,12,CallExpr,,,,2025-04-08 12:40:50.946335
Yes,safeds,safeds.data.image.containers._image,484,12,MemberExpr,,,,2025-04-08 12:40:50.946335
Yes,safeds,safeds.data.image.containers._image,490,12,CallExpr,,,,2025-04-08 12:40:50.947334
Yes,safeds,safeds.data.image.containers._image,490,12,MemberExpr,,,,2025-04-08 12:40:50.947456
Yes,safeds,safeds.data.image.containers._image,546,12,CallExpr,,,,2025-04-08 12:40:50.978836
Yes,safeds,safeds.data.image.containers._image,546,12,MemberExpr,,,,2025-04-08 12:40:50.979351
Yes,safeds,safeds.data.image.containers._image,592,54,UnaryExpr,,,,2025-04-08 12:40:50.989228
Yes,safeds,safeds.data.image.containers._image,618,8,NameExpr,,,Any,2025-04-08 12:40:50.993242
Yes,safeds,safeds.data.image.containers._image,623,8,NameExpr,,,Any,2025-04-08 12:40:50.994356
Yes,safeds,safeds.data.image.containers._image,626,16,NameExpr,,,Any,2025-04-08 12:40:51.000482
Yes,safeds,safeds.data.image.containers._image,633,25,CallExpr,,,Any,2025-04-08 12:40:51.001463
Yes,safeds,safeds.data.image.containers._image,633,25,MemberExpr,,,Any,2025-04-08 12:40:51.002462
Yes,safeds,safeds.data.image.containers._image,636,27,CallExpr,,,Any,2025-04-08 12:40:51.003461
Yes,safeds,safeds.data.image.containers._image,636,27,MemberExpr,,,Any,2025-04-08 12:40:51.003461
Yes,safeds,safeds.data.image.containers._image,640,25,NameExpr,,,Any,2025-04-08 12:40:51.005794
Yes,safeds,safeds.data.tabular.containers._column,109,70,MemberExpr,,,,2025-04-08 12:40:51.120104
Yes,safeds,safeds.data.tabular.containers._column,109,70,NameExpr,,,,2025-04-08 12:40:51.120104
Yes,safeds,safeds.data.tabular.containers._column,109,86,CallExpr,,,,2025-04-08 12:40:51.121103
Yes,safeds,safeds.data.tabular.containers._column,109,86,MemberExpr,,,,2025-04-08 12:40:51.121103
Yes,safeds,safeds.data.tabular.containers._column,191,12,NameExpr,,,Any,2025-04-08 12:40:51.153789
Yes,safeds,safeds.data.tabular.containers._column,192,46,NameExpr,,,Any,2025-04-08 12:40:51.156918
Yes,safeds,safeds.data.tabular.containers._column,249,15,CallExpr,,,,2025-04-08 12:40:51.162086
Yes,safeds,safeds.data.tabular.containers._column,249,15,MemberExpr,,,,2025-04-08 12:40:51.163085
Yes,safeds,safeds.data.tabular.containers._column,259,15,CallExpr,,,,2025-04-08 12:40:51.165083
Yes,safeds,safeds.data.tabular.containers._column,259,15,MemberExpr,,,,2025-04-08 12:40:51.166196
Yes,safeds,safeds.data.tabular.containers._column,259,43,CallExpr,,,,2025-04-08 12:40:51.166196
Yes,safeds,safeds.data.tabular.containers._column,259,43,MemberExpr,,,,2025-04-08 12:40:51.167214
Yes,safeds,safeds.data.tabular.containers._column,259,71,CallExpr,,,,2025-04-08 12:40:51.167214
Yes,safeds,safeds.data.tabular.containers._column,259,71,MemberExpr,,,,2025-04-08 12:40:51.167214
Yes,safeds,safeds.data.tabular.containers._column,277,15,CallExpr,,,,2025-04-08 12:40:51.168196
Yes,safeds,safeds.data.tabular.containers._column,277,15,MemberExpr,,,,2025-04-08 12:40:51.169209
Yes,safeds,safeds.data.tabular.containers._column,418,40,NameExpr,,,Any,2025-04-08 12:40:51.199066
Yes,safeds,safeds.data.tabular.containers._column,418,29,NameExpr,,,Any,2025-04-08 12:40:51.200051
Yes,safeds,safeds.data.tabular.containers._column,444,40,NameExpr,,,Any,2025-04-08 12:40:51.210293
Yes,safeds,safeds.data.tabular.containers._column,444,29,NameExpr,,,Any,2025-04-08 12:40:51.210293
Yes,safeds,safeds.data.tabular.containers._column,471,44,NameExpr,,,Any,2025-04-08 12:40:51.219503
Yes,safeds,safeds.data.tabular.containers._column,471,33,NameExpr,,,Any,2025-04-08 12:40:51.220503
Yes,safeds,safeds.data.tabular.containers._column,493,86,CallExpr,,,,2025-04-08 12:40:51.222502
Yes,safeds,safeds.data.tabular.containers._column,493,86,MemberExpr,,,,2025-04-08 12:40:51.223501
Yes,safeds,safeds.data.tabular.containers._column,583,16,CallExpr,,,,2025-04-08 12:40:51.246094
Yes,safeds,safeds.data.tabular.containers._column,583,16,MemberExpr,,,,2025-04-08 12:40:51.246094
Yes,safeds,safeds.data.tabular.containers._column,587,16,CallExpr,,,,2025-04-08 12:40:51.252191
