Type-Aware,Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
Yes,safeds,safeds.data.image.containers._image,82,12,CallExpr,,,,2025-03-01 16:26:03.182391
Yes,safeds,safeds.data.image.containers._image,82,12,MemberExpr,,,,2025-03-01 16:26:03.183403
Yes,safeds,safeds.data.image.containers._image,86,12,NameExpr,,,Any,2025-03-01 16:26:03.184391
Yes,safeds,safeds.data.image.containers._image,81,13,CallExpr,,,,2025-03-01 16:26:03.185406
Yes,safeds,safeds.data.image.containers._image,81,13,MemberExpr,,,,2025-03-01 16:26:03.185406
Yes,safeds,safeds.data.image.containers._image,87,62,NameExpr,,,Any,2025-03-01 16:26:03.187533
Yes,safeds,safeds.data.image.containers._image,120,15,CallExpr,,,,2025-03-01 16:26:03.195655
Yes,safeds,safeds.data.image.containers._image,120,15,MemberExpr,,,,2025-03-01 16:26:03.196655
Yes,safeds,safeds.data.image.containers._image,135,17,CallExpr,,,,2025-03-01 16:26:03.198782
Yes,safeds,safeds.data.image.containers._image,135,17,MemberExpr,,,,2025-03-01 16:26:03.199780
Yes,safeds,safeds.data.image.containers._image,152,17,CallExpr,,,,2025-03-01 16:26:03.202845
Yes,safeds,safeds.data.image.containers._image,152,17,MemberExpr,,,,2025-03-01 16:26:03.203854
Yes,safeds,safeds.data.image.containers._image,375,12,CallExpr,,,,2025-03-01 16:26:03.229305
Yes,safeds,safeds.data.image.containers._image,375,12,MemberExpr,,,,2025-03-01 16:26:03.230304
Yes,safeds,safeds.data.image.containers._image,446,12,CallExpr,,,,2025-03-01 16:26:03.238476
Yes,safeds,safeds.data.image.containers._image,446,12,MemberExpr,,,,2025-03-01 16:26:03.238476
Yes,safeds,safeds.data.image.containers._image,484,12,CallExpr,,,,2025-03-01 16:26:03.249697
Yes,safeds,safeds.data.image.containers._image,484,12,MemberExpr,,,,2025-03-01 16:26:03.250691
Yes,safeds,safeds.data.image.containers._image,490,12,CallExpr,,,,2025-03-01 16:26:03.250691
Yes,safeds,safeds.data.image.containers._image,490,12,MemberExpr,,,,2025-03-01 16:26:03.251699
Yes,safeds,safeds.data.image.containers._image,546,12,CallExpr,,,,2025-03-01 16:26:03.257823
Yes,safeds,safeds.data.image.containers._image,546,12,MemberExpr,,,,2025-03-01 16:26:03.258988
Yes,safeds,safeds.data.image.containers._image,592,54,UnaryExpr,,,,2025-03-01 16:26:03.267089
Yes,safeds,safeds.data.image.containers._image,618,8,NameExpr,,,Any,2025-03-01 16:26:03.270115
Yes,safeds,safeds.data.image.containers._image,623,8,NameExpr,,,Any,2025-03-01 16:26:03.271619
Yes,safeds,safeds.data.image.containers._image,626,16,NameExpr,,,Any,2025-03-01 16:26:03.277438
Yes,safeds,safeds.data.image.containers._image,633,25,CallExpr,,,Any,2025-03-01 16:26:03.278437
Yes,safeds,safeds.data.image.containers._image,633,25,MemberExpr,,,Any,2025-03-01 16:26:03.279558
Yes,safeds,safeds.data.image.containers._image,636,27,CallExpr,,,Any,2025-03-01 16:26:03.280557
Yes,safeds,safeds.data.image.containers._image,636,27,MemberExpr,,,Any,2025-03-01 16:26:03.280557
Yes,safeds,safeds.data.image.containers._image,640,25,NameExpr,,,Any,2025-03-01 16:26:03.282555
Yes,safeds,safeds.data.tabular.containers._column,109,70,MemberExpr,,,,2025-03-01 16:26:03.288612
Yes,safeds,safeds.data.tabular.containers._column,109,70,NameExpr,,,,2025-03-01 16:26:03.288612
Yes,safeds,safeds.data.tabular.containers._column,109,86,CallExpr,,,,2025-03-01 16:26:03.289675
Yes,safeds,safeds.data.tabular.containers._column,109,86,MemberExpr,,,,2025-03-01 16:26:03.290674
Yes,safeds,safeds.data.tabular.containers._column,191,12,NameExpr,,,Any,2025-03-01 16:26:03.299947
Yes,safeds,safeds.data.tabular.containers._column,192,46,NameExpr,,,Any,2025-03-01 16:26:03.302945
Yes,safeds,safeds.data.tabular.containers._column,249,15,CallExpr,,,,2025-03-01 16:26:03.306084
Yes,safeds,safeds.data.tabular.containers._column,249,15,MemberExpr,,,,2025-03-01 16:26:03.307070
Yes,safeds,safeds.data.tabular.containers._column,259,15,CallExpr,,,,2025-03-01 16:26:03.311234
Yes,safeds,safeds.data.tabular.containers._column,259,15,MemberExpr,,,,2025-03-01 16:26:03.311234
Yes,safeds,safeds.data.tabular.containers._column,259,43,CallExpr,,,,2025-03-01 16:26:03.312233
Yes,safeds,safeds.data.tabular.containers._column,259,43,MemberExpr,,,,2025-03-01 16:26:03.313232
Yes,safeds,safeds.data.tabular.containers._column,259,71,CallExpr,,,,2025-03-01 16:26:03.314248
Yes,safeds,safeds.data.tabular.containers._column,259,71,MemberExpr,,,,2025-03-01 16:26:03.314248
Yes,safeds,safeds.data.tabular.containers._column,277,15,CallExpr,,,,2025-03-01 16:26:03.315359
Yes,safeds,safeds.data.tabular.containers._column,277,15,MemberExpr,,,,2025-03-01 16:26:03.316376
Yes,safeds,safeds.data.tabular.containers._column,418,40,NameExpr,,,Any,2025-03-01 16:26:03.324450
Yes,safeds,safeds.data.tabular.containers._column,418,29,NameExpr,,,Any,2025-03-01 16:26:03.325448
Yes,safeds,safeds.data.tabular.containers._column,444,40,NameExpr,,,Any,2025-03-01 16:26:03.327446
Yes,safeds,safeds.data.tabular.containers._column,444,29,NameExpr,,,Any,2025-03-01 16:26:03.329444
Yes,safeds,safeds.data.tabular.containers._column,471,44,NameExpr,,,Any,2025-03-01 16:26:03.331574
Yes,safeds,safeds.data.tabular.containers._column,471,33,NameExpr,,,Any,2025-03-01 16:26:03.333573
Yes,safeds,safeds.data.tabular.containers._column,493,86,CallExpr,,,,2025-03-01 16:26:03.335571
Yes,safeds,safeds.data.tabular.containers._column,493,86,MemberExpr,,,,2025-03-01 16:26:03.335571
Yes,safeds,safeds.data.tabular.containers._column,583,16,CallExpr,,,,2025-03-01 16:26:03.341753
Yes,safeds,safeds.data.tabular.containers._column,583,16,MemberExpr,,,,2025-03-01 16:26:03.341753
Yes,safeds,safeds.data.tabular.containers._column,587,16,CallExpr,,,,2025-03-01 16:26:03.348866
Yes,safeds,safeds.data.tabular.containers._column,587,16,MemberExpr,,,,2025-03-01 16:26:03.348866
Yes,safeds,safeds.data.tabular.containers._column,648,40,CallExpr,,,,2025-03-01 16:26:03.357015
Yes,safeds,safeds.data.tabular.containers._column,648,40,MemberExpr,,,,2025-03-01 16:26:03.358017
Yes,safeds,safeds.data.tabular.containers._column,673,40,CallExpr,,,,2025-03-01 16:26:03.363375
Yes,safeds,safeds.data.tabular.containers._column,673,40,MemberExpr,,,,2025-03-01 16:26:03.363912
Yes,safeds,safeds.data.tabular.containers._column,703,40,CallExpr,,,,2025-03-01 16:26:03.367579
Yes,safeds,safeds.data.tabular.containers._column,703,40,MemberExpr,,,,2025-03-01 16:26:03.368580
Yes,safeds,safeds.data.tabular.containers._column,728,40,CallExpr,,,,2025-03-01 16:26:03.371575
Yes,safeds,safeds.data.tabular.containers._column,728,40,MemberExpr,,,,2025-03-01 16:26:03.372665
Yes,safeds,safeds.data.tabular.containers._column,849,40,CallExpr,,,,2025-03-01 16:26:03.382872
Yes,safeds,safeds.data.tabular.containers._column,849,40,MemberExpr,,,,2025-03-01 16:26:03.382872
Yes,safeds,safeds.data.tabular.containers._column,874,40,CallExpr,,,,2025-03-01 16:26:03.386868
Yes,safeds,safeds.data.tabular.containers._column,874,40,MemberExpr,,,,2025-03-01 16:26:03.386868
Yes,safeds,safeds.data.tabular.containers._column,899,40,CallExpr,,,,2025-03-01 16:26:03.390981
Yes,safeds,safeds.data.tabular.containers._column,899,40,MemberExpr,,,,2025-03-01 16:26:03.391979
Yes,safeds,safeds.data.tabular.containers._column,928,40,CallExpr,,,,2025-03-01 16:26:03.396101
Yes,safeds,safeds.data.tabular.containers._column,928,40,MemberExpr,,,,2025-03-01 16:26:03.396101
Yes,safeds,safeds.data.tabular.containers._column,930,8,NameExpr,,,Any,2025-03-01 16:26:03.398218
Yes,safeds,safeds.data.tabular.containers._column,930,14,CallExpr,,,,2025-03-01 16:26:03.399218
Yes,safeds,safeds.data.tabular.containers._column,930,14,MemberExpr,,,,2025-03-01 16:26:03.399218
Yes,safeds,safeds.data.tabular.containers._column,931,8,NameExpr,,,Any,2025-03-01 16:26:03.400218
Yes,safeds,safeds.data.tabular.containers._column,931,13,CallExpr,,,,2025-03-01 16:26:03.400218
Yes,safeds,safeds.data.tabular.containers._column,931,13,MemberExpr,,,,2025-03-01 16:26:03.401216
Yes,safeds,safeds.data.tabular.containers._column,932,8,CallExpr,,,Any,2025-03-01 16:26:03.402214
Yes,safeds,safeds.data.tabular.containers._column,932,8,MemberExpr,,,Any,2025-03-01 16:26:03.402214
Yes,safeds,safeds.data.tabular.containers._column,933,8,CallExpr,,,Any,2025-03-01 16:26:03.403302
Yes,safeds,safeds.data.tabular.containers._column,933,8,MemberExpr,,,Any,2025-03-01 16:26:03.404301
Yes,safeds,safeds.data.tabular.containers._column,934,8,CallExpr,,,Any,2025-03-01 16:26:03.404301
Yes,safeds,safeds.data.tabular.containers._column,934,8,MemberExpr,,,Any,2025-03-01 16:26:03.405302
Yes,safeds,safeds.data.tabular.containers._column,935,8,CallExpr,,,,2025-03-01 16:26:03.406300
Yes,safeds,safeds.data.tabular.containers._column,935,8,MemberExpr,,,,2025-03-01 16:26:03.406300
Yes,safeds,safeds.data.tabular.containers._column,937,17,CallExpr,,,,2025-03-01 16:26:03.407299
Yes,safeds,safeds.data.tabular.containers._column,937,17,MemberExpr,,,,2025-03-01 16:26:03.408385
Yes,safeds,safeds.data.tabular.containers._column,938,8,CallExpr,,,Any,2025-03-01 16:26:03.408400
Yes,safeds,safeds.data.tabular.containers._column,938,8,MemberExpr,,,Any,2025-03-01 16:26:03.409400
Yes,safeds,safeds.data.tabular.containers._column,939,8,CallExpr,,,,2025-03-01 16:26:03.409400
Yes,safeds,safeds.data.tabular.containers._column,939,8,MemberExpr,,,,2025-03-01 16:26:03.410400
Yes,safeds,safeds.data.tabular.containers._column,958,8,NameExpr,,,Any,2025-03-01 16:26:03.412397
Yes,safeds,safeds.data.tabular.containers._column,958,14,CallExpr,,,,2025-03-01 16:26:03.412397
Yes,safeds,safeds.data.tabular.containers._column,958,14,MemberExpr,,,,2025-03-01 16:26:03.413530
Yes,safeds,safeds.data.tabular.containers._column,959,8,NameExpr,,,Any,2025-03-01 16:26:03.413530
Yes,safeds,safeds.data.tabular.containers._column,959,13,CallExpr,,,,2025-03-01 16:26:03.414540
Yes,safeds,safeds.data.tabular.containers._column,959,13,MemberExpr,,,,2025-03-01 16:26:03.414540
Yes,safeds,safeds.data.tabular.containers._column,960,8,CallExpr,,,Any,2025-03-01 16:26:03.415528
Yes,safeds,safeds.data.tabular.containers._column,960,8,MemberExpr,,,Any,2025-03-01 16:26:03.416527
Yes,safeds,safeds.data.tabular.containers._column,960,22,CallExpr,,,Any,2025-03-01 16:26:03.416527
Yes,safeds,safeds.data.tabular.containers._column,960,22,MemberExpr,,,Any,2025-03-01 16:26:03.417526
Yes,safeds,safeds.data.tabular.containers._column,961,8,CallExpr,,,Any,2025-03-01 16:26:03.418525
Yes,safeds,safeds.data.tabular.containers._column,961,8,MemberExpr,,,Any,2025-03-01 16:26:03.418606
Yes,safeds,safeds.data.tabular.containers._column,962,8,CallExpr,,,Any,2025-03-01 16:26:03.419605
Yes,safeds,safeds.data.tabular.containers._column,962,8,MemberExpr,,,Any,2025-03-01 16:26:03.419605
Yes,safeds,safeds.data.tabular.containers._column,963,12,CallExpr,,,Any,2025-03-01 16:26:03.420604
Yes,safeds,safeds.data.tabular.containers._column,963,12,MemberExpr,,,Any,2025-03-01 16:26:03.420604
Yes,safeds,safeds.data.tabular.containers._column,967,8,CallExpr,,,,2025-03-01 16:26:03.421603
Yes,safeds,safeds.data.tabular.containers._column,967,8,MemberExpr,,,,2025-03-01 16:26:03.422602
Yes,safeds,safeds.data.tabular.containers._column,969,17,CallExpr,,,,2025-03-01 16:26:03.422602
Yes,safeds,safeds.data.tabular.containers._column,969,17,MemberExpr,,,,2025-03-01 16:26:03.423682
Yes,safeds,safeds.data.tabular.containers._column,970,8,CallExpr,,,Any,2025-03-01 16:26:03.424681
Yes,safeds,safeds.data.tabular.containers._column,970,8,MemberExpr,,,Any,2025-03-01 16:26:03.424681
Yes,safeds,safeds.data.tabular.containers._column,971,8,CallExpr,,,,2025-03-01 16:26:03.425694
Yes,safeds,safeds.data.tabular.containers._column,971,8,MemberExpr,,,,2025-03-01 16:26:03.426198
Yes,safeds,safeds.data.tabular.containers._row,126,15,,,,,2025-03-01 16:26:03.437410
Yes,safeds,safeds.data.tabular.containers._row,126,38,NameExpr,,,Any,2025-03-01 16:26:03.437410
Yes,safeds,safeds.data.tabular.containers._row,126,22,NameExpr,,,Any,2025-03-01 16:26:03.438408
Yes,safeds,safeds.data.tabular.containers._row,128,35,CallExpr,,,,2025-03-01 16:26:03.439468
Yes,safeds,safeds.data.tabular.containers._row,128,35,MemberExpr,,,,2025-03-01 16:26:03.439468
Yes,safeds,safeds.data.tabular.containers._row,271,15,CallExpr,,,,2025-03-01 16:26:03.448650
Yes,safeds,safeds.data.tabular.containers._row,271,15,MemberExpr,,,,2025-03-01 16:26:03.448650
Yes,safeds,safeds.data.tabular.containers._row,281,15,CallExpr,,,,2025-03-01 16:26:03.451135
Yes,safeds,safeds.data.tabular.containers._row,281,15,MemberExpr,,,,2025-03-01 16:26:03.452139
Yes,safeds,safeds.data.tabular.containers._row,281,43,CallExpr,,,,2025-03-01 16:26:03.453137
Yes,safeds,safeds.data.tabular.containers._row,281,43,MemberExpr,,,,2025-03-01 16:26:03.454120
Yes,safeds,safeds.data.tabular.containers._row,305,62,NameExpr,,,Any,2025-03-01 16:26:03.455275
Yes,safeds,safeds.data.tabular.containers._row,305,25,CallExpr,,,,2025-03-01 16:26:03.456274
Yes,safeds,safeds.data.tabular.containers._row,305,25,MemberExpr,,,,2025-03-01 16:26:03.457273
Yes,safeds,safeds.data.tabular.containers._row,306,25,CallExpr,,,,2025-03-01 16:26:03.459271
Yes,safeds,safeds.data.tabular.containers._row,306,25,MemberExpr,,,,2025-03-01 16:26:03.460411
Yes,safeds,safeds.data.tabular.containers._row,307,23,CallExpr,,,,2025-03-01 16:26:03.460411
Yes,safeds,safeds.data.tabular.containers._row,307,23,MemberExpr,,,,2025-03-01 16:26:03.461412
Yes,safeds,safeds.data.tabular.containers._row,488,66,CallExpr,,,,2025-03-01 16:26:03.471679
Yes,safeds,safeds.data.tabular.containers._row,488,66,MemberExpr,,,,2025-03-01 16:26:03.472678
Yes,safeds,safeds.data.tabular.containers._row,511,15,,,,,2025-03-01 16:26:03.474777
Yes,safeds,safeds.data.tabular.containers._table,121,48,CallExpr,,,,2025-03-01 16:26:03.482020
Yes,safeds,safeds.data.tabular.containers._table,121,48,MemberExpr,,,,2025-03-01 16:26:03.483019
Yes,safeds,safeds.data.tabular.containers._table,123,36,CallExpr,,,,2025-03-01 16:26:03.484018
Yes,safeds,safeds.data.tabular.containers._table,123,36,MemberExpr,,,,2025-03-01 16:26:03.484018
Yes,safeds,safeds.data.tabular.containers._table,164,16,CallExpr,,,,2025-03-01 16:26:03.488120
Yes,safeds,safeds.data.tabular.containers._table,164,16,MemberExpr,,,,2025-03-01 16:26:03.488120
Yes,safeds,safeds.data.tabular.containers._table,167,36,CallExpr,,,,2025-03-01 16:26:03.490118
Yes,safeds,safeds.data.tabular.containers._table,167,36,MemberExpr,,,,2025-03-01 16:26:03.490118
Yes,safeds,safeds.data.tabular.containers._table,208,48,CallExpr,,,,2025-03-01 16:26:03.495212
Yes,safeds,safeds.data.tabular.containers._table,208,48,MemberExpr,,,,2025-03-01 16:26:03.496354
Yes,safeds,safeds.data.tabular.containers._table,210,36,CallExpr,,,,2025-03-01 16:26:03.497362
Yes,safeds,safeds.data.tabular.containers._table,210,36,MemberExpr,,,,2025-03-01 16:26:03.497362
Yes,safeds,safeds.data.tabular.containers._table,276,31,CallExpr,,,,2025-03-01 16:26:03.500351
