Type-Aware,Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
Yes,safeds,safeds.data.image.containers._image,82,12,CallExpr,,,,2025-03-08 23:44:12.236044
Yes,safeds,safeds.data.image.containers._image,82,12,MemberExpr,,,,2025-03-08 23:44:12.241302
Yes,safeds,safeds.data.image.containers._image,86,12,NameExpr,,,Any,2025-03-08 23:44:12.242305
Yes,safeds,safeds.data.image.containers._image,81,13,CallExpr,,,,2025-03-08 23:44:12.242305
Yes,safeds,safeds.data.image.containers._image,81,13,MemberExpr,,,,2025-03-08 23:44:12.243303
Yes,safeds,safeds.data.image.containers._image,87,62,NameExpr,,,Any,2025-03-08 23:44:12.244314
Yes,safeds,safeds.data.image.containers._image,120,15,CallExpr,,,,2025-03-08 23:44:12.251649
Yes,safeds,safeds.data.image.containers._image,120,15,MemberExpr,,,,2025-03-08 23:44:12.252661
Yes,safeds,safeds.data.image.containers._image,135,17,CallExpr,,,,2025-03-08 23:44:12.254658
Yes,safeds,safeds.data.image.containers._image,135,17,MemberExpr,,,,2025-03-08 23:44:12.254658
Yes,safeds,safeds.data.image.containers._image,152,17,CallExpr,,,,2025-03-08 23:44:12.258801
Yes,safeds,safeds.data.image.containers._image,152,17,MemberExpr,,,,2025-03-08 23:44:12.258801
Yes,safeds,safeds.data.image.containers._image,375,12,CallExpr,,,,2025-03-08 23:44:12.290496
Yes,safeds,safeds.data.image.containers._image,375,12,MemberExpr,,,,2025-03-08 23:44:12.290496
Yes,safeds,safeds.data.image.containers._image,446,12,CallExpr,,,,2025-03-08 23:44:12.300303
Yes,safeds,safeds.data.image.containers._image,446,12,MemberExpr,,,,2025-03-08 23:44:12.300303
Yes,safeds,safeds.data.image.containers._image,484,12,CallExpr,,,,2025-03-08 23:44:12.305437
Yes,safeds,safeds.data.image.containers._image,484,12,MemberExpr,,,,2025-03-08 23:44:12.306422
Yes,safeds,safeds.data.image.containers._image,490,12,CallExpr,,,,2025-03-08 23:44:12.306422
Yes,safeds,safeds.data.image.containers._image,490,12,MemberExpr,,,,2025-03-08 23:44:12.307421
Yes,safeds,safeds.data.image.containers._image,546,12,CallExpr,,,,2025-03-08 23:44:12.313299
Yes,safeds,safeds.data.image.containers._image,546,12,MemberExpr,,,,2025-03-08 23:44:12.313299
Yes,safeds,safeds.data.image.containers._image,592,54,UnaryExpr,,,,2025-03-08 23:44:12.321620
Yes,safeds,safeds.data.image.containers._image,618,8,NameExpr,,,Any,2025-03-08 23:44:12.323618
Yes,safeds,safeds.data.image.containers._image,623,8,NameExpr,,,Any,2025-03-08 23:44:12.324732
Yes,safeds,safeds.data.image.containers._image,626,16,NameExpr,,,Any,2025-03-08 23:44:12.332724
Yes,safeds,safeds.data.image.containers._image,633,25,CallExpr,,,Any,2025-03-08 23:44:12.333725
Yes,safeds,safeds.data.image.containers._image,633,25,MemberExpr,,,Any,2025-03-08 23:44:12.333725
Yes,safeds,safeds.data.image.containers._image,636,27,CallExpr,,,Any,2025-03-08 23:44:12.334724
Yes,safeds,safeds.data.image.containers._image,636,27,MemberExpr,,,Any,2025-03-08 23:44:12.334724
Yes,safeds,safeds.data.image.containers._image,640,25,NameExpr,,,Any,2025-03-08 23:44:12.336866
Yes,safeds,safeds.data.tabular.containers._column,109,70,MemberExpr,,,,2025-03-08 23:44:12.342978
Yes,safeds,safeds.data.tabular.containers._column,109,70,NameExpr,,,,2025-03-08 23:44:12.342978
Yes,safeds,safeds.data.tabular.containers._column,109,86,CallExpr,,,,2025-03-08 23:44:12.342978
Yes,safeds,safeds.data.tabular.containers._column,109,86,MemberExpr,,,,2025-03-08 23:44:12.343975
Yes,safeds,safeds.data.tabular.containers._column,191,12,NameExpr,,,Any,2025-03-08 23:44:12.353251
Yes,safeds,safeds.data.tabular.containers._column,192,46,NameExpr,,,Any,2025-03-08 23:44:12.355237
Yes,safeds,safeds.data.tabular.containers._column,249,15,CallExpr,,,,2025-03-08 23:44:12.359391
Yes,safeds,safeds.data.tabular.containers._column,249,15,MemberExpr,,,,2025-03-08 23:44:12.359391
Yes,safeds,safeds.data.tabular.containers._column,259,15,CallExpr,,,,2025-03-08 23:44:12.362506
Yes,safeds,safeds.data.tabular.containers._column,259,15,MemberExpr,,,,2025-03-08 23:44:12.363506
Yes,safeds,safeds.data.tabular.containers._column,259,43,CallExpr,,,,2025-03-08 23:44:12.363506
Yes,safeds,safeds.data.tabular.containers._column,259,43,MemberExpr,,,,2025-03-08 23:44:12.364504
Yes,safeds,safeds.data.tabular.containers._column,259,71,CallExpr,,,,2025-03-08 23:44:12.364504
Yes,safeds,safeds.data.tabular.containers._column,259,71,MemberExpr,,,,2025-03-08 23:44:12.364504
Yes,safeds,safeds.data.tabular.containers._column,277,15,CallExpr,,,,2025-03-08 23:44:12.366514
Yes,safeds,safeds.data.tabular.containers._column,277,15,MemberExpr,,,,2025-03-08 23:44:12.366664
Yes,safeds,safeds.data.tabular.containers._column,418,40,NameExpr,,,Any,2025-03-08 23:44:12.373805
Yes,safeds,safeds.data.tabular.containers._column,418,29,NameExpr,,,Any,2025-03-08 23:44:12.374786
Yes,safeds,safeds.data.tabular.containers._column,444,40,NameExpr,,,Any,2025-03-08 23:44:12.375785
Yes,safeds,safeds.data.tabular.containers._column,444,29,NameExpr,,,Any,2025-03-08 23:44:12.376858
Yes,safeds,safeds.data.tabular.containers._column,471,44,NameExpr,,,Any,2025-03-08 23:44:12.377877
Yes,safeds,safeds.data.tabular.containers._column,471,33,NameExpr,,,Any,2025-03-08 23:44:12.378876
Yes,safeds,safeds.data.tabular.containers._column,493,86,CallExpr,,,,2025-03-08 23:44:12.380889
Yes,safeds,safeds.data.tabular.containers._column,493,86,MemberExpr,,,,2025-03-08 23:44:12.381977
Yes,safeds,safeds.data.tabular.containers._column,583,16,CallExpr,,,,2025-03-08 23:44:12.385986
Yes,safeds,safeds.data.tabular.containers._column,583,16,MemberExpr,,,,2025-03-08 23:44:12.385986
Yes,safeds,safeds.data.tabular.containers._column,587,16,CallExpr,,,,2025-03-08 23:44:12.390714
Yes,safeds,safeds.data.tabular.containers._column,587,16,MemberExpr,,,,2025-03-08 23:44:12.391204
Yes,safeds,safeds.data.tabular.containers._column,648,40,CallExpr,,,,2025-03-08 23:44:12.397088
Yes,safeds,safeds.data.tabular.containers._column,648,40,MemberExpr,,,,2025-03-08 23:44:12.398191
Yes,safeds,safeds.data.tabular.containers._column,673,40,CallExpr,,,,2025-03-08 23:44:12.401202
Yes,safeds,safeds.data.tabular.containers._column,673,40,MemberExpr,,,,2025-03-08 23:44:12.401202
Yes,safeds,safeds.data.tabular.containers._column,703,40,CallExpr,,,,2025-03-08 23:44:12.405317
Yes,safeds,safeds.data.tabular.containers._column,703,40,MemberExpr,,,,2025-03-08 23:44:12.405317
Yes,safeds,safeds.data.tabular.containers._column,728,40,CallExpr,,,,2025-03-08 23:44:12.408464
Yes,safeds,safeds.data.tabular.containers._column,728,40,MemberExpr,,,,2025-03-08 23:44:12.409481
Yes,safeds,safeds.data.tabular.containers._column,849,40,CallExpr,,,,2025-03-08 23:44:12.420813
Yes,safeds,safeds.data.tabular.containers._column,849,40,MemberExpr,,,,2025-03-08 23:44:12.420813
Yes,safeds,safeds.data.tabular.containers._column,874,40,CallExpr,,,,2025-03-08 23:44:12.424965
Yes,safeds,safeds.data.tabular.containers._column,874,40,MemberExpr,,,,2025-03-08 23:44:12.424965
Yes,safeds,safeds.data.tabular.containers._column,899,40,CallExpr,,,,2025-03-08 23:44:12.427962
