Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
safeds,safeds.data.image.containers._image,109,55,MemberExpr,object,,"Image, object",2025-02-09 17:49:19.372160
safeds,safeds.data.image.containers._image,383,69,OpExpr,float,,OpExpr,2025-02-09 17:49:19.413160
safeds,safeds.data.image.containers._image,389,69,OpExpr,float,,OpExpr,2025-02-09 17:49:19.415159
safeds,safeds.data.image.containers._image,454,67,OpExpr,float,,OpExpr,2025-02-09 17:49:19.423162
safeds,safeds.data.image.containers._image,460,67,OpExpr,float,,OpExpr,2025-02-09 17:49:19.424160
safeds,safeds.data.image.containers._image,496,63,OpExpr,float,,OpExpr,2025-02-09 17:49:19.430993
safeds,safeds.data.image.containers._image,496,101,OpExpr,float,,OpExpr,2025-02-09 17:49:19.430993
safeds,safeds.data.image.containers._image,554,68,OpExpr,float,,OpExpr,2025-02-09 17:49:19.438989
safeds,safeds.data.image.containers._image,560,68,OpExpr,float,,OpExpr,2025-02-09 17:49:19.439989
safeds,safeds.data.tabular.containers._column,81,23,ConditionalExpr,"UnionType[ColumnType, None]",,ConditionalExpr,2025-02-09 17:49:19.465029
safeds,safeds.data.tabular.containers._column,109,32,ConditionalExpr,"UnionType[List[T], None]",,ConditionalExpr,2025-02-09 17:49:19.468993
safeds,safeds.data.tabular.containers._column,184,19,IndexExpr,"UnionType[int, slice]",,Column,2025-02-09 17:49:19.478990
safeds,safeds.data.tabular.containers._column,191,19,CallExpr,"UnionType[int, slice]",,"bool, Column, UnionType[int, slice]",2025-02-09 17:49:19.481989
safeds,safeds.data.tabular.containers._column,191,19,IndexExpr,"UnionType[int, slice]",,Column,2025-02-09 17:49:19.482989
safeds,safeds.data.tabular.containers._column,388,15,IndexExpr,int,,Column,2025-02-09 17:49:19.504375
safeds,safeds.data.tabular.containers._column,418,18,GeneratorExpr,"Callable[[T], bool]",,GeneratorExpr,2025-02-09 17:49:19.506375
safeds,safeds.data.tabular.containers._column,444,18,GeneratorExpr,"Callable[[T], bool]",,GeneratorExpr,2025-02-09 17:49:19.509374
safeds,safeds.data.tabular.containers._column,471,18,GeneratorExpr,"Callable[[T], bool]",,GeneratorExpr,2025-02-09 17:49:19.511375
safeds,safeds.data.tabular.containers._column,471,19,UnaryExpr,"Callable[[T], bool]",,"Any, Callable[[T], bool]",2025-02-09 17:49:19.512383
safeds,safeds.data.tabular.containers._column,581,11,OpExpr,Column,,OpExpr,2025-02-09 17:49:19.523377
safeds,safeds.data.tabular.containers._table,618,12,IndexExpr,str,,Table,2025-02-09 17:49:19.715449
safeds,safeds.data.tabular.containers._table,897,8,IndexExpr,Column,,DataFrame,2025-02-09 17:49:19.744071
safeds,safeds.data.tabular.containers._table,1120,16,IndexExpr,"Callable[[Row], _T]",,"Dict[_T, Table]",2025-02-09 17:49:19.768043
safeds,safeds.data.tabular.containers._table,1120,48,CallExpr,"Callable[[Row], _T]",,"Dict[_T, Table], Row, Callable[[Row], _T]",2025-02-09 17:49:19.769038
