Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
safeds,safeds.data.image.containers._image,109,55,MemberExpr,object,,"Image, object",2025-02-10 21:10:22.642901
safeds,safeds.data.image.containers._image,383,69,OpExpr,float,,OpExpr,2025-02-10 21:10:22.709891
safeds,safeds.data.image.containers._image,389,69,OpExpr,float,,OpExpr,2025-02-10 21:10:22.711891
safeds,safeds.data.image.containers._image,454,67,OpExpr,float,,OpExpr,2025-02-10 21:10:22.723515
safeds,safeds.data.image.containers._image,460,67,OpExpr,float,,OpExpr,2025-02-10 21:10:22.725513
safeds,safeds.data.image.containers._image,496,63,OpExpr,float,,OpExpr,2025-02-10 21:10:22.732514
safeds,safeds.data.image.containers._image,496,101,OpExpr,float,,OpExpr,2025-02-10 21:10:22.735530
safeds,safeds.data.image.containers._image,554,68,OpExpr,float,,OpExpr,2025-02-10 21:10:22.742641
safeds,safeds.data.image.containers._image,560,68,OpExpr,float,,OpExpr,2025-02-10 21:10:22.744640
safeds,safeds.data.tabular.containers._column,81,23,ConditionalExpr,"UnionType[ColumnType, None]",,ConditionalExpr,2025-02-10 21:10:22.776499
safeds,safeds.data.tabular.containers._column,109,32,ConditionalExpr,"UnionType[List[T], None]",,ConditionalExpr,2025-02-10 21:10:22.779601
safeds,safeds.data.tabular.containers._column,184,19,IndexExpr,"UnionType[int, slice]",,Column,2025-02-10 21:10:22.793089
safeds,safeds.data.tabular.containers._column,191,19,CallExpr,"UnionType[int, slice]",,"bool, Column, UnionType[int, slice]",2025-02-10 21:10:22.796794
safeds,safeds.data.tabular.containers._column,191,19,IndexExpr,"UnionType[int, slice]",,Column,2025-02-10 21:10:22.798753
safeds,safeds.data.tabular.containers._column,388,15,IndexExpr,int,,Column,2025-02-10 21:10:22.825128
safeds,safeds.data.tabular.containers._column,418,18,GeneratorExpr,"Callable[[T], bool]",,GeneratorExpr,2025-02-10 21:10:22.827356
safeds,safeds.data.tabular.containers._column,444,18,GeneratorExpr,"Callable[[T], bool]",,GeneratorExpr,2025-02-10 21:10:22.830418
safeds,safeds.data.tabular.containers._column,471,18,GeneratorExpr,"Callable[[T], bool]",,GeneratorExpr,2025-02-10 21:10:22.834385
