Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
safeds,safeds.data.image.containers._image,109,55,MemberExpr,object,,"Image, object",2025-02-10 01:49:33.177912
safeds,safeds.data.image.containers._image,383,69,OpExpr,float,,OpExpr,2025-02-10 01:49:33.234493
safeds,safeds.data.image.containers._image,389,69,OpExpr,float,,OpExpr,2025-02-10 01:49:33.235494
safeds,safeds.data.image.containers._image,454,67,OpExpr,float,,OpExpr,2025-02-10 01:49:33.243008
safeds,safeds.data.image.containers._image,460,67,OpExpr,float,,OpExpr,2025-02-10 01:49:33.245012
safeds,safeds.data.image.containers._image,496,63,OpExpr,float,,OpExpr,2025-02-10 01:49:33.251828
safeds,safeds.data.image.containers._image,496,101,OpExpr,float,,OpExpr,2025-02-10 01:49:33.252827
safeds,safeds.data.image.containers._image,554,68,OpExpr,float,,OpExpr,2025-02-10 01:49:33.260341
safeds,safeds.data.image.containers._image,560,68,OpExpr,float,,OpExpr,2025-02-10 01:49:33.262341
safeds,safeds.data.tabular.containers._column,81,23,ConditionalExpr,"UnionType[ColumnType, None]",,ConditionalExpr,2025-02-10 01:49:33.286378
safeds,safeds.data.tabular.containers._column,109,32,ConditionalExpr,"UnionType[List[T], None]",,ConditionalExpr,2025-02-10 01:49:33.289378
safeds,safeds.data.tabular.containers._column,184,19,IndexExpr,"UnionType[int, slice]",,Column,2025-02-10 01:49:33.303519
safeds,safeds.data.tabular.containers._column,191,19,CallExpr,"UnionType[int, slice]",,"bool, Column, UnionType[int, slice]",2025-02-10 01:49:33.306526
safeds,safeds.data.tabular.containers._column,191,19,IndexExpr,"UnionType[int, slice]",,Column,2025-02-10 01:49:33.307537
safeds,safeds.data.tabular.containers._column,388,15,IndexExpr,int,,Column,2025-02-10 01:49:33.326340
safeds,safeds.data.tabular.containers._column,418,18,GeneratorExpr,"Callable[[T], bool]",,GeneratorExpr,2025-02-10 01:49:33.328340
safeds,safeds.data.tabular.containers._column,444,18,GeneratorExpr,"Callable[[T], bool]",,GeneratorExpr,2025-02-10 01:49:33.330694
safeds,safeds.data.tabular.containers._column,471,18,GeneratorExpr,"Callable[[T], bool]",,GeneratorExpr,2025-02-10 01:49:33.333686
safeds,safeds.data.tabular.containers._column,471,19,UnaryExpr,"Callable[[T], bool]",,"Any, Callable[[T], bool]",2025-02-10 01:49:33.334729
safeds,safeds.data.tabular.containers._column,581,11,OpExpr,Column,,OpExpr,2025-02-10 01:49:33.345187
safeds,safeds.data.tabular.containers._table,618,12,IndexExpr,str,,Table,2025-02-10 01:49:33.539136
safeds,safeds.data.tabular.containers._table,897,8,IndexExpr,Column,,DataFrame,2025-02-10 01:49:33.577117
safeds,safeds.data.tabular.containers._table,1120,16,IndexExpr,"Callable[[Row], _T]",,"Dict[_T, Table]",2025-02-10 01:49:33.614894
safeds,safeds.data.tabular.containers._table,1120,48,CallExpr,"Callable[[Row], _T]",,"Dict[_T, Table], Row, Callable[[Row], _T]",2025-02-10 01:49:33.616291
safeds,safeds.data.tabular.containers._table,1120,48,IndexExpr,"Callable[[Row], _T]",,"Dict[_T, Table]",2025-02-10 01:49:33.617348
safeds,safeds.data.tabular.containers._table,1122,16,IndexExpr,"Callable[[Row], _T]",,"Dict[_T, Table]",2025-02-10 01:49:33.618309
safeds,safeds.data.tabular.containers._table,1548,40,ConditionalExpr,"UnionType[int, None]",,ConditionalExpr,2025-02-10 01:49:33.680656
safeds,safeds.data.tabular.containers._table,1550,17,SliceExpr,int,,SliceExpr,2025-02-10 01:49:33.685176
safeds,safeds.data.tabular.containers._table,1794,26,GeneratorExpr,"Callable[[Row], Any]",,GeneratorExpr,2025-02-10 01:49:33.707595
safeds,safeds.data.tabular.containers._tagged_table,266,36,ConditionalExpr,"UnionType[List[Column], Table]",,ConditionalExpr,2025-02-10 01:49:33.867600
safeds,safeds.data.tabular.containers._tagged_table,638,24,ConditionalExpr,str,,ConditionalExpr,2025-02-10 01:49:33.921706
safeds,safeds.data.tabular.containers._time_series,665,28,ConditionalExpr,str,,ConditionalExpr,2025-02-10 01:49:34.027448
safeds,safeds.data.tabular.containers._time_series,675,22,ConditionalExpr,str,,ConditionalExpr,2025-02-10 01:49:34.029448
safeds,safeds.data.tabular.transformation._discretizer,82,19,UnaryExpr,Table,,"str, Table",2025-02-10 01:49:34.066306
safeds,safeds.data.tabular.transformation._discretizer,82,23,CallExpr,Table,,"str, Table",2025-02-10 01:49:34.067348
safeds,safeds.data.tabular.transformation._discretizer,82,23,MemberExpr,Table,,"str, Table",2025-02-10 01:49:34.068375
safeds,safeds.data.tabular.transformation._discretizer,86,32,IndexExpr,"UnionType[List[str], None]",,Table,2025-02-10 01:49:34.070387
