Type-Aware,Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
Yes,safeds,safeds.data.image.containers._image,82,12,CallExpr,,,,2025-04-08 14:53:24.014872
Yes,safeds,safeds.data.image.containers._image,82,12,MemberExpr,,,,2025-04-08 14:53:24.014872
Yes,safeds,safeds.data.image.containers._image,86,12,NameExpr,,,Any,2025-04-08 14:53:24.015871
Yes,safeds,safeds.data.image.containers._image,81,13,CallExpr,,,,2025-04-08 14:53:24.018880
Yes,safeds,safeds.data.image.containers._image,81,13,MemberExpr,,,,2025-04-08 14:53:24.019036
Yes,safeds,safeds.data.image.containers._image,87,62,NameExpr,,,Any,2025-04-08 14:53:24.020037
Yes,safeds,safeds.data.image.containers._image,120,15,CallExpr,,,,2025-04-08 14:53:24.043606
Yes,safeds,safeds.data.image.containers._image,120,15,MemberExpr,,,,2025-04-08 14:53:24.043606
Yes,safeds,safeds.data.image.containers._image,135,17,CallExpr,,,,2025-04-08 14:53:24.045714
Yes,safeds,safeds.data.image.containers._image,135,17,MemberExpr,,,,2025-04-08 14:53:24.046697
Yes,safeds,safeds.data.image.containers._image,152,17,CallExpr,,,,2025-04-08 14:53:24.050819
Yes,safeds,safeds.data.image.containers._image,152,17,MemberExpr,,,,2025-04-08 14:53:24.050819
Yes,safeds,safeds.data.image.containers._image,375,12,CallExpr,,,,2025-04-08 14:53:24.134442
Yes,safeds,safeds.data.image.containers._image,375,12,MemberExpr,,,,2025-04-08 14:53:24.135424
Yes,safeds,safeds.data.image.containers._image,446,12,CallExpr,,,,2025-04-08 14:53:24.166214
Yes,safeds,safeds.data.image.containers._image,446,12,MemberExpr,,,,2025-04-08 14:53:24.167216
Yes,safeds,safeds.data.image.containers._image,484,12,CallExpr,,,,2025-04-08 14:53:24.197251
Yes,safeds,safeds.data.image.containers._image,484,12,MemberExpr,,,,2025-04-08 14:53:24.197251
Yes,safeds,safeds.data.image.containers._image,490,12,CallExpr,,,,2025-04-08 14:53:24.198231
Yes,safeds,safeds.data.image.containers._image,490,12,MemberExpr,,,,2025-04-08 14:53:24.198231
Yes,safeds,safeds.data.image.containers._image,546,12,CallExpr,,,,2025-04-08 14:53:24.242415
Yes,safeds,safeds.data.image.containers._image,546,12,MemberExpr,,,,2025-04-08 14:53:24.243398
Yes,safeds,safeds.data.image.containers._image,592,54,UnaryExpr,,,,2025-04-08 14:53:24.259868
Yes,safeds,safeds.data.image.containers._image,618,8,NameExpr,,,Any,2025-04-08 14:53:24.262002
Yes,safeds,safeds.data.image.containers._image,623,8,NameExpr,,,Any,2025-04-08 14:53:24.264019
Yes,safeds,safeds.data.image.containers._image,626,16,NameExpr,,,Any,2025-04-08 14:53:24.273289
