Type-Aware,Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
Yes,safeds,safeds.data.image.containers._image,109,55,MemberExpr,object,,"Image, object",2025-04-08 12:01:37.124643
Yes,safeds,safeds.data.image.containers._image,383,69,OpExpr,float,,OpExpr,2025-04-08 12:01:37.271484
Yes,safeds,safeds.data.image.containers._image,389,69,OpExpr,float,,OpExpr,2025-04-08 12:01:37.276601
Yes,safeds,safeds.data.image.containers._image,454,67,OpExpr,float,,OpExpr,2025-04-08 12:01:37.306695
Yes,safeds,safeds.data.image.containers._image,460,67,OpExpr,float,,OpExpr,2025-04-08 12:01:37.311820
Yes,safeds,safeds.data.image.containers._image,496,63,OpExpr,float,,OpExpr,2025-04-08 12:01:37.326115
Yes,safeds,safeds.data.image.containers._image,496,101,OpExpr,float,,OpExpr,2025-04-08 12:01:37.329207
Yes,safeds,safeds.data.image.containers._image,554,68,OpExpr,float,,OpExpr,2025-04-08 12:01:37.355486
Yes,safeds,safeds.data.image.containers._image,560,68,OpExpr,float,,OpExpr,2025-04-08 12:01:37.359483
Yes,safeds,safeds.data.tabular.containers._column,81,23,ConditionalExpr,"UnionType[ColumnType, None]",,ConditionalExpr,2025-04-08 12:01:37.448098
Yes,safeds,safeds.data.tabular.containers._column,109,32,ConditionalExpr,"UnionType[List[T], None]",,ConditionalExpr,2025-04-08 12:01:37.455320
Yes,safeds,safeds.data.tabular.containers._column,184,19,IndexExpr,"UnionType[int, slice]",,Column,2025-04-08 12:01:37.475840
Yes,safeds,safeds.data.tabular.containers._column,191,19,CallExpr,"UnionType[int, slice]",,"bool, Column, UnionType[int, slice]",2025-04-08 12:01:37.484498
Yes,safeds,safeds.data.tabular.containers._column,191,19,IndexExpr,"UnionType[int, slice]",,Column,2025-04-08 12:01:37.487133
Yes,safeds,safeds.data.tabular.containers._column,388,15,IndexExpr,int,,Column,2025-04-08 12:01:37.529513
Yes,safeds,safeds.data.tabular.containers._column,418,18,GeneratorExpr,"Callable[[T], bool]",,GeneratorExpr,2025-04-08 12:01:37.533620
Yes,safeds,safeds.data.tabular.containers._column,444,18,GeneratorExpr,"Callable[[T], bool]",,GeneratorExpr,2025-04-08 12:01:37.537634
Yes,safeds,safeds.data.tabular.containers._column,471,18,GeneratorExpr,"Callable[[T], bool]",,GeneratorExpr,2025-04-08 12:01:37.541735
Yes,safeds,safeds.data.tabular.containers._column,471,19,UnaryExpr,"Callable[[T], bool]",,"Any, Callable[[T], bool]",2025-04-08 12:01:37.542734
Yes,safeds,safeds.data.tabular.containers._column,581,11,OpExpr,Column,,OpExpr,2025-04-08 12:01:37.583398
