Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
safeds,safeds.data.image.containers._image,109,55,MemberExpr,object,,"Image, object",2025-02-10 22:01:59.378523
safeds,safeds.data.image.containers._image,383,69,OpExpr,float,,OpExpr,2025-02-10 22:01:59.441346
safeds,safeds.data.image.containers._image,389,69,OpExpr,float,,OpExpr,2025-02-10 22:01:59.443347
safeds,safeds.data.image.containers._image,454,67,OpExpr,float,,OpExpr,2025-02-10 22:01:59.454462
safeds,safeds.data.image.containers._image,460,67,OpExpr,float,,OpExpr,2025-02-10 22:01:59.456462
safeds,safeds.data.image.containers._image,496,63,OpExpr,float,,OpExpr,2025-02-10 22:01:59.464994
safeds,safeds.data.image.containers._image,496,101,OpExpr,float,,OpExpr,2025-02-10 22:01:59.465999
safeds,safeds.data.image.containers._image,554,68,OpExpr,float,,OpExpr,2025-02-10 22:01:59.473033
safeds,safeds.data.image.containers._image,560,68,OpExpr,float,,OpExpr,2025-02-10 22:01:59.475035
safeds,safeds.data.tabular.containers._column,81,23,ConditionalExpr,"UnionType[ColumnType, None]",,ConditionalExpr,2025-02-10 22:01:59.505440
safeds,safeds.data.tabular.containers._column,109,32,ConditionalExpr,"UnionType[List[T], None]",,ConditionalExpr,2025-02-10 22:01:59.509442
safeds,safeds.data.tabular.containers._column,184,19,IndexExpr,"UnionType[int, slice]",,Column,2025-02-10 22:01:59.523970
safeds,safeds.data.tabular.containers._column,191,19,CallExpr,"UnionType[int, slice]",,"bool, Column, UnionType[int, slice]",2025-02-10 22:01:59.529964
safeds,safeds.data.tabular.containers._column,191,19,IndexExpr,"UnionType[int, slice]",,Column,2025-02-10 22:01:59.532225
safeds,safeds.data.tabular.containers._column,388,15,IndexExpr,int,,Column,2025-02-10 22:01:59.558226
safeds,safeds.data.tabular.containers._column,418,18,GeneratorExpr,"Callable[[T], bool]",,GeneratorExpr,2025-02-10 22:01:59.560194
safeds,safeds.data.tabular.containers._column,444,18,GeneratorExpr,"Callable[[T], bool]",,GeneratorExpr,2025-02-10 22:01:59.565193
safeds,safeds.data.tabular.containers._column,471,18,GeneratorExpr,"Callable[[T], bool]",,GeneratorExpr,2025-02-10 22:01:59.568230
safeds,safeds.data.tabular.containers._column,471,19,UnaryExpr,"Callable[[T], bool]",,"Any, Callable[[T], bool]",2025-02-10 22:01:59.569197
safeds,safeds.data.tabular.containers._column,581,11,OpExpr,Column,,OpExpr,2025-02-10 22:01:59.586620
safeds,safeds.data.tabular.containers._table,618,12,IndexExpr,str,,Table,2025-02-10 22:01:59.859515
safeds,safeds.data.tabular.containers._table,897,8,IndexExpr,Column,,DataFrame,2025-02-10 22:01:59.894397
safeds,safeds.data.tabular.containers._table,1120,16,IndexExpr,"Callable[[Row], _T]",,"Dict[_T, Table]",2025-02-10 22:01:59.939571
safeds,safeds.data.tabular.containers._table,1120,48,CallExpr,"Callable[[Row], _T]",,"Dict[_T, Table], Row, Callable[[Row], _T]",2025-02-10 22:01:59.940572
safeds,safeds.data.tabular.containers._table,1120,48,IndexExpr,"Callable[[Row], _T]",,"Dict[_T, Table]",2025-02-10 22:01:59.941573
safeds,safeds.data.tabular.containers._table,1122,16,IndexExpr,"Callable[[Row], _T]",,"Dict[_T, Table]",2025-02-10 22:01:59.942573
safeds,safeds.data.tabular.containers._table,1548,40,ConditionalExpr,"UnionType[int, None]",,ConditionalExpr,2025-02-10 22:02:00.000584
safeds,safeds.data.tabular.containers._table,1550,17,SliceExpr,int,,SliceExpr,2025-02-10 22:02:00.002584
safeds,safeds.data.tabular.containers._table,1794,26,GeneratorExpr,"Callable[[Row], Any]",,GeneratorExpr,2025-02-10 22:02:00.029990
safeds,safeds.data.tabular.containers._tagged_table,266,36,ConditionalExpr,"UnionType[List[Column], Table]",,ConditionalExpr,2025-02-10 22:02:00.264099
safeds,safeds.data.tabular.containers._tagged_table,638,24,ConditionalExpr,str,,ConditionalExpr,2025-02-10 22:02:00.323078
safeds,safeds.data.tabular.containers._time_series,665,28,ConditionalExpr,str,,ConditionalExpr,2025-02-10 22:02:00.466443
safeds,safeds.data.tabular.containers._time_series,675,22,ConditionalExpr,str,,ConditionalExpr,2025-02-10 22:02:00.470715
safeds,safeds.data.tabular.transformation._discretizer,82,19,UnaryExpr,Table,,"str, Table",2025-02-10 22:02:00.535607
safeds,safeds.data.tabular.transformation._discretizer,82,23,CallExpr,Table,,"str, Table",2025-02-10 22:02:00.536607
