Type-Aware,Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
Yes,safeds,safeds.data.image.containers._image,82,12,CallExpr,,,,2025-04-08 12:48:48.721471
Yes,safeds,safeds.data.image.containers._image,82,12,MemberExpr,,,,2025-04-08 12:48:48.722472
Yes,safeds,safeds.data.image.containers._image,86,12,NameExpr,,,Any,2025-04-08 12:48:48.723472
Yes,safeds,safeds.data.image.containers._image,81,13,CallExpr,,,,2025-04-08 12:48:48.724469
Yes,safeds,safeds.data.image.containers._image,81,13,MemberExpr,,,,2025-04-08 12:48:48.725468
Yes,safeds,safeds.data.image.containers._image,87,62,NameExpr,,,Any,2025-04-08 12:48:48.727637
Yes,safeds,safeds.data.image.containers._image,120,15,CallExpr,,,,2025-04-08 12:48:48.768484
Yes,safeds,safeds.data.image.containers._image,120,15,MemberExpr,,,,2025-04-08 12:48:48.769484
Yes,safeds,safeds.data.image.containers._image,135,17,CallExpr,,,,2025-04-08 12:48:48.776621
Yes,safeds,safeds.data.image.containers._image,135,17,MemberExpr,,,,2025-04-08 12:48:48.777619
Yes,safeds,safeds.data.image.containers._image,152,17,CallExpr,,,,2025-04-08 12:48:48.788555
Yes,safeds,safeds.data.image.containers._image,152,17,MemberExpr,,,,2025-04-08 12:48:48.789752
Yes,safeds,safeds.data.image.containers._image,375,12,CallExpr,,,,2025-04-08 12:48:48.960782
Yes,safeds,safeds.data.image.containers._image,375,12,MemberExpr,,,,2025-04-08 12:48:48.961781
Yes,safeds,safeds.data.image.containers._image,446,12,CallExpr,,,,2025-04-08 12:48:49.075239
Yes,safeds,safeds.data.image.containers._image,446,12,MemberExpr,,,,2025-04-08 12:48:49.076717
Yes,safeds,safeds.data.image.containers._image,484,12,CallExpr,,,,2025-04-08 12:48:49.114792
Yes,safeds,safeds.data.image.containers._image,484,12,MemberExpr,,,,2025-04-08 12:48:49.116867
Yes,safeds,safeds.data.image.containers._image,490,12,CallExpr,,,,2025-04-08 12:48:49.118865
Yes,safeds,safeds.data.image.containers._image,490,12,MemberExpr,,,,2025-04-08 12:48:49.118865
Yes,safeds,safeds.data.image.containers._image,546,12,CallExpr,,,,2025-04-08 12:48:49.179072
Yes,safeds,safeds.data.image.containers._image,546,12,MemberExpr,,,,2025-04-08 12:48:49.181165
Yes,safeds,safeds.data.image.containers._image,592,54,UnaryExpr,,,,2025-04-08 12:48:49.213016
Yes,safeds,safeds.data.image.containers._image,618,8,NameExpr,,,Any,2025-04-08 12:48:49.219103
Yes,safeds,safeds.data.image.containers._image,623,8,NameExpr,,,Any,2025-04-08 12:48:49.222225
Yes,safeds,safeds.data.image.containers._image,626,16,NameExpr,,,Any,2025-04-08 12:48:49.240664
Yes,safeds,safeds.data.image.containers._image,633,25,CallExpr,,,Any,2025-04-08 12:48:49.242921
Yes,safeds,safeds.data.image.containers._image,633,25,MemberExpr,,,Any,2025-04-08 12:48:49.242921
Yes,safeds,safeds.data.image.containers._image,636,27,CallExpr,,,Any,2025-04-08 12:48:49.245919
Yes,safeds,safeds.data.image.containers._image,636,27,MemberExpr,,,Any,2025-04-08 12:48:49.245919
Yes,safeds,safeds.data.image.containers._image,640,25,NameExpr,,,Any,2025-04-08 12:48:49.250994
Yes,safeds,safeds.data.tabular.containers._column,109,70,MemberExpr,,,,2025-04-08 12:48:49.316477
Yes,safeds,safeds.data.tabular.containers._column,109,70,NameExpr,,,,2025-04-08 12:48:49.316477
Yes,safeds,safeds.data.tabular.containers._column,109,86,CallExpr,,,,2025-04-08 12:48:49.317474
