Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
safeds,safeds.data.image.containers._image,109,55,MemberExpr,object,,"Image, object",2025-02-09 01:12:27.237102
safeds,safeds.data.image.containers._image,383,69,OpExpr,float,,OpExpr,2025-02-09 01:12:27.280236
safeds,safeds.data.image.containers._image,389,69,OpExpr,float,,OpExpr,2025-02-09 01:12:27.282235
safeds,safeds.data.image.containers._image,454,67,OpExpr,float,,OpExpr,2025-02-09 01:12:27.289203
safeds,safeds.data.image.containers._image,460,67,OpExpr,float,,OpExpr,2025-02-09 01:12:27.291205
safeds,safeds.data.image.containers._image,496,63,OpExpr,float,,OpExpr,2025-02-09 01:12:27.299235
safeds,safeds.data.image.containers._image,496,101,OpExpr,float,,OpExpr,2025-02-09 01:12:27.299235
safeds,safeds.data.image.containers._image,554,68,OpExpr,float,,OpExpr,2025-02-09 01:12:27.305234
safeds,safeds.data.image.containers._image,560,68,OpExpr,float,,OpExpr,2025-02-09 01:12:27.307201
safeds,safeds.data.tabular.containers._column,81,23,ConditionalExpr,"UnionType[ColumnType, None]",,ConditionalExpr,2025-02-09 01:12:27.331235
safeds,safeds.data.tabular.containers._column,109,32,ConditionalExpr,"UnionType[List[T], None]",,ConditionalExpr,2025-02-09 01:12:27.334232
safeds,safeds.data.tabular.containers._column,184,19,IndexExpr,"UnionType[int, slice]",,Column,2025-02-09 01:12:27.344263
safeds,safeds.data.tabular.containers._column,191,19,CallExpr,"UnionType[int, slice]",,"bool, Column, UnionType[int, slice]",2025-02-09 01:12:27.348200
safeds,safeds.data.tabular.containers._column,191,19,IndexExpr,"UnionType[int, slice]",,Column,2025-02-09 01:12:27.349234
safeds,safeds.data.tabular.containers._column,388,15,IndexExpr,int,,Column,2025-02-09 01:12:27.369234
safeds,safeds.data.tabular.containers._column,418,18,GeneratorExpr,"Callable[[T], bool]",,GeneratorExpr,2025-02-09 01:12:27.370203
safeds,safeds.data.tabular.containers._column,444,18,GeneratorExpr,"Callable[[T], bool]",,GeneratorExpr,2025-02-09 01:12:27.373236
safeds,safeds.data.tabular.containers._column,471,18,GeneratorExpr,"Callable[[T], bool]",,GeneratorExpr,2025-02-09 01:12:27.376203
safeds,safeds.data.tabular.containers._column,471,19,UnaryExpr,"Callable[[T], bool]",,"Any, Callable[[T], bool]",2025-02-09 01:12:27.378211
safeds,safeds.data.tabular.containers._column,581,11,OpExpr,Column,,OpExpr,2025-02-09 01:12:27.387689
safeds,safeds.data.tabular.containers._table,618,12,IndexExpr,str,,Table,2025-02-09 01:12:27.588440
safeds,safeds.data.tabular.containers._table,897,8,IndexExpr,Column,,DataFrame,2025-02-09 01:12:27.617622
safeds,safeds.data.tabular.containers._table,1120,16,IndexExpr,"Callable[[Row], _T]",,"Dict[_T, Table]",2025-02-09 01:12:27.640628
safeds,safeds.data.tabular.containers._table,1120,48,CallExpr,"Callable[[Row], _T]",,"Dict[_T, Table], Row, Callable[[Row], _T]",2025-02-09 01:12:27.641625
safeds,safeds.data.tabular.containers._table,1120,48,IndexExpr,"Callable[[Row], _T]",,"Dict[_T, Table]",2025-02-09 01:12:27.643593
safeds,safeds.data.tabular.containers._table,1122,16,IndexExpr,"Callable[[Row], _T]",,"Dict[_T, Table]",2025-02-09 01:12:27.644643
safeds,safeds.data.tabular.containers._table,1548,40,ConditionalExpr,"UnionType[int, None]",,ConditionalExpr,2025-02-09 01:12:27.684593
safeds,safeds.data.tabular.containers._table,1550,17,SliceExpr,int,,SliceExpr,2025-02-09 01:12:27.687629
