Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
safeds,safeds.data.image.containers._image,82,12,CallExpr,,,,2025-02-09 01:12:27.223099
safeds,safeds.data.image.containers._image,82,12,MemberExpr,,,,2025-02-09 01:12:27.224069
safeds,safeds.data.image.containers._image,86,12,NameExpr,,,Any,2025-02-09 01:12:27.224069
safeds,safeds.data.image.containers._image,81,13,CallExpr,,,,2025-02-09 01:12:27.226066
safeds,safeds.data.image.containers._image,81,13,MemberExpr,,,,2025-02-09 01:12:27.228068
safeds,safeds.data.image.containers._image,87,62,NameExpr,,,Any,2025-02-09 01:12:27.231069
safeds,safeds.data.image.containers._image,120,15,CallExpr,,,,2025-02-09 01:12:27.239066
safeds,safeds.data.image.containers._image,120,15,MemberExpr,,,,2025-02-09 01:12:27.240074
safeds,safeds.data.image.containers._image,135,17,CallExpr,,,,2025-02-09 01:12:27.243078
safeds,safeds.data.image.containers._image,135,17,MemberExpr,,,,2025-02-09 01:12:27.244076
safeds,safeds.data.image.containers._image,152,17,CallExpr,,,,2025-02-09 01:12:27.248207
safeds,safeds.data.image.containers._image,152,17,MemberExpr,,,,2025-02-09 01:12:27.249210
safeds,safeds.data.image.containers._image,375,12,CallExpr,,,,2025-02-09 01:12:27.277190
safeds,safeds.data.image.containers._image,375,12,MemberExpr,,,,2025-02-09 01:12:27.278193
safeds,safeds.data.image.containers._image,446,12,CallExpr,,,,2025-02-09 01:12:27.287234
safeds,safeds.data.image.containers._image,446,12,MemberExpr,,,,2025-02-09 01:12:27.287234
safeds,safeds.data.image.containers._image,484,12,CallExpr,,,,2025-02-09 01:12:27.295240
safeds,safeds.data.image.containers._image,484,12,MemberExpr,,,,2025-02-09 01:12:27.296236
safeds,safeds.data.image.containers._image,490,12,CallExpr,,,,2025-02-09 01:12:27.296236
safeds,safeds.data.image.containers._image,490,12,MemberExpr,,,,2025-02-09 01:12:27.297209
safeds,safeds.data.image.containers._image,546,12,CallExpr,,,,2025-02-09 01:12:27.303234
safeds,safeds.data.image.containers._image,546,12,MemberExpr,,,,2025-02-09 01:12:27.303234
safeds,safeds.data.image.containers._image,592,54,UnaryExpr,,,,2025-02-09 01:12:27.313200
safeds,safeds.data.image.containers._image,618,8,NameExpr,,,Any,2025-02-09 01:12:27.315199
safeds,safeds.data.image.containers._image,623,8,NameExpr,,,Any,2025-02-09 01:12:27.317199
safeds,safeds.data.image.containers._image,626,16,NameExpr,,,Any,2025-02-09 01:12:27.323200
safeds,safeds.data.image.containers._image,633,25,CallExpr,,,Any,2025-02-09 01:12:27.323200
safeds,safeds.data.image.containers._image,633,25,MemberExpr,,,Any,2025-02-09 01:12:27.324200
safeds,safeds.data.image.containers._image,636,27,CallExpr,,,Any,2025-02-09 01:12:27.325200
safeds,safeds.data.image.containers._image,636,27,MemberExpr,,,Any,2025-02-09 01:12:27.325200
safeds,safeds.data.image.containers._image,640,25,NameExpr,,,Any,2025-02-09 01:12:27.328281
safeds,safeds.data.tabular.containers._column,109,70,MemberExpr,,,,2025-02-09 01:12:27.335205
safeds,safeds.data.tabular.containers._column,109,70,NameExpr,,,,2025-02-09 01:12:27.335205
safeds,safeds.data.tabular.containers._column,109,86,CallExpr,,,,2025-02-09 01:12:27.335205
safeds,safeds.data.tabular.containers._column,109,86,MemberExpr,,,,2025-02-09 01:12:27.336199
safeds,safeds.data.tabular.containers._column,191,12,NameExpr,,,Any,2025-02-09 01:12:27.347234
safeds,safeds.data.tabular.containers._column,192,46,NameExpr,,,Any,2025-02-09 01:12:27.350202
safeds,safeds.data.tabular.containers._column,249,15,CallExpr,,,,2025-02-09 01:12:27.353236
safeds,safeds.data.tabular.containers._column,249,15,MemberExpr,,,,2025-02-09 01:12:27.354242
safeds,safeds.data.tabular.containers._column,259,15,CallExpr,,,,2025-02-09 01:12:27.356235
safeds,safeds.data.tabular.containers._column,259,15,MemberExpr,,,,2025-02-09 01:12:27.357236
safeds,safeds.data.tabular.containers._column,259,43,CallExpr,,,,2025-02-09 01:12:27.358200
safeds,safeds.data.tabular.containers._column,259,43,MemberExpr,,,,2025-02-09 01:12:27.358200
safeds,safeds.data.tabular.containers._column,259,71,CallExpr,,,,2025-02-09 01:12:27.359215
safeds,safeds.data.tabular.containers._column,259,71,MemberExpr,,,,2025-02-09 01:12:27.361207
safeds,safeds.data.tabular.containers._column,277,15,CallExpr,,,,2025-02-09 01:12:27.362200
safeds,safeds.data.tabular.containers._column,277,15,MemberExpr,,,,2025-02-09 01:12:27.363235
safeds,safeds.data.tabular.containers._column,418,40,NameExpr,,,Any,2025-02-09 01:12:27.371236
safeds,safeds.data.tabular.containers._column,418,29,NameExpr,,,Any,2025-02-09 01:12:27.371236
safeds,safeds.data.tabular.containers._column,444,40,NameExpr,,,Any,2025-02-09 01:12:27.373236
safeds,safeds.data.tabular.containers._column,444,29,NameExpr,,,Any,2025-02-09 01:12:27.374200
safeds,safeds.data.tabular.containers._column,471,44,NameExpr,,,Any,2025-02-09 01:12:27.377216
safeds,safeds.data.tabular.containers._column,471,33,NameExpr,,,Any,2025-02-09 01:12:27.379209
safeds,safeds.data.tabular.containers._column,583,16,CallExpr,,,,2025-02-09 01:12:27.384237
safeds,safeds.data.tabular.containers._column,583,16,MemberExpr,,,,2025-02-09 01:12:27.385201
safeds,safeds.data.tabular.containers._column,587,16,CallExpr,,,,2025-02-09 01:12:27.389689
safeds,safeds.data.tabular.containers._column,587,16,MemberExpr,,,,2025-02-09 01:12:27.389689
