Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
safeds,safeds.data.image.containers._image,82,12,CallExpr,,,,2025-02-10 21:10:22.624639
safeds,safeds.data.image.containers._image,82,12,MemberExpr,,,,2025-02-10 21:10:22.625609
safeds,safeds.data.image.containers._image,86,12,NameExpr,,,Any,2025-02-10 21:10:22.625609
safeds,safeds.data.image.containers._image,81,13,CallExpr,,,,2025-02-10 21:10:22.626616
safeds,safeds.data.image.containers._image,81,13,MemberExpr,,,,2025-02-10 21:10:22.627607
safeds,safeds.data.image.containers._image,87,62,NameExpr,,,Any,2025-02-10 21:10:22.631219
safeds,safeds.data.image.containers._image,120,15,CallExpr,,,,2025-02-10 21:10:22.645938
safeds,safeds.data.image.containers._image,120,15,MemberExpr,,,,2025-02-10 21:10:22.645938
safeds,safeds.data.image.containers._image,135,17,CallExpr,,,,2025-02-10 21:10:22.649960
safeds,safeds.data.image.containers._image,135,17,MemberExpr,,,,2025-02-10 21:10:22.650969
safeds,safeds.data.image.containers._image,152,17,CallExpr,,,,2025-02-10 21:10:22.655958
safeds,safeds.data.image.containers._image,152,17,MemberExpr,,,,2025-02-10 21:10:22.656958
safeds,safeds.data.image.containers._image,375,12,CallExpr,,,,2025-02-10 21:10:22.704876
safeds,safeds.data.image.containers._image,375,12,MemberExpr,,,,2025-02-10 21:10:22.706865
safeds,safeds.data.image.containers._image,446,12,CallExpr,,,,2025-02-10 21:10:22.720496
safeds,safeds.data.image.containers._image,446,12,MemberExpr,,,,2025-02-10 21:10:22.721548
safeds,safeds.data.image.containers._image,484,12,CallExpr,,,,2025-02-10 21:10:22.727546
safeds,safeds.data.image.containers._image,484,12,MemberExpr,,,,2025-02-10 21:10:22.728545
safeds,safeds.data.image.containers._image,490,12,CallExpr,,,,2025-02-10 21:10:22.729513
safeds,safeds.data.image.containers._image,490,12,MemberExpr,,,,2025-02-10 21:10:22.729513
safeds,safeds.data.image.containers._image,546,12,CallExpr,,,,2025-02-10 21:10:22.740640
safeds,safeds.data.image.containers._image,546,12,MemberExpr,,,,2025-02-10 21:10:22.741641
