Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
safeds,safeds.data.image.containers._image,82,12,CallExpr,,,,2025-02-09 17:27:43.926384
safeds,safeds.data.image.containers._image,82,12,MemberExpr,,,,2025-02-09 17:27:43.927361
safeds,safeds.data.image.containers._image,86,12,NameExpr,,,Any,2025-02-09 17:27:43.928358
safeds,safeds.data.image.containers._image,81,13,CallExpr,,,,2025-02-09 17:27:43.929347
safeds,safeds.data.image.containers._image,81,13,MemberExpr,,,,2025-02-09 17:27:43.929347
safeds,safeds.data.image.containers._image,87,62,NameExpr,,,Any,2025-02-09 17:27:43.932347
safeds,safeds.data.image.containers._image,120,15,CallExpr,,,,2025-02-09 17:27:43.941382
safeds,safeds.data.image.containers._image,120,15,MemberExpr,,,,2025-02-09 17:27:43.941382
safeds,safeds.data.image.containers._image,135,17,CallExpr,,,,2025-02-09 17:27:43.944380
safeds,safeds.data.image.containers._image,135,17,MemberExpr,,,,2025-02-09 17:27:43.944380
safeds,safeds.data.image.containers._image,152,17,CallExpr,,,,2025-02-09 17:27:43.948303
safeds,safeds.data.image.containers._image,152,17,MemberExpr,,,,2025-02-09 17:27:43.949305
safeds,safeds.data.image.containers._image,375,12,CallExpr,,,,2025-02-09 17:27:43.976338
safeds,safeds.data.image.containers._image,375,12,MemberExpr,,,,2025-02-09 17:27:43.977338
safeds,safeds.data.image.containers._image,446,12,CallExpr,,,,2025-02-09 17:27:43.987338
safeds,safeds.data.image.containers._image,446,12,MemberExpr,,,,2025-02-09 17:27:43.988358
safeds,safeds.data.image.containers._image,484,12,CallExpr,,,,2025-02-09 17:27:43.994332
safeds,safeds.data.image.containers._image,484,12,MemberExpr,,,,2025-02-09 17:27:43.995341
safeds,safeds.data.image.containers._image,490,12,CallExpr,,,,2025-02-09 17:27:43.996305
safeds,safeds.data.image.containers._image,490,12,MemberExpr,,,,2025-02-09 17:27:43.997304
safeds,safeds.data.image.containers._image,546,12,CallExpr,,,,2025-02-09 17:27:44.007338
safeds,safeds.data.image.containers._image,546,12,MemberExpr,,,,2025-02-09 17:27:44.008306
safeds,safeds.data.image.containers._image,592,54,UnaryExpr,,,,2025-02-09 17:27:44.023337
safeds,safeds.data.image.containers._image,618,8,NameExpr,,,Any,2025-02-09 17:27:44.025336
safeds,safeds.data.image.containers._image,623,8,NameExpr,,,Any,2025-02-09 17:27:44.027331
safeds,safeds.data.image.containers._image,626,16,NameExpr,,,Any,2025-02-09 17:27:44.033338
safeds,safeds.data.image.containers._image,633,25,CallExpr,,,Any,2025-02-09 17:27:44.035315
safeds,safeds.data.image.containers._image,633,25,MemberExpr,,,Any,2025-02-09 17:27:44.036313
safeds,safeds.data.image.containers._image,636,27,CallExpr,,,Any,2025-02-09 17:27:44.038308
safeds,safeds.data.image.containers._image,636,27,MemberExpr,,,Any,2025-02-09 17:27:44.039305
safeds,safeds.data.image.containers._image,640,25,NameExpr,,,Any,2025-02-09 17:27:44.041303
safeds,safeds.data.tabular.containers._column,109,70,MemberExpr,,,,2025-02-09 17:27:44.048304
safeds,safeds.data.tabular.containers._column,109,70,NameExpr,,,,2025-02-09 17:27:44.048304
safeds,safeds.data.tabular.containers._column,109,86,CallExpr,,,,2025-02-09 17:27:44.049323
safeds,safeds.data.tabular.containers._column,109,86,MemberExpr,,,,2025-02-09 17:27:44.049323
safeds,safeds.data.tabular.containers._column,191,12,NameExpr,,,Any,2025-02-09 17:27:44.060332
safeds,safeds.data.tabular.containers._column,192,46,NameExpr,,,Any,2025-02-09 17:27:44.063303
safeds,safeds.data.tabular.containers._column,249,15,CallExpr,,,,2025-02-09 17:27:44.067307
safeds,safeds.data.tabular.containers._column,249,15,MemberExpr,,,,2025-02-09 17:27:44.068340
safeds,safeds.data.tabular.containers._column,259,15,CallExpr,,,,2025-02-09 17:27:44.071344
safeds,safeds.data.tabular.containers._column,259,15,MemberExpr,,,,2025-02-09 17:27:44.072340
safeds,safeds.data.tabular.containers._column,259,43,CallExpr,,,,2025-02-09 17:27:44.073306
safeds,safeds.data.tabular.containers._column,259,43,MemberExpr,,,,2025-02-09 17:27:44.073306
safeds,safeds.data.tabular.containers._column,259,71,CallExpr,,,,2025-02-09 17:27:44.074304
safeds,safeds.data.tabular.containers._column,259,71,MemberExpr,,,,2025-02-09 17:27:44.075304
safeds,safeds.data.tabular.containers._column,277,15,CallExpr,,,,2025-02-09 17:27:44.076507
safeds,safeds.data.tabular.containers._column,277,15,MemberExpr,,,,2025-02-09 17:27:44.076507
safeds,safeds.data.tabular.containers._column,418,40,NameExpr,,,Any,2025-02-09 17:27:44.086547
safeds,safeds.data.tabular.containers._column,418,29,NameExpr,,,Any,2025-02-09 17:27:44.086547
safeds,safeds.data.tabular.containers._column,444,40,NameExpr,,,Any,2025-02-09 17:27:44.090508
safeds,safeds.data.tabular.containers._column,444,29,NameExpr,,,Any,2025-02-09 17:27:44.091509
safeds,safeds.data.tabular.containers._column,471,44,NameExpr,,,Any,2025-02-09 17:27:44.093508
safeds,safeds.data.tabular.containers._column,471,33,NameExpr,,,Any,2025-02-09 17:27:44.095508
safeds,safeds.data.tabular.containers._column,583,16,CallExpr,,,,2025-02-09 17:27:44.102510
safeds,safeds.data.tabular.containers._column,583,16,MemberExpr,,,,2025-02-09 17:27:44.102510
safeds,safeds.data.tabular.containers._column,587,16,CallExpr,,,,2025-02-09 17:27:44.108506
safeds,safeds.data.tabular.containers._column,587,16,MemberExpr,,,,2025-02-09 17:27:44.108506
safeds,safeds.data.tabular.containers._column,648,40,CallExpr,,,,2025-02-09 17:27:44.114506
