Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
safeds,safeds.data.image.containers._image,82,12,CallExpr,,,,2025-02-10 21:43:27.677735
safeds,safeds.data.image.containers._image,82,12,MemberExpr,,,,2025-02-10 21:43:27.679793
safeds,safeds.data.image.containers._image,86,12,NameExpr,,,Any,2025-02-10 21:43:27.680794
safeds,safeds.data.image.containers._image,81,13,CallExpr,,,,2025-02-10 21:43:27.682794
safeds,safeds.data.image.containers._image,81,13,MemberExpr,,,,2025-02-10 21:43:27.683794
safeds,safeds.data.image.containers._image,87,62,NameExpr,,,Any,2025-02-10 21:43:27.691112
safeds,safeds.data.image.containers._image,120,15,CallExpr,,,,2025-02-10 21:43:27.715918
safeds,safeds.data.image.containers._image,120,15,MemberExpr,,,,2025-02-10 21:43:27.717884
safeds,safeds.data.image.containers._image,135,17,CallExpr,,,,2025-02-10 21:43:27.726432
safeds,safeds.data.image.containers._image,135,17,MemberExpr,,,,2025-02-10 21:43:27.727428
safeds,safeds.data.image.containers._image,152,17,CallExpr,,,,2025-02-10 21:43:27.743092
safeds,safeds.data.image.containers._image,152,17,MemberExpr,,,,2025-02-10 21:43:27.743092
safeds,safeds.data.image.containers._image,375,12,CallExpr,,,,2025-02-10 21:43:27.837268
safeds,safeds.data.image.containers._image,375,12,MemberExpr,,,,2025-02-10 21:43:27.840316
safeds,safeds.data.image.containers._image,446,12,CallExpr,,,,2025-02-10 21:43:27.865524
safeds,safeds.data.image.containers._image,446,12,MemberExpr,,,,2025-02-10 21:43:27.866493
safeds,safeds.data.image.containers._image,484,12,CallExpr,,,,2025-02-10 21:43:27.891233
safeds,safeds.data.image.containers._image,484,12,MemberExpr,,,,2025-02-10 21:43:27.893185
safeds,safeds.data.image.containers._image,490,12,CallExpr,,,,2025-02-10 21:43:27.896196
safeds,safeds.data.image.containers._image,490,12,MemberExpr,,,,2025-02-10 21:43:27.897199
safeds,safeds.data.image.containers._image,546,12,CallExpr,,,,2025-02-10 21:43:27.928928
safeds,safeds.data.image.containers._image,546,12,MemberExpr,,,,2025-02-10 21:43:27.929945
safeds,safeds.data.image.containers._image,592,54,UnaryExpr,,,,2025-02-10 21:43:27.959085
safeds,safeds.data.image.containers._image,618,8,NameExpr,,,Any,2025-02-10 21:43:27.965261
safeds,safeds.data.image.containers._image,623,8,NameExpr,,,Any,2025-02-10 21:43:27.969263
safeds,safeds.data.image.containers._image,626,16,NameExpr,,,Any,2025-02-10 21:43:27.992100
safeds,safeds.data.image.containers._image,633,25,CallExpr,,,Any,2025-02-10 21:43:27.994154
safeds,safeds.data.image.containers._image,633,25,MemberExpr,,,Any,2025-02-10 21:43:27.995120
safeds,safeds.data.image.containers._image,636,27,CallExpr,,,Any,2025-02-10 21:43:27.998115
safeds,safeds.data.image.containers._image,636,27,MemberExpr,,,Any,2025-02-10 21:43:27.999148
safeds,safeds.data.image.containers._image,640,25,NameExpr,,,Any,2025-02-10 21:43:28.004808
safeds,safeds.data.tabular.containers._column,109,70,MemberExpr,,,,2025-02-10 21:43:28.024774
safeds,safeds.data.tabular.containers._column,109,70,NameExpr,,,,2025-02-10 21:43:28.025828
safeds,safeds.data.tabular.containers._column,109,86,CallExpr,,,,2025-02-10 21:43:28.026301
safeds,safeds.data.tabular.containers._column,109,86,MemberExpr,,,,2025-02-10 21:43:28.027214
safeds,safeds.data.tabular.containers._column,191,12,NameExpr,,,Any,2025-02-10 21:43:28.059430
safeds,safeds.data.tabular.containers._column,192,46,NameExpr,,,Any,2025-02-10 21:43:28.067527
