Type-Aware,Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
No,safeds,safeds.data.image.containers._image,82,12,CallExpr,,,,2025-03-08 12:54:52.511689
No,safeds,safeds.data.image.containers._image,82,12,MemberExpr,,,,2025-03-08 12:54:52.512689
No,safeds,safeds.data.image.containers._image,86,12,NameExpr,,,Any,2025-03-08 12:54:52.513688
No,safeds,safeds.data.image.containers._image,81,13,CallExpr,,,,2025-03-08 12:54:52.514687
No,safeds,safeds.data.image.containers._image,81,13,MemberExpr,,,,2025-03-08 12:54:52.514687
No,safeds,safeds.data.image.containers._image,87,62,NameExpr,,,Any,2025-03-08 12:54:52.515685
No,safeds,safeds.data.image.containers._image,120,15,CallExpr,,,,2025-03-08 12:54:52.528986
No,safeds,safeds.data.image.containers._image,120,15,MemberExpr,,,,2025-03-08 12:54:52.528986
No,safeds,safeds.data.image.containers._image,135,17,CallExpr,,,,2025-03-08 12:54:52.532140
No,safeds,safeds.data.image.containers._image,135,17,MemberExpr,,,,2025-03-08 12:54:52.532140
No,safeds,safeds.data.image.containers._image,152,17,CallExpr,,,,2025-03-08 12:54:52.538222
No,safeds,safeds.data.image.containers._image,152,17,MemberExpr,,,,2025-03-08 12:54:52.538222
No,safeds,safeds.data.image.containers._image,375,12,CallExpr,,,,2025-03-08 12:54:52.568764
No,safeds,safeds.data.image.containers._image,375,12,MemberExpr,,,,2025-03-08 12:54:52.569763
No,safeds,safeds.data.image.containers._image,446,12,CallExpr,,,,2025-03-08 12:54:52.578927
No,safeds,safeds.data.image.containers._image,446,12,MemberExpr,,,,2025-03-08 12:54:52.578927
No,safeds,safeds.data.image.containers._image,484,12,CallExpr,,,,2025-03-08 12:54:52.584037
No,safeds,safeds.data.image.containers._image,484,12,MemberExpr,,,,2025-03-08 12:54:52.585036
No,safeds,safeds.data.image.containers._image,490,12,CallExpr,,,,2025-03-08 12:54:52.585036
No,safeds,safeds.data.image.containers._image,490,12,MemberExpr,,,,2025-03-08 12:54:52.585036
No,safeds,safeds.data.image.containers._image,546,12,CallExpr,,,,2025-03-08 12:54:52.591100
No,safeds,safeds.data.image.containers._image,546,12,MemberExpr,,,,2025-03-08 12:54:52.591100
No,safeds,safeds.data.image.containers._image,592,54,UnaryExpr,,,,2025-03-08 12:54:52.601592
No,safeds,safeds.data.image.containers._image,618,8,NameExpr,,,Any,2025-03-08 12:54:52.603703
No,safeds,safeds.data.image.containers._image,623,8,NameExpr,,,Any,2025-03-08 12:54:52.604702
No,safeds,safeds.data.image.containers._image,626,16,NameExpr,,,Any,2025-03-08 12:54:52.611780
No,safeds,safeds.data.image.containers._image,633,25,CallExpr,,,Any,2025-03-08 12:54:52.613886
No,safeds,safeds.data.image.containers._image,633,25,MemberExpr,,,Any,2025-03-08 12:54:52.614887
No,safeds,safeds.data.image.containers._image,636,27,CallExpr,,,Any,2025-03-08 12:54:52.614887
No,safeds,safeds.data.image.containers._image,636,27,MemberExpr,,,Any,2025-03-08 12:54:52.615886
No,safeds,safeds.data.image.containers._image,640,25,NameExpr,,,Any,2025-03-08 12:54:52.617883
No,safeds,safeds.data.tabular.containers._column,109,70,MemberExpr,,,,2025-03-08 12:54:52.625027
No,safeds,safeds.data.tabular.containers._column,109,70,NameExpr,,,,2025-03-08 12:54:52.626024
No,safeds,safeds.data.tabular.containers._column,109,86,CallExpr,,,,2025-03-08 12:54:52.626024
No,safeds,safeds.data.tabular.containers._column,109,86,MemberExpr,,,,2025-03-08 12:54:52.627023
No,safeds,safeds.data.tabular.containers._column,191,12,NameExpr,,,Any,2025-03-08 12:54:52.638228
No,safeds,safeds.data.tabular.containers._column,192,46,NameExpr,,,Any,2025-03-08 12:54:52.642294
No,safeds,safeds.data.tabular.containers._column,249,15,CallExpr,,,,2025-03-08 12:54:52.645389
