Type-Aware,Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
Yes,safeds,safeds.data.image.containers._image,62,70,NameExpr,"UnionType[str, Path]","UnionType[Path, str]","UnionType[str, Path]",2025-04-08 12:40:50.743466
Yes,safeds,safeds.data.image.containers._image,109,55,MemberExpr,object,object,"Image, object",2025-04-08 12:40:50.785898
Yes,safeds,safeds.data.image.containers._image,238,13,NameExpr,"UnionType[str, Path]","UnionType[Path, str]","UnionType[str, Path]",2025-04-08 12:40:50.812476
Yes,safeds,safeds.data.image.containers._image,240,66,NameExpr,"UnionType[str, Path]","UnionType[Path, str]","UnionType[str, Path]",2025-04-08 12:40:50.814474
Yes,safeds,safeds.data.image.containers._image,242,67,NameExpr,"UnionType[str, Path]","UnionType[Path, str]","UnionType[str, Path]",2025-04-08 12:40:50.815473
Yes,safeds,safeds.data.image.containers._image,253,13,NameExpr,"UnionType[str, Path]","UnionType[Path, str]","UnionType[str, Path]",2025-04-08 12:40:50.828844
Yes,safeds,safeds.data.image.containers._image,255,66,NameExpr,"UnionType[str, Path]","UnionType[Path, str]","UnionType[str, Path]",2025-04-08 12:40:50.831950
Yes,safeds,safeds.data.image.containers._image,257,67,NameExpr,"UnionType[str, Path]","UnionType[Path, str]","UnionType[str, Path]",2025-04-08 12:40:50.832967
Yes,safeds,safeds.data.image.containers._image,383,69,OpExpr,float,float,OpExpr,2025-04-08 12:40:50.880979
Yes,safeds,safeds.data.image.containers._image,389,69,OpExpr,float,float,OpExpr,2025-04-08 12:40:50.884781
Yes,safeds,safeds.data.image.containers._image,454,67,OpExpr,float,float,OpExpr,2025-04-08 12:40:50.921225
Yes,safeds,safeds.data.image.containers._image,460,67,OpExpr,float,float,OpExpr,2025-04-08 12:40:50.923242
Yes,safeds,safeds.data.image.containers._image,496,63,OpExpr,float,float,OpExpr,2025-04-08 12:40:50.948474
Yes,safeds,safeds.data.image.containers._image,496,101,OpExpr,float,float,OpExpr,2025-04-08 12:40:50.949473
Yes,safeds,safeds.data.image.containers._image,554,68,OpExpr,float,float,OpExpr,2025-04-08 12:40:50.981403
Yes,safeds,safeds.data.image.containers._image,560,68,OpExpr,float,float,OpExpr,2025-04-08 12:40:50.983548
Yes,safeds,safeds.data.tabular.containers._column,81,23,ConditionalExpr,"UnionType[ColumnType, None]","UnionType[None, ColumnType]",ConditionalExpr,2025-04-08 12:40:51.032409
Yes,safeds,safeds.data.tabular.containers._column,81,32,NameExpr,"UnionType[ColumnType, None]","UnionType[None, ColumnType]","UnionType[ColumnType, None]",2025-04-08 12:40:51.032409
Yes,safeds,safeds.data.tabular.containers._column,81,23,NameExpr,"UnionType[ColumnType, None]","UnionType[None, ColumnType]","UnionType[ColumnType, None]",2025-04-08 12:40:51.033387
Yes,safeds,safeds.data.tabular.containers._column,106,12,NameExpr,"UnionType[List[T], None]",List[T],"UnionType[List[T], None]",2025-04-08 12:40:51.117981
Yes,safeds,safeds.data.tabular.containers._column,105,11,NameExpr,"UnionType[List[T], None]",List[T],"UnionType[List[T], None]",2025-04-08 12:40:51.119104
Yes,safeds,safeds.data.tabular.containers._column,109,32,ConditionalExpr,"UnionType[List[T], None]",List[T],ConditionalExpr,2025-04-08 12:40:51.119104
Yes,safeds,safeds.data.tabular.containers._column,109,64,NameExpr,"UnionType[List[T], None]",List[T],"UnionType[List[T], None]",2025-04-08 12:40:51.120104
Yes,safeds,safeds.data.tabular.containers._column,109,96,NameExpr,"UnionType[List[T], None]",List[T],"UnionType[List[T], None]",2025-04-08 12:40:51.121103
Yes,safeds,safeds.data.tabular.containers._column,109,32,CallExpr,"UnionType[List[T], None]",List[T],"UnionType[List[T], None]",2025-04-08 12:40:51.122102
Yes,safeds,safeds.data.tabular.containers._column,109,32,MemberExpr,"UnionType[List[T], None]",List[T],"UnionType[List[T], None]",2025-04-08 12:40:51.122102
Yes,safeds,safeds.data.tabular.containers._column,183,44,NameExpr,"UnionType[int, slice]","UnionType[slice, int]","UnionType[int, slice]",2025-04-08 12:40:51.146692
Yes,safeds,safeds.data.tabular.containers._column,182,15,NameExpr,"UnionType[int, slice]","UnionType[slice, int]","UnionType[int, slice]",2025-04-08 12:40:51.147677
Yes,safeds,safeds.data.tabular.containers._column,182,28,NameExpr,"UnionType[int, slice]","UnionType[slice, int]","UnionType[int, slice]",2025-04-08 12:40:51.147677
Yes,safeds,safeds.data.tabular.containers._column,184,19,IndexExpr,"UnionType[int, slice]","UnionType[slice, int]",Column,2025-04-08 12:40:51.148676
Yes,safeds,safeds.data.tabular.containers._column,184,30,NameExpr,"UnionType[int, slice]","UnionType[slice, int]","UnionType[int, slice]",2025-04-08 12:40:51.148676
Yes,safeds,safeds.data.tabular.containers._column,181,22,NameExpr,"UnionType[int, slice]","UnionType[slice, int]","UnionType[int, slice]",2025-04-08 12:40:51.149793
Yes,safeds,safeds.data.tabular.containers._column,188,44,NameExpr,"UnionType[int, slice]","UnionType[slice, int]","UnionType[int, slice]",2025-04-08 12:40:51.149793
Yes,safeds,safeds.data.tabular.containers._column,187,15,MemberExpr,"UnionType[int, slice]","UnionType[slice, int]","UnionType[int, slice]",2025-04-08 12:40:51.150792
Yes,safeds,safeds.data.tabular.containers._column,187,15,NameExpr,"UnionType[int, slice]","UnionType[slice, int]","UnionType[int, slice]",2025-04-08 12:40:51.150792
Yes,safeds,safeds.data.tabular.containers._column,187,34,MemberExpr,"UnionType[int, slice]","UnionType[slice, int]","UnionType[int, slice]",2025-04-08 12:40:51.150792
Yes,safeds,safeds.data.tabular.containers._column,187,34,NameExpr,"UnionType[int, slice]","UnionType[slice, int]","UnionType[int, slice]",2025-04-08 12:40:51.151792
Yes,safeds,safeds.data.tabular.containers._column,190,44,NameExpr,"UnionType[int, slice]","UnionType[slice, int]","UnionType[int, slice]",2025-04-08 12:40:51.151792
Yes,safeds,safeds.data.tabular.containers._column,189,15,MemberExpr,"UnionType[int, slice]","UnionType[slice, int]","UnionType[int, slice]",2025-04-08 12:40:51.152809
Yes,safeds,safeds.data.tabular.containers._column,189,15,NameExpr,"UnionType[int, slice]","UnionType[slice, int]","UnionType[int, slice]",2025-04-08 12:40:51.152809
Yes,safeds,safeds.data.tabular.containers._column,189,33,MemberExpr,"UnionType[int, slice]","UnionType[slice, int]","UnionType[int, slice]",2025-04-08 12:40:51.152809
Yes,safeds,safeds.data.tabular.containers._column,189,33,NameExpr,"UnionType[int, slice]","UnionType[slice, int]","UnionType[int, slice]",2025-04-08 12:40:51.153789
Yes,safeds,safeds.data.tabular.containers._column,191,19,CallExpr,"UnionType[int, slice]","UnionType[slice, int]","bool, Column, UnionType[int, slice]",2025-04-08 12:40:51.154901
Yes,safeds,safeds.data.tabular.containers._column,191,19,IndexExpr,"UnionType[int, slice]","UnionType[slice, int]",Column,2025-04-08 12:40:51.155900
Yes,safeds,safeds.data.tabular.containers._column,191,30,NameExpr,"UnionType[int, slice]","UnionType[slice, int]","UnionType[int, slice]",2025-04-08 12:40:51.155900
