Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
safeds,safeds.data.image.containers._image,82,12,CallExpr,,,,2025-01-21 12:03:58.701393
safeds,safeds.data.image.containers._image,82,12,MemberExpr,,,,2025-01-21 12:03:58.703374
safeds,safeds.data.image.containers._image,86,12,NameExpr,,,Any,2025-01-21 12:03:58.704390
safeds,safeds.data.image.containers._image,81,13,CallExpr,,,,2025-01-21 12:03:58.705371
safeds,safeds.data.image.containers._image,81,13,MemberExpr,,,,2025-01-21 12:03:58.706388
safeds,safeds.data.image.containers._image,87,62,NameExpr,,,Any,2025-01-21 12:03:58.708368
safeds,safeds.data.image.containers._image,120,15,CallExpr,,,,2025-01-21 12:03:58.718357
safeds,safeds.data.image.containers._image,120,15,MemberExpr,,,,2025-01-21 12:03:58.720356
safeds,safeds.data.image.containers._image,135,17,CallExpr,,,,2025-01-21 12:03:58.723352
safeds,safeds.data.image.containers._image,135,17,MemberExpr,,,,2025-01-21 12:03:58.724351
safeds,safeds.data.image.containers._image,152,17,CallExpr,,,,2025-01-21 12:03:58.734089
safeds,safeds.data.image.containers._image,152,17,MemberExpr,,,,2025-01-21 12:03:58.735105
safeds,safeds.data.image.containers._image,375,12,CallExpr,,,,2025-01-21 12:03:58.767329
safeds,safeds.data.image.containers._image,375,12,MemberExpr,,,,2025-01-21 12:03:58.768328
safeds,safeds.data.image.containers._image,446,12,CallExpr,,,,2025-01-21 12:03:58.786310
safeds,safeds.data.image.containers._image,446,12,MemberExpr,,,,2025-01-21 12:03:58.787308
safeds,safeds.data.image.containers._image,484,12,CallExpr,,,,2025-01-21 12:03:58.797298
safeds,safeds.data.image.containers._image,484,12,MemberExpr,,,,2025-01-21 12:03:58.798297
safeds,safeds.data.image.containers._image,490,12,CallExpr,,,,2025-01-21 12:03:58.799296
safeds,safeds.data.image.containers._image,490,12,MemberExpr,,,,2025-01-21 12:03:58.800295
safeds,safeds.data.image.containers._image,546,12,CallExpr,,,,2025-01-21 12:03:58.810285
safeds,safeds.data.image.containers._image,546,12,MemberExpr,,,,2025-01-21 12:03:58.811284
safeds,safeds.data.image.containers._image,592,54,UnaryExpr,,,,2025-01-21 12:03:58.820275
safeds,safeds.data.image.containers._image,618,8,NameExpr,,,Any,2025-01-21 12:03:58.823272
safeds,safeds.data.image.containers._image,623,8,NameExpr,,,Any,2025-01-21 12:03:58.824271
safeds,safeds.data.image.containers._image,626,16,NameExpr,,,Any,2025-01-21 12:03:58.831263
safeds,safeds.data.image.containers._image,633,25,CallExpr,,,Any,2025-01-21 12:03:58.833261
safeds,safeds.data.image.containers._image,633,25,MemberExpr,,,Any,2025-01-21 12:03:58.834261
safeds,safeds.data.image.containers._image,636,27,CallExpr,,,Any,2025-01-21 12:03:58.835259
safeds,safeds.data.image.containers._image,636,27,MemberExpr,,,Any,2025-01-21 12:03:58.836258
safeds,safeds.data.image.containers._image,640,25,NameExpr,,,Any,2025-01-21 12:03:58.837286
safeds,safeds.data.tabular.containers._column,109,70,MemberExpr,,,,2025-01-21 12:03:58.847381
safeds,safeds.data.tabular.containers._column,109,70,NameExpr,,,,2025-01-21 12:03:58.848382
safeds,safeds.data.tabular.containers._column,109,86,CallExpr,,,,2025-01-21 12:03:58.849381
safeds,safeds.data.tabular.containers._column,109,86,MemberExpr,,,,2025-01-21 12:03:58.849381
safeds,safeds.data.tabular.containers._column,191,12,NameExpr,,,Any,2025-01-21 12:03:58.867362
safeds,safeds.data.tabular.containers._column,192,46,NameExpr,,,Any,2025-01-21 12:03:58.872357
safeds,safeds.data.tabular.containers._column,249,15,CallExpr,,,,2025-01-21 12:03:58.876353
safeds,safeds.data.tabular.containers._column,249,15,MemberExpr,,,,2025-01-21 12:03:58.878352
safeds,safeds.data.tabular.containers._column,259,15,CallExpr,,,,2025-01-21 12:03:58.881348
safeds,safeds.data.tabular.containers._column,259,15,MemberExpr,,,,2025-01-21 12:03:58.881348
safeds,safeds.data.tabular.containers._column,259,43,CallExpr,,,,2025-01-21 12:03:58.882347
safeds,safeds.data.tabular.containers._column,259,43,MemberExpr,,,,2025-01-21 12:03:58.883347
safeds,safeds.data.tabular.containers._column,259,71,CallExpr,,,,2025-01-21 12:03:58.883347
safeds,safeds.data.tabular.containers._column,259,71,MemberExpr,,,,2025-01-21 12:03:58.884345
safeds,safeds.data.tabular.containers._column,277,15,CallExpr,,,,2025-01-21 12:03:58.887341
safeds,safeds.data.tabular.containers._column,277,15,MemberExpr,,,,2025-01-21 12:03:58.888340
safeds,safeds.data.tabular.containers._column,418,40,NameExpr,,,Any,2025-01-21 12:03:58.898331
safeds,safeds.data.tabular.containers._column,418,29,NameExpr,,,Any,2025-01-21 12:03:58.898331
safeds,safeds.data.tabular.containers._column,444,40,NameExpr,,,Any,2025-01-21 12:03:58.901327
safeds,safeds.data.tabular.containers._column,444,29,NameExpr,,,Any,2025-01-21 12:03:58.901327
safeds,safeds.data.tabular.containers._column,471,44,NameExpr,,,Any,2025-01-21 12:03:58.904326
safeds,safeds.data.tabular.containers._column,471,33,NameExpr,,,Any,2025-01-21 12:03:58.905325
safeds,safeds.data.tabular.containers._column,583,16,CallExpr,,,,2025-01-21 12:03:58.912316
safeds,safeds.data.tabular.containers._column,583,16,MemberExpr,,,,2025-01-21 12:03:58.913315
safeds,safeds.data.tabular.containers._column,587,16,CallExpr,,,,2025-01-21 12:03:58.922307
safeds,safeds.data.tabular.containers._column,587,16,MemberExpr,,,,2025-01-21 12:03:58.923306
safeds,safeds.data.tabular.containers._column,648,40,CallExpr,,,,2025-01-21 12:03:58.933346
safeds,safeds.data.tabular.containers._column,648,40,MemberExpr,,,,2025-01-21 12:03:58.934348
safeds,safeds.data.tabular.containers._column,673,40,CallExpr,,,,2025-01-21 12:03:58.939367
safeds,safeds.data.tabular.containers._column,673,40,MemberExpr,,,,2025-01-21 12:03:58.940389
safeds,safeds.data.tabular.containers._column,703,40,CallExpr,,,,2025-01-21 12:03:58.943403
safeds,safeds.data.tabular.containers._column,703,40,MemberExpr,,,,2025-01-21 12:03:58.944403
safeds,safeds.data.tabular.containers._column,728,40,CallExpr,,,,2025-01-21 12:03:58.948398
safeds,safeds.data.tabular.containers._column,728,40,MemberExpr,,,,2025-01-21 12:03:58.949397
safeds,safeds.data.tabular.containers._column,849,40,CallExpr,,,,2025-01-21 12:03:58.970377
safeds,safeds.data.tabular.containers._column,849,40,MemberExpr,,,,2025-01-21 12:03:58.971375
safeds,safeds.data.tabular.containers._column,874,40,CallExpr,,,,2025-01-21 12:03:58.978369
safeds,safeds.data.tabular.containers._column,874,40,MemberExpr,,,,2025-01-21 12:03:58.980366
safeds,safeds.data.tabular.containers._column,899,40,CallExpr,,,,2025-01-21 12:03:58.986360
safeds,safeds.data.tabular.containers._column,899,40,MemberExpr,,,,2025-01-21 12:03:58.987359
