Type-Aware,Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
Yes,safeds,safeds.data.image.containers._image,82,12,CallExpr,,,,2025-03-02 12:08:17.173161
Yes,safeds,safeds.data.image.containers._image,82,12,MemberExpr,,,,2025-03-02 12:08:17.178504
Yes,safeds,safeds.data.image.containers._image,86,12,NameExpr,,,Any,2025-03-02 12:08:17.179506
Yes,safeds,safeds.data.image.containers._image,81,13,CallExpr,,,,2025-03-02 12:08:17.180658
Yes,safeds,safeds.data.image.containers._image,81,13,MemberExpr,,,,2025-03-02 12:08:17.180658
Yes,safeds,safeds.data.image.containers._image,87,62,NameExpr,,,Any,2025-03-02 12:08:17.186193
Yes,safeds,safeds.data.image.containers._image,120,15,CallExpr,,,,2025-03-02 12:08:17.194332
Yes,safeds,safeds.data.image.containers._image,120,15,MemberExpr,,,,2025-03-02 12:08:17.195317
Yes,safeds,safeds.data.image.containers._image,135,17,CallExpr,,,,2025-03-02 12:08:17.198420
Yes,safeds,safeds.data.image.containers._image,135,17,MemberExpr,,,,2025-03-02 12:08:17.206411
Yes,safeds,safeds.data.image.containers._image,152,17,CallExpr,,,,2025-03-02 12:08:17.211511
Yes,safeds,safeds.data.image.containers._image,152,17,MemberExpr,,,,2025-03-02 12:08:17.211511
Yes,safeds,safeds.data.image.containers._image,375,12,CallExpr,,,,2025-03-02 12:08:17.245079
Yes,safeds,safeds.data.image.containers._image,375,12,MemberExpr,,,,2025-03-02 12:08:17.245079
Yes,safeds,safeds.data.image.containers._image,446,12,CallExpr,,,,2025-03-02 12:08:17.255862
Yes,safeds,safeds.data.image.containers._image,446,12,MemberExpr,,,,2025-03-02 12:08:17.255862
Yes,safeds,safeds.data.image.containers._image,484,12,CallExpr,,,,2025-03-02 12:08:17.268084
Yes,safeds,safeds.data.image.containers._image,484,12,MemberExpr,,,,2025-03-02 12:08:17.269084
Yes,safeds,safeds.data.image.containers._image,490,12,CallExpr,,,,2025-03-02 12:08:17.270082
Yes,safeds,safeds.data.image.containers._image,490,12,MemberExpr,,,,2025-03-02 12:08:17.271098
Yes,safeds,safeds.data.image.containers._image,546,12,CallExpr,,,,2025-03-02 12:08:17.281442
Yes,safeds,safeds.data.image.containers._image,546,12,MemberExpr,,,,2025-03-02 12:08:17.282427
Yes,safeds,safeds.data.image.containers._image,592,54,UnaryExpr,,,,2025-03-02 12:08:17.293647
Yes,safeds,safeds.data.image.containers._image,618,8,NameExpr,,,Any,2025-03-02 12:08:17.296759
Yes,safeds,safeds.data.image.containers._image,623,8,NameExpr,,,Any,2025-03-02 12:08:17.297740
Yes,safeds,safeds.data.image.containers._image,626,16,NameExpr,,,Any,2025-03-02 12:08:17.305049
Yes,safeds,safeds.data.image.containers._image,633,25,CallExpr,,,Any,2025-03-02 12:08:17.307146
Yes,safeds,safeds.data.image.containers._image,633,25,MemberExpr,,,Any,2025-03-02 12:08:17.307146
Yes,safeds,safeds.data.image.containers._image,636,27,CallExpr,,,Any,2025-03-02 12:08:17.308162
Yes,safeds,safeds.data.image.containers._image,636,27,MemberExpr,,,Any,2025-03-02 12:08:17.309144
Yes,safeds,safeds.data.image.containers._image,640,25,NameExpr,,,Any,2025-03-02 12:08:17.310143
Yes,safeds,safeds.data.tabular.containers._column,109,70,MemberExpr,,,,2025-03-02 12:08:17.317355
Yes,safeds,safeds.data.tabular.containers._column,109,70,NameExpr,,,,2025-03-02 12:08:17.318354
Yes,safeds,safeds.data.tabular.containers._column,109,86,CallExpr,,,,2025-03-02 12:08:17.319353
Yes,safeds,safeds.data.tabular.containers._column,109,86,MemberExpr,,,,2025-03-02 12:08:17.319353
Yes,safeds,safeds.data.tabular.containers._column,191,12,NameExpr,,,Any,2025-03-02 12:08:17.329662
Yes,safeds,safeds.data.tabular.containers._column,192,46,NameExpr,,,Any,2025-03-02 12:08:17.332765
Yes,safeds,safeds.data.tabular.containers._column,249,15,CallExpr,,,,2025-03-02 12:08:17.338524
Yes,safeds,safeds.data.tabular.containers._column,249,15,MemberExpr,,,,2025-03-02 12:08:17.339569
Yes,safeds,safeds.data.tabular.containers._column,259,15,CallExpr,,,,2025-03-02 12:08:17.345221
Yes,safeds,safeds.data.tabular.containers._column,259,15,MemberExpr,,,,2025-03-02 12:08:17.346222
Yes,safeds,safeds.data.tabular.containers._column,259,43,CallExpr,,,,2025-03-02 12:08:17.346222
Yes,safeds,safeds.data.tabular.containers._column,259,43,MemberExpr,,,,2025-03-02 12:08:17.347236
Yes,safeds,safeds.data.tabular.containers._column,259,71,CallExpr,,,,2025-03-02 12:08:17.348235
Yes,safeds,safeds.data.tabular.containers._column,259,71,MemberExpr,,,,2025-03-02 12:08:17.348345
Yes,safeds,safeds.data.tabular.containers._column,277,15,CallExpr,,,,2025-03-02 12:08:17.349345
Yes,safeds,safeds.data.tabular.containers._column,277,15,MemberExpr,,,,2025-03-02 12:08:17.350346
Yes,safeds,safeds.data.tabular.containers._column,418,40,NameExpr,,,Any,2025-03-02 12:08:17.361661
Yes,safeds,safeds.data.tabular.containers._column,418,29,NameExpr,,,Any,2025-03-02 12:08:17.361661
Yes,safeds,safeds.data.tabular.containers._column,444,40,NameExpr,,,Any,2025-03-02 12:08:17.363824
Yes,safeds,safeds.data.tabular.containers._column,444,29,NameExpr,,,Any,2025-03-02 12:08:17.364824
Yes,safeds,safeds.data.tabular.containers._column,471,44,NameExpr,,,Any,2025-03-02 12:08:17.366840
Yes,safeds,safeds.data.tabular.containers._column,471,33,NameExpr,,,Any,2025-03-02 12:08:17.368998
Yes,safeds,safeds.data.tabular.containers._column,493,86,CallExpr,,,,2025-03-02 12:08:17.371009
Yes,safeds,safeds.data.tabular.containers._column,493,86,MemberExpr,,,,2025-03-02 12:08:17.371009
Yes,safeds,safeds.data.tabular.containers._column,583,16,CallExpr,,,,2025-03-02 12:08:17.376096
Yes,safeds,safeds.data.tabular.containers._column,583,16,MemberExpr,,,,2025-03-02 12:08:17.377112
Yes,safeds,safeds.data.tabular.containers._column,587,16,CallExpr,,,,2025-03-02 12:08:17.381220
Yes,safeds,safeds.data.tabular.containers._column,587,16,MemberExpr,,,,2025-03-02 12:08:17.382219
Yes,safeds,safeds.data.tabular.containers._column,648,40,CallExpr,,,,2025-03-02 12:08:17.390647
Yes,safeds,safeds.data.tabular.containers._column,648,40,MemberExpr,,,,2025-03-02 12:08:17.391647
Yes,safeds,safeds.data.tabular.containers._column,673,40,CallExpr,,,,2025-03-02 12:08:17.394750
Yes,safeds,safeds.data.tabular.containers._column,673,40,MemberExpr,,,,2025-03-02 12:08:17.395750
Yes,safeds,safeds.data.tabular.containers._column,703,40,CallExpr,,,,2025-03-02 12:08:17.399864
Yes,safeds,safeds.data.tabular.containers._column,703,40,MemberExpr,,,,2025-03-02 12:08:17.400863
Yes,safeds,safeds.data.tabular.containers._column,728,40,CallExpr,,,,2025-03-02 12:08:17.404985
Yes,safeds,safeds.data.tabular.containers._column,728,40,MemberExpr,,,,2025-03-02 12:08:17.404985
Yes,safeds,safeds.data.tabular.containers._column,849,40,CallExpr,,,,2025-03-02 12:08:17.416225
Yes,safeds,safeds.data.tabular.containers._column,849,40,MemberExpr,,,,2025-03-02 12:08:17.416225
Yes,safeds,safeds.data.tabular.containers._column,874,40,CallExpr,,,,2025-03-02 12:08:17.422349
Yes,safeds,safeds.data.tabular.containers._column,874,40,MemberExpr,,,,2025-03-02 12:08:17.422349
Yes,safeds,safeds.data.tabular.containers._column,899,40,CallExpr,,,,2025-03-02 12:08:17.426477
Yes,safeds,safeds.data.tabular.containers._column,899,40,MemberExpr,,,,2025-03-02 12:08:17.427476
Yes,safeds,safeds.data.tabular.containers._column,928,40,CallExpr,,,,2025-03-02 12:08:17.432575
Yes,safeds,safeds.data.tabular.containers._column,928,40,MemberExpr,,,,2025-03-02 12:08:17.493483
Yes,safeds,safeds.data.tabular.containers._column,930,8,NameExpr,,,Any,2025-03-02 12:08:17.495500
Yes,safeds,safeds.data.tabular.containers._column,930,14,CallExpr,,,,2025-03-02 12:08:17.496480
Yes,safeds,safeds.data.tabular.containers._column,930,14,MemberExpr,,,,2025-03-02 12:08:17.496480
Yes,safeds,safeds.data.tabular.containers._column,931,8,NameExpr,,,Any,2025-03-02 12:08:17.497480
Yes,safeds,safeds.data.tabular.containers._column,931,13,CallExpr,,,,2025-03-02 12:08:17.498551
Yes,safeds,safeds.data.tabular.containers._column,931,13,MemberExpr,,,,2025-03-02 12:08:17.498572
Yes,safeds,safeds.data.tabular.containers._column,932,8,CallExpr,,,Any,2025-03-02 12:08:17.499572
Yes,safeds,safeds.data.tabular.containers._column,932,8,MemberExpr,,,Any,2025-03-02 12:08:17.499572
Yes,safeds,safeds.data.tabular.containers._column,933,8,CallExpr,,,Any,2025-03-02 12:08:17.500570
Yes,safeds,safeds.data.tabular.containers._column,933,8,MemberExpr,,,Any,2025-03-02 12:08:17.501570
Yes,safeds,safeds.data.tabular.containers._column,934,8,CallExpr,,,Any,2025-03-02 12:08:17.502587
Yes,safeds,safeds.data.tabular.containers._column,934,8,MemberExpr,,,Any,2025-03-02 12:08:17.502587
Yes,safeds,safeds.data.tabular.containers._column,935,8,CallExpr,,,,2025-03-02 12:08:17.503684
Yes,safeds,safeds.data.tabular.containers._column,935,8,MemberExpr,,,,2025-03-02 12:08:17.503684
Yes,safeds,safeds.data.tabular.containers._column,937,17,CallExpr,,,,2025-03-02 12:08:17.504683
Yes,safeds,safeds.data.tabular.containers._column,937,17,MemberExpr,,,,2025-03-02 12:08:17.505683
Yes,safeds,safeds.data.tabular.containers._column,938,8,CallExpr,,,Any,2025-03-02 12:08:17.505683
Yes,safeds,safeds.data.tabular.containers._column,938,8,MemberExpr,,,Any,2025-03-02 12:08:17.506697
Yes,safeds,safeds.data.tabular.containers._column,939,8,CallExpr,,,,2025-03-02 12:08:17.507680
Yes,safeds,safeds.data.tabular.containers._column,939,8,MemberExpr,,,,2025-03-02 12:08:17.508781
Yes,safeds,safeds.data.tabular.containers._column,958,8,NameExpr,,,Any,2025-03-02 12:08:17.511779
Yes,safeds,safeds.data.tabular.containers._column,958,14,CallExpr,,,,2025-03-02 12:08:17.512778
Yes,safeds,safeds.data.tabular.containers._column,958,14,MemberExpr,,,,2025-03-02 12:08:17.513872
Yes,safeds,safeds.data.tabular.containers._column,959,8,NameExpr,,,Any,2025-03-02 12:08:17.513872
