Type-Aware,Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
Yes,safeds,safeds.data.image.containers._image,109,55,MemberExpr,object,,"Image, object",2025-04-08 11:41:37.909554
Yes,safeds,safeds.data.image.containers._image,383,69,OpExpr,float,,OpExpr,2025-04-08 11:41:37.950136
Yes,safeds,safeds.data.image.containers._image,389,69,OpExpr,float,,OpExpr,2025-04-08 11:41:37.952134
Yes,safeds,safeds.data.image.containers._image,454,67,OpExpr,float,,OpExpr,2025-04-08 11:41:37.960038
Yes,safeds,safeds.data.image.containers._image,460,67,OpExpr,float,,OpExpr,2025-04-08 11:41:37.961039
Yes,safeds,safeds.data.image.containers._image,496,63,OpExpr,float,,OpExpr,2025-04-08 11:41:37.966171
Yes,safeds,safeds.data.image.containers._image,496,101,OpExpr,float,,OpExpr,2025-04-08 11:41:37.967170
Yes,safeds,safeds.data.image.containers._image,554,68,OpExpr,float,,OpExpr,2025-04-08 11:41:37.972277
Yes,safeds,safeds.data.image.containers._image,560,68,OpExpr,float,,OpExpr,2025-04-08 11:41:37.973276
Yes,safeds,safeds.data.tabular.containers._column,81,23,ConditionalExpr,"UnionType[ColumnType, None]",,ConditionalExpr,2025-04-08 11:41:37.996200
Yes,safeds,safeds.data.tabular.containers._column,109,32,ConditionalExpr,"UnionType[List[T], None]",,ConditionalExpr,2025-04-08 11:41:37.998199
Yes,safeds,safeds.data.tabular.containers._column,184,19,IndexExpr,"UnionType[int, slice]",,Column,2025-04-08 11:41:38.006940
Yes,safeds,safeds.data.tabular.containers._column,191,19,CallExpr,"UnionType[int, slice]",,"bool, Column, UnionType[int, slice]",2025-04-08 11:41:38.009938
Yes,safeds,safeds.data.tabular.containers._column,191,19,IndexExpr,"UnionType[int, slice]",,Column,2025-04-08 11:41:38.010936
Yes,safeds,safeds.data.tabular.containers._column,388,15,IndexExpr,int,,Column,2025-04-08 11:41:38.030360
Yes,safeds,safeds.data.tabular.containers._column,418,18,GeneratorExpr,"Callable[[T], bool]",,GeneratorExpr,2025-04-08 11:41:38.031359
Yes,safeds,safeds.data.tabular.containers._column,444,18,GeneratorExpr,"Callable[[T], bool]",,GeneratorExpr,2025-04-08 11:41:38.033478
Yes,safeds,safeds.data.tabular.containers._column,471,18,GeneratorExpr,"Callable[[T], bool]",,GeneratorExpr,2025-04-08 11:41:38.035476
Yes,safeds,safeds.data.tabular.containers._column,471,19,UnaryExpr,"Callable[[T], bool]",,"Any, Callable[[T], bool]",2025-04-08 11:41:38.036475
Yes,safeds,safeds.data.tabular.containers._column,581,11,OpExpr,Column,,OpExpr,2025-04-08 11:41:38.046695
Yes,safeds,safeds.data.tabular.containers._table,618,12,IndexExpr,str,,Table,2025-04-08 11:41:38.251569
Yes,safeds,safeds.data.tabular.containers._table,897,8,IndexExpr,Column,,DataFrame,2025-04-08 11:41:38.280298
Yes,safeds,safeds.data.tabular.containers._table,1120,16,IndexExpr,"Callable[[Row], _T]",,"Dict[_T, Table]",2025-04-08 11:41:38.308731
