Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
safeds,safeds.data.image.containers._image,109,55,MemberExpr,object,,"Image, object",2025-02-09 18:09:14.441075
safeds,safeds.data.image.containers._image,383,69,OpExpr,float,,OpExpr,2025-02-09 18:09:14.481084
safeds,safeds.data.image.containers._image,389,69,OpExpr,float,,OpExpr,2025-02-09 18:09:14.483045
safeds,safeds.data.image.containers._image,454,67,OpExpr,float,,OpExpr,2025-02-09 18:09:14.491042
safeds,safeds.data.image.containers._image,460,67,OpExpr,float,,OpExpr,2025-02-09 18:09:14.493042
safeds,safeds.data.image.containers._image,496,63,OpExpr,float,,OpExpr,2025-02-09 18:09:14.498981
safeds,safeds.data.image.containers._image,496,101,OpExpr,float,,OpExpr,2025-02-09 18:09:14.498981
safeds,safeds.data.image.containers._image,554,68,OpExpr,float,,OpExpr,2025-02-09 18:09:14.506984
safeds,safeds.data.image.containers._image,560,68,OpExpr,float,,OpExpr,2025-02-09 18:09:14.508983
safeds,safeds.data.tabular.containers._column,81,23,ConditionalExpr,"UnionType[ColumnType, None]",,ConditionalExpr,2025-02-09 18:09:14.530983
safeds,safeds.data.tabular.containers._column,109,32,ConditionalExpr,"UnionType[List[T], None]",,ConditionalExpr,2025-02-09 18:09:14.536981
safeds,safeds.data.tabular.containers._column,184,19,IndexExpr,"UnionType[int, slice]",,Column,2025-02-09 18:09:14.546979
safeds,safeds.data.tabular.containers._column,191,19,CallExpr,"UnionType[int, slice]",,"bool, Column, UnionType[int, slice]",2025-02-09 18:09:14.549984
safeds,safeds.data.tabular.containers._column,191,19,IndexExpr,"UnionType[int, slice]",,Column,2025-02-09 18:09:14.551980
safeds,safeds.data.tabular.containers._column,388,15,IndexExpr,int,,Column,2025-02-09 18:09:14.571370
safeds,safeds.data.tabular.containers._column,418,18,GeneratorExpr,"Callable[[T], bool]",,GeneratorExpr,2025-02-09 18:09:14.572335
safeds,safeds.data.tabular.containers._column,444,18,GeneratorExpr,"Callable[[T], bool]",,GeneratorExpr,2025-02-09 18:09:14.575370
safeds,safeds.data.tabular.containers._column,471,18,GeneratorExpr,"Callable[[T], bool]",,GeneratorExpr,2025-02-09 18:09:14.577337
safeds,safeds.data.tabular.containers._column,471,19,UnaryExpr,"Callable[[T], bool]",,"Any, Callable[[T], bool]",2025-02-09 18:09:14.578371
safeds,safeds.data.tabular.containers._column,581,11,OpExpr,Column,,OpExpr,2025-02-09 18:09:14.589370
safeds,safeds.data.tabular.containers._table,618,12,IndexExpr,str,,Table,2025-02-09 18:09:14.781279
safeds,safeds.data.tabular.containers._table,897,8,IndexExpr,Column,,DataFrame,2025-02-09 18:09:14.815172
safeds,safeds.data.tabular.containers._table,1120,16,IndexExpr,"Callable[[Row], _T]",,"Dict[_T, Table]",2025-02-09 18:09:14.841406
safeds,safeds.data.tabular.containers._table,1120,48,CallExpr,"Callable[[Row], _T]",,"Dict[_T, Table], Row, Callable[[Row], _T]",2025-02-09 18:09:14.842407
safeds,safeds.data.tabular.containers._table,1120,48,IndexExpr,"Callable[[Row], _T]",,"Dict[_T, Table]",2025-02-09 18:09:14.842407
safeds,safeds.data.tabular.containers._table,1122,16,IndexExpr,"Callable[[Row], _T]",,"Dict[_T, Table]",2025-02-09 18:09:14.843406
safeds,safeds.data.tabular.containers._table,1548,40,ConditionalExpr,"UnionType[int, None]",,ConditionalExpr,2025-02-09 18:09:14.882452
safeds,safeds.data.tabular.containers._table,1550,17,SliceExpr,int,,SliceExpr,2025-02-09 18:09:14.886454
safeds,safeds.data.tabular.containers._table,1794,26,GeneratorExpr,"Callable[[Row], Any]",,GeneratorExpr,2025-02-09 18:09:14.901475
safeds,safeds.data.tabular.containers._tagged_table,266,36,ConditionalExpr,"UnionType[List[Column], Table]",,ConditionalExpr,2025-02-09 18:09:15.058186
safeds,safeds.data.tabular.containers._tagged_table,638,24,ConditionalExpr,str,,ConditionalExpr,2025-02-09 18:09:15.119265
safeds,safeds.data.tabular.containers._time_series,665,28,ConditionalExpr,str,,ConditionalExpr,2025-02-09 18:09:15.238325
safeds,safeds.data.tabular.containers._time_series,675,22,ConditionalExpr,str,,ConditionalExpr,2025-02-09 18:09:15.240327
safeds,safeds.data.tabular.transformation._discretizer,82,19,UnaryExpr,Table,,"str, Table",2025-02-09 18:09:15.278459
safeds,safeds.data.tabular.transformation._discretizer,82,23,CallExpr,Table,,"str, Table",2025-02-09 18:09:15.278459
safeds,safeds.data.tabular.transformation._discretizer,82,23,MemberExpr,Table,,"str, Table",2025-02-09 18:09:15.279431
