Type-Aware,Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
No,safeds,safeds.data.image.containers._image,109,55,MemberExpr,object,,"Image, object",2025-02-28 21:20:39.256472
No,safeds,safeds.data.image.containers._image,383,69,OpExpr,float,,OpExpr,2025-02-28 21:20:39.305079
No,safeds,safeds.data.image.containers._image,389,69,OpExpr,float,,OpExpr,2025-02-28 21:20:39.307218
No,safeds,safeds.data.image.containers._image,454,67,OpExpr,float,,OpExpr,2025-02-28 21:20:39.317420
No,safeds,safeds.data.image.containers._image,460,67,OpExpr,float,,OpExpr,2025-02-28 21:20:39.320505
No,safeds,safeds.data.image.containers._image,496,63,OpExpr,float,,OpExpr,2025-02-28 21:20:39.327492
No,safeds,safeds.data.image.containers._image,496,101,OpExpr,float,,OpExpr,2025-02-28 21:20:39.328090
No,safeds,safeds.data.image.containers._image,554,68,OpExpr,float,,OpExpr,2025-02-28 21:20:39.336152
No,safeds,safeds.data.image.containers._image,560,68,OpExpr,float,,OpExpr,2025-02-28 21:20:39.338284
No,safeds,safeds.data.tabular.containers._column,81,23,ConditionalExpr,"UnionType[ColumnType, None]",,ConditionalExpr,2025-02-28 21:20:39.366738
No,safeds,safeds.data.tabular.containers._column,109,32,ConditionalExpr,"UnionType[List[T], None]",,ConditionalExpr,2025-02-28 21:20:39.371875
No,safeds,safeds.data.tabular.containers._column,184,19,IndexExpr,"UnionType[int, slice]",,Column,2025-02-28 21:20:39.386224
No,safeds,safeds.data.tabular.containers._column,191,19,CallExpr,"UnionType[int, slice]",,"bool, Column, UnionType[int, slice]",2025-02-28 21:20:39.389320
No,safeds,safeds.data.tabular.containers._column,191,19,IndexExpr,"UnionType[int, slice]",,Column,2025-02-28 21:20:39.391318
No,safeds,safeds.data.tabular.containers._column,388,15,IndexExpr,int,,Column,2025-02-28 21:20:39.416162
No,safeds,safeds.data.tabular.containers._column,418,18,GeneratorExpr,"Callable[[T], bool]",,GeneratorExpr,2025-02-28 21:20:39.419162
No,safeds,safeds.data.tabular.containers._column,444,18,GeneratorExpr,"Callable[[T], bool]",,GeneratorExpr,2025-02-28 21:20:39.421279
No,safeds,safeds.data.tabular.containers._column,471,18,GeneratorExpr,"Callable[[T], bool]",,GeneratorExpr,2025-02-28 21:20:39.424276
No,safeds,safeds.data.tabular.containers._column,471,19,UnaryExpr,"Callable[[T], bool]",,"Any, Callable[[T], bool]",2025-02-28 21:20:39.425356
No,safeds,safeds.data.tabular.containers._column,581,11,OpExpr,Column,,OpExpr,2025-02-28 21:20:39.440645
No,safeds,safeds.data.tabular.containers._table,618,12,IndexExpr,str,,Table,2025-02-28 21:20:39.709984
No,safeds,safeds.data.tabular.containers._table,897,8,IndexExpr,Column,,DataFrame,2025-02-28 21:20:39.744442
No,safeds,safeds.data.tabular.containers._table,1120,16,IndexExpr,"Callable[[Row], _T]",,"Dict[_T, Table]",2025-02-28 21:20:39.771935
No,safeds,safeds.data.tabular.containers._table,1120,48,CallExpr,"Callable[[Row], _T]",,"Dict[_T, Table], Row, Callable[[Row], _T]",2025-02-28 21:20:39.773059
No,safeds,safeds.data.tabular.containers._table,1120,48,IndexExpr,"Callable[[Row], _T]",,"Dict[_T, Table]",2025-02-28 21:20:39.774077
