Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
safeds,safeds.data.image.containers._image,82,12,CallExpr,,,,2025-01-21 11:58:50.603343
safeds,safeds.data.image.containers._image,82,12,MemberExpr,,,,2025-01-21 11:58:50.604342
safeds,safeds.data.image.containers._image,86,12,NameExpr,,,Any,2025-01-21 11:58:50.605341
safeds,safeds.data.image.containers._image,81,13,CallExpr,,,,2025-01-21 11:58:50.606341
safeds,safeds.data.image.containers._image,81,13,MemberExpr,,,,2025-01-21 11:58:50.607339
safeds,safeds.data.image.containers._image,87,62,NameExpr,,,Any,2025-01-21 11:58:50.608337
safeds,safeds.data.image.containers._image,109,55,MemberExpr,object,,"Image, object",2025-01-21 11:58:50.614332
safeds,safeds.data.image.containers._image,120,15,CallExpr,,,,2025-01-21 11:58:50.615330
safeds,safeds.data.image.containers._image,120,15,MemberExpr,,,,2025-01-21 11:58:50.616330
safeds,safeds.data.image.containers._image,135,17,CallExpr,,,,2025-01-21 11:58:50.621325
safeds,safeds.data.image.containers._image,135,17,MemberExpr,,,,2025-01-21 11:58:50.621325
safeds,safeds.data.image.containers._image,152,17,CallExpr,,,,2025-01-21 11:58:50.627319
safeds,safeds.data.image.containers._image,152,17,MemberExpr,,,,2025-01-21 11:58:50.628317
safeds,safeds.data.image.containers._image,375,12,CallExpr,,,,2025-01-21 11:58:50.657586
safeds,safeds.data.image.containers._image,375,12,MemberExpr,,,,2025-01-21 11:58:50.657586
safeds,safeds.data.image.containers._image,383,69,OpExpr,float,,OpExpr,2025-01-21 11:58:50.659584
safeds,safeds.data.image.containers._image,389,69,OpExpr,float,,OpExpr,2025-01-21 11:58:50.661581
safeds,safeds.data.image.containers._image,446,12,CallExpr,,,,2025-01-21 11:58:50.666576
safeds,safeds.data.image.containers._image,446,12,MemberExpr,,,,2025-01-21 11:58:50.667576
safeds,safeds.data.image.containers._image,454,67,OpExpr,float,,OpExpr,2025-01-21 11:58:50.670573
safeds,safeds.data.image.containers._image,460,67,OpExpr,float,,OpExpr,2025-01-21 11:58:50.673570
safeds,safeds.data.image.containers._image,484,12,CallExpr,,,,2025-01-21 11:58:50.676567
safeds,safeds.data.image.containers._image,484,12,MemberExpr,,,,2025-01-21 11:58:50.676567
safeds,safeds.data.image.containers._image,490,12,CallExpr,,,,2025-01-21 11:58:50.677565
safeds,safeds.data.image.containers._image,490,12,MemberExpr,,,,2025-01-21 11:58:50.678565
safeds,safeds.data.image.containers._image,496,63,OpExpr,float,,OpExpr,2025-01-21 11:58:50.680563
safeds,safeds.data.image.containers._image,496,101,OpExpr,float,,OpExpr,2025-01-21 11:58:50.681562
safeds,safeds.data.image.containers._image,546,12,CallExpr,,,,2025-01-21 11:58:50.687556
safeds,safeds.data.image.containers._image,546,12,MemberExpr,,,,2025-01-21 11:58:50.688554
safeds,safeds.data.image.containers._image,554,68,OpExpr,float,,OpExpr,2025-01-21 11:58:50.692550
safeds,safeds.data.image.containers._image,560,68,OpExpr,float,,OpExpr,2025-01-21 11:58:50.696547
safeds,safeds.data.image.containers._image,592,54,UnaryExpr,,,,2025-01-21 11:58:50.705537
safeds,safeds.data.image.containers._image,618,8,NameExpr,,,Any,2025-01-21 11:58:50.709534
safeds,safeds.data.image.containers._image,623,8,NameExpr,,,Any,2025-01-21 11:58:50.711531
safeds,safeds.data.image.containers._image,626,16,NameExpr,,,Any,2025-01-21 11:58:50.720522
safeds,safeds.data.image.containers._image,633,25,CallExpr,,,Any,2025-01-21 11:58:50.722519
safeds,safeds.data.image.containers._image,633,25,MemberExpr,,,Any,2025-01-21 11:58:50.723518
safeds,safeds.data.image.containers._image,636,27,CallExpr,,,Any,2025-01-21 11:58:50.724517
safeds,safeds.data.image.containers._image,636,27,MemberExpr,,,Any,2025-01-21 11:58:50.725516
safeds,safeds.data.image.containers._image,640,25,NameExpr,,,Any,2025-01-21 11:58:50.728513
safeds,safeds.data.tabular.containers._column,81,23,ConditionalExpr,"UnionType[ColumnType, None]",,ConditionalExpr,2025-01-21 11:58:50.736644
safeds,safeds.data.tabular.containers._column,109,32,ConditionalExpr,"UnionType[List[T], None]",,ConditionalExpr,2025-01-21 11:58:50.744181
safeds,safeds.data.tabular.containers._column,109,70,MemberExpr,,,,2025-01-21 11:58:50.745685
safeds,safeds.data.tabular.containers._column,109,70,NameExpr,,,,2025-01-21 11:58:50.745685
safeds,safeds.data.tabular.containers._column,109,86,CallExpr,,,,2025-01-21 11:58:50.746686
safeds,safeds.data.tabular.containers._column,109,86,MemberExpr,,,,2025-01-21 11:58:50.748683
safeds,safeds.data.tabular.containers._column,184,19,IndexExpr,"UnionType[int, slice]",,Column,2025-01-21 11:58:50.761669
safeds,safeds.data.tabular.containers._column,191,12,NameExpr,,,Any,2025-01-21 11:58:50.767663
safeds,safeds.data.tabular.containers._column,191,19,CallExpr,"UnionType[int, slice]",,"bool, Column, UnionType[int, slice]",2025-01-21 11:58:50.769661
safeds,safeds.data.tabular.containers._column,191,19,IndexExpr,"UnionType[int, slice]",,Column,2025-01-21 11:58:50.772658
safeds,safeds.data.tabular.containers._column,192,46,NameExpr,,,Any,2025-01-21 11:58:50.774657
safeds,safeds.data.tabular.containers._column,249,15,CallExpr,,,,2025-01-21 11:58:50.779651
safeds,safeds.data.tabular.containers._column,249,15,MemberExpr,,,,2025-01-21 11:58:50.780650
safeds,safeds.data.tabular.containers._column,259,15,CallExpr,,,,2025-01-21 11:58:50.784647
safeds,safeds.data.tabular.containers._column,259,15,MemberExpr,,,,2025-01-21 11:58:50.786644
safeds,safeds.data.tabular.containers._column,259,43,CallExpr,,,,2025-01-21 11:58:50.787642
safeds,safeds.data.tabular.containers._column,259,43,MemberExpr,,,,2025-01-21 11:58:50.788642
safeds,safeds.data.tabular.containers._column,259,71,CallExpr,,,,2025-01-21 11:58:50.789641
safeds,safeds.data.tabular.containers._column,259,71,MemberExpr,,,,2025-01-21 11:58:50.790639
safeds,safeds.data.tabular.containers._column,277,15,CallExpr,,,,2025-01-21 11:58:50.793637
safeds,safeds.data.tabular.containers._column,277,15,MemberExpr,,,,2025-01-21 11:58:50.794635
safeds,safeds.data.tabular.containers._column,388,15,IndexExpr,int,,Column,2025-01-21 11:58:50.803627
safeds,safeds.data.tabular.containers._column,418,18,GeneratorExpr,"Callable[[T], bool]",,GeneratorExpr,2025-01-21 11:58:50.805625
safeds,safeds.data.tabular.containers._column,418,40,NameExpr,,,Any,2025-01-21 11:58:50.805625
safeds,safeds.data.tabular.containers._column,418,29,NameExpr,,,Any,2025-01-21 11:58:50.806624
