Type-Aware,Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
Yes,seaborn,seaborn.algorithms,37,11,CallExpr,,,,2025-03-02 11:54:44.807593
Yes,seaborn,seaborn.algorithms,37,11,MemberExpr,,,,2025-03-02 11:54:44.808575
Yes,seaborn,seaborn.algorithms,39,4,NameExpr,,,Any,2025-03-02 11:54:44.809573
Yes,seaborn,seaborn.algorithms,42,4,NameExpr,,,Any,2025-03-02 11:54:44.810590
Yes,seaborn,seaborn.algorithms,43,4,NameExpr,,,Any,2025-03-02 11:54:44.811578
Yes,seaborn,seaborn.algorithms,44,4,NameExpr,,,Any,2025-03-02 11:54:44.811734
Yes,seaborn,seaborn.algorithms,45,4,NameExpr,,,Any,2025-03-02 11:54:44.814863
Yes,seaborn,seaborn.algorithms,46,4,NameExpr,,,Any,2025-03-02 11:54:44.815864
Yes,seaborn,seaborn.algorithms,48,8,NameExpr,,,Any,2025-03-02 11:54:44.816863
Yes,seaborn,seaborn.algorithms,49,8,CallExpr,,,,2025-03-02 11:54:44.816992
Yes,seaborn,seaborn.algorithms,49,8,MemberExpr,,,,2025-03-02 11:54:44.818009
Yes,seaborn,seaborn.algorithms,49,22,NameExpr,,,Any,2025-03-02 11:54:44.818009
Yes,seaborn,seaborn.algorithms,47,7,NameExpr,,,Any,2025-03-02 11:54:44.818990
Yes,seaborn,seaborn.algorithms,50,4,NameExpr,,,Any,2025-03-02 11:54:44.818990
Yes,seaborn,seaborn.algorithms,50,30,NameExpr,,,Any,2025-03-02 11:54:44.820003
Yes,seaborn,seaborn.algorithms,52,8,NameExpr,,,Any,2025-03-02 11:54:44.820003
Yes,seaborn,seaborn.algorithms,54,8,NameExpr,,,Any,2025-03-02 11:54:44.821006
Yes,seaborn,seaborn.algorithms,54,32,NameExpr,,,Any,2025-03-02 11:54:44.822120
Yes,seaborn,seaborn.algorithms,51,7,NameExpr,,,Any,2025-03-02 11:54:44.822120
Yes,seaborn,seaborn.algorithms,57,4,NameExpr,,,Any,2025-03-02 11:54:44.823120
Yes,seaborn,seaborn.algorithms,57,10,CallExpr,,,,2025-03-02 11:54:44.823120
Yes,seaborn,seaborn.algorithms,57,10,NameExpr,,,,2025-03-02 11:54:44.824138
Yes,seaborn,seaborn.algorithms,57,30,NameExpr,,,Any,2025-03-02 11:54:44.824138
Yes,seaborn,seaborn.algorithms,60,20,MemberExpr,,,,2025-03-02 11:54:44.826136
Yes,seaborn,seaborn.algorithms,60,20,NameExpr,,,,2025-03-02 11:54:44.826136
Yes,seaborn,seaborn.algorithms,62,8,NameExpr,,,Any,2025-03-02 11:54:44.827238
Yes,seaborn,seaborn.algorithms,62,16,CallExpr,,,,2025-03-02 11:54:44.827238
Yes,seaborn,seaborn.algorithms,62,16,MemberExpr,,,,2025-03-02 11:54:44.828238
Yes,seaborn,seaborn.algorithms,62,27,NameExpr,,,Any,2025-03-02 11:54:44.828238
Yes,seaborn,seaborn.algorithms,61,7,NameExpr,,,Any,2025-03-02 11:54:44.829255
Yes,seaborn,seaborn.algorithms,67,8,NameExpr,,,Any,2025-03-02 11:54:44.830236
Yes,seaborn,seaborn.algorithms,67,20,NameExpr,,,,2025-03-02 11:54:44.830236
Yes,seaborn,seaborn.algorithms,67,24,NameExpr,,,Any,2025-03-02 11:54:44.831234
