Type-Aware,Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
No,seaborn,seaborn.algorithms,37,11,CallExpr,,,,2025-02-20 11:17:28.873475
No,seaborn,seaborn.algorithms,37,11,MemberExpr,,,,2025-02-20 11:17:28.874447
No,seaborn,seaborn.algorithms,39,4,NameExpr,,,Any,2025-02-20 11:17:28.874447
No,seaborn,seaborn.algorithms,42,4,NameExpr,,,Any,2025-02-20 11:17:28.875483
No,seaborn,seaborn.algorithms,43,4,NameExpr,,,Any,2025-02-20 11:17:28.876448
No,seaborn,seaborn.algorithms,44,4,NameExpr,,,Any,2025-02-20 11:17:28.877450
No,seaborn,seaborn.algorithms,45,4,NameExpr,,,Any,2025-02-20 11:17:28.879479
No,seaborn,seaborn.algorithms,46,4,NameExpr,,,Any,2025-02-20 11:17:28.880447
No,seaborn,seaborn.algorithms,48,8,NameExpr,,,Any,2025-02-20 11:17:28.882457
No,seaborn,seaborn.algorithms,49,8,CallExpr,,,,2025-02-20 11:17:28.883491
No,seaborn,seaborn.algorithms,49,8,MemberExpr,,,,2025-02-20 11:17:28.883491
No,seaborn,seaborn.algorithms,49,22,NameExpr,,,Any,2025-02-20 11:17:28.884447
No,seaborn,seaborn.algorithms,47,7,NameExpr,,,Any,2025-02-20 11:17:28.884447
No,seaborn,seaborn.algorithms,50,4,NameExpr,,,Any,2025-02-20 11:17:28.885447
No,seaborn,seaborn.algorithms,50,30,NameExpr,,,Any,2025-02-20 11:17:28.886447
No,seaborn,seaborn.algorithms,52,8,NameExpr,,,Any,2025-02-20 11:17:28.886447
No,seaborn,seaborn.algorithms,54,8,NameExpr,,,Any,2025-02-20 11:17:28.887449
No,seaborn,seaborn.algorithms,54,32,NameExpr,,,Any,2025-02-20 11:17:28.887449
No,seaborn,seaborn.algorithms,51,7,NameExpr,,,Any,2025-02-20 11:17:28.888451
No,seaborn,seaborn.algorithms,57,4,NameExpr,,,Any,2025-02-20 11:17:28.888451
No,seaborn,seaborn.algorithms,57,10,CallExpr,,,,2025-02-20 11:17:28.889461
No,seaborn,seaborn.algorithms,57,10,NameExpr,,,,2025-02-20 11:17:28.889461
