Type-Aware,Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
No,seaborn,seaborn.algorithms,37,11,CallExpr,,,,2025-03-01 15:00:03.010690
No,seaborn,seaborn.algorithms,37,11,MemberExpr,,,,2025-03-01 15:00:03.013670
No,seaborn,seaborn.algorithms,39,4,NameExpr,,,Any,2025-03-01 15:00:03.022007
No,seaborn,seaborn.algorithms,42,4,NameExpr,,,Any,2025-03-01 15:00:03.023005
No,seaborn,seaborn.algorithms,43,4,NameExpr,,,Any,2025-03-01 15:00:03.025157
No,seaborn,seaborn.algorithms,44,4,NameExpr,,,Any,2025-03-01 15:00:03.027157
No,seaborn,seaborn.algorithms,45,4,NameExpr,,,Any,2025-03-01 15:00:03.028154
No,seaborn,seaborn.algorithms,46,4,NameExpr,,,Any,2025-03-01 15:00:03.029153
No,seaborn,seaborn.algorithms,48,8,NameExpr,,,Any,2025-03-01 15:00:03.031308
No,seaborn,seaborn.algorithms,49,8,CallExpr,,,,2025-03-01 15:00:03.031308
No,seaborn,seaborn.algorithms,49,8,MemberExpr,,,,2025-03-01 15:00:03.033307
No,seaborn,seaborn.algorithms,49,22,NameExpr,,,Any,2025-03-01 15:00:03.034288
No,seaborn,seaborn.algorithms,47,7,NameExpr,,,Any,2025-03-01 15:00:03.035494
No,seaborn,seaborn.algorithms,50,4,NameExpr,,,Any,2025-03-01 15:00:03.036497
No,seaborn,seaborn.algorithms,50,30,NameExpr,,,Any,2025-03-01 15:00:03.038496
No,seaborn,seaborn.algorithms,52,8,NameExpr,,,Any,2025-03-01 15:00:03.039508
No,seaborn,seaborn.algorithms,54,8,NameExpr,,,Any,2025-03-01 15:00:03.041648
No,seaborn,seaborn.algorithms,54,32,NameExpr,,,Any,2025-03-01 15:00:03.042667
No,seaborn,seaborn.algorithms,51,7,NameExpr,,,Any,2025-03-01 15:00:03.043647
No,seaborn,seaborn.algorithms,57,4,NameExpr,,,Any,2025-03-01 15:00:03.044661
No,seaborn,seaborn.algorithms,57,10,CallExpr,,,,2025-03-01 15:00:03.045782
No,seaborn,seaborn.algorithms,57,10,NameExpr,,,,2025-03-01 15:00:03.046784
No,seaborn,seaborn.algorithms,57,30,NameExpr,,,Any,2025-03-01 15:00:03.046784
No,seaborn,seaborn.algorithms,60,20,MemberExpr,,,,2025-03-01 15:00:03.048781
No,seaborn,seaborn.algorithms,60,20,NameExpr,,,,2025-03-01 15:00:03.049780
No,seaborn,seaborn.algorithms,62,8,NameExpr,,,Any,2025-03-01 15:00:03.050920
No,seaborn,seaborn.algorithms,62,16,CallExpr,,,,2025-03-01 15:00:03.052919
No,seaborn,seaborn.algorithms,62,16,MemberExpr,,,,2025-03-01 15:00:03.053918
No,seaborn,seaborn.algorithms,62,27,NameExpr,,,Any,2025-03-01 15:00:03.055918
No,seaborn,seaborn.algorithms,61,7,NameExpr,,,Any,2025-03-01 15:00:03.056084
No,seaborn,seaborn.algorithms,67,8,NameExpr,,,Any,2025-03-01 15:00:03.057086
No,seaborn,seaborn.algorithms,67,20,NameExpr,,,,2025-03-01 15:00:03.058085
No,seaborn,seaborn.algorithms,67,24,NameExpr,,,Any,2025-03-01 15:00:03.059081
No,seaborn,seaborn.algorithms,70,8,NameExpr,,,Any,2025-03-01 15:00:03.060083
No,seaborn,seaborn.algorithms,70,23,CallExpr,,,,2025-03-01 15:00:03.061216
No,seaborn,seaborn.algorithms,70,23,MemberExpr,,,,2025-03-01 15:00:03.062218
No,seaborn,seaborn.algorithms,70,32,CallExpr,,,,2025-03-01 15:00:03.063214
No,seaborn,seaborn.algorithms,70,32,MemberExpr,,,,2025-03-01 15:00:03.063214
No,seaborn,seaborn.algorithms,70,39,CallExpr,,,,2025-03-01 15:00:03.064214
No,seaborn,seaborn.algorithms,70,39,MemberExpr,,,,2025-03-01 15:00:03.065213
No,seaborn,seaborn.algorithms,73,12,NameExpr,,,Any,2025-03-01 15:00:03.065213
No,seaborn,seaborn.algorithms,73,27,NameExpr,,,,2025-03-01 15:00:03.066326
No,seaborn,seaborn.algorithms,73,31,CallExpr,,,,2025-03-01 15:00:03.067325
No,seaborn,seaborn.algorithms,73,31,MemberExpr,,,,2025-03-01 15:00:03.068327
No,seaborn,seaborn.algorithms,73,31,NameExpr,,,Any,2025-03-01 15:00:03.069323
No,seaborn,seaborn.algorithms,75,16,NameExpr,,,Any,2025-03-01 15:00:03.070323
No,seaborn,seaborn.algorithms,75,22,CallExpr,,,,2025-03-01 15:00:03.071459
No,seaborn,seaborn.algorithms,75,22,MemberExpr,,,,2025-03-01 15:00:03.071459
No,seaborn,seaborn.algorithms,75,22,NameExpr,,,Any,2025-03-01 15:00:03.072477
No,seaborn,seaborn.algorithms,76,16,CallExpr,,,,2025-03-01 15:00:03.073470
No,seaborn,seaborn.algorithms,76,16,MemberExpr,,,,2025-03-01 15:00:03.074458
No,seaborn,seaborn.algorithms,76,30,NameExpr,,,Any,2025-03-01 15:00:03.074458
No,seaborn,seaborn.algorithms,78,16,NameExpr,,,Any,2025-03-01 15:00:03.075473
No,seaborn,seaborn.algorithms,78,20,NameExpr,,,Any,2025-03-01 15:00:03.075473
No,seaborn,seaborn.algorithms,74,15,NameExpr,,,Any,2025-03-01 15:00:03.076571
No,seaborn,seaborn.algorithms,72,11,NameExpr,,,Any,2025-03-01 15:00:03.076571
No,seaborn,seaborn.algorithms,72,28,UnaryExpr,,,Any,2025-03-01 15:00:03.077586
No,seaborn,seaborn.algorithms,72,32,CallExpr,,,Any,2025-03-01 15:00:03.077586
No,seaborn,seaborn.algorithms,72,32,MemberExpr,,,Any,2025-03-01 15:00:03.078584
No,seaborn,seaborn.algorithms,81,8,NameExpr,,,Any,2025-03-01 15:00:03.079569
No,seaborn,seaborn.algorithms,81,12,NameExpr,,,Any,2025-03-01 15:00:03.079569
No,seaborn,seaborn.algorithms,64,18,NameExpr,,,Any,2025-03-01 15:00:03.084743
No,seaborn,seaborn.algorithms,85,8,NameExpr,,,Any,2025-03-01 15:00:03.085725
