Type-Aware,Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
No,seaborn,seaborn.axisgrid,159,18,GeneratorExpr,None,,GeneratorExpr,2025-03-03 06:10:25.189947
No,seaborn,seaborn.axisgrid,399,18,ConditionalExpr,None,,ConditionalExpr,2025-03-03 06:10:25.363375
No,seaborn,seaborn.axisgrid,405,49,CallExpr,None,,"Any, Any",2025-03-03 06:10:25.370369
No,seaborn,seaborn.axisgrid,406,49,CallExpr,None,,"Any, Any",2025-03-03 06:10:25.373364
No,seaborn,seaborn.axisgrid,407,49,CallExpr,None,,"Any, Any",2025-03-03 06:10:25.376362
No,seaborn,seaborn.axisgrid,423,31,OpExpr,None,,OpExpr,2025-03-03 06:10:25.401336
No,seaborn,seaborn.axisgrid,430,19,OpExpr,int,,OpExpr,2025-03-03 06:10:25.406331
No,seaborn,seaborn.axisgrid,430,43,OpExpr,int,,OpExpr,2025-03-03 06:10:25.408329
No,seaborn,seaborn.axisgrid,437,22,ConditionalExpr,None,,ConditionalExpr,2025-03-03 06:10:25.410327
No,seaborn,seaborn.axisgrid,438,23,ConditionalExpr,None,,ConditionalExpr,2025-03-03 06:10:25.413324
No,seaborn,seaborn.axisgrid,918,29,SliceExpr,None,,SliceExpr,2025-03-03 06:10:25.734895
No,seaborn,seaborn.axisgrid,919,34,SliceExpr,None,,SliceExpr,2025-03-03 06:10:25.736894
No,seaborn,seaborn.axisgrid,1271,18,OpExpr,int,,OpExpr,2025-03-03 06:10:25.976196
No,seaborn,seaborn.axisgrid,1271,49,OpExpr,float,,OpExpr,2025-03-03 06:10:25.977196
No,seaborn,seaborn.axisgrid,1329,23,ConditionalExpr,None,,ConditionalExpr,2025-03-03 06:10:26.023148
No,seaborn,seaborn.axisgrid,1691,26,OpExpr,int,,OpExpr,2025-03-03 06:10:26.404322
No,seaborn,seaborn.axisgrid,1691,37,OpExpr,int,,OpExpr,2025-03-03 06:10:26.405321
No,seaborn,seaborn.axisgrid,2101,15,ConditionalExpr,None,,ConditionalExpr,2025-03-03 06:10:26.690659
No,seaborn,seaborn.axisgrid,2102,15,ConditionalExpr,None,,ConditionalExpr,2025-03-03 06:10:26.692657
No,seaborn,seaborn.axisgrid,2103,15,ConditionalExpr,None,,ConditionalExpr,2025-03-03 06:10:26.693656
No,seaborn,seaborn.axisgrid,2196,16,ConditionalExpr,None,,ConditionalExpr,2025-03-03 06:10:26.748080
No,seaborn,seaborn.axisgrid,2198,19,ConditionalExpr,None,,ConditionalExpr,2025-03-03 06:10:26.750079
No,seaborn,seaborn.categorical,140,11,OpExpr,bool,,OpExpr,2025-03-03 06:10:26.947705
No,seaborn,seaborn.categorical,495,40,GeneratorExpr,None,,GeneratorExpr,2025-03-03 06:10:27.286948
No,seaborn,seaborn.categorical,554,23,ConditionalExpr,None,,ConditionalExpr,2025-03-03 06:10:27.329904
No,seaborn,seaborn.categorical,1508,34,OpExpr,None,,OpExpr,2025-03-03 06:10:28.494473
No,seaborn,seaborn.categorical,1508,52,OpExpr,None,,OpExpr,2025-03-03 06:10:28.495472
No,seaborn,seaborn.categorical,1510,34,OpExpr,None,,OpExpr,2025-03-03 06:10:28.500467
No,seaborn,seaborn.categorical,1510,52,OpExpr,None,,OpExpr,2025-03-03 06:10:28.502465
No,seaborn,seaborn.categorical,1516,34,OpExpr,None,,OpExpr,2025-03-03 06:10:28.516450
No,seaborn,seaborn.categorical,1516,52,OpExpr,None,,OpExpr,2025-03-03 06:10:28.517449
No,seaborn,seaborn.categorical,1519,34,OpExpr,None,,OpExpr,2025-03-03 06:10:28.524442
No,seaborn,seaborn.categorical,1519,52,OpExpr,None,,OpExpr,2025-03-03 06:10:28.525441
No,seaborn,seaborn.categorical,1850,18,ConditionalExpr,None,,ConditionalExpr,2025-03-03 06:10:28.966219
No,seaborn,seaborn.categorical,1851,20,ConditionalExpr,None,,ConditionalExpr,2025-03-03 06:10:28.967218
No,seaborn,seaborn.categorical,1852,19,ConditionalExpr,None,,ConditionalExpr,2025-03-03 06:10:28.969216
No,seaborn,seaborn.categorical,1884,22,OpExpr,int,,OpExpr,2025-03-03 06:10:29.011174
No,seaborn,seaborn.categorical,1884,38,OpExpr,int,,OpExpr,2025-03-03 06:10:29.013171
No,seaborn,seaborn.categorical,1932,33,OpExpr,int,,OpExpr,2025-03-03 06:10:29.079065
No,seaborn,seaborn.categorical,1932,49,OpExpr,int,,OpExpr,2025-03-03 06:10:29.081063
No,seaborn,seaborn.categorical,1940,33,OpExpr,int,,OpExpr,2025-03-03 06:10:29.095048
No,seaborn,seaborn.categorical,1940,49,OpExpr,int,,OpExpr,2025-03-03 06:10:29.097047
No,seaborn,seaborn.categorical,2515,7,OpExpr,bool,,OpExpr,2025-03-03 06:10:29.325929
No,seaborn,seaborn.categorical,2532,10,OpExpr,int,,OpExpr,2025-03-03 06:10:29.338915
No,seaborn,seaborn.categorical,2637,7,OpExpr,bool,,OpExpr,2025-03-03 06:10:29.360471
No,seaborn,seaborn.categorical,2657,20,OpExpr,int,,OpExpr,2025-03-03 06:10:29.379452
No,seaborn,seaborn.categorical,2660,10,OpExpr,int,,OpExpr,2025-03-03 06:10:29.381450
No,seaborn,seaborn.categorical,3016,30,OpExpr,str,,OpExpr,2025-03-03 06:10:29.478120
No,seaborn,seaborn.categorical,3071,11,OpExpr,bool,,OpExpr,2025-03-03 06:10:29.533065
No,seaborn,seaborn.categorical,3150,11,OpExpr,str,,OpExpr,2025-03-03 06:10:29.627652
No,seaborn,seaborn.categorical,3200,11,OpExpr,bool,,OpExpr,2025-03-03 06:10:29.664164
No,seaborn,seaborn.categorical,3202,11,OpExpr,bool,,OpExpr,2025-03-03 06:10:29.670159
No,seaborn,seaborn.categorical,3190,12,OpExpr,bool,,OpExpr,2025-03-03 06:10:29.673156
No,seaborn,seaborn.categorical,3191,12,OpExpr,bool,,OpExpr,2025-03-03 06:10:29.675153
No,seaborn,seaborn.categorical,3216,16,ConditionalExpr,None,,ConditionalExpr,2025-03-03 06:10:29.684144
No,seaborn,seaborn.categorical,3258,7,OpExpr,str,,OpExpr,2025-03-03 06:10:29.722105
No,seaborn,seaborn.distributions,1409,21,ConditionalExpr,None,,ConditionalExpr,2025-03-03 06:10:31.445545
No,seaborn,seaborn.distributions,1697,13,ConditionalExpr,None,,ConditionalExpr,2025-03-03 06:10:31.548659
No,seaborn,seaborn.distributions,2422,7,OpExpr,bool,,OpExpr,2025-03-03 06:10:31.907133
No,seaborn,seaborn.distributions,2466,16,OpExpr,bool,,OpExpr,2025-03-03 06:10:31.928112
No,seaborn,seaborn.distributions,2469,15,ConditionalExpr,None,,ConditionalExpr,2025-03-03 06:10:31.929111
No,seaborn,seaborn.distributions,2470,14,ConditionalExpr,None,,ConditionalExpr,2025-03-03 06:10:31.932108
No,seaborn,seaborn.distributions,2471,14,ConditionalExpr,None,,ConditionalExpr,2025-03-03 06:10:31.933107
No,seaborn,seaborn.distributions,2472,14,ConditionalExpr,None,,ConditionalExpr,2025-03-03 06:10:31.934105
No,seaborn,seaborn.distributions,2500,22,ConditionalExpr,bool,,ConditionalExpr,2025-03-03 06:10:31.951714
No,seaborn,seaborn.distributions,2507,11,ConditionalExpr,bool,,ConditionalExpr,2025-03-03 06:10:31.956710
No,seaborn,seaborn.distributions,2530,13,OpExpr,None,,OpExpr,2025-03-03 06:10:31.979686
No,seaborn,seaborn.miscplot,21,40,OpExpr,int,,OpExpr,2025-03-03 06:10:33.068681
No,seaborn,seaborn.palettes,191,22,IndexExpr,None,,"Dict[str, List[str]]",2025-03-03 06:10:33.215254
No,seaborn,seaborn.palettes,409,15,SliceExpr,int,,SliceExpr,2025-03-03 06:10:33.350418
No,seaborn,seaborn.palettes,480,13,ConditionalExpr,bool,,ConditionalExpr,2025-03-03 06:10:33.395372
No,seaborn,seaborn.palettes,528,13,ConditionalExpr,bool,,ConditionalExpr,2025-03-03 06:10:33.419347
No,seaborn,seaborn.palettes,571,14,IndexExpr,str,,dict,2025-03-03 06:10:33.432025
No,seaborn,seaborn.palettes,572,24,OpExpr,int,,OpExpr,2025-03-03 06:10:33.436020
No,seaborn,seaborn.palettes,575,15,IndexExpr,str,,dict,2025-03-03 06:10:33.446170
No,seaborn,seaborn.palettes,576,10,OpExpr,int,,OpExpr,2025-03-03 06:10:33.448880
No,seaborn,seaborn.palettes,728,17,OpExpr,float,,OpExpr,2025-03-03 06:10:33.496669
No,seaborn,seaborn.palettes,833,22,OpExpr,str,,OpExpr,2025-03-03 06:10:33.617836
No,seaborn,seaborn.palettes,834,17,IndexExpr,str,,"Dict[str, List[str]]",2025-03-03 06:10:33.620834
No,seaborn,seaborn.rcmod,417,18,IndexExpr,None,,dict,2025-03-03 06:10:33.753134
No,seaborn,seaborn.rcmod,422,24,OpExpr,int,,OpExpr,2025-03-03 06:10:33.764124
No,seaborn,seaborn.regression,86,20,ConditionalExpr,int,,ConditionalExpr,2025-03-03 06:10:33.895815
No,seaborn,seaborn.regression,639,7,OpExpr,bool,,OpExpr,2025-03-03 06:10:34.473343
No,seaborn,seaborn.regression,921,18,ConditionalExpr,None,,ConditionalExpr,2025-03-03 06:10:34.522293
No,seaborn,seaborn.regression,922,15,ConditionalExpr,None,,ConditionalExpr,2025-03-03 06:10:34.524291
No,seaborn,seaborn.relational,374,23,ConditionalExpr,None,,ConditionalExpr,2025-03-03 06:10:34.726753
No,seaborn,seaborn.relational,633,27,ConditionalExpr,bool,,ConditionalExpr,2025-03-03 06:10:35.057423
No,seaborn,seaborn.relational,856,64,OpExpr,str,,OpExpr,2025-03-03 06:10:35.122356
No,seaborn,seaborn.relational,945,16,ConditionalExpr,None,,ConditionalExpr,2025-03-03 06:10:35.226224
No,seaborn,seaborn.utils,343,11,OpExpr,bool,,OpExpr,2025-03-03 06:10:35.626994
No,seaborn,seaborn.utils,358,11,OpExpr,bool,,OpExpr,2025-03-03 06:10:35.650364
No,seaborn,seaborn.utils,501,13,OpExpr,int,,OpExpr,2025-03-03 06:10:35.843161
No,seaborn,seaborn.utils,501,29,OpExpr,int,,OpExpr,2025-03-03 06:10:35.844162
No,seaborn,seaborn.widgets,79,7,OpExpr,bool,,OpExpr,2025-03-03 06:10:36.230775
No,seaborn,seaborn._oldcore,585,20,IndexExpr,None,,"StyleMapping, Any",2025-03-03 06:10:37.076341
No,seaborn,seaborn._oldcore,1083,19,OpExpr,bool,,OpExpr,2025-03-03 06:10:37.479250
No,seaborn,seaborn._oldcore,1274,25,ConditionalExpr,None,,ConditionalExpr,2025-03-03 06:10:37.671756
No,seaborn,seaborn._oldcore,1275,25,ConditionalExpr,None,,ConditionalExpr,2025-03-03 06:10:37.673754
No,seaborn,seaborn._oldcore,1593,11,OpExpr,bool,,OpExpr,2025-03-03 06:10:37.853548
No,seaborn,seaborn._oldcore,1600,11,OpExpr,bool,,OpExpr,2025-03-03 06:10:37.861540
No,seaborn,seaborn._oldcore,1605,11,OpExpr,bool,,OpExpr,2025-03-03 06:10:37.864537
No,seaborn,seaborn._oldcore,1610,11,OpExpr,bool,,OpExpr,2025-03-03 06:10:37.868533
