Type-Aware,Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
Yes,seaborn,seaborn.algorithms,37,11,CallExpr,,,,2025-03-02 05:35:32.092704
Yes,seaborn,seaborn.algorithms,37,11,MemberExpr,,,,2025-03-02 05:35:32.099696
Yes,seaborn,seaborn.algorithms,39,4,NameExpr,,,Any,2025-03-02 05:35:32.100696
Yes,seaborn,seaborn.algorithms,42,4,NameExpr,,,Any,2025-03-02 05:35:32.100696
Yes,seaborn,seaborn.algorithms,43,4,NameExpr,,,Any,2025-03-02 05:35:32.101694
Yes,seaborn,seaborn.algorithms,44,4,NameExpr,,,Any,2025-03-02 05:35:32.102694
Yes,seaborn,seaborn.algorithms,45,4,NameExpr,,,Any,2025-03-02 05:35:32.105691
Yes,seaborn,seaborn.algorithms,46,4,NameExpr,,,Any,2025-03-02 05:35:32.106690
Yes,seaborn,seaborn.algorithms,48,8,NameExpr,,,Any,2025-03-02 05:35:32.107688
Yes,seaborn,seaborn.algorithms,49,8,CallExpr,,,,2025-03-02 05:35:32.107688
Yes,seaborn,seaborn.algorithms,49,8,MemberExpr,,,,2025-03-02 05:35:32.108687
Yes,seaborn,seaborn.algorithms,49,22,NameExpr,,,Any,2025-03-02 05:35:32.108687
Yes,seaborn,seaborn.algorithms,47,7,NameExpr,,,Any,2025-03-02 05:35:32.109686
Yes,seaborn,seaborn.algorithms,50,4,NameExpr,,,Any,2025-03-02 05:35:32.109686
Yes,seaborn,seaborn.algorithms,50,30,NameExpr,,,Any,2025-03-02 05:35:32.110685
Yes,seaborn,seaborn.algorithms,52,8,NameExpr,,,Any,2025-03-02 05:35:32.110685
Yes,seaborn,seaborn.algorithms,54,8,NameExpr,,,Any,2025-03-02 05:35:32.111684
Yes,seaborn,seaborn.algorithms,54,32,NameExpr,,,Any,2025-03-02 05:35:32.111684
Yes,seaborn,seaborn.algorithms,51,7,NameExpr,,,Any,2025-03-02 05:35:32.112683
Yes,seaborn,seaborn.algorithms,57,4,NameExpr,,,Any,2025-03-02 05:35:32.112683
Yes,seaborn,seaborn.algorithms,57,10,CallExpr,,,,2025-03-02 05:35:32.113682
Yes,seaborn,seaborn.algorithms,57,10,NameExpr,,,,2025-03-02 05:35:32.114681
Yes,seaborn,seaborn.algorithms,57,30,NameExpr,,,Any,2025-03-02 05:35:32.114681
