Type-Aware,Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
Yes,seaborn,seaborn.axisgrid,159,18,GeneratorExpr,None,,GeneratorExpr,2025-03-01 15:59:26.080468
Yes,seaborn,seaborn.axisgrid,399,18,ConditionalExpr,None,,ConditionalExpr,2025-03-01 15:59:26.162970
Yes,seaborn,seaborn.axisgrid,405,49,CallExpr,None,,"Any, Any",2025-03-01 15:59:26.165968
Yes,seaborn,seaborn.axisgrid,406,49,CallExpr,None,,"Any, Any",2025-03-01 15:59:26.166968
Yes,seaborn,seaborn.axisgrid,407,49,CallExpr,None,,"Any, Any",2025-03-01 15:59:26.167968
Yes,seaborn,seaborn.axisgrid,423,31,OpExpr,None,,OpExpr,2025-03-01 15:59:26.177445
Yes,seaborn,seaborn.axisgrid,430,19,OpExpr,int,,OpExpr,2025-03-01 15:59:26.179442
Yes,seaborn,seaborn.axisgrid,430,43,OpExpr,int,,OpExpr,2025-03-01 15:59:26.180443
Yes,seaborn,seaborn.axisgrid,437,22,ConditionalExpr,None,,ConditionalExpr,2025-03-01 15:59:26.181442
Yes,seaborn,seaborn.axisgrid,438,23,ConditionalExpr,None,,ConditionalExpr,2025-03-01 15:59:26.182442
Yes,seaborn,seaborn.axisgrid,918,29,SliceExpr,None,,SliceExpr,2025-03-01 15:59:26.342442
Yes,seaborn,seaborn.axisgrid,919,34,SliceExpr,None,,SliceExpr,2025-03-01 15:59:26.343442
Yes,seaborn,seaborn.axisgrid,1271,18,OpExpr,int,,OpExpr,2025-03-01 15:59:26.454475
Yes,seaborn,seaborn.axisgrid,1271,49,OpExpr,float,,OpExpr,2025-03-01 15:59:26.455490
Yes,seaborn,seaborn.axisgrid,1329,23,ConditionalExpr,None,,ConditionalExpr,2025-03-01 15:59:26.473522
Yes,seaborn,seaborn.axisgrid,1691,26,OpExpr,int,,OpExpr,2025-03-01 15:59:26.673648
Yes,seaborn,seaborn.axisgrid,1691,37,OpExpr,int,,OpExpr,2025-03-01 15:59:26.674659
Yes,seaborn,seaborn.axisgrid,2101,15,ConditionalExpr,None,,ConditionalExpr,2025-03-01 15:59:26.801739
Yes,seaborn,seaborn.axisgrid,2102,15,ConditionalExpr,None,,ConditionalExpr,2025-03-01 15:59:26.802738
Yes,seaborn,seaborn.axisgrid,2103,15,ConditionalExpr,None,,ConditionalExpr,2025-03-01 15:59:26.803743
Yes,seaborn,seaborn.axisgrid,2196,16,ConditionalExpr,None,,ConditionalExpr,2025-03-01 15:59:26.833738
Yes,seaborn,seaborn.axisgrid,2198,19,ConditionalExpr,None,,ConditionalExpr,2025-03-01 15:59:26.834738
Yes,seaborn,seaborn.categorical,140,11,OpExpr,bool,,OpExpr,2025-03-01 15:59:26.930057
Yes,seaborn,seaborn.categorical,495,40,GeneratorExpr,None,,GeneratorExpr,2025-03-01 15:59:27.100705
Yes,seaborn,seaborn.categorical,554,23,ConditionalExpr,None,,ConditionalExpr,2025-03-01 15:59:27.120997
Yes,seaborn,seaborn.categorical,1508,34,OpExpr,None,,OpExpr,2025-03-01 15:59:27.685317
Yes,seaborn,seaborn.categorical,1508,52,OpExpr,None,,OpExpr,2025-03-01 15:59:27.686316
Yes,seaborn,seaborn.categorical,1510,34,OpExpr,None,,OpExpr,2025-03-01 15:59:27.689315
Yes,seaborn,seaborn.categorical,1510,52,OpExpr,None,,OpExpr,2025-03-01 15:59:27.690314
Yes,seaborn,seaborn.categorical,1516,34,OpExpr,None,,OpExpr,2025-03-01 15:59:27.695316
Yes,seaborn,seaborn.categorical,1516,52,OpExpr,None,,OpExpr,2025-03-01 15:59:27.696316
Yes,seaborn,seaborn.categorical,1519,34,OpExpr,None,,OpExpr,2025-03-01 15:59:27.698315
Yes,seaborn,seaborn.categorical,1519,52,OpExpr,None,,OpExpr,2025-03-01 15:59:27.699315
Yes,seaborn,seaborn.categorical,1850,18,ConditionalExpr,None,,ConditionalExpr,2025-03-01 15:59:27.915856
Yes,seaborn,seaborn.categorical,1851,20,ConditionalExpr,None,,ConditionalExpr,2025-03-01 15:59:27.915856
Yes,seaborn,seaborn.categorical,1852,19,ConditionalExpr,None,,ConditionalExpr,2025-03-01 15:59:27.916856
Yes,seaborn,seaborn.categorical,1884,22,OpExpr,int,,OpExpr,2025-03-01 15:59:27.935143
Yes,seaborn,seaborn.categorical,1884,38,OpExpr,int,,OpExpr,2025-03-01 15:59:27.936143
Yes,seaborn,seaborn.categorical,1932,33,OpExpr,int,,OpExpr,2025-03-01 15:59:27.965144
Yes,seaborn,seaborn.categorical,1932,49,OpExpr,int,,OpExpr,2025-03-01 15:59:27.966145
