Type-Aware,Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
Yes,seaborn,seaborn.algorithms,37,11,CallExpr,,,,2025-03-01 07:44:11.263219
Yes,seaborn,seaborn.algorithms,37,11,MemberExpr,,,,2025-03-01 07:44:11.275207
Yes,seaborn,seaborn.algorithms,39,4,NameExpr,,,Any,2025-03-01 07:44:11.304799
Yes,seaborn,seaborn.algorithms,42,4,NameExpr,,,Any,2025-03-01 07:44:11.305798
Yes,seaborn,seaborn.algorithms,43,4,NameExpr,,,Any,2025-03-01 07:44:11.307795
Yes,seaborn,seaborn.algorithms,44,4,NameExpr,,,Any,2025-03-01 07:44:11.308794
Yes,seaborn,seaborn.algorithms,45,4,NameExpr,,,Any,2025-03-01 07:44:11.312842
Yes,seaborn,seaborn.algorithms,46,4,NameExpr,,,Any,2025-03-01 07:44:11.313841
Yes,seaborn,seaborn.algorithms,48,8,NameExpr,,,Any,2025-03-01 07:44:11.315708
Yes,seaborn,seaborn.algorithms,49,8,CallExpr,,,,2025-03-01 07:44:11.316709
Yes,seaborn,seaborn.algorithms,49,8,MemberExpr,,,,2025-03-01 07:44:11.316709
Yes,seaborn,seaborn.algorithms,49,22,NameExpr,,,Any,2025-03-01 07:44:11.317708
Yes,seaborn,seaborn.algorithms,47,7,NameExpr,,,Any,2025-03-01 07:44:11.318707
Yes,seaborn,seaborn.algorithms,50,4,NameExpr,,,Any,2025-03-01 07:44:11.319237
Yes,seaborn,seaborn.algorithms,50,30,NameExpr,,,Any,2025-03-01 07:44:11.320743
Yes,seaborn,seaborn.algorithms,52,8,NameExpr,,,Any,2025-03-01 07:44:11.320743
Yes,seaborn,seaborn.algorithms,54,8,NameExpr,,,Any,2025-03-01 07:44:11.321741
Yes,seaborn,seaborn.algorithms,54,32,NameExpr,,,Any,2025-03-01 07:44:11.322741
Yes,seaborn,seaborn.algorithms,51,7,NameExpr,,,Any,2025-03-01 07:44:11.323740
Yes,seaborn,seaborn.algorithms,57,4,NameExpr,,,Any,2025-03-01 07:44:11.324737
Yes,seaborn,seaborn.algorithms,57,10,CallExpr,,,,2025-03-01 07:44:11.325737
Yes,seaborn,seaborn.algorithms,57,10,NameExpr,,,,2025-03-01 07:44:11.326735
Yes,seaborn,seaborn.algorithms,57,30,NameExpr,,,Any,2025-03-01 07:44:11.327734
Yes,seaborn,seaborn.algorithms,60,20,MemberExpr,,,,2025-03-01 07:44:11.328733
Yes,seaborn,seaborn.algorithms,60,20,NameExpr,,,,2025-03-01 07:44:11.328733
Yes,seaborn,seaborn.algorithms,62,8,NameExpr,,,Any,2025-03-01 07:44:11.329732
Yes,seaborn,seaborn.algorithms,62,16,CallExpr,,,,2025-03-01 07:44:11.330731
Yes,seaborn,seaborn.algorithms,62,16,MemberExpr,,,,2025-03-01 07:44:11.330731
Yes,seaborn,seaborn.algorithms,62,27,NameExpr,,,Any,2025-03-01 07:44:11.331730
Yes,seaborn,seaborn.algorithms,61,7,NameExpr,,,Any,2025-03-01 07:44:11.331730
