Type-Aware,Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
Yes,seaborn,seaborn.algorithms,37,11,CallExpr,,,,2025-02-20 09:23:19.495370
Yes,seaborn,seaborn.algorithms,37,11,MemberExpr,,,,2025-02-20 09:23:19.496356
Yes,seaborn,seaborn.algorithms,39,4,NameExpr,,,Any,2025-02-20 09:23:19.497337
Yes,seaborn,seaborn.algorithms,42,4,NameExpr,,,Any,2025-02-20 09:23:19.497337
Yes,seaborn,seaborn.algorithms,43,4,NameExpr,,,Any,2025-02-20 09:23:19.498354
Yes,seaborn,seaborn.algorithms,44,4,NameExpr,,,Any,2025-02-20 09:23:19.499352
Yes,seaborn,seaborn.algorithms,45,4,NameExpr,,,Any,2025-02-20 09:23:19.499800
Yes,seaborn,seaborn.algorithms,46,4,NameExpr,,,Any,2025-02-20 09:23:19.500809
Yes,seaborn,seaborn.algorithms,48,8,NameExpr,,,Any,2025-02-20 09:23:19.500809
Yes,seaborn,seaborn.algorithms,49,8,CallExpr,,,,2025-02-20 09:23:19.501809
Yes,seaborn,seaborn.algorithms,49,8,MemberExpr,,,,2025-02-20 09:23:19.502812
Yes,seaborn,seaborn.algorithms,49,22,NameExpr,,,Any,2025-02-20 09:23:19.503829
Yes,seaborn,seaborn.algorithms,47,7,NameExpr,,,Any,2025-02-20 09:23:19.503829
Yes,seaborn,seaborn.algorithms,50,4,NameExpr,,,Any,2025-02-20 09:23:19.504828
Yes,seaborn,seaborn.algorithms,50,30,NameExpr,,,Any,2025-02-20 09:23:19.505810
Yes,seaborn,seaborn.algorithms,52,8,NameExpr,,,Any,2025-02-20 09:23:19.505810
Yes,seaborn,seaborn.algorithms,54,8,NameExpr,,,Any,2025-02-20 09:23:19.506810
Yes,seaborn,seaborn.algorithms,54,32,NameExpr,,,Any,2025-02-20 09:23:19.506810
Yes,seaborn,seaborn.algorithms,51,7,NameExpr,,,Any,2025-02-20 09:23:19.507809
Yes,seaborn,seaborn.algorithms,57,4,NameExpr,,,Any,2025-02-20 09:23:19.507809
Yes,seaborn,seaborn.algorithms,57,10,CallExpr,,,,2025-02-20 09:23:19.508692
Yes,seaborn,seaborn.algorithms,57,10,NameExpr,,,,2025-02-20 09:23:19.508692
Yes,seaborn,seaborn.algorithms,57,30,NameExpr,,,Any,2025-02-20 09:23:19.508692
