Type-Aware,Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
No,seaborn,seaborn.algorithms,37,11,CallExpr,,,,2025-02-20 10:46:14.359723
No,seaborn,seaborn.algorithms,37,11,MemberExpr,,,,2025-02-20 10:46:14.360728
No,seaborn,seaborn.algorithms,39,4,NameExpr,,,Any,2025-02-20 10:46:14.361693
No,seaborn,seaborn.algorithms,42,4,NameExpr,,,Any,2025-02-20 10:46:14.362701
No,seaborn,seaborn.algorithms,43,4,NameExpr,,,Any,2025-02-20 10:46:14.362701
No,seaborn,seaborn.algorithms,44,4,NameExpr,,,Any,2025-02-20 10:46:14.363724
No,seaborn,seaborn.algorithms,45,4,NameExpr,,,Any,2025-02-20 10:46:14.367761
No,seaborn,seaborn.algorithms,46,4,NameExpr,,,Any,2025-02-20 10:46:14.368781
No,seaborn,seaborn.algorithms,48,8,NameExpr,,,Any,2025-02-20 10:46:14.370751
No,seaborn,seaborn.algorithms,49,8,CallExpr,,,,2025-02-20 10:46:14.370751
No,seaborn,seaborn.algorithms,49,8,MemberExpr,,,,2025-02-20 10:46:14.371751
No,seaborn,seaborn.algorithms,49,22,NameExpr,,,Any,2025-02-20 10:46:14.371751
No,seaborn,seaborn.algorithms,47,7,NameExpr,,,Any,2025-02-20 10:46:14.371751
No,seaborn,seaborn.algorithms,50,4,NameExpr,,,Any,2025-02-20 10:46:14.372751
No,seaborn,seaborn.algorithms,50,30,NameExpr,,,Any,2025-02-20 10:46:14.372751
No,seaborn,seaborn.algorithms,52,8,NameExpr,,,Any,2025-02-20 10:46:14.373752
No,seaborn,seaborn.algorithms,54,8,NameExpr,,,Any,2025-02-20 10:46:14.373752
No,seaborn,seaborn.algorithms,54,32,NameExpr,,,Any,2025-02-20 10:46:14.374473
No,seaborn,seaborn.algorithms,51,7,NameExpr,,,Any,2025-02-20 10:46:14.374473
No,seaborn,seaborn.algorithms,57,4,NameExpr,,,Any,2025-02-20 10:46:14.375478
No,seaborn,seaborn.algorithms,57,10,CallExpr,,,,2025-02-20 10:46:14.375478
No,seaborn,seaborn.algorithms,57,10,NameExpr,,,,2025-02-20 10:46:14.376319
No,seaborn,seaborn.algorithms,57,30,NameExpr,,,Any,2025-02-20 10:46:14.376319
No,seaborn,seaborn.algorithms,60,20,MemberExpr,,,,2025-02-20 10:46:14.377324
No,seaborn,seaborn.algorithms,60,20,NameExpr,,,,2025-02-20 10:46:14.377324
No,seaborn,seaborn.algorithms,62,8,NameExpr,,,Any,2025-02-20 10:46:14.377324
No,seaborn,seaborn.algorithms,62,16,CallExpr,,,,2025-02-20 10:46:14.378324
No,seaborn,seaborn.algorithms,62,16,MemberExpr,,,,2025-02-20 10:46:14.378324
No,seaborn,seaborn.algorithms,62,27,NameExpr,,,Any,2025-02-20 10:46:14.379327
No,seaborn,seaborn.algorithms,61,7,NameExpr,,,Any,2025-02-20 10:46:14.379327
No,seaborn,seaborn.algorithms,67,8,NameExpr,,,Any,2025-02-20 10:46:14.380326
No,seaborn,seaborn.algorithms,67,20,NameExpr,,,,2025-02-20 10:46:14.380326
No,seaborn,seaborn.algorithms,67,24,NameExpr,,,Any,2025-02-20 10:46:14.380326
No,seaborn,seaborn.algorithms,70,8,NameExpr,,,Any,2025-02-20 10:46:14.381324
No,seaborn,seaborn.algorithms,70,23,CallExpr,,,,2025-02-20 10:46:14.381324
No,seaborn,seaborn.algorithms,70,23,MemberExpr,,,,2025-02-20 10:46:14.381324
No,seaborn,seaborn.algorithms,70,32,CallExpr,,,,2025-02-20 10:46:14.382324
No,seaborn,seaborn.algorithms,70,32,MemberExpr,,,,2025-02-20 10:46:14.382324
No,seaborn,seaborn.algorithms,70,39,CallExpr,,,,2025-02-20 10:46:14.383324
No,seaborn,seaborn.algorithms,70,39,MemberExpr,,,,2025-02-20 10:46:14.383324
No,seaborn,seaborn.algorithms,73,12,NameExpr,,,Any,2025-02-20 10:46:14.383324
No,seaborn,seaborn.algorithms,73,27,NameExpr,,,,2025-02-20 10:46:14.384327
No,seaborn,seaborn.algorithms,73,31,CallExpr,,,,2025-02-20 10:46:14.385328
No,seaborn,seaborn.algorithms,73,31,MemberExpr,,,,2025-02-20 10:46:14.386336
No,seaborn,seaborn.algorithms,73,31,NameExpr,,,Any,2025-02-20 10:46:14.388358
No,seaborn,seaborn.algorithms,75,16,NameExpr,,,Any,2025-02-20 10:46:14.388358
No,seaborn,seaborn.algorithms,75,22,CallExpr,,,,2025-02-20 10:46:14.388358
No,seaborn,seaborn.algorithms,75,22,MemberExpr,,,,2025-02-20 10:46:14.389324
No,seaborn,seaborn.algorithms,75,22,NameExpr,,,Any,2025-02-20 10:46:14.390324
No,seaborn,seaborn.algorithms,76,16,CallExpr,,,,2025-02-20 10:46:14.390324
No,seaborn,seaborn.algorithms,76,16,MemberExpr,,,,2025-02-20 10:46:14.391324
No,seaborn,seaborn.algorithms,76,30,NameExpr,,,Any,2025-02-20 10:46:14.391324
No,seaborn,seaborn.algorithms,78,16,NameExpr,,,Any,2025-02-20 10:46:14.391324
No,seaborn,seaborn.algorithms,78,20,NameExpr,,,Any,2025-02-20 10:46:14.392325
No,seaborn,seaborn.algorithms,74,15,NameExpr,,,Any,2025-02-20 10:46:14.392325
No,seaborn,seaborn.algorithms,72,11,NameExpr,,,Any,2025-02-20 10:46:14.393044
No,seaborn,seaborn.algorithms,72,28,UnaryExpr,,,Any,2025-02-20 10:46:14.393044
No,seaborn,seaborn.algorithms,72,32,CallExpr,,,Any,2025-02-20 10:46:14.393044
No,seaborn,seaborn.algorithms,72,32,MemberExpr,,,Any,2025-02-20 10:46:14.394050
No,seaborn,seaborn.algorithms,81,8,NameExpr,,,Any,2025-02-20 10:46:14.394050
No,seaborn,seaborn.algorithms,81,12,NameExpr,,,Any,2025-02-20 10:46:14.394050
No,seaborn,seaborn.algorithms,64,18,NameExpr,,,Any,2025-02-20 10:46:14.395049
No,seaborn,seaborn.algorithms,85,8,NameExpr,,,Any,2025-02-20 10:46:14.395049
No,seaborn,seaborn.algorithms,85,19,MemberExpr,,,Any,2025-02-20 10:46:14.396052
No,seaborn,seaborn.algorithms,85,19,NameExpr,,,Any,2025-02-20 10:46:14.396052
No,seaborn,seaborn.algorithms,87,8,NameExpr,,,Any,2025-02-20 10:46:14.396052
No,seaborn,seaborn.algorithms,87,19,MemberExpr,,,Any,2025-02-20 10:46:14.396052
No,seaborn,seaborn.algorithms,87,19,NameExpr,,,Any,2025-02-20 10:46:14.397049
No,seaborn,seaborn.algorithms,91,15,CallExpr,,,,2025-02-20 10:46:14.397049
No,seaborn,seaborn.algorithms,91,15,NameExpr,,,,2025-02-20 10:46:14.397049
No,seaborn,seaborn.algorithms,91,43,NameExpr,,,Any,2025-02-20 10:46:14.398049
No,seaborn,seaborn.algorithms,91,51,NameExpr,,,Any,2025-02-20 10:46:14.398049
No,seaborn,seaborn.algorithms,91,58,NameExpr,,,Any,2025-02-20 10:46:14.398049
No,seaborn,seaborn.algorithms,92,37,NameExpr,,,Any,2025-02-20 10:46:14.398049
No,seaborn,seaborn.algorithms,92,50,NameExpr,,,Any,2025-02-20 10:46:14.399049
No,seaborn,seaborn.algorithms,90,7,NameExpr,,,Any,2025-02-20 10:46:14.399049
No,seaborn,seaborn.algorithms,94,4,NameExpr,,,Any,2025-02-20 10:46:14.399049
No,seaborn,seaborn.algorithms,96,8,NameExpr,,,Any,2025-02-20 10:46:14.400049
No,seaborn,seaborn.algorithms,96,20,CallExpr,,,Any,2025-02-20 10:46:14.400049
No,seaborn,seaborn.algorithms,96,20,NameExpr,,,Any,2025-02-20 10:46:14.400049
No,seaborn,seaborn.algorithms,96,32,NameExpr,,,Any,2025-02-20 10:46:14.401050
No,seaborn,seaborn.algorithms,96,35,NameExpr,,,Any,2025-02-20 10:46:14.402061
No,seaborn,seaborn.algorithms,96,44,MemberExpr,,,,2025-02-20 10:46:14.404053
No,seaborn,seaborn.algorithms,96,44,NameExpr,,,,2025-02-20 10:46:14.404053
No,seaborn,seaborn.algorithms,97,8,NameExpr,,,Any,2025-02-20 10:46:14.404053
No,seaborn,seaborn.algorithms,97,17,,,,,2025-02-20 10:46:14.405051
No,seaborn,seaborn.algorithms,97,48,NameExpr,,,Any,2025-02-20 10:46:14.405051
No,seaborn,seaborn.algorithms,97,18,CallExpr,,,Any,2025-02-20 10:46:14.405051
No,seaborn,seaborn.algorithms,97,18,MemberExpr,,,Any,2025-02-20 10:46:14.406050
No,seaborn,seaborn.algorithms,97,25,NameExpr,,,Any,2025-02-20 10:46:14.406050
No,seaborn,seaborn.algorithms,98,8,CallExpr,,,Any,2025-02-20 10:46:14.407050
No,seaborn,seaborn.algorithms,98,8,MemberExpr,,,Any,2025-02-20 10:46:14.407050
No,seaborn,seaborn.algorithms,98,25,CallExpr,,,Any,2025-02-20 10:46:14.407050
No,seaborn,seaborn.algorithms,98,25,NameExpr,,,Any,2025-02-20 10:46:14.408085
No,seaborn,seaborn.algorithms,98,28,NameExpr,,,Any,2025-02-20 10:46:14.408085
No,seaborn,seaborn.algorithms,98,38,NameExpr,,,Any,2025-02-20 10:46:14.408085
No,seaborn,seaborn.algorithms,95,23,NameExpr,,,Any,2025-02-20 10:46:14.409049
No,seaborn,seaborn.algorithms,95,8,NameExpr,,,Any,2025-02-20 10:46:14.409049
No,seaborn,seaborn.algorithms,99,11,CallExpr,,,,2025-02-20 10:46:14.409049
No,seaborn,seaborn.algorithms,99,11,MemberExpr,,,,2025-02-20 10:46:14.410049
No,seaborn,seaborn.algorithms,99,20,NameExpr,,,Any,2025-02-20 10:46:14.410049
No,seaborn,seaborn.algorithms,104,4,NameExpr,,,Any,2025-02-20 10:46:14.412087
No,seaborn,seaborn.algorithms,104,19,CallExpr,,,,2025-02-20 10:46:14.413083
No,seaborn,seaborn.algorithms,104,19,MemberExpr,,,,2025-02-20 10:46:14.413083
No,seaborn,seaborn.algorithms,104,29,NameExpr,,,Any,2025-02-20 10:46:14.413083
No,seaborn,seaborn.algorithms,105,4,NameExpr,,,Any,2025-02-20 10:46:14.414050
No,seaborn,seaborn.algorithms,105,18,NameExpr,,,Any,2025-02-20 10:46:14.414050
No,seaborn,seaborn.algorithms,107,4,NameExpr,,,Any,2025-02-20 10:46:14.414050
No,seaborn,seaborn.algorithms,107,11,,,,,2025-02-20 10:46:14.415048
No,seaborn,seaborn.algorithms,107,60,NameExpr,,,Any,2025-02-20 10:46:14.415048
No,seaborn,seaborn.algorithms,107,12,,,,,2025-02-20 10:46:14.415048
No,seaborn,seaborn.algorithms,107,34,NameExpr,,,Any,2025-02-20 10:46:14.416049
No,seaborn,seaborn.algorithms,107,13,IndexExpr,,,Any,2025-02-20 10:46:14.416049
No,seaborn,seaborn.algorithms,107,13,NameExpr,,,Any,2025-02-20 10:46:14.416049
No,seaborn,seaborn.algorithms,107,15,NameExpr,,,Any,2025-02-20 10:46:14.416049
No,seaborn,seaborn.algorithms,107,24,NameExpr,,,Any,2025-02-20 10:46:14.417049
No,seaborn,seaborn.algorithms,107,42,NameExpr,,,Any,2025-02-20 10:46:14.418055
No,seaborn,seaborn.algorithms,107,65,NameExpr,,,Any,2025-02-20 10:46:14.418055
No,seaborn,seaborn.algorithms,109,4,NameExpr,,,Any,2025-02-20 10:46:14.420059
No,seaborn,seaborn.algorithms,111,8,NameExpr,,,Any,2025-02-20 10:46:14.421051
No,seaborn,seaborn.algorithms,111,20,CallExpr,,,Any,2025-02-20 10:46:14.421051
No,seaborn,seaborn.algorithms,111,20,NameExpr,,,Any,2025-02-20 10:46:14.421051
No,seaborn,seaborn.algorithms,111,32,NameExpr,,,Any,2025-02-20 10:46:14.422051
No,seaborn,seaborn.algorithms,111,41,NameExpr,,,Any,2025-02-20 10:46:14.422051
No,seaborn,seaborn.algorithms,111,56,MemberExpr,,,,2025-02-20 10:46:14.423055
No,seaborn,seaborn.algorithms,111,56,NameExpr,,,,2025-02-20 10:46:14.423055
No,seaborn,seaborn.algorithms,112,8,NameExpr,,,Any,2025-02-20 10:46:14.423055
No,seaborn,seaborn.algorithms,112,17,,,,,2025-02-20 10:46:14.424050
No,seaborn,seaborn.algorithms,112,48,NameExpr,,,Any,2025-02-20 10:46:14.424576
No,seaborn,seaborn.algorithms,112,18,,,,,2025-02-20 10:46:14.424576
No,seaborn,seaborn.algorithms,112,28,NameExpr,,,Any,2025-02-20 10:46:14.424576
No,seaborn,seaborn.algorithms,112,19,IndexExpr,,,Any,2025-02-20 10:46:14.425582
No,seaborn,seaborn.algorithms,112,19,NameExpr,,,Any,2025-02-20 10:46:14.425582
No,seaborn,seaborn.algorithms,112,21,NameExpr,,,Any,2025-02-20 10:46:14.426370
No,seaborn,seaborn.algorithms,112,33,NameExpr,,,Any,2025-02-20 10:46:14.426370
No,seaborn,seaborn.algorithms,112,53,NameExpr,,,Any,2025-02-20 10:46:14.426370
No,seaborn,seaborn.algorithms,113,8,NameExpr,,,Any,2025-02-20 10:46:14.427376
No,seaborn,seaborn.algorithms,113,27,IndexExpr,,,Any,2025-02-20 10:46:14.427376
No,seaborn,seaborn.algorithms,113,27,NameExpr,,,Any,2025-02-20 10:46:14.427376
No,seaborn,seaborn.algorithms,114,8,NameExpr,,,Any,2025-02-20 10:46:14.428375
No,seaborn,seaborn.algorithms,114,20,,,,,2025-02-20 10:46:14.428375
No,seaborn,seaborn.algorithms,114,58,NameExpr,,,Any,2025-02-20 10:46:14.428375
No,seaborn,seaborn.algorithms,114,21,CallExpr,,,Any,2025-02-20 10:46:14.429375
No,seaborn,seaborn.algorithms,114,21,NameExpr,,,Any,2025-02-20 10:46:14.429375
No,seaborn,seaborn.algorithms,114,33,NameExpr,,,Any,2025-02-20 10:46:14.430378
No,seaborn,seaborn.algorithms,114,36,NameExpr,,,Any,2025-02-20 10:46:14.430378
No,seaborn,seaborn.algorithms,114,45,MemberExpr,,,,2025-02-20 10:46:14.431377
No,seaborn,seaborn.algorithms,114,45,NameExpr,,,,2025-02-20 10:46:14.431377
No,seaborn,seaborn.algorithms,114,63,NameExpr,,,Any,2025-02-20 10:46:14.431377
No,seaborn,seaborn.algorithms,115,8,NameExpr,,,Any,2025-02-20 10:46:14.432377
No,seaborn,seaborn.algorithms,115,17,,,,,2025-02-20 10:46:14.433376
No,seaborn,seaborn.algorithms,115,72,NameExpr,,,Any,2025-02-20 10:46:14.433376
No,seaborn,seaborn.algorithms,115,18,,,,,2025-02-20 10:46:14.435390
No,seaborn,seaborn.algorithms,115,41,NameExpr,,,Any,2025-02-20 10:46:14.436383
No,seaborn,seaborn.algorithms,115,44,NameExpr,,,Any,2025-02-20 10:46:14.437382
No,seaborn,seaborn.algorithms,115,19,CallExpr,,,Any,2025-02-20 10:46:14.437382
No,seaborn,seaborn.algorithms,115,19,MemberExpr,,,Any,2025-02-20 10:46:14.438377
No,seaborn,seaborn.algorithms,115,26,NameExpr,,,Any,2025-02-20 10:46:14.438377
No,seaborn,seaborn.algorithms,115,53,NameExpr,,,Any,2025-02-20 10:46:14.439376
No,seaborn,seaborn.algorithms,115,56,NameExpr,,,Any,2025-02-20 10:46:14.439376
No,seaborn,seaborn.algorithms,115,77,NameExpr,,,Any,2025-02-20 10:46:14.439376
No,seaborn,seaborn.algorithms,116,8,NameExpr,,,Any,2025-02-20 10:46:14.440378
No,seaborn,seaborn.algorithms,116,26,MemberExpr,,,,2025-02-20 10:46:14.441376
No,seaborn,seaborn.algorithms,116,26,NameExpr,,,,2025-02-20 10:46:14.441376
No,seaborn,seaborn.algorithms,116,42,NameExpr,,,Any,2025-02-20 10:46:14.441376
No,seaborn,seaborn.algorithms,117,8,CallExpr,,,Any,2025-02-20 10:46:14.442376
No,seaborn,seaborn.algorithms,117,8,MemberExpr,,,Any,2025-02-20 10:46:14.442376
No,seaborn,seaborn.algorithms,117,25,CallExpr,,,Any,2025-02-20 10:46:14.443381
No,seaborn,seaborn.algorithms,117,25,NameExpr,,,Any,2025-02-20 10:46:14.443381
No,seaborn,seaborn.algorithms,117,31,NameExpr,,,Any,2025-02-20 10:46:14.443381
No,seaborn,seaborn.algorithms,117,41,NameExpr,,,Any,2025-02-20 10:46:14.444377
No,seaborn,seaborn.algorithms,110,23,NameExpr,,,Any,2025-02-20 10:46:14.444377
No,seaborn,seaborn.algorithms,110,8,NameExpr,,,Any,2025-02-20 10:46:14.445381
No,seaborn,seaborn.algorithms,118,11,CallExpr,,,,2025-02-20 10:46:14.445381
No,seaborn,seaborn.algorithms,118,11,MemberExpr,,,,2025-02-20 10:46:14.446376
No,seaborn,seaborn.algorithms,118,20,NameExpr,,,Any,2025-02-20 10:46:14.447375
No,seaborn,seaborn.algorithms,128,8,NameExpr,,,Any,2025-02-20 10:46:14.449376
No,seaborn,seaborn.algorithms,132,12,NameExpr,,,Any,2025-02-20 10:46:14.453378
No,seaborn,seaborn.algorithms,132,18,CallExpr,,,,2025-02-20 10:46:14.454375
No,seaborn,seaborn.algorithms,132,18,MemberExpr,,,,2025-02-20 10:46:14.455376
No,seaborn,seaborn.algorithms,136,16,NameExpr,,,Any,2025-02-20 10:46:14.456375
No,seaborn,seaborn.algorithms,136,22,CallExpr,,,,2025-02-20 10:46:14.456375
No,seaborn,seaborn.algorithms,136,22,MemberExpr,,,,2025-02-20 10:46:14.457376
No,seaborn,seaborn.algorithms,138,16,NameExpr,,,Any,2025-02-20 10:46:14.457376
No,seaborn,seaborn.algorithms,138,22,CallExpr,,,,2025-02-20 10:46:14.458387
No,seaborn,seaborn.algorithms,138,22,MemberExpr,,,,2025-02-20 10:46:14.459376
No,seaborn,seaborn.algorithms,140,16,NameExpr,,,Any,2025-02-20 10:46:14.459376
No,seaborn,seaborn.algorithms,141,33,CallExpr,,,Any,2025-02-20 10:46:14.460375
No,seaborn,seaborn.algorithms,141,33,MemberExpr,,,Any,2025-02-20 10:46:14.461377
No,seaborn,seaborn.algorithms,135,33,MemberExpr,,,,2025-02-20 10:46:14.462375
No,seaborn,seaborn.algorithms,135,33,NameExpr,,,,2025-02-20 10:46:14.462375
No,seaborn,seaborn.algorithms,135,51,MemberExpr,,,,2025-02-20 10:46:14.462375
No,seaborn,seaborn.algorithms,135,51,NameExpr,,,,2025-02-20 10:46:14.463376
No,seaborn,seaborn.algorithms,127,24,MemberExpr,,,,2025-02-20 10:46:14.463376
No,seaborn,seaborn.algorithms,127,24,NameExpr,,,,2025-02-20 10:46:14.464376
No,seaborn,seaborn.algorithms,142,11,NameExpr,,,Any,2025-02-20 10:46:14.464376
No,seaborn,seaborn.axisgrid,39,16,CallExpr,,,Any,2025-02-20 10:46:14.466416
No,seaborn,seaborn.axisgrid,39,16,MemberExpr,,,Any,2025-02-20 10:46:14.466416
No,seaborn,seaborn.axisgrid,38,15,NameExpr,,,Any,2025-02-20 10:46:14.467378
No,seaborn,seaborn.axisgrid,37,12,NameExpr,,,Any,2025-02-20 10:46:14.467378
No,seaborn,seaborn.axisgrid,68,8,CallExpr,,,Any,2025-02-20 10:46:14.472418
No,seaborn,seaborn.axisgrid,68,8,NameExpr,,,Any,2025-02-20 10:46:14.473410
No,seaborn,seaborn.axisgrid,83,15,CallExpr,,,Any,2025-02-20 10:46:14.475060
No,seaborn,seaborn.axisgrid,83,15,NameExpr,,,Any,2025-02-20 10:46:14.475060
No,seaborn,seaborn.axisgrid,156,39,MemberExpr,,,,2025-02-20 10:46:14.487064
No,seaborn,seaborn.axisgrid,156,39,NameExpr,,,,2025-02-20 10:46:14.488063
No,seaborn,seaborn.axisgrid,158,8,NameExpr,,,Any,2025-02-20 10:46:14.489098
No,seaborn,seaborn.axisgrid,158,23,CallExpr,,,,2025-02-20 10:46:14.489098
No,seaborn,seaborn.axisgrid,158,23,MemberExpr,,,,2025-02-20 10:46:14.490062
No,seaborn,seaborn.axisgrid,159,8,NameExpr,,,Any,2025-02-20 10:46:14.490062
No,seaborn,seaborn.axisgrid,159,18,,,,,2025-02-20 10:46:14.490062
No,seaborn,seaborn.axisgrid,159,56,NameExpr,,,Any,2025-02-20 10:46:14.491365
No,seaborn,seaborn.axisgrid,159,35,NameExpr,,,Any,2025-02-20 10:46:14.492372
No,seaborn,seaborn.axisgrid,159,38,NameExpr,,,Any,2025-02-20 10:46:14.492372
No,seaborn,seaborn.axisgrid,161,8,NameExpr,,,Any,2025-02-20 10:46:14.493105
No,seaborn,seaborn.axisgrid,161,21,IndexExpr,,,,2025-02-20 10:46:14.493105
No,seaborn,seaborn.axisgrid,161,21,MemberExpr,,,,2025-02-20 10:46:14.494110
