Type-Aware,Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
Yes,seaborn,seaborn.axisgrid,159,18,GeneratorExpr,None,,GeneratorExpr,2025-03-02 05:35:32.249989
Yes,seaborn,seaborn.axisgrid,399,18,ConditionalExpr,None,,ConditionalExpr,2025-03-02 05:35:32.376594
Yes,seaborn,seaborn.axisgrid,405,49,CallExpr,None,,"Any, Any",2025-03-02 05:35:32.379590
Yes,seaborn,seaborn.axisgrid,406,49,CallExpr,None,,"Any, Any",2025-03-02 05:35:32.381588
Yes,seaborn,seaborn.axisgrid,407,49,CallExpr,None,,"Any, Any",2025-03-02 05:35:32.383587
Yes,seaborn,seaborn.axisgrid,423,31,OpExpr,None,,OpExpr,2025-03-02 05:35:32.396574
Yes,seaborn,seaborn.axisgrid,430,19,OpExpr,int,,OpExpr,2025-03-02 05:35:32.399571
Yes,seaborn,seaborn.axisgrid,430,43,OpExpr,int,,OpExpr,2025-03-02 05:35:32.400569
Yes,seaborn,seaborn.axisgrid,437,22,ConditionalExpr,None,,ConditionalExpr,2025-03-02 05:35:32.401568
Yes,seaborn,seaborn.axisgrid,438,23,ConditionalExpr,None,,ConditionalExpr,2025-03-02 05:35:32.403567
Yes,seaborn,seaborn.axisgrid,918,29,SliceExpr,None,,SliceExpr,2025-03-02 05:35:32.663633
Yes,seaborn,seaborn.axisgrid,919,34,SliceExpr,None,,SliceExpr,2025-03-02 05:35:32.665631
Yes,seaborn,seaborn.axisgrid,1271,18,OpExpr,int,,OpExpr,2025-03-02 05:35:32.837205
Yes,seaborn,seaborn.axisgrid,1271,49,OpExpr,float,,OpExpr,2025-03-02 05:35:32.837205
Yes,seaborn,seaborn.axisgrid,1329,23,ConditionalExpr,None,,ConditionalExpr,2025-03-02 05:35:32.869123
Yes,seaborn,seaborn.axisgrid,1691,26,OpExpr,int,,OpExpr,2025-03-02 05:35:33.189229
Yes,seaborn,seaborn.axisgrid,1691,37,OpExpr,int,,OpExpr,2025-03-02 05:35:33.190228
Yes,seaborn,seaborn.axisgrid,2101,15,ConditionalExpr,None,,ConditionalExpr,2025-03-02 05:35:33.394584
Yes,seaborn,seaborn.axisgrid,2102,15,ConditionalExpr,None,,ConditionalExpr,2025-03-02 05:35:33.396582
Yes,seaborn,seaborn.axisgrid,2103,15,ConditionalExpr,None,,ConditionalExpr,2025-03-02 05:35:33.397581
Yes,seaborn,seaborn.axisgrid,2196,16,ConditionalExpr,None,,ConditionalExpr,2025-03-02 05:35:33.447018
Yes,seaborn,seaborn.axisgrid,2198,19,ConditionalExpr,None,,ConditionalExpr,2025-03-02 05:35:33.448541
Yes,seaborn,seaborn.categorical,140,11,OpExpr,bool,,OpExpr,2025-03-02 05:35:33.608630
Yes,seaborn,seaborn.categorical,495,40,GeneratorExpr,None,,GeneratorExpr,2025-03-02 05:35:33.880125
Yes,seaborn,seaborn.categorical,554,23,ConditionalExpr,None,,ConditionalExpr,2025-03-02 05:35:33.905101
Yes,seaborn,seaborn.categorical,1508,34,OpExpr,None,,OpExpr,2025-03-02 05:35:34.847140
Yes,seaborn,seaborn.categorical,1508,52,OpExpr,None,,OpExpr,2025-03-02 05:35:34.849345
Yes,seaborn,seaborn.categorical,1510,34,OpExpr,None,,OpExpr,2025-03-02 05:35:34.854045
Yes,seaborn,seaborn.categorical,1510,52,OpExpr,None,,OpExpr,2025-03-02 05:35:34.854548
Yes,seaborn,seaborn.categorical,1516,34,OpExpr,None,,OpExpr,2025-03-02 05:35:34.865538
Yes,seaborn,seaborn.categorical,1516,52,OpExpr,None,,OpExpr,2025-03-02 05:35:34.866538
Yes,seaborn,seaborn.categorical,1519,34,OpExpr,None,,OpExpr,2025-03-02 05:35:34.871533
Yes,seaborn,seaborn.categorical,1519,52,OpExpr,None,,OpExpr,2025-03-02 05:35:34.872533
Yes,seaborn,seaborn.categorical,1850,18,ConditionalExpr,None,,ConditionalExpr,2025-03-02 05:35:35.224291
Yes,seaborn,seaborn.categorical,1851,20,ConditionalExpr,None,,ConditionalExpr,2025-03-02 05:35:35.225288
