Type-Aware,Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
No,seaborn,seaborn.axisgrid,159,18,GeneratorExpr,None,,GeneratorExpr,2025-03-01 15:00:03.217998
No,seaborn,seaborn.axisgrid,399,18,ConditionalExpr,None,,ConditionalExpr,2025-03-01 15:00:03.365399
No,seaborn,seaborn.axisgrid,405,49,CallExpr,None,,"Any, Any",2025-03-01 15:00:03.370545
No,seaborn,seaborn.axisgrid,406,49,CallExpr,None,,"Any, Any",2025-03-01 15:00:03.372542
No,seaborn,seaborn.axisgrid,407,49,CallExpr,None,,"Any, Any",2025-03-01 15:00:03.375620
No,seaborn,seaborn.axisgrid,423,31,OpExpr,None,,OpExpr,2025-03-01 15:00:03.392030
No,seaborn,seaborn.axisgrid,430,19,OpExpr,int,,OpExpr,2025-03-01 15:00:03.395248
No,seaborn,seaborn.axisgrid,430,43,OpExpr,int,,OpExpr,2025-03-01 15:00:03.396282
No,seaborn,seaborn.axisgrid,437,22,ConditionalExpr,None,,ConditionalExpr,2025-03-01 15:00:03.397303
No,seaborn,seaborn.axisgrid,438,23,ConditionalExpr,None,,ConditionalExpr,2025-03-01 15:00:03.398306
No,seaborn,seaborn.axisgrid,918,29,SliceExpr,None,,SliceExpr,2025-03-01 15:00:03.679955
No,seaborn,seaborn.axisgrid,919,34,SliceExpr,None,,SliceExpr,2025-03-01 15:00:03.682065
No,seaborn,seaborn.axisgrid,1271,18,OpExpr,int,,OpExpr,2025-03-01 15:00:03.887915
No,seaborn,seaborn.axisgrid,1271,49,OpExpr,float,,OpExpr,2025-03-01 15:00:03.889472
No,seaborn,seaborn.axisgrid,1329,23,ConditionalExpr,None,,ConditionalExpr,2025-03-01 15:00:03.918853
No,seaborn,seaborn.axisgrid,1691,26,OpExpr,int,,OpExpr,2025-03-01 15:00:04.230866
No,seaborn,seaborn.axisgrid,1691,37,OpExpr,int,,OpExpr,2025-03-01 15:00:04.230866
No,seaborn,seaborn.axisgrid,2101,15,ConditionalExpr,None,,ConditionalExpr,2025-03-01 15:00:04.437457
No,seaborn,seaborn.axisgrid,2102,15,ConditionalExpr,None,,ConditionalExpr,2025-03-01 15:00:04.438564
No,seaborn,seaborn.axisgrid,2103,15,ConditionalExpr,None,,ConditionalExpr,2025-03-01 15:00:04.439564
No,seaborn,seaborn.axisgrid,2196,16,ConditionalExpr,None,,ConditionalExpr,2025-03-01 15:00:04.481250
No,seaborn,seaborn.axisgrid,2198,19,ConditionalExpr,None,,ConditionalExpr,2025-03-01 15:00:04.483246
No,seaborn,seaborn.categorical,140,11,OpExpr,bool,,OpExpr,2025-03-01 15:00:04.675206
No,seaborn,seaborn.categorical,495,40,GeneratorExpr,None,,GeneratorExpr,2025-03-01 15:00:04.994081
No,seaborn,seaborn.categorical,554,23,ConditionalExpr,None,,ConditionalExpr,2025-03-01 15:00:05.023426
No,seaborn,seaborn.categorical,1508,34,OpExpr,None,,OpExpr,2025-03-01 15:00:06.108775
No,seaborn,seaborn.categorical,1508,52,OpExpr,None,,OpExpr,2025-03-01 15:00:06.110883
No,seaborn,seaborn.categorical,1510,34,OpExpr,None,,OpExpr,2025-03-01 15:00:06.115982
No,seaborn,seaborn.categorical,1510,52,OpExpr,None,,OpExpr,2025-03-01 15:00:06.116981
No,seaborn,seaborn.categorical,1516,34,OpExpr,None,,OpExpr,2025-03-01 15:00:06.128393
No,seaborn,seaborn.categorical,1516,52,OpExpr,None,,OpExpr,2025-03-01 15:00:06.129392
No,seaborn,seaborn.categorical,1519,34,OpExpr,None,,OpExpr,2025-03-01 15:00:06.134506
No,seaborn,seaborn.categorical,1519,52,OpExpr,None,,OpExpr,2025-03-01 15:00:06.136616
No,seaborn,seaborn.categorical,1850,18,ConditionalExpr,None,,ConditionalExpr,2025-03-01 15:00:06.550761
No,seaborn,seaborn.categorical,1851,20,ConditionalExpr,None,,ConditionalExpr,2025-03-01 15:00:06.551762
No,seaborn,seaborn.categorical,1852,19,ConditionalExpr,None,,ConditionalExpr,2025-03-01 15:00:06.553760
No,seaborn,seaborn.categorical,1884,22,OpExpr,int,,OpExpr,2025-03-01 15:00:06.593435
No,seaborn,seaborn.categorical,1884,38,OpExpr,int,,OpExpr,2025-03-01 15:00:06.594456
No,seaborn,seaborn.categorical,1932,33,OpExpr,int,,OpExpr,2025-03-01 15:00:06.649185
No,seaborn,seaborn.categorical,1932,49,OpExpr,int,,OpExpr,2025-03-01 15:00:06.651182
No,seaborn,seaborn.categorical,1940,33,OpExpr,int,,OpExpr,2025-03-01 15:00:06.661233
No,seaborn,seaborn.categorical,1940,49,OpExpr,int,,OpExpr,2025-03-01 15:00:06.663231
No,seaborn,seaborn.categorical,2515,7,OpExpr,bool,,OpExpr,2025-03-01 15:00:06.803145
No,seaborn,seaborn.categorical,2532,10,OpExpr,int,,OpExpr,2025-03-01 15:00:06.817513
No,seaborn,seaborn.categorical,2637,7,OpExpr,bool,,OpExpr,2025-03-01 15:00:06.841052
No,seaborn,seaborn.categorical,2657,20,OpExpr,int,,OpExpr,2025-03-01 15:00:06.856375
No,seaborn,seaborn.categorical,2660,10,OpExpr,int,,OpExpr,2025-03-01 15:00:06.857374
No,seaborn,seaborn.categorical,3016,30,OpExpr,str,,OpExpr,2025-03-01 15:00:06.940849
