Type-Aware,Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
Yes,seaborn,seaborn.algorithms,37,11,CallExpr,,,,2025-03-09 05:49:28.009069
Yes,seaborn,seaborn.algorithms,37,11,MemberExpr,,,,2025-03-09 05:49:28.010068
Yes,seaborn,seaborn.algorithms,39,4,NameExpr,,,Any,2025-03-09 05:49:28.010068
Yes,seaborn,seaborn.algorithms,42,4,NameExpr,,,Any,2025-03-09 05:49:28.011067
Yes,seaborn,seaborn.algorithms,43,4,NameExpr,,,Any,2025-03-09 05:49:28.011067
Yes,seaborn,seaborn.algorithms,44,4,NameExpr,,,Any,2025-03-09 05:49:28.012066
Yes,seaborn,seaborn.algorithms,45,4,NameExpr,,,Any,2025-03-09 05:49:28.012066
Yes,seaborn,seaborn.algorithms,46,4,NameExpr,,,Any,2025-03-09 05:49:28.018060
Yes,seaborn,seaborn.algorithms,48,8,NameExpr,,,Any,2025-03-09 05:49:28.018060
Yes,seaborn,seaborn.algorithms,49,8,CallExpr,,,,2025-03-09 05:49:28.019059
Yes,seaborn,seaborn.algorithms,49,8,MemberExpr,,,,2025-03-09 05:49:28.019059
Yes,seaborn,seaborn.algorithms,49,22,NameExpr,,,Any,2025-03-09 05:49:28.019059
Yes,seaborn,seaborn.algorithms,47,7,NameExpr,,,Any,2025-03-09 05:49:28.020058
Yes,seaborn,seaborn.algorithms,50,4,NameExpr,,,Any,2025-03-09 05:49:28.020058
Yes,seaborn,seaborn.algorithms,50,30,NameExpr,,,Any,2025-03-09 05:49:28.021057
Yes,seaborn,seaborn.algorithms,52,8,NameExpr,,,Any,2025-03-09 05:49:28.021057
Yes,seaborn,seaborn.algorithms,54,8,NameExpr,,,Any,2025-03-09 05:49:28.021057
Yes,seaborn,seaborn.algorithms,54,32,NameExpr,,,Any,2025-03-09 05:49:28.022056
Yes,seaborn,seaborn.algorithms,51,7,NameExpr,,,Any,2025-03-09 05:49:28.022056
Yes,seaborn,seaborn.algorithms,57,4,NameExpr,,,Any,2025-03-09 05:49:28.022056
Yes,seaborn,seaborn.algorithms,57,10,CallExpr,,,,2025-03-09 05:49:28.023055
Yes,seaborn,seaborn.algorithms,57,10,NameExpr,,,,2025-03-09 05:49:28.023055
Yes,seaborn,seaborn.algorithms,57,30,NameExpr,,,Any,2025-03-09 05:49:28.023055
Yes,seaborn,seaborn.algorithms,60,20,MemberExpr,,,,2025-03-09 05:49:28.024054
Yes,seaborn,seaborn.algorithms,60,20,NameExpr,,,,2025-03-09 05:49:28.024054
Yes,seaborn,seaborn.algorithms,62,8,NameExpr,,,Any,2025-03-09 05:49:28.024054
Yes,seaborn,seaborn.algorithms,62,16,CallExpr,,,,2025-03-09 05:49:28.025053
Yes,seaborn,seaborn.algorithms,62,16,MemberExpr,,,,2025-03-09 05:49:28.025053
Yes,seaborn,seaborn.algorithms,62,27,NameExpr,,,Any,2025-03-09 05:49:28.025053
Yes,seaborn,seaborn.algorithms,61,7,NameExpr,,,Any,2025-03-09 05:49:28.025053
Yes,seaborn,seaborn.algorithms,67,8,NameExpr,,,Any,2025-03-09 05:49:28.026052
Yes,seaborn,seaborn.algorithms,67,20,NameExpr,,,,2025-03-09 05:49:28.026052
Yes,seaborn,seaborn.algorithms,67,24,NameExpr,,,Any,2025-03-09 05:49:28.026052
Yes,seaborn,seaborn.algorithms,70,8,NameExpr,,,Any,2025-03-09 05:49:28.027051
Yes,seaborn,seaborn.algorithms,70,23,CallExpr,,,,2025-03-09 05:49:28.027051
Yes,seaborn,seaborn.algorithms,70,23,MemberExpr,,,,2025-03-09 05:49:28.028050
Yes,seaborn,seaborn.algorithms,70,32,CallExpr,,,,2025-03-09 05:49:28.028050
Yes,seaborn,seaborn.algorithms,70,32,MemberExpr,,,,2025-03-09 05:49:28.029049
Yes,seaborn,seaborn.algorithms,70,39,CallExpr,,,,2025-03-09 05:49:28.029049
Yes,seaborn,seaborn.algorithms,70,39,MemberExpr,,,,2025-03-09 05:49:28.030048
Yes,seaborn,seaborn.algorithms,73,12,NameExpr,,,Any,2025-03-09 05:49:28.031047
