Type-Aware,Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
Yes,seaborn,seaborn.axisgrid,159,18,GeneratorExpr,None,,GeneratorExpr,2025-03-01 07:44:12.242640
Yes,seaborn,seaborn.axisgrid,399,18,ConditionalExpr,None,,ConditionalExpr,2025-03-01 07:44:12.766608
Yes,seaborn,seaborn.axisgrid,405,49,CallExpr,None,,"Any, Any",2025-03-01 07:44:12.773602
Yes,seaborn,seaborn.axisgrid,406,49,CallExpr,None,,"Any, Any",2025-03-01 07:44:12.776597
Yes,seaborn,seaborn.axisgrid,407,49,CallExpr,None,,"Any, Any",2025-03-01 07:44:12.779594
Yes,seaborn,seaborn.axisgrid,423,31,OpExpr,None,,OpExpr,2025-03-01 07:44:12.804484
Yes,seaborn,seaborn.axisgrid,430,19,OpExpr,int,,OpExpr,2025-03-01 07:44:12.809479
Yes,seaborn,seaborn.axisgrid,430,43,OpExpr,int,,OpExpr,2025-03-01 07:44:12.811477
Yes,seaborn,seaborn.axisgrid,437,22,ConditionalExpr,None,,ConditionalExpr,2025-03-01 07:44:12.813475
Yes,seaborn,seaborn.axisgrid,438,23,ConditionalExpr,None,,ConditionalExpr,2025-03-01 07:44:12.814474
Yes,seaborn,seaborn.axisgrid,918,29,SliceExpr,None,,SliceExpr,2025-03-01 07:44:13.212962
Yes,seaborn,seaborn.axisgrid,919,34,SliceExpr,None,,SliceExpr,2025-03-01 07:44:13.216667
Yes,seaborn,seaborn.axisgrid,1271,18,OpExpr,int,,OpExpr,2025-03-01 07:44:14.024264
Yes,seaborn,seaborn.axisgrid,1271,49,OpExpr,float,,OpExpr,2025-03-01 07:44:14.026262
Yes,seaborn,seaborn.axisgrid,1329,23,ConditionalExpr,None,,ConditionalExpr,2025-03-01 07:44:14.074525
Yes,seaborn,seaborn.axisgrid,1691,26,OpExpr,int,,OpExpr,2025-03-01 07:44:14.525054
Yes,seaborn,seaborn.axisgrid,1691,37,OpExpr,int,,OpExpr,2025-03-01 07:44:14.525054
Yes,seaborn,seaborn.axisgrid,2101,15,ConditionalExpr,None,,ConditionalExpr,2025-03-01 07:44:14.788629
Yes,seaborn,seaborn.axisgrid,2102,15,ConditionalExpr,None,,ConditionalExpr,2025-03-01 07:44:14.791626
Yes,seaborn,seaborn.axisgrid,2103,15,ConditionalExpr,None,,ConditionalExpr,2025-03-01 07:44:14.793625
Yes,seaborn,seaborn.axisgrid,2196,16,ConditionalExpr,None,,ConditionalExpr,2025-03-01 07:44:14.863528
Yes,seaborn,seaborn.axisgrid,2198,19,ConditionalExpr,None,,ConditionalExpr,2025-03-01 07:44:14.865526
Yes,seaborn,seaborn.categorical,140,11,OpExpr,bool,,OpExpr,2025-03-01 07:44:15.073569
Yes,seaborn,seaborn.categorical,495,40,GeneratorExpr,None,,GeneratorExpr,2025-03-01 07:44:15.588126
Yes,seaborn,seaborn.categorical,554,23,ConditionalExpr,None,,ConditionalExpr,2025-03-01 07:44:15.627492
Yes,seaborn,seaborn.categorical,1508,34,OpExpr,None,,OpExpr,2025-03-01 07:44:19.080803
Yes,seaborn,seaborn.categorical,1508,52,OpExpr,None,,OpExpr,2025-03-01 07:44:19.083310
Yes,seaborn,seaborn.categorical,1510,34,OpExpr,None,,OpExpr,2025-03-01 07:44:19.089762
