Type-Aware,Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
No,seaborn,seaborn.axisgrid,159,18,GeneratorExpr,None,,GeneratorExpr,2025-03-01 10:01:03.706702
No,seaborn,seaborn.axisgrid,399,18,ConditionalExpr,None,,ConditionalExpr,2025-03-01 10:01:03.873875
No,seaborn,seaborn.axisgrid,405,49,CallExpr,None,,"Any, Any",2025-03-01 10:01:03.878870
No,seaborn,seaborn.axisgrid,406,49,CallExpr,None,,"Any, Any",2025-03-01 10:01:03.882867
No,seaborn,seaborn.axisgrid,407,49,CallExpr,None,,"Any, Any",2025-03-01 10:01:03.884865
No,seaborn,seaborn.axisgrid,423,31,OpExpr,None,,OpExpr,2025-03-01 10:01:03.903844
No,seaborn,seaborn.axisgrid,430,19,OpExpr,int,,OpExpr,2025-03-01 10:01:03.908839
No,seaborn,seaborn.axisgrid,430,43,OpExpr,int,,OpExpr,2025-03-01 10:01:03.909838
No,seaborn,seaborn.axisgrid,437,22,ConditionalExpr,None,,ConditionalExpr,2025-03-01 10:01:03.911836
No,seaborn,seaborn.axisgrid,438,23,ConditionalExpr,None,,ConditionalExpr,2025-03-01 10:01:03.912835
No,seaborn,seaborn.axisgrid,918,29,SliceExpr,None,,SliceExpr,2025-03-01 10:01:04.233050
No,seaborn,seaborn.axisgrid,919,34,SliceExpr,None,,SliceExpr,2025-03-01 10:01:04.237046
No,seaborn,seaborn.axisgrid,1271,18,OpExpr,int,,OpExpr,2025-03-01 10:01:04.453714
No,seaborn,seaborn.axisgrid,1271,49,OpExpr,float,,OpExpr,2025-03-01 10:01:04.454713
No,seaborn,seaborn.axisgrid,1329,23,ConditionalExpr,None,,ConditionalExpr,2025-03-01 10:01:04.486681
No,seaborn,seaborn.axisgrid,1691,26,OpExpr,int,,OpExpr,2025-03-01 10:01:04.869317
No,seaborn,seaborn.axisgrid,1691,37,OpExpr,int,,OpExpr,2025-03-01 10:01:04.870316
No,seaborn,seaborn.axisgrid,2101,15,ConditionalExpr,None,,ConditionalExpr,2025-03-01 10:01:05.106431
No,seaborn,seaborn.axisgrid,2102,15,ConditionalExpr,None,,ConditionalExpr,2025-03-01 10:01:05.107430
No,seaborn,seaborn.axisgrid,2103,15,ConditionalExpr,None,,ConditionalExpr,2025-03-01 10:01:05.109428
No,seaborn,seaborn.axisgrid,2196,16,ConditionalExpr,None,,ConditionalExpr,2025-03-01 10:01:05.178242
No,seaborn,seaborn.axisgrid,2198,19,ConditionalExpr,None,,ConditionalExpr,2025-03-01 10:01:05.180240
No,seaborn,seaborn.categorical,140,11,OpExpr,bool,,OpExpr,2025-03-01 10:01:05.355055
No,seaborn,seaborn.categorical,495,40,GeneratorExpr,None,,GeneratorExpr,2025-03-01 10:01:05.702632
No,seaborn,seaborn.categorical,554,23,ConditionalExpr,None,,ConditionalExpr,2025-03-01 10:01:05.747324
No,seaborn,seaborn.categorical,1508,34,OpExpr,None,,OpExpr,2025-03-01 10:01:07.015933
