Type-Aware,Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
No,seaborn,seaborn.algorithms,37,11,CallExpr,,,,2025-03-03 06:10:24.951529
No,seaborn,seaborn.algorithms,37,11,MemberExpr,,,,2025-03-03 06:10:24.977546
No,seaborn,seaborn.algorithms,39,4,NameExpr,,,Any,2025-03-03 06:10:24.981541
No,seaborn,seaborn.algorithms,42,4,NameExpr,,,Any,2025-03-03 06:10:24.982540
No,seaborn,seaborn.algorithms,43,4,NameExpr,,,Any,2025-03-03 06:10:24.984539
No,seaborn,seaborn.algorithms,44,4,NameExpr,,,Any,2025-03-03 06:10:24.985538
No,seaborn,seaborn.algorithms,45,4,NameExpr,,,Any,2025-03-03 06:10:24.987535
No,seaborn,seaborn.algorithms,46,4,NameExpr,,,Any,2025-03-03 06:10:24.988534
No,seaborn,seaborn.algorithms,48,8,NameExpr,,,Any,2025-03-03 06:10:24.989534
No,seaborn,seaborn.algorithms,49,8,CallExpr,,,,2025-03-03 06:10:24.990532
No,seaborn,seaborn.algorithms,49,8,MemberExpr,,,,2025-03-03 06:10:24.991532
No,seaborn,seaborn.algorithms,49,22,NameExpr,,,Any,2025-03-03 06:10:24.992531
No,seaborn,seaborn.algorithms,47,7,NameExpr,,,Any,2025-03-03 06:10:24.993529
No,seaborn,seaborn.algorithms,50,4,NameExpr,,,Any,2025-03-03 06:10:24.994528
No,seaborn,seaborn.algorithms,50,30,NameExpr,,,Any,2025-03-03 06:10:24.996526
No,seaborn,seaborn.algorithms,52,8,NameExpr,,,Any,2025-03-03 06:10:24.996526
No,seaborn,seaborn.algorithms,54,8,NameExpr,,,Any,2025-03-03 06:10:24.998524
No,seaborn,seaborn.algorithms,54,32,NameExpr,,,Any,2025-03-03 06:10:24.999523
No,seaborn,seaborn.algorithms,51,7,NameExpr,,,Any,2025-03-03 06:10:24.999523
No,seaborn,seaborn.algorithms,57,4,NameExpr,,,Any,2025-03-03 06:10:25.000522
No,seaborn,seaborn.algorithms,57,10,CallExpr,,,,2025-03-03 06:10:25.001521
No,seaborn,seaborn.algorithms,57,10,NameExpr,,,,2025-03-03 06:10:25.001521
No,seaborn,seaborn.algorithms,57,30,NameExpr,,,Any,2025-03-03 06:10:25.002520
No,seaborn,seaborn.algorithms,60,20,MemberExpr,,,,2025-03-03 06:10:25.003519
No,seaborn,seaborn.algorithms,60,20,NameExpr,,,,2025-03-03 06:10:25.004519
No,seaborn,seaborn.algorithms,62,8,NameExpr,,,Any,2025-03-03 06:10:25.004519
No,seaborn,seaborn.algorithms,62,16,CallExpr,,,,2025-03-03 06:10:25.005518
No,seaborn,seaborn.algorithms,62,16,MemberExpr,,,,2025-03-03 06:10:25.006516
No,seaborn,seaborn.algorithms,62,27,NameExpr,,,Any,2025-03-03 06:10:25.007515
No,seaborn,seaborn.algorithms,61,7,NameExpr,,,Any,2025-03-03 06:10:25.008513
No,seaborn,seaborn.algorithms,67,8,NameExpr,,,Any,2025-03-03 06:10:25.008513
No,seaborn,seaborn.algorithms,67,20,NameExpr,,,,2025-03-03 06:10:25.010512
No,seaborn,seaborn.algorithms,67,24,NameExpr,,,Any,2025-03-03 06:10:25.010512
No,seaborn,seaborn.algorithms,70,8,NameExpr,,,Any,2025-03-03 06:10:25.011511
No,seaborn,seaborn.algorithms,70,23,CallExpr,,,,2025-03-03 06:10:25.012510
No,seaborn,seaborn.algorithms,70,23,MemberExpr,,,,2025-03-03 06:10:25.013509
No,seaborn,seaborn.algorithms,70,32,CallExpr,,,,2025-03-03 06:10:25.013509
No,seaborn,seaborn.algorithms,70,32,MemberExpr,,,,2025-03-03 06:10:25.014507
No,seaborn,seaborn.algorithms,70,39,CallExpr,,,,2025-03-03 06:10:25.015506
No,seaborn,seaborn.algorithms,70,39,MemberExpr,,,,2025-03-03 06:10:25.016505
No,seaborn,seaborn.algorithms,73,12,NameExpr,,,Any,2025-03-03 06:10:25.016505
No,seaborn,seaborn.algorithms,73,27,NameExpr,,,,2025-03-03 06:10:25.017504
No,seaborn,seaborn.algorithms,73,31,CallExpr,,,,2025-03-03 06:10:25.018504
No,seaborn,seaborn.algorithms,73,31,MemberExpr,,,,2025-03-03 06:10:25.019503
No,seaborn,seaborn.algorithms,73,31,NameExpr,,,Any,2025-03-03 06:10:25.021501
No,seaborn,seaborn.algorithms,75,16,NameExpr,,,Any,2025-03-03 06:10:25.022500
No,seaborn,seaborn.algorithms,75,22,CallExpr,,,,2025-03-03 06:10:25.022500
No,seaborn,seaborn.algorithms,75,22,MemberExpr,,,,2025-03-03 06:10:25.023499
No,seaborn,seaborn.algorithms,75,22,NameExpr,,,Any,2025-03-03 06:10:25.024497
No,seaborn,seaborn.algorithms,76,16,CallExpr,,,,2025-03-03 06:10:25.024497
No,seaborn,seaborn.algorithms,76,16,MemberExpr,,,,2025-03-03 06:10:25.025496
No,seaborn,seaborn.algorithms,76,30,NameExpr,,,Any,2025-03-03 06:10:25.025496
No,seaborn,seaborn.algorithms,78,16,NameExpr,,,Any,2025-03-03 06:10:25.026495
No,seaborn,seaborn.algorithms,78,20,NameExpr,,,Any,2025-03-03 06:10:25.026495
No,seaborn,seaborn.algorithms,74,15,NameExpr,,,Any,2025-03-03 06:10:25.027494
No,seaborn,seaborn.algorithms,72,11,NameExpr,,,Any,2025-03-03 06:10:25.028494
No,seaborn,seaborn.algorithms,72,28,UnaryExpr,,,Any,2025-03-03 06:10:25.029493
No,seaborn,seaborn.algorithms,72,32,CallExpr,,,Any,2025-03-03 06:10:25.030492
No,seaborn,seaborn.algorithms,72,32,MemberExpr,,,Any,2025-03-03 06:10:25.030492
No,seaborn,seaborn.algorithms,81,8,NameExpr,,,Any,2025-03-03 06:10:25.031491
No,seaborn,seaborn.algorithms,81,12,NameExpr,,,Any,2025-03-03 06:10:25.032490
No,seaborn,seaborn.algorithms,64,18,NameExpr,,,Any,2025-03-03 06:10:25.033489
No,seaborn,seaborn.algorithms,85,8,NameExpr,,,Any,2025-03-03 06:10:25.034487
No,seaborn,seaborn.algorithms,85,19,MemberExpr,,,Any,2025-03-03 06:10:25.035486
No,seaborn,seaborn.algorithms,85,19,NameExpr,,,Any,2025-03-03 06:10:25.035486
No,seaborn,seaborn.algorithms,87,8,NameExpr,,,Any,2025-03-03 06:10:25.037398
No,seaborn,seaborn.algorithms,87,19,MemberExpr,,,Any,2025-03-03 06:10:25.038400
No,seaborn,seaborn.algorithms,87,19,NameExpr,,,Any,2025-03-03 06:10:25.039399
No,seaborn,seaborn.algorithms,91,15,CallExpr,,,,2025-03-03 06:10:25.040398
No,seaborn,seaborn.algorithms,91,15,NameExpr,,,,2025-03-03 06:10:25.040398
No,seaborn,seaborn.algorithms,91,43,NameExpr,,,Any,2025-03-03 06:10:25.041397
No,seaborn,seaborn.algorithms,91,51,NameExpr,,,Any,2025-03-03 06:10:25.042396
No,seaborn,seaborn.algorithms,91,58,NameExpr,,,Any,2025-03-03 06:10:25.042396
No,seaborn,seaborn.algorithms,92,37,NameExpr,,,Any,2025-03-03 06:10:25.043395
No,seaborn,seaborn.algorithms,92,50,NameExpr,,,Any,2025-03-03 06:10:25.044394
No,seaborn,seaborn.algorithms,90,7,NameExpr,,,Any,2025-03-03 06:10:25.044394
No,seaborn,seaborn.algorithms,94,4,NameExpr,,,Any,2025-03-03 06:10:25.046392
No,seaborn,seaborn.algorithms,96,8,NameExpr,,,Any,2025-03-03 06:10:25.047060
No,seaborn,seaborn.algorithms,96,20,CallExpr,,,Any,2025-03-03 06:10:25.047565
No,seaborn,seaborn.algorithms,96,20,NameExpr,,,Any,2025-03-03 06:10:25.048566
No,seaborn,seaborn.algorithms,96,32,NameExpr,,,Any,2025-03-03 06:10:25.048566
No,seaborn,seaborn.algorithms,96,35,NameExpr,,,Any,2025-03-03 06:10:25.049565
No,seaborn,seaborn.algorithms,96,44,MemberExpr,,,,2025-03-03 06:10:25.050736
No,seaborn,seaborn.algorithms,96,44,NameExpr,,,,2025-03-03 06:10:25.051240
No,seaborn,seaborn.algorithms,97,8,NameExpr,,,Any,2025-03-03 06:10:25.051240
No,seaborn,seaborn.algorithms,97,17,,,,,2025-03-03 06:10:25.052242
No,seaborn,seaborn.algorithms,97,48,NameExpr,,,Any,2025-03-03 06:10:25.053241
No,seaborn,seaborn.algorithms,97,18,CallExpr,,,Any,2025-03-03 06:10:25.054240
No,seaborn,seaborn.algorithms,97,18,MemberExpr,,,Any,2025-03-03 06:10:25.055238
No,seaborn,seaborn.algorithms,97,25,NameExpr,,,Any,2025-03-03 06:10:25.055238
