Type-Aware,Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
No,seaborn,seaborn.axisgrid,159,18,GeneratorExpr,None,,GeneratorExpr,2025-02-20 10:46:14.491365
No,seaborn,seaborn.axisgrid,399,18,ConditionalExpr,None,,ConditionalExpr,2025-02-20 10:46:14.582270
No,seaborn,seaborn.axisgrid,405,49,CallExpr,None,,"Any, Any",2025-02-20 10:46:14.586269
No,seaborn,seaborn.axisgrid,406,49,CallExpr,None,,"Any, Any",2025-02-20 10:46:14.588268
No,seaborn,seaborn.axisgrid,407,49,CallExpr,None,,"Any, Any",2025-02-20 10:46:14.589271
No,seaborn,seaborn.axisgrid,423,31,OpExpr,None,,OpExpr,2025-02-20 10:46:14.600648
No,seaborn,seaborn.axisgrid,430,19,OpExpr,int,,OpExpr,2025-02-20 10:46:14.604649
No,seaborn,seaborn.axisgrid,430,43,OpExpr,int,,OpExpr,2025-02-20 10:46:14.605648
No,seaborn,seaborn.axisgrid,437,22,ConditionalExpr,None,,ConditionalExpr,2025-02-20 10:46:14.606648
No,seaborn,seaborn.axisgrid,438,23,ConditionalExpr,None,,ConditionalExpr,2025-02-20 10:46:14.607650
No,seaborn,seaborn.axisgrid,918,29,SliceExpr,None,,SliceExpr,2025-02-20 10:46:14.795456
No,seaborn,seaborn.axisgrid,919,34,SliceExpr,None,,SliceExpr,2025-02-20 10:46:14.797456
No,seaborn,seaborn.axisgrid,1271,18,OpExpr,int,,OpExpr,2025-02-20 10:46:14.927952
No,seaborn,seaborn.axisgrid,1271,49,OpExpr,float,,OpExpr,2025-02-20 10:46:14.928920
No,seaborn,seaborn.axisgrid,1329,23,ConditionalExpr,None,,ConditionalExpr,2025-02-20 10:46:14.952953
No,seaborn,seaborn.axisgrid,1691,26,OpExpr,int,,OpExpr,2025-02-20 10:46:15.168666
No,seaborn,seaborn.axisgrid,1691,37,OpExpr,int,,OpExpr,2025-02-20 10:46:15.169713
No,seaborn,seaborn.axisgrid,2101,15,ConditionalExpr,None,,ConditionalExpr,2025-02-20 10:46:15.307326
No,seaborn,seaborn.axisgrid,2102,15,ConditionalExpr,None,,ConditionalExpr,2025-02-20 10:46:15.307326
No,seaborn,seaborn.axisgrid,2103,15,ConditionalExpr,None,,ConditionalExpr,2025-02-20 10:46:15.308361
No,seaborn,seaborn.axisgrid,2196,16,ConditionalExpr,None,,ConditionalExpr,2025-02-20 10:46:15.344227
No,seaborn,seaborn.axisgrid,2198,19,ConditionalExpr,None,,ConditionalExpr,2025-02-20 10:46:15.345263
No,seaborn,seaborn.categorical,140,11,OpExpr,bool,,OpExpr,2025-02-20 10:46:15.455388
No,seaborn,seaborn.categorical,495,40,GeneratorExpr,None,,GeneratorExpr,2025-02-20 10:46:15.654146
No,seaborn,seaborn.categorical,554,23,ConditionalExpr,None,,ConditionalExpr,2025-02-20 10:46:15.672145
No,seaborn,seaborn.categorical,1508,34,OpExpr,None,,OpExpr,2025-02-20 10:46:16.308978
No,seaborn,seaborn.categorical,1508,52,OpExpr,None,,OpExpr,2025-02-20 10:46:16.309969
No,seaborn,seaborn.categorical,1510,34,OpExpr,None,,OpExpr,2025-02-20 10:46:16.312968
No,seaborn,seaborn.categorical,1510,52,OpExpr,None,,OpExpr,2025-02-20 10:46:16.313967
No,seaborn,seaborn.categorical,1516,34,OpExpr,None,,OpExpr,2025-02-20 10:46:16.320970
No,seaborn,seaborn.categorical,1516,52,OpExpr,None,,OpExpr,2025-02-20 10:46:16.321971
No,seaborn,seaborn.categorical,1519,34,OpExpr,None,,OpExpr,2025-02-20 10:46:16.323967
No,seaborn,seaborn.categorical,1519,52,OpExpr,None,,OpExpr,2025-02-20 10:46:16.324967
No,seaborn,seaborn.categorical,1850,18,ConditionalExpr,None,,ConditionalExpr,2025-02-20 10:46:16.571734
No,seaborn,seaborn.categorical,1851,20,ConditionalExpr,None,,ConditionalExpr,2025-02-20 10:46:16.572704
No,seaborn,seaborn.categorical,1852,19,ConditionalExpr,None,,ConditionalExpr,2025-02-20 10:46:16.573703
No,seaborn,seaborn.categorical,1884,22,OpExpr,int,,OpExpr,2025-02-20 10:46:16.593701
No,seaborn,seaborn.categorical,1884,38,OpExpr,int,,OpExpr,2025-02-20 10:46:16.594701
No,seaborn,seaborn.categorical,1932,33,OpExpr,int,,OpExpr,2025-02-20 10:46:16.625701
No,seaborn,seaborn.categorical,1932,49,OpExpr,int,,OpExpr,2025-02-20 10:46:16.626699
No,seaborn,seaborn.categorical,1940,33,OpExpr,int,,OpExpr,2025-02-20 10:46:16.632702
No,seaborn,seaborn.categorical,1940,49,OpExpr,int,,OpExpr,2025-02-20 10:46:16.632702
No,seaborn,seaborn.categorical,2515,7,OpExpr,bool,,OpExpr,2025-02-20 10:46:16.732703
No,seaborn,seaborn.categorical,2532,10,OpExpr,int,,OpExpr,2025-02-20 10:46:16.743700
No,seaborn,seaborn.categorical,2637,7,OpExpr,bool,,OpExpr,2025-02-20 10:46:16.758703
No,seaborn,seaborn.categorical,2657,20,OpExpr,int,,OpExpr,2025-02-20 10:46:16.768701
No,seaborn,seaborn.categorical,2660,10,OpExpr,int,,OpExpr,2025-02-20 10:46:16.770700
