Type-Aware?,Library,Module,Func Name,Line,Column,Improvement,#New,#Old,Reason for no improvement,Path,Left-most receiver,Date
Yes,matplotlib,matplotlib.animation,correct_roundoff,92,11,No,1,1,Found same amount of functions,correct_roundoff.(),correct_roundoff,2025-01-18 21:51:08.195453
Yes,matplotlib,matplotlib.animation,correct_roundoff,92,43,No,1,1,Found same amount of functions,correct_roundoff.(),correct_roundoff,2025-01-18 21:51:08.196446
Yes,matplotlib,matplotlib.animation,type,287,11,No,0,0,Found same amount of functions,type.(),builtins.type,2025-01-18 21:51:08.201539
Yes,matplotlib,matplotlib.animation,__init__,296,8,Yes,5,172,,super.().__init__.(),matplotlib.animation.MovieWriter,2025-01-18 21:51:08.209509
Yes,matplotlib,matplotlib.animation,__init__,388,8,Yes,3,172,,super.().__init__.(),matplotlib.animation.FileMovieWriter,2025-01-18 21:51:08.217502
Yes,matplotlib,matplotlib.animation,check_in_list,729,8,No,0,1,Found no referenced functions,_api.check_in_list.(),matplotlib._api,2025-01-18 21:51:08.219500
Yes,matplotlib,matplotlib.animation,__init__,740,8,Yes,2,202,,super.().__init__.(),matplotlib.animation.HTMLWriter,2025-01-18 21:51:08.224513
Yes,matplotlib,matplotlib.animation,new_frame_seq,868,25,No,2,2,Found same amount of functions,self.new_frame_seq.(),matplotlib.animation.Animation,2025-01-18 21:51:08.228492
Yes,matplotlib,matplotlib.animation,mpl_connect,873,30,No,0,1,Found no referenced functions,fig.canvas.mpl_connect.(),fig,2025-01-18 21:51:08.228492
Yes,matplotlib,matplotlib.animation,mpl_connect,877,25,No,0,1,Found no referenced functions,self._fig.canvas.mpl_connect.(),matplotlib.animation.Animation,2025-01-18 21:51:08.228492
Yes,matplotlib,matplotlib.animation,_setup_blit,880,12,No,1,1,Found same amount of functions,self._setup_blit.(),matplotlib.animation.Animation,2025-01-18 21:51:08.229489
Yes,matplotlib,matplotlib.animation,new_timer,1415,27,No,0,2,Found no referenced functions,fig.canvas.new_timer.(),fig,2025-01-18 21:51:08.235485
Yes,matplotlib,matplotlib.animation,__init__,1416,8,Yes,4,168,,super.().__init__.(),matplotlib.animation.TimedAnimation,2025-01-18 21:51:08.240480
