Type-Aware?,Library,Module,Func Name,Line,Column,Improvement,#New,#Old,Reason for no improvement,Path,Left-most receiver,Possible reason for no found functions,Date
Yes,matplotlib,matplotlib.axis,set_figure,98,8,Yes,1,11,,self.set_figure.(),"NamedType(name='Tick', qname='matplotlib.axis.Tick')",,2025-04-08 23:24:05.690965
Yes,matplotlib,matplotlib.axis,_set_labelrotation,132,8,No,1,1,Found same amount of functions,self._set_labelrotation.(),"NamedType(name='Tick', qname='matplotlib.axis.Tick')",,2025-04-08 23:24:05.691965
Yes,matplotlib,matplotlib.axis,_has_alpha_channel,147,38,No,1,1,Found same amount of functions,mcolors._has_alpha_channel.(),matplotlib.colors,,2025-04-08 23:24:05.692966
Yes,matplotlib,matplotlib.axis,get_path,172,8,No,0,17,Found no referenced functions,self.gridline.get_path.(),"NamedType(name='Tick', qname='matplotlib.axis.Tick')","MemberExpr:172(  NameExpr(self [l])  gridline) Missing type info of: gridline, at path part gridline | ",2025-04-08 23:24:05.695003
Yes,matplotlib,matplotlib.axis,_apply_tickdir,183,8,No,3,3,Found same amount of functions,self._apply_tickdir.(),"NamedType(name='Tick', qname='matplotlib.axis.Tick')",,2025-04-08 23:24:05.696996
Yes,matplotlib,matplotlib.axis,_set_artist_props,187,12,Yes,1,5,,self._set_artist_props.(),"NamedType(name='Tick', qname='matplotlib.axis.Tick')",,2025-04-08 23:24:05.697968
Yes,matplotlib,matplotlib.axis,update_position,189,8,No,5,5,Found same amount of functions,self.update_position.(),"NamedType(name='Tick', qname='matplotlib.axis.Tick')",,2025-04-08 23:24:05.699002
Yes,matplotlib,matplotlib.axis,__init__,417,8,Yes,5,166,,super.().__init__.(),matplotlib.axis.XTick,,2025-04-08 23:24:05.734013
Yes,matplotlib,matplotlib.axis,set,420,8,No,0,4,Found no referenced functions,self.tick1line.set.(),"NamedType(name='XTick', qname='matplotlib.axis.XTick')","MemberExpr:420(  NameExpr(self [l])  tick1line) Missing type info of: tick1line, at path part tick1line | ",2025-04-08 23:24:05.735986
Yes,matplotlib,matplotlib.axis,set,422,8,No,0,4,Found no referenced functions,self.tick2line.set.(),"NamedType(name='XTick', qname='matplotlib.axis.XTick')","MemberExpr:422(  NameExpr(self [l])  tick2line) Missing type info of: tick2line, at path part tick2line | ",2025-04-08 23:24:05.736967
Yes,matplotlib,matplotlib.axis,set,424,8,No,0,4,Found no referenced functions,self.gridline.set.(),"NamedType(name='XTick', qname='matplotlib.axis.XTick')","MemberExpr:424(  NameExpr(self [l])  gridline) Missing type info of: gridline, at path part gridline | ",2025-04-08 23:24:05.737965
Yes,matplotlib,matplotlib.axis,set,428,8,No,0,5,Found no referenced functions,self.label1.set.(),"NamedType(name='XTick', qname='matplotlib.axis.XTick')","MemberExpr:428(  NameExpr(self [l])  label1) Missing type info of: label1, at path part label1 | ",2025-04-08 23:24:05.738970
Yes,matplotlib,matplotlib.axis,set,433,8,No,0,5,Found no referenced functions,self.label2.set.(),"NamedType(name='XTick', qname='matplotlib.axis.XTick')","MemberExpr:433(  NameExpr(self [l])  label2) Missing type info of: label2, at path part label2 | ",2025-04-08 23:24:05.739965
Yes,matplotlib,matplotlib.axis,get_xaxis_transform,421,39,No,0,3,Found no referenced functions,ax.get_xaxis_transform.(),ax,MemberExpr:421(  NameExpr(ax [l])  get_xaxis_transform) Type is Any No missing import name ,2025-04-08 23:24:05.740977
Yes,matplotlib,matplotlib.axis,get_xaxis_transform,423,39,No,0,3,Found no referenced functions,ax.get_xaxis_transform.(),ax,MemberExpr:423(  NameExpr(ax [l])  get_xaxis_transform) Type is Any No missing import name ,2025-04-08 23:24:05.740977
Yes,matplotlib,matplotlib.axis,get_xaxis_transform,425,45,No,0,3,Found no referenced functions,ax.get_xaxis_transform.(),ax,MemberExpr:425(  NameExpr(ax [l])  get_xaxis_transform) Type is Any No missing import name ,2025-04-08 23:24:05.741968
Yes,matplotlib,matplotlib.axis,_get_text1_transform,427,24,Yes,1,3,,self._get_text1_transform.(),"NamedType(name='XTick', qname='matplotlib.axis.XTick')",,2025-04-08 23:24:05.743010
Yes,matplotlib,matplotlib.axis,_get_text2_transform,432,24,Yes,1,3,,self._get_text2_transform.(),"NamedType(name='XTick', qname='matplotlib.axis.XTick')",,2025-04-08 23:24:05.743965
Yes,matplotlib,matplotlib.axis,__init__,478,8,Yes,5,166,,super.().__init__.(),matplotlib.axis.YTick,,2025-04-08 23:24:05.753005
Yes,matplotlib,matplotlib.axis,set,481,8,No,0,4,Found no referenced functions,self.tick1line.set.(),"NamedType(name='YTick', qname='matplotlib.axis.YTick')","MemberExpr:481(  NameExpr(self [l])  tick1line) Missing type info of: tick1line, at path part tick1line | ",2025-04-08 23:24:05.754967
Yes,matplotlib,matplotlib.axis,set,483,8,No,0,4,Found no referenced functions,self.tick2line.set.(),"NamedType(name='YTick', qname='matplotlib.axis.YTick')","MemberExpr:483(  NameExpr(self [l])  tick2line) Missing type info of: tick2line, at path part tick2line | ",2025-04-08 23:24:05.755980
Yes,matplotlib,matplotlib.axis,set,485,8,No,0,4,Found no referenced functions,self.gridline.set.(),"NamedType(name='YTick', qname='matplotlib.axis.YTick')","MemberExpr:485(  NameExpr(self [l])  gridline) Missing type info of: gridline, at path part gridline | ",2025-04-08 23:24:05.756996
Yes,matplotlib,matplotlib.axis,set,489,8,No,0,5,Found no referenced functions,self.label1.set.(),"NamedType(name='YTick', qname='matplotlib.axis.YTick')","MemberExpr:489(  NameExpr(self [l])  label1) Missing type info of: label1, at path part label1 | ",2025-04-08 23:24:05.757965
Yes,matplotlib,matplotlib.axis,set,494,8,No,0,5,Found no referenced functions,self.label2.set.(),"NamedType(name='YTick', qname='matplotlib.axis.YTick')","MemberExpr:494(  NameExpr(self [l])  label2) Missing type info of: label2, at path part label2 | ",2025-04-08 23:24:05.758965
Yes,matplotlib,matplotlib.axis,get_yaxis_transform,482,39,No,0,3,Found no referenced functions,ax.get_yaxis_transform.(),ax,MemberExpr:482(  NameExpr(ax [l])  get_yaxis_transform) Type is Any No missing import name ,2025-04-08 23:24:05.759966
Yes,matplotlib,matplotlib.axis,get_yaxis_transform,484,39,No,0,3,Found no referenced functions,ax.get_yaxis_transform.(),ax,MemberExpr:484(  NameExpr(ax [l])  get_yaxis_transform) Type is Any No missing import name ,2025-04-08 23:24:05.759966
Yes,matplotlib,matplotlib.axis,get_yaxis_transform,486,45,No,0,3,Found no referenced functions,ax.get_yaxis_transform.(),ax,MemberExpr:486(  NameExpr(ax [l])  get_yaxis_transform) Type is Any No missing import name ,2025-04-08 23:24:05.761183
Yes,matplotlib,matplotlib.axis,_get_text1_transform,488,24,Yes,1,3,,self._get_text1_transform.(),"NamedType(name='YTick', qname='matplotlib.axis.YTick')",,2025-04-08 23:24:05.762191
Yes,matplotlib,matplotlib.axis,_get_text2_transform,493,24,Yes,1,3,,self._get_text2_transform.(),"NamedType(name='YTick', qname='matplotlib.axis.YTick')",,2025-04-08 23:24:05.762191
Yes,matplotlib,matplotlib.axis,make_keyword_only,643,5,No,0,1,No call reference,,None,,2025-04-08 23:24:05.770189
Yes,matplotlib,matplotlib.axis,__init__,654,8,Yes,72,342,,super.().__init__.(),matplotlib.axis.Axis,,2025-04-08 23:24:05.775188
Yes,matplotlib,matplotlib.axis,set_figure,657,8,Yes,1,11,,self.set_figure.(),"NamedType(name='Axis', qname='matplotlib.axis.Axis')",,2025-04-08 23:24:05.777209
Yes,matplotlib,matplotlib.axis,_set_artist_props,674,8,Yes,1,5,,self._set_artist_props.(),"NamedType(name='Axis', qname='matplotlib.axis.Axis')",,2025-04-08 23:24:05.778190
Yes,matplotlib,matplotlib.axis,_set_artist_props,676,8,Yes,1,5,,self._set_artist_props.(),"NamedType(name='Axis', qname='matplotlib.axis.Axis')",,2025-04-08 23:24:05.779190
Yes,matplotlib,matplotlib.axis,clear,686,8,Yes,3,14,,self.clear.(),"NamedType(name='Axis', qname='matplotlib.axis.Axis')",,2025-04-08 23:24:05.780194
Yes,matplotlib,matplotlib.axis,__init__,2234,8,Yes,4,166,,super.().__init__.(),matplotlib.axis.XAxis,,2025-04-08 23:24:05.800195
Yes,matplotlib,matplotlib.axis,_init,2235,8,Yes,1,7,,self._init.(),"NamedType(name='XAxis', qname='matplotlib.axis.XAxis')",,2025-04-08 23:24:05.803189
Yes,matplotlib,matplotlib.axis,__init__,2493,8,Yes,4,166,,super.().__init__.(),matplotlib.axis.YAxis,,2025-04-08 23:24:05.808224
Yes,matplotlib,matplotlib.axis,_init,2494,8,Yes,1,7,,self._init.(),"NamedType(name='YAxis', qname='matplotlib.axis.YAxis')",,2025-04-08 23:24:05.810190
Yes,matplotlib,matplotlib.backend_bases,__init__,173,8,No,0,342,Found no referenced functions,super.().__init__.(),matplotlib.backend_bases.RendererBase,,2025-04-08 23:24:05.815225
Yes,matplotlib,matplotlib.backend_bases,to_rgba,773,28,Yes,1,2,,colors.to_rgba.(),matplotlib.colors,,2025-04-08 23:24:05.827224
Yes,matplotlib,matplotlib.backend_bases,copy,1123,54,No,0,5,Found no referenced functions,callbacks.copy.(),"NamedType(name='None', qname='builtins.None')",MemberExpr:1123(  NameExpr(callbacks [l])  copy) no class with qname: builtins.None no fallback | ,2025-04-08 23:24:05.835207
Yes,matplotlib,matplotlib.backend_bases,__init__,1289,8,Yes,7,339,,super.().__init__.(),matplotlib.backend_bases.DrawEvent,,2025-04-08 23:24:05.843192
Yes,matplotlib,matplotlib.backend_bases,__init__,1309,8,Yes,7,339,,super.().__init__.(),matplotlib.backend_bases.ResizeEvent,,2025-04-08 23:24:05.851191
Yes,matplotlib,matplotlib.backend_bases,get_width_height,1310,34,No,0,0,Found no referenced functions,canvas.get_width_height.(),canvas,MemberExpr:1310(  NameExpr(canvas [l])  get_width_height) Type is Any No missing import name ,2025-04-08 23:24:05.853191
Yes,matplotlib,matplotlib.backend_bases,inverted,1361,24,No,0,24,Found no referenced functions,self.inaxes.transData.inverted.(),"NamedType(name='LocationEvent', qname='matplotlib.backend_bases.LocationEvent')","MemberExpr:1361(  NameExpr(self [l])  inaxes) Missing type info of: inaxes, at path part inaxes | ",2025-04-08 23:24:05.856224
Yes,matplotlib,matplotlib.backend_bases,transform,1362,31,No,0,4,Found no referenced functions,trans.transform.(),trans,MemberExpr:1362(  NameExpr(trans [l])  transform) Type is Any No missing import name ,2025-04-08 23:24:05.856224
Yes,matplotlib,matplotlib.backend_bases,__init__,1340,8,Yes,7,169,,super.().__init__.(),matplotlib.backend_bases.LocationEvent,,2025-04-08 23:24:05.861224
Yes,matplotlib,matplotlib.backend_bases,inaxes,1355,26,No,0,1,Found no referenced functions,self.canvas.inaxes.(),"NamedType(name='LocationEvent', qname='matplotlib.backend_bases.LocationEvent')","MemberExpr:1355(  NameExpr(self [l])  canvas) Missing type info of: canvas, at path part canvas | ",2025-04-08 23:24:05.862188
Yes,matplotlib,matplotlib.backend_bases,__init__,1432,8,Yes,3,154,,super.().__init__.(),matplotlib.backend_bases.MouseEvent,,2025-04-08 23:24:05.877224
Yes,matplotlib,matplotlib.backend_bases,__init__,1496,8,Yes,7,273,,super.().__init__.(),matplotlib.backend_bases.PickEvent,,2025-04-08 23:24:05.889225
Yes,matplotlib,matplotlib.backend_bases,update,1499,8,No,0,6,Found no referenced functions,self.__dict__.update.(),"NamedType(name='PickEvent', qname='matplotlib.backend_bases.PickEvent')","MemberExpr:1499(  NameExpr(self [l])  __dict__) Method __dict__ and Attribute __dict__ not found in class PickEvent and superclasses, at path part __dict__ | ",2025-04-08 23:24:05.891188
Yes,matplotlib,matplotlib.backend_bases,__init__,1535,8,Yes,3,159,,super.().__init__.(),matplotlib.backend_bases.KeyEvent,,2025-04-08 23:24:05.898224
Yes,matplotlib,matplotlib.backend_bases,_fix_ipython_backend2gui,1677,8,No,1,1,Found same amount of functions,self._fix_ipython_backend2gui.(),"NamedType(name='FigureCanvasBase', qname='matplotlib.backend_bases.FigureCanvasBase')",,2025-04-08 23:24:05.901190
Yes,matplotlib,matplotlib.backend_bases,set_canvas,1682,8,No,0,1,Found no referenced functions,figure.set_canvas.(),"NamedType(name='None', qname='builtins.None')",MemberExpr:1682(  NameExpr(figure [l])  set_canvas) no class with qname: builtins.None no fallback | ,2025-04-08 23:24:05.903189
Yes,matplotlib,matplotlib.backend_bases,__init__,1695,8,No,0,342,Found no referenced functions,super.().__init__.(),matplotlib.backend_bases.FigureCanvasBase,,2025-04-08 23:24:05.907525
Yes,matplotlib,matplotlib.backend_bases,mpl_connect,3026,25,No,0,1,Found no referenced functions,self.canvas.mpl_connect.(),"NamedType(name='NavigationToolbar2', qname='matplotlib.backend_bases.NavigationToolbar2')","MemberExpr:3026(  NameExpr(self [l])  canvas) Missing type info of: canvas, at path part canvas | ",2025-04-08 23:24:05.926525
Yes,matplotlib,matplotlib.backend_bases,mpl_connect,3028,27,No,0,1,Found no referenced functions,self.canvas.mpl_connect.(),"NamedType(name='NavigationToolbar2', qname='matplotlib.backend_bases.NavigationToolbar2')","MemberExpr:3028(  NameExpr(self [l])  canvas) Missing type info of: canvas, at path part canvas | ",2025-04-08 23:24:05.926525
Yes,matplotlib,matplotlib.backend_bases,mpl_connect,3030,24,No,0,1,Found no referenced functions,self.canvas.mpl_connect.(),"NamedType(name='NavigationToolbar2', qname='matplotlib.backend_bases.NavigationToolbar2')","MemberExpr:3030(  NameExpr(self [l])  canvas) Missing type info of: canvas, at path part canvas | ",2025-04-08 23:24:05.927525
Yes,matplotlib,matplotlib.backend_bases,set_history_buttons,3036,8,No,6,6,Found same amount of functions,self.set_history_buttons.(),"NamedType(name='NavigationToolbar2', qname='matplotlib.backend_bases.NavigationToolbar2')",,2025-04-08 23:24:05.928525
Yes,matplotlib,matplotlib.backend_bases,toolmanager_connect,3407,8,No,0,1,Found no referenced functions,toolmanager.toolmanager_connect.(),toolmanager,MemberExpr:3407(  NameExpr(toolmanager [l])  toolmanager_connect) Type is Any No missing import name ,2025-04-08 23:24:05.939919
Yes,matplotlib,matplotlib.backend_bases,toolmanager_connect,3410,8,No,0,1,Found no referenced functions,toolmanager.toolmanager_connect.(),toolmanager,MemberExpr:3410(  NameExpr(toolmanager [l])  toolmanager_connect) Type is Any No missing import name ,2025-04-08 23:24:05.940919
Yes,matplotlib,matplotlib.backend_bases,set_message,3409,26,Yes,6,12,,self.set_message.(),"NamedType(name='ToolContainerBase', qname='matplotlib.backend_bases.ToolContainerBase')",,2025-04-08 23:24:05.940919
Yes,matplotlib,matplotlib.backend_bases,remove_toolitem,3412,26,No,6,6,Found same amount of functions,self.remove_toolitem.(),"NamedType(name='ToolContainerBase', qname='matplotlib.backend_bases.ToolContainerBase')",,2025-04-08 23:24:05.941919
Yes,matplotlib,matplotlib.backend_managers,__init__,16,8,Yes,2,225,,super.().__init__.(),matplotlib.backend_managers.ToolTriggerEvent,,2025-04-08 23:24:05.950920
Yes,matplotlib,matplotlib.backend_managers,set_figure,60,8,Yes,1,11,,self.set_figure.(),"NamedType(name='ToolManager', qname='matplotlib.backend_managers.ToolManager')",,2025-04-08 23:24:05.955200
Yes,matplotlib,matplotlib.backend_tools,pop,197,24,No,0,0,Found no referenced functions,kwargs.pop.(),"DictType(key_type=NamedType(name='str', qname='builtins.str'), value_type=NamedType(name='Any', qname='typing.Any'))",MemberExpr:197(  NameExpr(kwargs [l])  pop) no class with qname: typing.Any no fallback | ,2025-04-08 23:24:05.960200
Yes,matplotlib,matplotlib.backend_tools,__init__,198,8,Yes,9,166,,super.().__init__.(),matplotlib.backend_tools.ToolToggleBase,,2025-04-08 23:24:05.964198
Yes,matplotlib,matplotlib.backend_tools,__init__,263,8,Yes,9,166,,super.().__init__.(),matplotlib.backend_tools.ToolSetCursor,,2025-04-08 23:24:05.973200
Yes,matplotlib,matplotlib.backend_tools,toolmanager_connect,268,8,No,0,1,Found no referenced functions,self.toolmanager.toolmanager_connect.(),"NamedType(name='ToolSetCursor', qname='matplotlib.backend_tools.ToolSetCursor')",MemberExpr:268(  NameExpr(self [l])  toolmanager) no class with qname: builtins.property no fallback | ,2025-04-08 23:24:05.974203
Yes,matplotlib,matplotlib.backend_tools,_add_tool,272,12,No,1,1,Found same amount of functions,self._add_tool.(),"NamedType(name='ToolSetCursor', qname='matplotlib.backend_tools.ToolSetCursor')",,2025-04-08 23:24:05.975198
Yes,matplotlib,matplotlib.backend_tools,__init__,322,8,Yes,9,166,,super.().__init__.(),matplotlib.backend_tools.ToolCursorPosition,,2025-04-08 23:24:05.986200
Yes,matplotlib,matplotlib.backend_tools,__init__,485,8,Yes,9,166,,super.().__init__.(),matplotlib.backend_tools.ToolViewsPositions,,2025-04-08 23:24:05.993199
Yes,matplotlib,matplotlib.backend_tools,__init__,655,8,Yes,4,390,,super.().__init__.(),matplotlib.backend_tools.ZoomPanBase,,2025-04-08 23:24:06.000224
Yes,matplotlib,matplotlib.backend_tools,__init__,729,8,Yes,3,390,,super.().__init__.(),matplotlib.backend_tools.ToolZoom,,2025-04-08 23:24:06.010202
Yes,matplotlib,matplotlib.backend_tools,__init__,850,8,Yes,3,390,,super.().__init__.(),matplotlib.backend_tools.ToolPan,,2025-04-08 23:24:06.017228
Yes,matplotlib,matplotlib.category,update,181,12,Yes,1,6,,self.update.(),"NamedType(name='UnitData', qname='matplotlib.category.UnitData')",,2025-04-08 23:24:06.022200
Yes,matplotlib,matplotlib.cm,set_norm,398,8,No,2,2,Found same amount of functions,self.set_norm.(),"NamedType(name='ScalarMappable', qname='matplotlib.cm.ScalarMappable')",,2025-04-08 23:24:06.025202
Yes,matplotlib,matplotlib.cm,set_cmap,400,8,Yes,2,3,,self.set_cmap.(),"NamedType(name='ScalarMappable', qname='matplotlib.cm.ScalarMappable')",,2025-04-08 23:24:06.025202
Yes,matplotlib,matplotlib.collections,make_keyword_only,77,5,No,0,1,No call reference,,None,,2025-04-08 23:24:06.029200
Yes,matplotlib,matplotlib.collections,__init__,156,8,Yes,72,390,,artist.Artist.__init__.(),matplotlib.artist,,2025-04-08 23:24:06.035199
Yes,matplotlib,matplotlib.collections,__init__,157,8,Yes,23,273,,cm.ScalarMappable.__init__.(),matplotlib.cm,,2025-04-08 23:24:06.041199
Yes,matplotlib,matplotlib.collections,to_rgba,170,28,Yes,1,2,,mcolors.to_rgba.(),matplotlib.colors,,2025-04-08 23:24:06.043200
Yes,matplotlib,matplotlib.collections,set_facecolor,171,8,No,0,4,Found no referenced functions,self.set_facecolor.(),ListType(types=[]),MemberExpr:171(  NameExpr(self [l])  set_facecolor) ,2025-04-08 23:24:06.043200
Yes,matplotlib,matplotlib.collections,set_edgecolor,172,8,No,0,3,Found no referenced functions,self.set_edgecolor.(),ListType(types=[]),MemberExpr:172(  NameExpr(self [l])  set_edgecolor) ,2025-04-08 23:24:06.044199
Yes,matplotlib,matplotlib.collections,set_linewidth,173,8,No,0,8,Found no referenced functions,self.set_linewidth.(),ListType(types=[]),MemberExpr:173(  NameExpr(self [l])  set_linewidth) ,2025-04-08 23:24:06.045201
Yes,matplotlib,matplotlib.collections,set_linestyle,174,8,No,0,3,Found no referenced functions,self.set_linestyle.(),ListType(types=[]),MemberExpr:174(  NameExpr(self [l])  set_linestyle) ,2025-04-08 23:24:06.045201
Yes,matplotlib,matplotlib.collections,set_antialiased,175,8,No,0,5,Found no referenced functions,self.set_antialiased.(),ListType(types=[]),MemberExpr:175(  NameExpr(self [l])  set_antialiased) ,2025-04-08 23:24:06.046201
Yes,matplotlib,matplotlib.collections,set_pickradius,176,8,No,0,3,Found no referenced functions,self.set_pickradius.(),ListType(types=[]),MemberExpr:176(  NameExpr(self [l])  set_pickradius) ,2025-04-08 23:24:06.046201
Yes,matplotlib,matplotlib.collections,set_urls,177,8,No,0,1,Found no referenced functions,self.set_urls.(),ListType(types=[]),MemberExpr:177(  NameExpr(self [l])  set_urls) ,2025-04-08 23:24:06.047198
Yes,matplotlib,matplotlib.collections,set_hatch,178,8,No,0,3,Found no referenced functions,self.set_hatch.(),ListType(types=[]),MemberExpr:178(  NameExpr(self [l])  set_hatch) ,2025-04-08 23:24:06.048199
Yes,matplotlib,matplotlib.collections,set_zorder,179,8,No,0,1,Found no referenced functions,self.set_zorder.(),ListType(types=[]),MemberExpr:179(  NameExpr(self [l])  set_zorder) ,2025-04-08 23:24:06.048199
Yes,matplotlib,matplotlib.collections,set_capstyle,182,12,No,0,5,Found no referenced functions,self.set_capstyle.(),ListType(types=[]),MemberExpr:182(  NameExpr(self [l])  set_capstyle) ,2025-04-08 23:24:06.049204
Yes,matplotlib,matplotlib.collections,set_joinstyle,187,12,No,0,5,Found no referenced functions,self.set_joinstyle.(),ListType(types=[]),MemberExpr:187(  NameExpr(self [l])  set_joinstyle) ,2025-04-08 23:24:06.050211
Yes,matplotlib,matplotlib.collections,_internal_update,201,8,No,0,1,Found no referenced functions,self._internal_update.(),ListType(types=[]),MemberExpr:201(  NameExpr(self [l])  _internal_update) ,2025-04-08 23:24:06.052200
Yes,matplotlib,matplotlib.collections,__init__,994,8,Yes,8,167,,super.().__init__.(),matplotlib.collections.PathCollection,,2025-04-08 23:24:06.075200
Yes,matplotlib,matplotlib.collections,set_paths,995,8,Yes,1,3,,self.set_paths.(),"NamedType(name='PathCollection', qname='matplotlib.collections.PathCollection')",,2025-04-08 23:24:06.077203
Yes,matplotlib,matplotlib.collections,set_sizes,996,8,No,1,1,Found same amount of functions,self.set_sizes.(),"NamedType(name='PathCollection', qname='matplotlib.collections.PathCollection')",,2025-04-08 23:24:06.078200
Yes,matplotlib,matplotlib.collections,make_keyword_only,1149,5,No,0,1,No call reference,,None,,2025-04-08 23:24:06.080201
Yes,matplotlib,matplotlib.collections,__init__,1170,8,Yes,8,167,,super.().__init__.(),matplotlib.collections.PolyCollection,,2025-04-08 23:24:06.086201
Yes,matplotlib,matplotlib.collections,set_sizes,1171,8,No,1,1,Found same amount of functions,self.set_sizes.(),"NamedType(name='PolyCollection', qname='matplotlib.collections.PolyCollection')",,2025-04-08 23:24:06.088202
Yes,matplotlib,matplotlib.collections,set_verts,1172,8,No,1,1,Found same amount of functions,self.set_verts.(),"NamedType(name='PolyCollection', qname='matplotlib.collections.PolyCollection')",,2025-04-08 23:24:06.090199
Yes,matplotlib,matplotlib.collections,__init__,1271,8,Yes,4,166,,super.().__init__.(),matplotlib.collections.BrokenBarHCollection,,2025-04-08 23:24:06.098200
Yes,matplotlib,matplotlib.collections,make_keyword_only,1280,5,No,0,1,No call reference,,None,,2025-04-08 23:24:06.101202
Yes,matplotlib,matplotlib.collections,__init__,1315,8,Yes,8,167,,super.().__init__.(),matplotlib.collections.RegularPolyCollection,,2025-04-08 23:24:06.106198
Yes,matplotlib,matplotlib.collections,set_sizes,1316,8,No,1,1,Found same amount of functions,self.set_sizes.(),"NamedType(name='RegularPolyCollection', qname='matplotlib.collections.RegularPolyCollection')",,2025-04-08 23:24:06.108200
Yes,matplotlib,matplotlib.collections,set_transform,1320,8,Yes,1,6,,self.set_transform.(),"NamedType(name='RegularPolyCollection', qname='matplotlib.collections.RegularPolyCollection')",,2025-04-08 23:24:06.109199
Yes,matplotlib,matplotlib.collections,__init__,1409,8,Yes,14,166,,super.().__init__.(),matplotlib.collections.LineCollection,,2025-04-08 23:24:06.117212
Yes,matplotlib,matplotlib.collections,set_segments,1412,8,No,1,1,Found same amount of functions,self.set_segments.(),"NamedType(name='LineCollection', qname='matplotlib.collections.LineCollection')",,2025-04-08 23:24:06.119200
Yes,matplotlib,matplotlib.collections,make_keyword_only,1493,5,No,0,1,No call reference,,None,,2025-04-08 23:24:06.121200
Yes,matplotlib,matplotlib.collections,__init__,1541,8,Yes,2,154,,super.().__init__.(),matplotlib.collections.EventCollection,,2025-04-08 23:24:06.126198
