Type-Aware?,Library,Module,Func Name,Line,Column,Improvement,#New,#Old,Reason for no improvement,Path,Left-most receiver,Date
No,matplotlib,matplotlib.animation,correct_roundoff,92,11,No,0,1,Found no referenced functions,,None,2025-01-17 11:43:00.897471
No,matplotlib,matplotlib.animation,correct_roundoff,92,43,No,0,1,Found no referenced functions,,None,2025-01-17 11:43:00.898470
No,matplotlib,matplotlib.animation,type,287,11,No,0,0,Found no referenced functions,,None,2025-01-17 11:43:00.901467
No,matplotlib,matplotlib.animation,__init__,296,8,No,0,172,Found no referenced functions,,None,2025-01-17 11:43:00.905463
No,matplotlib,matplotlib.animation,__init__,388,8,No,0,172,Found no referenced functions,,None,2025-01-17 11:43:00.911458
No,matplotlib,matplotlib.animation,check_in_list,729,8,No,0,1,Found no referenced functions,,None,2025-01-17 11:43:00.913457
No,matplotlib,matplotlib.animation,__init__,740,8,No,0,202,Found no referenced functions,,None,2025-01-17 11:43:00.916454
No,matplotlib,matplotlib.animation,new_frame_seq,868,25,No,0,2,Found no referenced functions,,None,2025-01-17 11:43:00.923462
No,matplotlib,matplotlib.animation,mpl_connect,873,30,No,0,1,Found no referenced functions,,None,2025-01-17 11:43:00.923462
No,matplotlib,matplotlib.animation,mpl_connect,877,25,No,0,1,Found no referenced functions,,None,2025-01-17 11:43:00.924462
No,matplotlib,matplotlib.animation,_setup_blit,880,12,No,0,1,Found no referenced functions,,None,2025-01-17 11:43:00.925443
No,matplotlib,matplotlib.animation,new_timer,1415,27,No,0,2,Found no referenced functions,,None,2025-01-17 11:43:00.929438
No,matplotlib,matplotlib.animation,__init__,1416,8,No,0,168,Found no referenced functions,,None,2025-01-17 11:43:00.933452
No,matplotlib,matplotlib.animation,__init__,1490,8,No,0,173,Found no referenced functions,,None,2025-01-17 11:43:00.939428
No,matplotlib,matplotlib.animation,warn_external,1674,16,No,0,1,Found no referenced functions,,None,2025-01-17 11:43:00.940427
No,matplotlib,matplotlib.animation,warn_external,1679,12,No,0,1,Found no referenced functions,,None,2025-01-17 11:43:00.941426
No,matplotlib,matplotlib.animation,__init__,1694,8,No,0,172,Found no referenced functions,,None,2025-01-17 11:43:00.948438
No,matplotlib,matplotlib.artist,type,200,26,No,0,0,Found no referenced functions,,None,2025-01-17 11:43:00.950435
No,matplotlib,matplotlib.artist,list,1435,20,No,0,0,Found no referenced functions,,None,2025-01-17 11:43:00.958409
No,matplotlib,matplotlib.artist,type,1441,16,No,0,0,Found no referenced functions,,None,2025-01-17 11:43:00.959408
No,matplotlib,matplotlib.artist,get_aliases,1444,22,No,0,1,Found no referenced functions,,None,2025-01-17 11:43:00.959408
No,matplotlib,matplotlib.axis,__init__,86,8,No,0,359,Found no referenced functions,,None,2025-01-17 11:43:01.238059
No,matplotlib,matplotlib.axis,set_figure,98,8,No,0,11,Found no referenced functions,,None,2025-01-17 11:43:01.241056
