Type-Aware?,Library,Module,Func Name,Line,Column,Improvement,#New,#Old,Reason for no improvement,Path,Left-most receiver,Possible reason for no found functions,Date
No,matplotlib,matplotlib.animation,correct_roundoff,92,11,No,0,1,Found no referenced functions,,None,,2025-02-28 21:23:56.439660
No,matplotlib,matplotlib.animation,correct_roundoff,92,43,No,0,1,Found no referenced functions,,None,,2025-02-28 21:23:56.440659
No,matplotlib,matplotlib.animation,type,287,11,No,0,0,Found no referenced functions,,None,,2025-02-28 21:23:56.443795
No,matplotlib,matplotlib.animation,__init__,296,8,No,0,165,Found no referenced functions,,None,,2025-02-28 21:23:56.447919
No,matplotlib,matplotlib.animation,__init__,388,8,No,0,166,Found no referenced functions,,None,,2025-02-28 21:23:56.453097
No,matplotlib,matplotlib.animation,check_in_list,729,8,No,0,1,Found no referenced functions,,None,,2025-02-28 21:23:56.455113
No,matplotlib,matplotlib.animation,__init__,740,8,No,0,195,Found no referenced functions,,None,,2025-02-28 21:23:56.459279
No,matplotlib,matplotlib.animation,new_frame_seq,868,25,No,0,2,Found no referenced functions,,None,,2025-02-28 21:23:56.462257
No,matplotlib,matplotlib.animation,mpl_connect,873,30,No,0,1,Found no referenced functions,,None,,2025-02-28 21:23:56.462257
No,matplotlib,matplotlib.animation,mpl_connect,877,25,No,0,1,Found no referenced functions,,None,,2025-02-28 21:23:56.463356
No,matplotlib,matplotlib.animation,_setup_blit,880,12,No,0,1,Found no referenced functions,,None,,2025-02-28 21:23:56.463356
No,matplotlib,matplotlib.animation,new_timer,1415,27,No,0,2,Found no referenced functions,,None,,2025-02-28 21:23:56.469472
No,matplotlib,matplotlib.animation,__init__,1416,8,No,0,162,Found no referenced functions,,None,,2025-02-28 21:23:56.472483
No,matplotlib,matplotlib.animation,__init__,1490,8,No,0,167,Found no referenced functions,,None,,2025-02-28 21:23:56.477625
No,matplotlib,matplotlib.animation,warn_external,1674,16,No,0,1,Found no referenced functions,,None,,2025-02-28 21:23:56.479768
No,matplotlib,matplotlib.animation,warn_external,1679,12,No,0,1,Found no referenced functions,,None,,2025-02-28 21:23:56.479768
No,matplotlib,matplotlib.animation,__init__,1694,8,No,0,166,Found no referenced functions,,None,,2025-02-28 21:23:56.482765
No,matplotlib,matplotlib.artist,type,200,26,No,0,0,Found no referenced functions,,None,,2025-02-28 21:23:56.486906
No,matplotlib,matplotlib.artist,list,1435,20,No,0,0,Found no referenced functions,,None,,2025-02-28 21:23:56.494113
No,matplotlib,matplotlib.artist,type,1441,16,No,0,0,Found no referenced functions,,None,,2025-02-28 21:23:56.494113
No,matplotlib,matplotlib.artist,get_aliases,1444,22,No,0,1,Found no referenced functions,,None,,2025-02-28 21:23:56.495113
No,matplotlib,matplotlib.axis,__init__,86,8,No,0,342,Found no referenced functions,,None,,2025-02-28 21:23:56.714283
No,matplotlib,matplotlib.axis,set_figure,98,8,No,0,11,Found no referenced functions,,None,,2025-02-28 21:23:56.716377
No,matplotlib,matplotlib.axis,_set_labelrotation,132,8,No,0,1,Found no referenced functions,,None,,2025-02-28 21:23:56.717377
No,matplotlib,matplotlib.axis,_has_alpha_channel,147,38,No,0,1,Found no referenced functions,,None,,2025-02-28 21:23:56.718415
No,matplotlib,matplotlib.axis,get_path,172,8,No,0,17,Found no referenced functions,,None,,2025-02-28 21:23:56.719471
No,matplotlib,matplotlib.axis,_apply_tickdir,183,8,No,0,3,Found no referenced functions,,None,,2025-02-28 21:23:56.721603
No,matplotlib,matplotlib.axis,_set_artist_props,187,12,No,0,5,Found no referenced functions,,None,,2025-02-28 21:23:56.722146
No,matplotlib,matplotlib.axis,update_position,189,8,No,0,5,Found no referenced functions,,None,,2025-02-28 21:23:56.722660
No,matplotlib,matplotlib.axis,__init__,417,8,No,0,166,Found no referenced functions,,None,,2025-02-28 21:23:56.748720
No,matplotlib,matplotlib.axis,set,420,8,No,0,4,Found no referenced functions,,None,,2025-02-28 21:23:56.749719
No,matplotlib,matplotlib.axis,set,422,8,No,0,4,Found no referenced functions,,None,,2025-02-28 21:23:56.750735
No,matplotlib,matplotlib.axis,set,424,8,No,0,4,Found no referenced functions,,None,,2025-02-28 21:23:56.751923
No,matplotlib,matplotlib.axis,set,428,8,No,0,5,Found no referenced functions,,None,,2025-02-28 21:23:56.752924
No,matplotlib,matplotlib.axis,set,433,8,No,0,5,Found no referenced functions,,None,,2025-02-28 21:23:56.753922
No,matplotlib,matplotlib.axis,get_xaxis_transform,421,39,No,0,3,Found no referenced functions,,None,,2025-02-28 21:23:56.754925
No,matplotlib,matplotlib.axis,get_xaxis_transform,423,39,No,0,3,Found no referenced functions,,None,,2025-02-28 21:23:56.754925
No,matplotlib,matplotlib.axis,get_xaxis_transform,425,45,No,0,3,Found no referenced functions,,None,,2025-02-28 21:23:56.755921
No,matplotlib,matplotlib.axis,_get_text1_transform,427,24,No,0,3,Found no referenced functions,,None,,2025-02-28 21:23:56.756918
No,matplotlib,matplotlib.axis,_get_text2_transform,432,24,No,0,3,Found no referenced functions,,None,,2025-02-28 21:23:56.757037
No,matplotlib,matplotlib.axis,__init__,478,8,No,0,166,Found no referenced functions,,None,,2025-02-28 21:23:56.770260
No,matplotlib,matplotlib.axis,set,481,8,No,0,4,Found no referenced functions,,None,,2025-02-28 21:23:56.771241
No,matplotlib,matplotlib.axis,set,483,8,No,0,4,Found no referenced functions,,None,,2025-02-28 21:23:56.772372
No,matplotlib,matplotlib.axis,set,485,8,No,0,4,Found no referenced functions,,None,,2025-02-28 21:23:56.772372
No,matplotlib,matplotlib.axis,set,489,8,No,0,5,Found no referenced functions,,None,,2025-02-28 21:23:56.773371
No,matplotlib,matplotlib.axis,set,494,8,No,0,5,Found no referenced functions,,None,,2025-02-28 21:23:56.773371
No,matplotlib,matplotlib.axis,get_yaxis_transform,482,39,No,0,3,Found no referenced functions,,None,,2025-02-28 21:23:56.774370
No,matplotlib,matplotlib.axis,get_yaxis_transform,484,39,No,0,3,Found no referenced functions,,None,,2025-02-28 21:23:56.774370
No,matplotlib,matplotlib.axis,get_yaxis_transform,486,45,No,0,3,Found no referenced functions,,None,,2025-02-28 21:23:56.775369
