Type-Aware?,Library,Module,Func Name,Line,Column,Improvement,#New,#Old,Reason for no improvement,Path,Left-most receiver,Date
No,matplotlib,matplotlib.animation,correct_roundoff,92,11,No,0,1,Found no referenced functions,,None,2025-01-16 23:57:32.897332
No,matplotlib,matplotlib.animation,correct_roundoff,92,43,No,0,1,Found no referenced functions,,None,2025-01-16 23:57:32.898333
No,matplotlib,matplotlib.animation,type,287,11,No,0,0,Found no referenced functions,,None,2025-01-16 23:57:32.900881
No,matplotlib,matplotlib.animation,__init__,296,8,No,0,172,Found no referenced functions,,None,2025-01-16 23:57:32.903998
No,matplotlib,matplotlib.animation,__init__,388,8,No,0,172,Found no referenced functions,,None,2025-01-16 23:57:32.912401
No,matplotlib,matplotlib.animation,check_in_list,729,8,No,0,1,Found no referenced functions,,None,2025-01-16 23:57:32.913435
No,matplotlib,matplotlib.animation,__init__,740,8,No,0,202,Found no referenced functions,,None,2025-01-16 23:57:32.917000
No,matplotlib,matplotlib.animation,new_frame_seq,868,25,No,0,2,Found no referenced functions,,None,2025-01-16 23:57:32.919419
No,matplotlib,matplotlib.animation,mpl_connect,873,30,No,0,1,Found no referenced functions,,None,2025-01-16 23:57:32.920530
No,matplotlib,matplotlib.animation,mpl_connect,877,25,No,0,1,Found no referenced functions,,None,2025-01-16 23:57:32.920530
No,matplotlib,matplotlib.animation,_setup_blit,880,12,No,0,1,Found no referenced functions,,None,2025-01-16 23:57:32.920530
No,matplotlib,matplotlib.animation,new_timer,1415,27,No,0,2,Found no referenced functions,,None,2025-01-16 23:57:32.927142
No,matplotlib,matplotlib.animation,__init__,1416,8,No,0,168,Found no referenced functions,,None,2025-01-16 23:57:32.930538
No,matplotlib,matplotlib.animation,__init__,1490,8,No,0,173,Found no referenced functions,,None,2025-01-16 23:57:32.934731
No,matplotlib,matplotlib.animation,warn_external,1674,16,No,0,1,Found no referenced functions,,None,2025-01-16 23:57:32.937511
No,matplotlib,matplotlib.animation,warn_external,1679,12,No,0,1,Found no referenced functions,,None,2025-01-16 23:57:32.937511
No,matplotlib,matplotlib.animation,__init__,1694,8,No,0,172,Found no referenced functions,,None,2025-01-16 23:57:32.942141
No,matplotlib,matplotlib.artist,type,200,26,No,0,0,Found no referenced functions,,None,2025-01-16 23:57:32.945132
No,matplotlib,matplotlib.artist,list,1435,20,No,0,0,Found no referenced functions,,None,2025-01-16 23:57:32.952113
No,matplotlib,matplotlib.artist,type,1441,16,No,0,0,Found no referenced functions,,None,2025-01-16 23:57:32.952113
No,matplotlib,matplotlib.artist,get_aliases,1444,22,No,0,1,Found no referenced functions,,None,2025-01-16 23:57:32.953002
No,matplotlib,matplotlib.axis,__init__,86,8,No,0,359,Found no referenced functions,,None,2025-01-16 23:57:33.135623
No,matplotlib,matplotlib.axis,set_figure,98,8,No,0,11,Found no referenced functions,,None,2025-01-16 23:57:33.138025
No,matplotlib,matplotlib.axis,_set_labelrotation,132,8,No,0,1,Found no referenced functions,,None,2025-01-16 23:57:33.138025
No,matplotlib,matplotlib.axis,_has_alpha_channel,147,38,No,0,1,Found no referenced functions,,None,2025-01-16 23:57:33.138025
No,matplotlib,matplotlib.axis,get_path,172,8,No,0,17,Found no referenced functions,,None,2025-01-16 23:57:33.139496
No,matplotlib,matplotlib.axis,_apply_tickdir,183,8,No,0,3,Found no referenced functions,,None,2025-01-16 23:57:33.141781
No,matplotlib,matplotlib.axis,_set_artist_props,187,12,No,0,5,Found no referenced functions,,None,2025-01-16 23:57:33.143024
No,matplotlib,matplotlib.axis,update_position,189,8,No,0,5,Found no referenced functions,,None,2025-01-16 23:57:33.143024
No,matplotlib,matplotlib.axis,__init__,417,8,No,0,172,Found no referenced functions,,None,2025-01-16 23:57:33.168443
No,matplotlib,matplotlib.axis,set,420,8,No,0,6,Found no referenced functions,,None,2025-01-16 23:57:33.169477
No,matplotlib,matplotlib.axis,set,422,8,No,0,6,Found no referenced functions,,None,2025-01-16 23:57:33.169477
No,matplotlib,matplotlib.axis,set,424,8,No,0,6,Found no referenced functions,,None,2025-01-16 23:57:33.170753
No,matplotlib,matplotlib.axis,set,428,8,No,0,7,Found no referenced functions,,None,2025-01-16 23:57:33.170753
No,matplotlib,matplotlib.axis,set,433,8,No,0,7,Found no referenced functions,,None,2025-01-16 23:57:33.171757
No,matplotlib,matplotlib.axis,get_xaxis_transform,421,39,No,0,3,Found no referenced functions,,None,2025-01-16 23:57:33.171757
No,matplotlib,matplotlib.axis,get_xaxis_transform,423,39,No,0,3,Found no referenced functions,,None,2025-01-16 23:57:33.173194
No,matplotlib,matplotlib.axis,get_xaxis_transform,425,45,No,0,3,Found no referenced functions,,None,2025-01-16 23:57:33.173194
No,matplotlib,matplotlib.axis,_get_text1_transform,427,24,No,0,3,Found no referenced functions,,None,2025-01-16 23:57:33.174196
No,matplotlib,matplotlib.axis,_get_text2_transform,432,24,No,0,3,Found no referenced functions,,None,2025-01-16 23:57:33.175434
No,matplotlib,matplotlib.axis,__init__,478,8,No,0,172,Found no referenced functions,,None,2025-01-16 23:57:33.182699
No,matplotlib,matplotlib.axis,set,481,8,No,0,6,Found no referenced functions,,None,2025-01-16 23:57:33.183712
No,matplotlib,matplotlib.axis,set,483,8,No,0,6,Found no referenced functions,,None,2025-01-16 23:57:33.183712
No,matplotlib,matplotlib.axis,set,485,8,No,0,6,Found no referenced functions,,None,2025-01-16 23:57:33.183712
No,matplotlib,matplotlib.axis,set,489,8,No,0,7,Found no referenced functions,,None,2025-01-16 23:57:33.185061
No,matplotlib,matplotlib.axis,set,494,8,No,0,7,Found no referenced functions,,None,2025-01-16 23:57:33.185637
No,matplotlib,matplotlib.axis,get_yaxis_transform,482,39,No,0,3,Found no referenced functions,,None,2025-01-16 23:57:33.185637
No,matplotlib,matplotlib.axis,get_yaxis_transform,484,39,No,0,3,Found no referenced functions,,None,2025-01-16 23:57:33.186640
No,matplotlib,matplotlib.axis,get_yaxis_transform,486,45,No,0,3,Found no referenced functions,,None,2025-01-16 23:57:33.186640
No,matplotlib,matplotlib.axis,_get_text1_transform,488,24,No,0,3,Found no referenced functions,,None,2025-01-16 23:57:33.186640
No,matplotlib,matplotlib.axis,_get_text2_transform,493,24,No,0,3,Found no referenced functions,,None,2025-01-16 23:57:33.186640
No,matplotlib,matplotlib.axis,make_keyword_only,643,5,No,0,1,Found no referenced functions,,None,2025-01-16 23:57:33.194635
No,matplotlib,matplotlib.axis,__init__,654,8,No,0,359,Found no referenced functions,,None,2025-01-16 23:57:33.198648
No,matplotlib,matplotlib.axis,set_figure,657,8,No,0,11,Found no referenced functions,,None,2025-01-16 23:57:33.199651
No,matplotlib,matplotlib.axis,_set_artist_props,674,8,No,0,5,Found no referenced functions,,None,2025-01-16 23:57:33.200655
No,matplotlib,matplotlib.axis,_set_artist_props,676,8,No,0,5,Found no referenced functions,,None,2025-01-16 23:57:33.200655
No,matplotlib,matplotlib.axis,clear,686,8,No,0,16,Found no referenced functions,,None,2025-01-16 23:57:33.201411
No,matplotlib,matplotlib.axis,__init__,2234,8,No,0,172,Found no referenced functions,,None,2025-01-16 23:57:33.221085
No,matplotlib,matplotlib.axis,_init,2235,8,No,0,7,Found no referenced functions,,None,2025-01-16 23:57:33.222090
No,matplotlib,matplotlib.axis,__init__,2493,8,No,0,172,Found no referenced functions,,None,2025-01-16 23:57:33.228205
No,matplotlib,matplotlib.axis,_init,2494,8,No,0,7,Found no referenced functions,,None,2025-01-16 23:57:33.229209
No,matplotlib,matplotlib.backend_bases,__init__,173,8,No,0,359,Found no referenced functions,,None,2025-01-16 23:57:33.233222
No,matplotlib,matplotlib.backend_bases,to_rgba,773,28,No,0,2,Found no referenced functions,,None,2025-01-16 23:57:33.238463
No,matplotlib,matplotlib.backend_bases,copy,1123,54,No,0,5,Found no referenced functions,,None,2025-01-16 23:57:33.246611
No,matplotlib,matplotlib.backend_bases,__init__,1289,8,No,0,350,Found no referenced functions,,None,2025-01-16 23:57:33.251598
No,matplotlib,matplotlib.backend_bases,__init__,1309,8,No,0,350,Found no referenced functions,,None,2025-01-16 23:57:33.256585
No,matplotlib,matplotlib.backend_bases,get_width_height,1310,34,No,0,0,Found no referenced functions,,None,2025-01-16 23:57:33.257993
No,matplotlib,matplotlib.backend_bases,inverted,1361,24,No,0,24,Found no referenced functions,,None,2025-01-16 23:57:33.260141
No,matplotlib,matplotlib.backend_bases,transform,1362,31,No,0,7,Found no referenced functions,,None,2025-01-16 23:57:33.261142
No,matplotlib,matplotlib.backend_bases,__init__,1340,8,No,0,175,Found no referenced functions,,None,2025-01-16 23:57:33.263463
No,matplotlib,matplotlib.backend_bases,inaxes,1355,26,No,0,1,Found no referenced functions,,None,2025-01-16 23:57:33.264511
No,matplotlib,matplotlib.backend_bases,__init__,1432,8,No,0,160,Found no referenced functions,,None,2025-01-16 23:57:33.271346
No,matplotlib,matplotlib.backend_bases,__init__,1496,8,No,0,282,Found no referenced functions,,None,2025-01-16 23:57:33.281309
No,matplotlib,matplotlib.backend_bases,update,1499,8,No,0,8,Found no referenced functions,,None,2025-01-16 23:57:33.282487
No,matplotlib,matplotlib.backend_bases,__init__,1535,8,No,0,165,Found no referenced functions,,None,2025-01-16 23:57:33.287133
No,matplotlib,matplotlib.backend_bases,_fix_ipython_backend2gui,1677,8,No,0,1,Found no referenced functions,,None,2025-01-16 23:57:33.288131
No,matplotlib,matplotlib.backend_bases,set_canvas,1682,8,No,0,1,Found no referenced functions,,None,2025-01-16 23:57:33.288131
No,matplotlib,matplotlib.backend_bases,__init__,1695,8,No,0,359,Found no referenced functions,,None,2025-01-16 23:57:33.293296
No,matplotlib,matplotlib.backend_bases,mpl_connect,3026,25,No,0,1,Found no referenced functions,,None,2025-01-16 23:57:33.304266
No,matplotlib,matplotlib.backend_bases,mpl_connect,3028,27,No,0,1,Found no referenced functions,,None,2025-01-16 23:57:33.305264
No,matplotlib,matplotlib.backend_bases,mpl_connect,3030,24,No,0,1,Found no referenced functions,,None,2025-01-16 23:57:33.305264
No,matplotlib,matplotlib.backend_bases,set_history_buttons,3036,8,No,0,6,Found no referenced functions,,None,2025-01-16 23:57:33.306317
No,matplotlib,matplotlib.backend_bases,toolmanager_connect,3407,8,No,0,1,Found no referenced functions,,None,2025-01-16 23:57:33.313301
No,matplotlib,matplotlib.backend_bases,toolmanager_connect,3410,8,No,0,1,Found no referenced functions,,None,2025-01-16 23:57:33.314298
No,matplotlib,matplotlib.backend_bases,set_message,3409,26,No,0,12,Found no referenced functions,,None,2025-01-16 23:57:33.314999
No,matplotlib,matplotlib.backend_bases,remove_toolitem,3412,26,No,0,6,Found no referenced functions,,None,2025-01-16 23:57:33.315430
No,matplotlib,matplotlib.backend_managers,__init__,16,8,No,0,233,Found no referenced functions,,None,2025-01-16 23:57:33.320814
No,matplotlib,matplotlib.backend_managers,set_figure,60,8,No,0,11,Found no referenced functions,,None,2025-01-16 23:57:33.321811
No,matplotlib,matplotlib.backend_tools,pop,197,24,No,0,0,Found no referenced functions,,None,2025-01-16 23:57:33.328158
No,matplotlib,matplotlib.backend_tools,__init__,198,8,No,0,172,Found no referenced functions,,None,2025-01-16 23:57:33.331262
No,matplotlib,matplotlib.backend_tools,__init__,263,8,No,0,172,Found no referenced functions,,None,2025-01-16 23:57:33.335636
No,matplotlib,matplotlib.backend_tools,toolmanager_connect,268,8,No,0,1,Found no referenced functions,,None,2025-01-16 23:57:33.335636
No,matplotlib,matplotlib.backend_tools,_add_tool,272,12,No,0,1,Found no referenced functions,,None,2025-01-16 23:57:33.335636
No,matplotlib,matplotlib.backend_tools,__init__,322,8,No,0,172,Found no referenced functions,,None,2025-01-16 23:57:33.346194
No,matplotlib,matplotlib.backend_tools,__init__,485,8,No,0,172,Found no referenced functions,,None,2025-01-16 23:57:33.351791
No,matplotlib,matplotlib.backend_tools,__init__,655,8,No,0,404,Found no referenced functions,,None,2025-01-16 23:57:33.355205
No,matplotlib,matplotlib.backend_tools,__init__,729,8,No,0,404,Found no referenced functions,,None,2025-01-16 23:57:33.368199
No,matplotlib,matplotlib.backend_tools,__init__,850,8,No,0,404,Found no referenced functions,,None,2025-01-16 23:57:33.371431
No,matplotlib,matplotlib.bezier,range,197,26,No,0,1,Found no referenced functions,,None,2025-01-16 23:57:33.373517
No,matplotlib,matplotlib.category,count,179,24,No,0,1,Found no referenced functions,,None,2025-01-16 23:57:33.386480
No,matplotlib,matplotlib.category,update,181,12,No,0,8,Found no referenced functions,,None,2025-01-16 23:57:33.386480
